trade_id,order_id,datetime,date,time,vt_symbol,symbol,exchange,direction,offset,price,volume,signed_volume,gateway_name,exit_reason,profile,start_month,variant,account_capital,c3_capital
BACKTESTING.215,BACKTESTING.167,2020-05-25 00:00:00+08:00,2020-05-25,00:00:00,hc2010.SHFE,hc2010,SHFE,空,平,3416.0,4.0,-4.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.216,BACKTESTING.168,2020-05-25 00:00:00+08:00,2020-05-25,00:00:00,rb2010.SHFE,rb2010,SHFE,空,平,3516.0,20.0,-20.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.217,BACKTESTING.169,2020-05-29 00:00:00+08:00,2020-05-29,00:00:00,jm2009.DCE,jm2009,DCE,多,开,1160.0,6.0,6.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.218,BACKTESTING.170,2020-06-02 00:00:00+08:00,2020-06-02,00:00:00,hc2010.SHFE,hc2010,SHFE,多,开,3550.0,27.0,27.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.219,BACKTESTING.171,2020-06-03 00:00:00+08:00,2020-06-03,00:00:00,cu2007.SHFE,cu2007,SHFE,多,开,44790.0,1.0,1.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.220,BACKTESTING.172,2020-06-03 00:00:00+08:00,2020-06-03,00:00:00,rb2010.SHFE,rb2010,SHFE,多,开,3641.0,1.0,1.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.221,BACKTESTING.173,2020-06-04 00:00:00+08:00,2020-06-04,00:00:00,hc2010.SHFE,hc2010,SHFE,空,平,3520.0,27.0,-27.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.222,BACKTESTING.174,2020-06-08 00:00:00+08:00,2020-06-08,00:00:00,rb2010.SHFE,rb2010,SHFE,空,平,3605.0,1.0,-1.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.223,BACKTESTING.175,2020-06-08 00:00:00+08:00,2020-06-08,00:00:00,ru2009.SHFE,ru2009,SHFE,多,开,10700.0,1.0,1.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.224,BACKTESTING.176,2020-06-15 00:00:00+08:00,2020-06-15,00:00:00,ru2009.SHFE,ru2009,SHFE,空,平,10420.0,1.0,-1.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.225,BACKTESTING.177,2020-06-16 00:00:00+08:00,2020-06-16,00:00:00,jm2009.DCE,jm2009,DCE,空,平,1163.0,6.0,-6.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.226,BACKTESTING.178,2020-06-22 00:00:00+08:00,2020-06-22,00:00:00,cu2007.SHFE,cu2007,SHFE,空,平,47780.0,1.0,-1.0,BACKTESTING,rollover_close,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.227,BACKTESTING.179,2020-06-22 00:00:00+08:00,2020-06-22,00:00:00,cu2008.SHFE,cu2008,SHFE,多,开,47900.0,1.0,1.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.229,BACKTESTING.180,2020-06-22 00:00:00+08:00,2020-06-22,00:00:00,hc2010.SHFE,hc2010,SHFE,多,开,3663.0,27.0,27.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.228,BACKTESTING.179.stage847_c9.1,2020-06-22 14:05:00+08:00,2020-06-22,14:05:00,cu2008.SHFE,cu2008,SHFE,空,平,47325.0,1.0,-1.0,BACKTESTING,stage847_intraday_05r_stop_no_reentry,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.230,BACKTESTING.181,2020-06-24 00:00:00+08:00,2020-06-24,00:00:00,au2012.SHFE,au2012,SHFE,多,开,398.14,2.0,2.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.231,BACKTESTING.182,2020-06-24 00:00:00+08:00,2020-06-24,00:00:00,hc2010.SHFE,hc2010,SHFE,空,平,3603.0,27.0,-27.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.232,BACKTESTING.183,2020-07-01 00:00:00+08:00,2020-07-01,00:00:00,sp2009.SHFE,sp2009,SHFE,空,开,4404.0,21.0,-21.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.233,BACKTESTING.185,2020-07-02 00:00:00+08:00,2020-07-02,00:00:00,MA009.CZCE,MA009,CZCE,多,开,1751.0,29.0,29.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.234,BACKTESTING.186,2020-07-02 00:00:00+08:00,2020-07-02,00:00:00,sp2009.SHFE,sp2009,SHFE,多,平,4402.0,11.0,11.0,BACKTESTING,forced_margin_deleverage,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.235,BACKTESTING.187,2020-07-03 00:00:00+08:00,2020-07-03,00:00:00,FG009.CZCE,FG009,CZCE,多,开,1502.0,15.0,15.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.236,BACKTESTING.188,2020-07-03 00:00:00+08:00,2020-07-03,00:00:00,au2012.SHFE,au2012,SHFE,空,平,397.8,2.0,-2.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.237,BACKTESTING.189,2020-07-03 00:00:00+08:00,2020-07-03,00:00:00,sp2009.SHFE,sp2009,SHFE,多,平,4420.0,10.0,10.0,BACKTESTING,short_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.238,BACKTESTING.190,2020-07-08 00:00:00+08:00,2020-07-08,00:00:00,MA009.CZCE,MA009,CZCE,空,平,1785.0,29.0,-29.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.239,BACKTESTING.191,2020-07-09 00:00:00+08:00,2020-07-09,00:00:00,OI009.CZCE,OI009,CZCE,多,开,7720.0,10.0,10.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.240,BACKTESTING.194,2020-07-10 00:00:00+08:00,2020-07-10,00:00:00,OI009.CZCE,OI009,CZCE,空,平,7760.0,5.0,-5.0,BACKTESTING,forced_margin_deleverage,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.241,BACKTESTING.195,2020-07-10 00:00:00+08:00,2020-07-10,00:00:00,jm2009.DCE,jm2009,DCE,多,开,1218.0,6.0,6.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.242,BACKTESTING.195.stage847_c9.1,2020-07-10 09:00:00+08:00,2020-07-10,09:00:00,jm2009.DCE,jm2009,DCE,空,平,1207.25,6.0,-6.0,BACKTESTING,stage847_intraday_05r_stop_no_reentry,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.243,BACKTESTING.196,2020-07-15 00:00:00+08:00,2020-07-15,00:00:00,OI009.CZCE,OI009,CZCE,空,平,8015.0,2.0,-2.0,BACKTESTING,long_rsi_partial_exit_half,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.244,BACKTESTING.197,2020-07-17 00:00:00+08:00,2020-07-17,00:00:00,SM009.CZCE,SM009,CZCE,空,开,6302.0,8.0,-8.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.245,BACKTESTING.198,2020-07-20 00:00:00+08:00,2020-07-20,00:00:00,SA009.CZCE,SA009,CZCE,空,开,1356.0,21.0,-21.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.246,BACKTESTING.199,2020-07-27 00:00:00+08:00,2020-07-27,00:00:00,OI009.CZCE,OI009,CZCE,空,平,8557.0,3.0,-3.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.247,BACKTESTING.200,2020-08-03 00:00:00+08:00,2020-08-03,00:00:00,SM009.CZCE,SM009,CZCE,多,平,6270.0,8.0,8.0,BACKTESTING,short_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.248,BACKTESTING.201,2020-08-03 00:00:00+08:00,2020-08-03,00:00:00,hc2010.SHFE,hc2010,SHFE,多,开,3847.0,14.0,14.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.249,BACKTESTING.202,2020-08-04 00:00:00+08:00,2020-08-04,00:00:00,SA009.CZCE,SA009,CZCE,多,平,1380.0,21.0,21.0,BACKTESTING,short_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.250,BACKTESTING.203,2020-08-04 00:00:00+08:00,2020-08-04,00:00:00,rb2010.SHFE,rb2010,SHFE,多,开,3832.0,2.0,2.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.251,BACKTESTING.204,2020-08-11 00:00:00+08:00,2020-08-11,00:00:00,hc2010.SHFE,hc2010,SHFE,空,平,3902.0,14.0,-14.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.252,BACKTESTING.205,2020-08-12 00:00:00+08:00,2020-08-12,00:00:00,FG009.CZCE,FG009,CZCE,空,平,1941.0,15.0,-15.0,BACKTESTING,rollover_close,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.253,BACKTESTING.206,2020-08-12 00:00:00+08:00,2020-08-12,00:00:00,FG101.CZCE,FG101,CZCE,多,开,1860.0,15.0,15.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.257,BACKTESTING.207,2020-08-12 00:00:00+08:00,2020-08-12,00:00:00,rb2010.SHFE,rb2010,SHFE,空,平,3795.0,2.0,-2.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.254,BACKTESTING.206.stage847_c9.1,2020-08-12 09:11:00+08:00,2020-08-12,09:11:00,FG101.CZCE,FG101,CZCE,空,平,1836.99,15.0,-15.0,BACKTESTING,stage847_intraday_retry_failed_05r_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.255,BACKTESTING.206.stage847_c9.2,2020-08-12 09:57:00+08:00,2020-08-12,09:57:00,FG101.CZCE,FG101,CZCE,多,开,1860.0,15.0,15.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.256,BACKTESTING.206.stage847_c9.3,2020-08-12 10:31:00+08:00,2020-08-12,10:31:00,FG101.CZCE,FG101,CZCE,空,平,1836.99,15.0,-15.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.258,BACKTESTING.208,2020-08-17 00:00:00+08:00,2020-08-17,00:00:00,sp2012.SHFE,sp2012,SHFE,多,开,4574.0,32.0,32.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.259,BACKTESTING.209,2020-08-20 00:00:00+08:00,2020-08-20,00:00:00,sp2012.SHFE,sp2012,SHFE,空,平,4560.0,32.0,-32.0,BACKTESTING,long_base_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.260,BACKTESTING.210,2020-08-24 00:00:00+08:00,2020-08-24,00:00:00,sp2012.SHFE,sp2012,SHFE,多,开,4618.0,32.0,32.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.261,BACKTESTING.211,2020-08-25 00:00:00+08:00,2020-08-25,00:00:00,CF101.CZCE,CF101,CZCE,多,开,13110.0,19.0,19.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.262,BACKTESTING.213,2020-08-27 00:00:00+08:00,2020-08-27,00:00:00,cu2010.SHFE,cu2010,SHFE,多,开,51650.0,2.0,2.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.265,BACKTESTING.214,2020-08-27 00:00:00+08:00,2020-08-27,00:00:00,sp2012.SHFE,sp2012,SHFE,空,平,4706.0,14.0,-14.0,BACKTESTING,forced_margin_deleverage,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.263,BACKTESTING.213.stage847_c9.1,2020-08-27 22:06:00+08:00,2020-08-27,22:06:00,cu2010.SHFE,cu2010,SHFE,空,平,51335.0,2.0,-2.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.264,BACKTESTING.213.stage847_c9.2,2020-08-27 23:04:00+08:00,2020-08-27,23:04:00,cu2010.SHFE,cu2010,SHFE,多,开,51650.0,2.0,2.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.266,BACKTESTING.215,2020-09-01 00:00:00+08:00,2020-09-01,00:00:00,sp2012.SHFE,sp2012,SHFE,空,平,4980.0,9.0,-9.0,BACKTESTING,long_rsi_partial_exit_half,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.267,BACKTESTING.216,2020-09-02 00:00:00+08:00,2020-09-02,00:00:00,hc2010.SHFE,hc2010,SHFE,多,开,4030.0,24.0,24.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.268,BACKTESTING.217,2020-09-03 00:00:00+08:00,2020-09-03,00:00:00,hc2010.SHFE,hc2010,SHFE,空,平,4030.0,24.0,-24.0,BACKTESTING,rollover_close,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.269,BACKTESTING.218,2020-09-03 00:00:00+08:00,2020-09-03,00:00:00,hc2101.SHFE,hc2101,SHFE,多,开,3934.0,24.0,24.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.270,BACKTESTING.219,2020-09-04 00:00:00+08:00,2020-09-04,00:00:00,CF101.CZCE,CF101,CZCE,空,平,12995.0,19.0,-19.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.271,BACKTESTING.220,2020-09-04 00:00:00+08:00,2020-09-04,00:00:00,cu2010.SHFE,cu2010,SHFE,空,平,51620.0,2.0,-2.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.272,BACKTESTING.221,2020-09-04 00:00:00+08:00,2020-09-04,00:00:00,sp2012.SHFE,sp2012,SHFE,空,平,4832.0,9.0,-9.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.273,BACKTESTING.222,2020-09-07 00:00:00+08:00,2020-09-07,00:00:00,hc2101.SHFE,hc2101,SHFE,空,平,3950.0,24.0,-24.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.274,BACKTESTING.223,2020-09-08 00:00:00+08:00,2020-09-08,00:00:00,SM101.CZCE,SM101,CZCE,多,开,6448.0,43.0,43.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.275,BACKTESTING.224,2020-09-10 00:00:00+08:00,2020-09-10,00:00:00,SM101.CZCE,SM101,CZCE,空,平,6420.0,43.0,-43.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.276,BACKTESTING.225,2020-09-17 00:00:00+08:00,2020-09-17,00:00:00,MA101.CZCE,MA101,CZCE,多,开,2083.0,66.0,66.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.277,BACKTESTING.226,2020-09-23 00:00:00+08:00,2020-09-23,00:00:00,MA101.CZCE,MA101,CZCE,空,平,2019.0,66.0,-66.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.278,BACKTESTING.227,2020-09-29 00:00:00+08:00,2020-09-29,00:00:00,CF101.CZCE,CF101,CZCE,空,开,12840.0,21.0,-21.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.279,BACKTESTING.228,2020-09-29 00:00:00+08:00,2020-09-29,00:00:00,ru2101.SHFE,ru2101,SHFE,多,开,12675.0,10.0,10.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.280,BACKTESTING.229,2020-10-09 00:00:00+08:00,2020-10-09,00:00:00,ru2101.SHFE,ru2101,SHFE,空,平,12600.0,10.0,-10.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.281,BACKTESTING.230,2020-10-12 00:00:00+08:00,2020-10-12,00:00:00,CF101.CZCE,CF101,CZCE,多,平,13300.0,21.0,21.0,BACKTESTING,short_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.282,BACKTESTING.231,2020-10-12 00:00:00+08:00,2020-10-12,00:00:00,jm2101.DCE,jm2101,DCE,多,开,1318.5,7.0,7.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.283,BACKTESTING.232,2020-10-14 00:00:00+08:00,2020-10-14,00:00:00,AP101.CZCE,AP101,CZCE,多,开,8210.0,4.0,4.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.284,BACKTESTING.235,2020-10-15 00:00:00+08:00,2020-10-15,00:00:00,CF101.CZCE,CF101,CZCE,多,开,14345.0,9.0,9.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.285,BACKTESTING.236,2020-10-15 00:00:00+08:00,2020-10-15,00:00:00,ru2101.SHFE,ru2101,SHFE,多,开,13365.0,4.0,4.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.286,BACKTESTING.237,2020-10-19 00:00:00+08:00,2020-10-19,00:00:00,jm2101.DCE,jm2101,DCE,空,平,1332.5,7.0,-7.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.287,BACKTESTING.238,2020-10-20 00:00:00+08:00,2020-10-20,00:00:00,CF101.CZCE,CF101,CZCE,空,平,14935.0,4.0,-4.0,BACKTESTING,long_rsi_partial_exit_half,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.288,BACKTESTING.239,2020-10-22 00:00:00+08:00,2020-10-22,00:00:00,AP101.CZCE,AP101,CZCE,空,平,7980.0,4.0,-4.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.289,BACKTESTING.240,2020-10-23 00:00:00+08:00,2020-10-23,00:00:00,CF101.CZCE,CF101,CZCE,空,平,14530.0,5.0,-5.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.290,BACKTESTING.241,2020-10-23 00:00:00+08:00,2020-10-23,00:00:00,MA101.CZCE,MA101,CZCE,多,开,2083.0,65.0,65.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.291,BACKTESTING.242,2020-10-26 00:00:00+08:00,2020-10-26,00:00:00,MA101.CZCE,MA101,CZCE,空,平,2058.0,65.0,-65.0,BACKTESTING,long_base_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.292,BACKTESTING.243,2020-10-27 00:00:00+08:00,2020-10-27,00:00:00,OI101.CZCE,OI101,CZCE,多,开,9340.0,5.0,5.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.293,BACKTESTING.244,2020-10-28 00:00:00+08:00,2020-10-28,00:00:00,ru2101.SHFE,ru2101,SHFE,空,平,15875.0,2.0,-2.0,BACKTESTING,forced_margin_deleverage,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.294,BACKTESTING.245,2020-11-03 00:00:00+08:00,2020-11-03,00:00:00,ru2101.SHFE,ru2101,SHFE,空,平,15250.0,2.0,-2.0,BACKTESTING,forced_margin_deleverage,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.295,BACKTESTING.246,2020-11-05 00:00:00+08:00,2020-11-05,00:00:00,rb2101.SHFE,rb2101,SHFE,多,开,3760.0,49.0,49.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.296,BACKTESTING.247,2020-11-10 00:00:00+08:00,2020-11-10,00:00:00,OI101.CZCE,OI101,CZCE,空,平,9690.0,5.0,-5.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.297,BACKTESTING.248,2020-11-17 00:00:00+08:00,2020-11-17,00:00:00,cu2012.SHFE,cu2012,SHFE,多,开,53520.0,3.0,3.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
