window_id,window_group,duration_years,requested_start,requested_end,start_month_num,complete_window,terminal_near_complete,comparison,left_arm,right_arm,left_end_equity,right_end_equity,left_return_pct,right_return_pct,delta_return_pct,left_max_dd_pct,right_max_dd_pct,dd_worsening_pp,left_sharpe,right_sharpe,delta_sharpe,left_slippage,right_slippage,slippage_ratio,left_trades,right_trades,left_win_rate_pct,right_win_rate_pct,left_survival_pass,right_survival_pass,left_broker100_pass,right_broker100_pass,left_broker10_peak_pct,right_broker10_peak_pct,left_days_over_100pct,right_days_over_100pct,return_win,left_positive,right_positive,dd_noninferior_2pp,sharpe_noninferior_005,left_dd50_fail,right_dd50_fail
random_1y_004_20220427,random_1y,1,2022-04-27,2023-04-26,4,1,0,A_vs_C,A,C,155990.0,177870.0,3.9933333333333376,18.58,14.58666666666666,-38.451592047842254,-37.05683003128259,0.0,0.2978773637065485,0.6246644762033312,0.3267871124967827,3220.0,4000.0,1.2422360248447204,43,59,45.45454545454545,49.137931034482754,1,1,1,1,62.91518850530867,66.0433128670582,0,0,1,1,1,1,1,0,0
random_1y_004_20220427,random_1y,1,2022-04-27,2023-04-26,4,1,0,B_vs_C,B,C,172760.0,177870.0,15.173333333333328,18.58,3.40666666666667,-42.33016800584368,-37.05683003128259,0.0,0.5469561600547433,0.6246644762033312,0.0777083161485878,3700.0,4000.0,1.0810810810810811,51,59,45.45454545454545,49.137931034482754,1,1,1,1,62.39173347585961,66.0433128670582,0,0,1,1,1,1,1,0,0
random_1y_005_20231010,random_1y,1,2023-10-10,2024-10-09,10,1,0,A_vs_B,A,B,214015.0,210365.0,42.67666666666668,40.24333333333334,-2.433333333333337,-10.21780831896656,-11.360391103366483,1.1425827843999254,1.588196936862749,1.490997784961016,-0.0971991519017332,3840.0,3890.0,1.0130208333333333,61,61,55.625,55.55555555555556,1,1,1,1,46.331781206171115,47.382991263528496,0,0,0,1,1,1,0,0,0
random_1y_005_20231010,random_1y,1,2023-10-10,2024-10-09,10,1,0,A_vs_C,A,C,214015.0,301645.0,42.67666666666668,101.09666666666666,58.41999999999999,-10.21780831896656,-11.360391103366483,1.1425827843999254,1.588196936862749,2.633850249853829,1.0456533129910797,3840.0,5110.0,1.3307291666666667,61,67,55.625,57.30337078651685,1,1,1,1,46.331781206171115,47.382991263528496,0,0,1,1,1,1,1,0,0
random_1y_005_20231010,random_1y,1,2023-10-10,2024-10-09,10,1,0,B_vs_C,B,C,210365.0,301645.0,40.24333333333334,101.09666666666666,60.853333333333325,-11.360391103366483,-11.360391103366483,0.0,1.490997784961016,2.633850249853829,1.142852464892813,3890.0,5110.0,1.313624678663239,61,67,55.55555555555556,57.30337078651685,1,1,1,1,47.382991263528496,47.382991263528496,0,0,1,1,1,1,1,0,0
random_1y_006_20240805,random_1y,1,2024-08-05,2025-08-04,8,1,0,A_vs_B,A,B,228325.0,235455.0,52.21666666666667,56.97000000000001,4.7533333333333445,-20.013662398626753,-20.18880395912073,0.175141560493973,1.1901161881783116,1.272316942674934,0.0822007544966223,6270.0,6650.0,1.0606060606060606,66,70,48.66666666666667,49.01960784313725,1,1,1,1,63.66956521739131,63.66956521739131,0,0,1,1,1,1,1,0,0
random_1y_006_20240805,random_1y,1,2024-08-05,2025-08-04,8,1,0,A_vs_C,A,C,228325.0,227695.0,52.21666666666667,51.79666666666667,-0.4200000000000017,-20.013662398626753,-23.15855716696702,3.1448947683402686,1.1901161881783116,1.1679637255876083,-0.022152462590703,6270.0,6630.0,1.0574162679425838,66,71,48.66666666666667,48.07692307692308,1,1,1,1,63.66956521739131,63.66956521739131,0,0,0,1,1,0,1,0,0
random_1y_006_20240805,random_1y,1,2024-08-05,2025-08-04,8,1,0,B_vs_C,B,C,235455.0,227695.0,56.97000000000001,51.79666666666667,-5.173333333333346,-20.18880395912073,-23.15855716696702,2.9697532078462956,1.272316942674934,1.1679637255876083,-0.1043532170873253,6650.0,6630.0,0.9969924812030077,70,71,49.01960784313725,48.07692307692308,1,1,1,1,63.66956521739131,63.66956521739131,0,0,0,1,1,0,0,0,0
random_1y_007_20181206,random_1y,1,2018-12-06,2019-12-05,12,1,0,A_vs_B,A,B,190777.10000000003,190777.10000000003,27.184733333333355,27.184733333333355,0.0,-18.865747749183328,-18.865747749183328,0.0,1.0754015275746849,1.0754015275746849,0.0,6340.0,6340.0,1.0,74,74,48.07692307692308,48.07692307692308,1,1,1,1,59.157017169214996,59.157017169214996,0,0,1,1,1,1,1,0,0
random_1y_007_20181206,random_1y,1,2018-12-06,2019-12-05,12,1,0,A_vs_C,A,C,190777.10000000003,190777.10000000003,27.184733333333355,27.184733333333355,0.0,-18.865747749183328,-18.865747749183328,0.0,1.0754015275746849,1.0754015275746849,0.0,6340.0,6340.0,1.0,74,74,48.07692307692308,48.07692307692308,1,1,1,1,59.157017169214996,59.157017169214996,0,0,1,1,1,1,1,0,0
random_1y_007_20181206,random_1y,1,2018-12-06,2019-12-05,12,1,0,B_vs_C,B,C,190777.10000000003,190777.10000000003,27.184733333333355,27.184733333333355,0.0,-18.865747749183328,-18.865747749183328,0.0,1.0754015275746849,1.0754015275746849,0.0,6340.0,6340.0,1.0,74,74,48.07692307692308,48.07692307692308,1,1,1,1,59.157017169214996,59.157017169214996,0,0,1,1,1,1,1,0,0
random_1y_008_20200618,random_1y,1,2020-06-18,2021-06-17,6,1,0,A_vs_B,A,B,728638.3,728638.3,385.7588666666667,385.7588666666667,0.0,-22.16762691596913,-22.16762691596913,0.0,3.353677720099583,3.353677720099583,0.0,16860.0,16860.0,1.0,126,126,57.36040609137056,57.36040609137056,1,1,1,1,65.6617768684978,65.6617768684978,0,0,1,1,1,1,1,0,0
random_1y_008_20200618,random_1y,1,2020-06-18,2021-06-17,6,1,0,A_vs_C,A,C,728638.3,728638.3,385.7588666666667,385.7588666666667,0.0,-22.16762691596913,-22.16762691596913,0.0,3.353677720099583,3.353677720099583,0.0,16860.0,16860.0,1.0,126,126,57.36040609137056,57.36040609137056,1,1,1,1,65.6617768684978,65.6617768684978,0,0,1,1,1,1,1,0,0
random_1y_008_20200618,random_1y,1,2020-06-18,2021-06-17,6,1,0,B_vs_C,B,C,728638.3,728638.3,385.7588666666667,385.7588666666667,0.0,-22.16762691596913,-22.16762691596913,0.0,3.353677720099583,3.353677720099583,0.0,16860.0,16860.0,1.0,126,126,57.36040609137056,57.36040609137056,1,1,1,1,65.6617768684978,65.6617768684978,0,0,1,1,1,1,1,0,0
random_1y_009_20231017,random_1y,1,2023-10-17,2024-10-16,10,1,0,A_vs_B,A,B,214015.0,210365.0,42.67666666666668,40.24333333333334,-2.433333333333337,-10.21780831896656,-11.360391103366483,1.1425827843999254,1.588196936862749,1.490997784961016,-0.0971991519017332,3840.0,3890.0,1.0130208333333333,61,61,55.625,55.55555555555556,1,1,1,1,46.331781206171115,47.382991263528496,0,0,0,1,1,1,0,0,0
random_1y_009_20231017,random_1y,1,2023-10-17,2024-10-16,10,1,0,A_vs_C,A,C,214015.0,301645.0,42.67666666666668,101.09666666666666,58.41999999999999,-10.21780831896656,-11.360391103366483,1.1425827843999254,1.588196936862749,2.633850249853829,1.0456533129910797,3840.0,5110.0,1.3307291666666667,61,67,55.625,57.30337078651685,1,1,1,1,46.331781206171115,47.382991263528496,0,0,1,1,1,1,1,0,0
random_1y_009_20231017,random_1y,1,2023-10-17,2024-10-16,10,1,0,B_vs_C,B,C,210365.0,301645.0,40.24333333333334,101.09666666666666,60.853333333333325,-11.360391103366483,-11.360391103366483,0.0,1.490997784961016,2.633850249853829,1.142852464892813,3890.0,5110.0,1.313624678663239,61,67,55.55555555555556,57.30337078651685,1,1,1,1,47.382991263528496,47.382991263528496,0,0,1,1,1,1,1,0,0
random_1y_010_20180706,random_1y,1,2018-07-06,2019-07-05,7,1,0,A_vs_B,A,B,141107.00000000006,141107.00000000006,-5.928666666666627,-5.928666666666627,0.0,-20.266562493347717,-20.266562493347717,0.0,-0.168877806472944,-0.168877806472944,0.0,4570.0,4570.0,1.0,67,67,45.45454545454545,45.45454545454545,1,1,1,1,67.61363813607065,67.61363813607065,0,0,1,0,0,1,1,0,0
random_1y_010_20180706,random_1y,1,2018-07-06,2019-07-05,7,1,0,A_vs_C,A,C,141107.00000000006,141107.00000000006,-5.928666666666627,-5.928666666666627,0.0,-20.266562493347717,-20.266562493347717,0.0,-0.168877806472944,-0.168877806472944,0.0,4570.0,4570.0,1.0,67,67,45.45454545454545,45.45454545454545,1,1,1,1,67.61363813607065,67.61363813607065,0,0,1,0,0,1,1,0,0
random_1y_010_20180706,random_1y,1,2018-07-06,2019-07-05,7,1,0,B_vs_C,B,C,141107.00000000006,141107.00000000006,-5.928666666666627,-5.928666666666627,0.0,-20.266562493347717,-20.266562493347717,0.0,-0.168877806472944,-0.168877806472944,0.0,4570.0,4570.0,1.0,67,67,45.45454545454545,45.45454545454545,1,1,1,1,67.61363813607065,67.61363813607065,0,0,1,0,0,1,1,0,0
random_1y_011_20190722,random_1y,1,2019-07-22,2020-07-21,7,1,0,A_vs_B,A,B,369750.00000000006,369750.00000000006,146.50000000000003,146.50000000000003,0.0,-12.495827073944255,-12.495827073944255,0.0,3.008426284161054,3.008426284161054,0.0,11870.0,11870.0,1.0,99,99,61.63522012578616,61.63522012578616,1,1,1,1,60.98686221775053,60.98686221775053,0,0,1,1,1,1,1,0,0
random_1y_011_20190722,random_1y,1,2019-07-22,2020-07-21,7,1,0,A_vs_C,A,C,369750.00000000006,369750.00000000006,146.50000000000003,146.50000000000003,0.0,-12.495827073944255,-12.495827073944255,0.0,3.008426284161054,3.008426284161054,0.0,11870.0,11870.0,1.0,99,99,61.63522012578616,61.63522012578616,1,1,1,1,60.98686221775053,60.98686221775053,0,0,1,1,1,1,1,0,0
random_1y_011_20190722,random_1y,1,2019-07-22,2020-07-21,7,1,0,B_vs_C,B,C,369750.00000000006,369750.00000000006,146.50000000000003,146.50000000000003,0.0,-12.495827073944255,-12.495827073944255,0.0,3.008426284161054,3.008426284161054,0.0,11870.0,11870.0,1.0,99,99,61.63522012578616,61.63522012578616,1,1,1,1,60.98686221775053,60.98686221775053,0,0,1,1,1,1,1,0,0
random_1y_012_20230111,random_1y,1,2023-01-11,2024-01-10,1,1,0,A_vs_B,A,B,154245.0,155620.0,2.829999999999999,3.746666666666676,0.9166666666666768,-20.41310362173038,-25.423234092235848,5.0101304705054694,0.2405926944194314,0.2766776251906719,0.0360849307712405,3090.0,4280.0,1.3851132686084142,52,68,52.84552845528455,55.39568345323741,1,1,1,1,55.3886925795053,62.57471624266145,0,0,1,1,1,0,1,0,0
random_1y_012_20230111,random_1y,1,2023-01-11,2024-01-10,1,1,0,A_vs_C,A,C,154245.0,156510.0,2.829999999999999,4.3400000000000105,1.5100000000000111,-20.41310362173038,-26.182136602451845,5.769032980721466,0.2405926944194314,0.2970898903218483,0.0564971959024168,3090.0,4400.0,1.4239482200647249,52,71,52.84552845528455,53.956834532374096,1,1,1,1,55.3886925795053,64.72702702702703,0,0,1,1,1,0,1,0,0
random_1y_012_20230111,random_1y,1,2023-01-11,2024-01-10,1,1,0,B_vs_C,B,C,155620.0,156510.0,3.746666666666676,4.3400000000000105,0.5933333333333346,-25.423234092235848,-26.182136602451845,0.7589025102159965,0.2766776251906719,0.2970898903218483,0.0204122651311763,4280.0,4400.0,1.02803738317757,68,71,55.39568345323741,53.956834532374096,1,1,1,1,62.57471624266145,64.72702702702703,0,0,1,1,1,1,1,0,0
random_1y_013_20191024,random_1y,1,2019-10-24,2020-10-23,10,1,0,A_vs_B,A,B,434475.00000000006,434475.00000000006,189.6500000000001,189.6500000000001,0.0,-24.45925782801447,-24.45925782801447,0.0,2.9263190044737732,2.9263190044737732,0.0,18350.0,18350.0,1.0,124,124,60.913705583756354,60.913705583756354,1,1,1,1,82.3792004048583,82.3792004048583,0,0,1,1,1,1,1,0,0
random_1y_013_20191024,random_1y,1,2019-10-24,2020-10-23,10,1,0,A_vs_C,A,C,434475.00000000006,434475.00000000006,189.6500000000001,189.6500000000001,0.0,-24.45925782801447,-24.45925782801447,0.0,2.9263190044737732,2.9263190044737732,0.0,18350.0,18350.0,1.0,124,124,60.913705583756354,60.913705583756354,1,1,1,1,82.3792004048583,82.3792004048583,0,0,1,1,1,1,1,0,0
random_1y_013_20191024,random_1y,1,2019-10-24,2020-10-23,10,1,0,B_vs_C,B,C,434475.00000000006,434475.00000000006,189.6500000000001,189.6500000000001,0.0,-24.45925782801447,-24.45925782801447,0.0,2.9263190044737732,2.9263190044737732,0.0,18350.0,18350.0,1.0,124,124,60.913705583756354,60.913705583756354,1,1,1,1,82.3792004048583,82.3792004048583,0,0,1,1,1,1,1,0,0
random_1y_014_20180718,random_1y,1,2018-07-18,2019-07-17,7,1,0,A_vs_B,A,B,140486.00000000006,140486.00000000006,-6.34266666666663,-6.34266666666663,0.0,-20.633491959353655,-20.633491959353655,0.0,-0.1814444630708318,-0.1814444630708318,0.0,4670.0,4670.0,1.0,69,69,43.95604395604395,43.95604395604395,1,1,1,1,63.31427710283803,63.31427710283803,0,0,1,0,0,1,1,0,0
random_1y_014_20180718,random_1y,1,2018-07-18,2019-07-17,7,1,0,A_vs_C,A,C,140486.00000000006,140486.00000000006,-6.34266666666663,-6.34266666666663,0.0,-20.633491959353655,-20.633491959353655,0.0,-0.1814444630708318,-0.1814444630708318,0.0,4670.0,4670.0,1.0,69,69,43.95604395604395,43.95604395604395,1,1,1,1,63.31427710283803,63.31427710283803,0,0,1,0,0,1,1,0,0
random_1y_014_20180718,random_1y,1,2018-07-18,2019-07-17,7,1,0,B_vs_C,B,C,140486.00000000006,140486.00000000006,-6.34266666666663,-6.34266666666663,0.0,-20.633491959353655,-20.633491959353655,0.0,-0.1814444630708318,-0.1814444630708318,0.0,4670.0,4670.0,1.0,69,69,43.95604395604395,43.95604395604395,1,1,1,1,63.31427710283803,63.31427710283803,0,0,1,0,0,1,1,0,0
random_1y_015_20230921,random_1y,1,2023-09-21,2024-09-20,9,1,0,A_vs_B,A,B,221515.0,217865.0,47.676666666666655,45.243333333333325,-2.43333333333333,-10.21780831896656,-11.360391103366483,1.1425827843999254,1.752501057034278,1.6529083750042777,-0.0995926820300006,3740.0,3790.0,1.0133689839572193,60,60,55.69620253164557,55.62913907284768,1,1,1,1,46.331781206171115,47.382991263528496,0,0,0,1,1,1,0,0,0
random_1y_015_20230921,random_1y,1,2023-09-21,2024-09-20,9,1,0,A_vs_C,A,C,221515.0,312895.0,47.676666666666655,108.59666666666668,60.92000000000002,-10.21780831896656,-11.360391103366483,1.1425827843999254,1.752501057034278,2.7983888728596615,1.0458878158253837,3740.0,4960.0,1.3262032085561497,60,66,55.69620253164557,57.38636363636363,1,1,1,1,46.331781206171115,47.382991263528496,0,0,1,1,1,1,1,0,0
random_1y_015_20230921,random_1y,1,2023-09-21,2024-09-20,9,1,0,B_vs_C,B,C,217865.0,312895.0,45.243333333333325,108.59666666666668,63.35333333333335,-11.360391103366483,-11.360391103366483,0.0,1.6529083750042777,2.7983888728596615,1.145480497855384,3790.0,4960.0,1.308707124010554,60,66,55.62913907284768,57.38636363636363,1,1,1,1,47.382991263528496,47.382991263528496,0,0,1,1,1,1,1,0,0
random_1y_016_20180608,random_1y,1,2018-06-08,2019-06-07,6,1,0,A_vs_B,A,B,146962.00000000006,146962.00000000006,-2.02533333333329,-2.02533333333329,0.0,-13.895120575071518,-13.895120575071518,0.0,0.0029815826369184,0.0029815826369184,0.0,4510.0,4510.0,1.0,64,64,46.06741573033708,46.06741573033708,1,1,1,1,61.44244219067447,61.44244219067447,0,0,1,0,0,1,1,0,0
random_1y_016_20180608,random_1y,1,2018-06-08,2019-06-07,6,1,0,A_vs_C,A,C,146962.00000000006,146962.00000000006,-2.02533333333329,-2.02533333333329,0.0,-13.895120575071518,-13.895120575071518,0.0,0.0029815826369184,0.0029815826369184,0.0,4510.0,4510.0,1.0,64,64,46.06741573033708,46.06741573033708,1,1,1,1,61.44244219067447,61.44244219067447,0,0,1,0,0,1,1,0,0
random_1y_016_20180608,random_1y,1,2018-06-08,2019-06-07,6,1,0,B_vs_C,B,C,146962.00000000006,146962.00000000006,-2.02533333333329,-2.02533333333329,0.0,-13.895120575071518,-13.895120575071518,0.0,0.0029815826369184,0.0029815826369184,0.0,4510.0,4510.0,1.0,64,64,46.06741573033708,46.06741573033708,1,1,1,1,61.44244219067447,61.44244219067447,0,0,1,0,0,1,1,0,0
random_1y_017_20200407,random_1y,1,2020-04-07,2021-04-06,4,1,0,A_vs_B,A,B,449356.6,449356.6,199.5710666666667,199.5710666666667,0.0,-23.83642779131311,-23.83642779131311,0.0,2.6037417572099204,2.6037417572099204,0.0,13710.0,13710.0,1.0,121,121,58.79396984924623,58.79396984924623,1,1,1,1,71.07908423609027,71.07908423609027,0,0,1,1,1,1,1,0,0
random_1y_017_20200407,random_1y,1,2020-04-07,2021-04-06,4,1,0,A_vs_C,A,C,449356.6,449356.6,199.5710666666667,199.5710666666667,0.0,-23.83642779131311,-23.83642779131311,0.0,2.6037417572099204,2.6037417572099204,0.0,13710.0,13710.0,1.0,121,121,58.79396984924623,58.79396984924623,1,1,1,1,71.07908423609027,71.07908423609027,0,0,1,1,1,1,1,0,0
random_1y_017_20200407,random_1y,1,2020-04-07,2021-04-06,4,1,0,B_vs_C,B,C,449356.6,449356.6,199.5710666666667,199.5710666666667,0.0,-23.83642779131311,-23.83642779131311,0.0,2.6037417572099204,2.6037417572099204,0.0,13710.0,13710.0,1.0,121,121,58.79396984924623,58.79396984924623,1,1,1,1,71.07908423609027,71.07908423609027,0,0,1,1,1,1,1,0,0
random_1y_018_20180824,random_1y,1,2018-08-24,2019-08-23,8,1,0,A_vs_B,A,B,160497.10000000006,160497.10000000006,6.9980666666667135,6.9980666666667135,0.0,-19.717729045457432,-19.717729045457432,0.0,0.4213458497766735,0.4213458497766735,0.0,4130.0,4130.0,1.0,66,66,46.875,46.875,1,1,1,1,59.51081856772129,59.51081856772129,0,0,1,1,1,1,1,0,0
random_1y_018_20180824,random_1y,1,2018-08-24,2019-08-23,8,1,0,A_vs_C,A,C,160497.10000000006,160497.10000000006,6.9980666666667135,6.9980666666667135,0.0,-19.717729045457432,-19.717729045457432,0.0,0.4213458497766735,0.4213458497766735,0.0,4130.0,4130.0,1.0,66,66,46.875,46.875,1,1,1,1,59.51081856772129,59.51081856772129,0,0,1,1,1,1,1,0,0
random_1y_018_20180824,random_1y,1,2018-08-24,2019-08-23,8,1,0,B_vs_C,B,C,160497.10000000006,160497.10000000006,6.9980666666667135,6.9980666666667135,0.0,-19.717729045457432,-19.717729045457432,0.0,0.4213458497766735,0.4213458497766735,0.0,4130.0,4130.0,1.0,66,66,46.875,46.875,1,1,1,1,59.51081856772129,59.51081856772129,0,0,1,1,1,1,1,0,0
random_1y_019_20180403,random_1y,1,2018-04-03,2019-04-02,4,1,0,A_vs_B,A,B,146007.0000000001,146007.0000000001,-2.661999999999942,-2.661999999999942,0.0,-13.79044643189269,-13.79044643189269,0.0,-0.0288384390830758,-0.0288384390830758,0.0,4040.0,4040.0,1.0,59,59,45.0,45.0,1,1,1,1,61.95601530355719,61.95601530355719,0,0,1,0,0,1,1,0,0
random_1y_019_20180403,random_1y,1,2018-04-03,2019-04-02,4,1,0,A_vs_C,A,C,146007.0000000001,146007.0000000001,-2.661999999999942,-2.661999999999942,0.0,-13.79044643189269,-13.79044643189269,0.0,-0.0288384390830758,-0.0288384390830758,0.0,4040.0,4040.0,1.0,59,59,45.0,45.0,1,1,1,1,61.95601530355719,61.95601530355719,0,0,1,0,0,1,1,0,0
random_1y_019_20180403,random_1y,1,2018-04-03,2019-04-02,4,1,0,B_vs_C,B,C,146007.0000000001,146007.0000000001,-2.661999999999942,-2.661999999999942,0.0,-13.79044643189269,-13.79044643189269,0.0,-0.0288384390830758,-0.0288384390830758,0.0,4040.0,4040.0,1.0,59,59,45.0,45.0,1,1,1,1,61.95601530355719,61.95601530355719,0,0,1,0,0,1,1,0,0
random_1y_020_20220422,random_1y,1,2022-04-22,2023-04-21,4,1,0,A_vs_B,A,B,145800.0,171400.0,-2.8000000000000025,14.266666666666673,17.066666666666677,-38.296927721541465,-38.4780087429744,0.1810810214329379,0.1315841580405019,0.5294968802005028,0.3979127221600008,3060.0,3380.0,1.1045751633986929,44,50,44.827586206896555,47.91666666666667,1,1,1,1,62.75231344245393,63.183908642616146,0,0,1,0,1,1,1,0,0
random_1y_020_20220422,random_1y,1,2022-04-22,2023-04-21,4,1,0,A_vs_C,A,C,145800.0,164490.0,-2.8000000000000025,9.660000000000002,12.460000000000004,-38.296927721541465,-39.420250531361646,1.1233228098201806,0.1315841580405019,0.4293426135436175,0.2977584555031155,3060.0,3940.0,1.287581699346405,44,62,44.827586206896555,45.2991452991453,1,1,1,1,62.75231344245393,66.89958779884583,0,0,1,0,1,1,1,0,0
random_1y_020_20220422,random_1y,1,2022-04-22,2023-04-21,4,1,0,B_vs_C,B,C,171400.0,164490.0,14.266666666666673,9.660000000000002,-4.606666666666671,-38.4780087429744,-39.420250531361646,0.9422417883872428,0.5294968802005028,0.4293426135436175,-0.1001542666568852,3380.0,3940.0,1.165680473372781,50,62,47.91666666666667,45.2991452991453,1,1,1,1,63.183908642616146,66.89958779884583,0,0,0,1,1,1,0,0,0
random_1y_021_20230829,random_1y,1,2023-08-29,2024-08-28,8,1,0,A_vs_B,A,B,216365.0,209655.0,44.243333333333325,39.77,-4.473333333333329,-11.577177544380636,-11.76788732394366,0.1907097795630239,1.51227812961828,1.4235966197325511,-0.0886815098857287,4380.0,4390.0,1.0022831050228311,64,68,56.60377358490566,57.23270440251572,1,1,1,1,56.735265855221016,53.86878922594143,0,0,0,1,1,1,0,0,0
random_1y_021_20230829,random_1y,1,2023-08-29,2024-08-28,8,1,0,A_vs_C,A,C,216365.0,310395.0,44.243333333333325,106.93,62.68666666666668,-11.577177544380636,-11.76788732394366,0.1907097795630239,1.51227812961828,2.620131299880458,1.107853170262178,4380.0,5380.0,1.2283105022831051,64,70,56.60377358490566,59.32203389830508,1,1,1,1,56.735265855221016,53.86878922594143,0,0,1,1,1,1,1,0,0
random_1y_021_20230829,random_1y,1,2023-08-29,2024-08-28,8,1,0,B_vs_C,B,C,209655.0,310395.0,39.77,106.93,67.16000000000001,-11.76788732394366,-11.76788732394366,0.0,1.4235966197325511,2.620131299880458,1.1965346801479069,4390.0,5380.0,1.2255125284738042,68,70,57.23270440251572,59.32203389830508,1,1,1,1,53.86878922594143,53.86878922594143,0,0,1,1,1,1,1,0,0
