window_id,window_group,duration_years,requested_start,requested_end,start_month_num,complete_window,terminal_near_complete,comparison,left_arm,right_arm,left_end_equity,right_end_equity,left_return_pct,right_return_pct,delta_return_pct,left_max_dd_pct,right_max_dd_pct,dd_worsening_pp,left_sharpe,right_sharpe,delta_sharpe,left_slippage,right_slippage,left_trades,right_trades,left_win_rate_pct,right_win_rate_pct,left_survival_pass,right_survival_pass,left_broker100_pass,right_broker100_pass,left_broker10_peak_pct,right_broker10_peak_pct,left_days_over_100pct,right_days_over_100pct,return_win,right_positive,left_positive,dd_noninferior_2pp,sharpe_noninferior_005,left_dd40_fail,right_dd40_fail,left_dd50_fail,right_dd50_fail
roll_1y_2018_01,rolling_1y,1,2018-01-01,2018-12-31,1,1,0,C_vs_H,C,H,134950.40000000002,134950.40000000002,-10.033066666666643,-10.033066666666643,0.0,-15.640773516879747,-15.640773516879747,0.0,-0.5062719888985959,-0.5062719888985959,0.0,4040.0,4040.0,61,61,43.08943089430895,43.08943089430895,1,1,1,1,58.662096623764235,58.662096623764235,0,0,1,0,0,1,1,0,0,0,0
roll_1y_2018_01,rolling_1y,1,2018-01-01,2018-12-31,1,1,0,F_vs_H,F,H,135080.40000000002,134950.40000000002,-9.946399999999988,-10.033066666666643,-0.08666666666665535,-15.640773516879747,-15.640773516879747,0.0,-0.4494593114648623,-0.5062719888985959,-0.05681267743373364,4080.0,4040.0,61,61,43.90243902439025,43.08943089430895,1,1,1,1,62.86745202280688,58.662096623764235,0,0,0,0,0,1,0,0,0,0,0
roll_1y_2018_06,rolling_1y,1,2018-06-01,2019-05-31,6,1,0,A_vs_C,A,C,141112.00000000006,164729.50000000006,-5.925333333333294,9.819666666666716,15.74500000000001,-16.953589712862318,-16.986383722698307,0.0327940098359889,-0.1643171082440383,0.4956180158993039,0.6599351241433422,5230.0,5710.0,76,82,44.565217391304344,50.53191489361703,1,1,1,1,68.53917629054803,71.1338674168689,0,0,1,1,0,1,1,0,0,0,0
roll_1y_2018_06,rolling_1y,1,2018-06-01,2019-05-31,6,1,0,A_vs_F,A,F,141112.00000000006,166476.70000000007,-5.925333333333294,10.984466666666703,16.909799999999997,-16.953589712862318,-15.39255557806083,0.0,-0.1643171082440383,0.5298025350673647,0.6941196433114031,5230.0,5460.0,76,78,44.565217391304344,50.53191489361703,1,1,1,1,68.53917629054803,66.55875435663484,0,0,1,1,0,1,1,0,0,0,0
roll_1y_2018_06,rolling_1y,1,2018-06-01,2019-05-31,6,1,0,C_vs_F,C,F,164729.50000000006,166476.70000000007,9.819666666666716,10.984466666666703,1.1647999999999872,-16.986383722698307,-15.39255557806083,0.0,0.4956180158993039,0.5298025350673647,0.03418451916806087,5710.0,5460.0,82,78,50.53191489361703,50.53191489361703,1,1,1,1,71.1338674168689,66.55875435663484,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2018_06,rolling_1y,1,2018-06-01,2019-05-31,6,1,0,A_vs_H,A,H,141112.00000000006,164729.50000000006,-5.925333333333294,9.819666666666716,15.74500000000001,-16.953589712862318,-16.986383722698307,0.0327940098359889,-0.1643171082440383,0.4956180158993039,0.6599351241433422,5230.0,5710.0,76,82,44.565217391304344,50.53191489361703,1,1,1,1,68.53917629054803,71.1338674168689,0,0,1,1,0,1,1,0,0,0,0
roll_1y_2018_06,rolling_1y,1,2018-06-01,2019-05-31,6,1,0,C_vs_H,C,H,164729.50000000006,164729.50000000006,9.819666666666716,9.819666666666716,0.0,-16.986383722698307,-16.986383722698307,0.0,0.4956180158993039,0.4956180158993039,0.0,5710.0,5710.0,82,82,50.53191489361703,50.53191489361703,1,1,1,1,71.1338674168689,71.1338674168689,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2018_06,rolling_1y,1,2018-06-01,2019-05-31,6,1,0,F_vs_H,F,H,166476.70000000007,164729.50000000006,10.984466666666703,9.819666666666716,-1.1647999999999872,-15.39255557806083,-16.986383722698307,1.5938281446374774,0.5298025350673647,0.4956180158993039,-0.03418451916806087,5460.0,5710.0,78,82,50.53191489361703,50.53191489361703,1,1,1,1,66.55875435663484,71.1338674168689,0,0,0,1,1,1,1,0,0,0,0
roll_1y_2019_01,rolling_1y,1,2019-01-01,2019-12-31,1,1,0,A_vs_C,A,C,211737.4,221461.3,41.15826666666669,47.64086666666667,6.482599999999977,-21.571317026531755,-16.225888917544474,0.0,1.3381936992229728,1.3980719500734629,0.059878250850490033,7840.0,8330.0,103,110,50.0,51.776649746192895,1,1,1,1,72.09253289863014,70.29239277156199,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2019_01,rolling_1y,1,2019-01-01,2019-12-31,1,1,0,A_vs_F,A,F,211737.4,241875.90000000005,41.15826666666669,61.25060000000004,20.09233333333335,-21.571317026531755,-16.357338248739428,0.0,1.3381936992229728,1.575842873425786,0.23764917420281328,7840.0,8770.0,103,112,50.0,52.52525252525253,1,1,1,1,72.09253289863014,72.13291631988956,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2019_01,rolling_1y,1,2019-01-01,2019-12-31,1,1,0,C_vs_F,C,F,221461.3,241875.90000000005,47.64086666666667,61.25060000000004,13.609733333333374,-16.225888917544474,-16.357338248739428,0.13144933119495406,1.3980719500734629,1.575842873425786,0.17777092335232325,8330.0,8770.0,110,112,51.776649746192895,52.52525252525253,1,1,1,1,70.29239277156199,72.13291631988956,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2019_01,rolling_1y,1,2019-01-01,2019-12-31,1,1,0,A_vs_H,A,H,211737.4,222741.3,41.15826666666669,48.49420000000002,7.33593333333333,-21.571317026531755,-16.225888917544474,0.0,1.3381936992229728,1.410059214755853,0.07186551553288023,7840.0,8450.0,103,110,50.0,51.776649746192895,1,1,1,1,72.09253289863014,70.29239277156199,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2019_01,rolling_1y,1,2019-01-01,2019-12-31,1,1,0,C_vs_H,C,H,221461.3,222741.3,47.64086666666667,48.49420000000002,0.853333333333353,-16.225888917544474,-16.225888917544474,0.0,1.3980719500734629,1.410059214755853,0.011987264682390197,8330.0,8450.0,110,110,51.776649746192895,51.776649746192895,1,1,1,1,70.29239277156199,70.29239277156199,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2019_01,rolling_1y,1,2019-01-01,2019-12-31,1,1,0,F_vs_H,F,H,241875.90000000005,222741.3,61.25060000000004,48.49420000000002,-12.75640000000002,-16.357338248739428,-16.225888917544474,0.0,1.575842873425786,1.410059214755853,-0.16578365866993305,8770.0,8450.0,112,110,52.52525252525253,51.776649746192895,1,1,1,1,72.13291631988956,70.29239277156199,0,0,0,1,1,1,0,0,0,0,0
roll_1y_2019_06,rolling_1y,1,2019-06-01,2020-05-31,6,1,0,A_vs_C,A,C,247266.99999999997,232477.0,64.84466666666664,54.98466666666666,-9.859999999999978,-8.304857291081602,-11.413532754878297,3.108675463796695,2.186475917278989,1.845484058904438,-0.34099185837455104,10130.0,9410.0,103,106,54.77707006369427,55.61224489795919,1,1,1,1,62.331151713838786,58.7124539054643,0,0,0,1,1,0,0,0,0,0,0
roll_1y_2019_06,rolling_1y,1,2019-06-01,2020-05-31,6,1,0,A_vs_F,A,F,247266.99999999997,295869.39999999997,64.84466666666664,97.24626666666664,32.4016,-8.304857291081602,-12.93544185735608,4.630584566274479,2.186475917278989,2.3399852692917937,0.1535093520128048,10130.0,11190.0,103,104,54.77707006369427,54.59183673469388,1,1,1,1,62.331151713838786,64.33878983261232,0,0,1,1,1,0,1,0,0,0,0
roll_1y_2019_06,rolling_1y,1,2019-06-01,2020-05-31,6,1,0,C_vs_F,C,F,232477.0,295869.39999999997,54.98466666666666,97.24626666666664,42.26159999999998,-11.413532754878297,-12.93544185735608,1.5219091024777835,1.845484058904438,2.3399852692917937,0.49450121038735584,9410.0,11190.0,106,104,55.61224489795919,54.59183673469388,1,1,1,1,58.7124539054643,64.33878983261232,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2019_06,rolling_1y,1,2019-06-01,2020-05-31,6,1,0,A_vs_H,A,H,247266.99999999997,242887.0,64.84466666666664,61.924666666666674,-2.919999999999966,-8.304857291081602,-11.413532754878297,3.108675463796695,2.186475917278989,1.972008142351132,-0.21446777492785696,10130.0,9700.0,103,105,54.77707006369427,55.10204081632652,1,1,1,1,62.331151713838786,58.7124539054643,0,0,0,1,1,0,0,0,0,0,0
roll_1y_2019_06,rolling_1y,1,2019-06-01,2020-05-31,6,1,0,C_vs_H,C,H,232477.0,242887.0,54.98466666666666,61.924666666666674,6.940000000000012,-11.413532754878297,-11.413532754878297,0.0,1.845484058904438,1.972008142351132,0.12652408344669408,9410.0,9700.0,106,105,55.61224489795919,55.10204081632652,1,1,1,1,58.7124539054643,58.7124539054643,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2019_06,rolling_1y,1,2019-06-01,2020-05-31,6,1,0,F_vs_H,F,H,295869.39999999997,242887.0,97.24626666666664,61.924666666666674,-35.32159999999997,-12.93544185735608,-11.413532754878297,0.0,2.3399852692917937,1.972008142351132,-0.36797712694066176,11190.0,9700.0,104,105,54.59183673469388,55.10204081632652,1,1,1,1,64.33878983261232,58.7124539054643,0,0,0,1,1,1,0,0,0,0,0
roll_1y_2020_01,rolling_1y,1,2020-01-01,2020-12-31,1,1,0,A_vs_C,A,C,318817.80000000005,325719.00000000006,112.5452,117.14600000000002,4.600800000000021,-23.75193654357982,-23.636001135476747,0.0,2.0933046849781793,2.14711241457162,0.05380772959344071,15590.0,15490.0,134,134,57.43589743589743,57.43589743589743,1,1,1,1,80.27934440094,79.27929636429985,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2020_01,rolling_1y,1,2020-01-01,2020-12-31,1,1,0,A_vs_F,A,F,318817.80000000005,335726.20000000007,112.5452,123.8174666666667,11.27226666666671,-23.75193654357982,-24.631820570104956,0.8798840265251364,2.0933046849781793,2.214735374255867,0.12143068927768752,15590.0,17520.0,134,139,57.43589743589743,60.30150753768844,1,1,1,1,80.27934440094,73.31039812121723,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2020_01,rolling_1y,1,2020-01-01,2020-12-31,1,1,0,C_vs_F,C,F,325719.00000000006,335726.20000000007,117.14600000000002,123.8174666666667,6.671466666666689,-23.636001135476747,-24.631820570104956,0.9958194346282099,2.14711241457162,2.214735374255867,0.06762295968424681,15490.0,17520.0,134,139,57.43589743589743,60.30150753768844,1,1,1,1,79.27929636429985,73.31039812121723,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2020_01,rolling_1y,1,2020-01-01,2020-12-31,1,1,0,A_vs_H,A,H,318817.80000000005,327809.00000000006,112.5452,118.53933333333336,5.994133333333366,-23.75193654357982,-24.82079494516285,1.0688584015830287,2.0933046849781793,2.144630228200893,0.051325543222713765,15590.0,15720.0,134,134,57.43589743589743,57.43589743589743,1,1,1,1,80.27934440094,78.59427268143678,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2020_01,rolling_1y,1,2020-01-01,2020-12-31,1,1,0,C_vs_H,C,H,325719.00000000006,327809.00000000006,117.14600000000002,118.53933333333336,1.393333333333345,-23.636001135476747,-24.82079494516285,1.1847938096861022,2.14711241457162,2.144630228200893,-0.0024821863707269465,15490.0,15720.0,134,134,57.43589743589743,57.43589743589743,1,1,1,1,79.27929636429985,78.59427268143678,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2020_01,rolling_1y,1,2020-01-01,2020-12-31,1,1,0,F_vs_H,F,H,335726.20000000007,327809.00000000006,123.8174666666667,118.53933333333336,-5.278133333333344,-24.631820570104956,-24.82079494516285,0.18897437505789227,2.214735374255867,2.144630228200893,-0.07010514605497375,17520.0,15720.0,139,134,60.30150753768844,57.43589743589743,1,1,1,1,73.31039812121723,78.59427268143678,0,0,0,1,1,1,0,0,0,0,0
roll_1y_2020_06,rolling_1y,1,2020-06-01,2021-05-31,6,1,0,A_vs_C,A,C,777722.1000000001,752293.6000000001,418.4814,401.5290666666667,-16.952333333333286,-23.768711883200886,-23.321562872603863,0.0,3.2335500297254445,3.1303391762128125,-0.10321085351263193,16690.0,17310.0,134,137,61.46341463414634,59.90338164251207,1,1,1,1,74.58823602288248,71.14084240227723,0,0,0,1,1,1,0,0,0,0,0
roll_1y_2020_06,rolling_1y,1,2020-06-01,2021-05-31,6,1,0,A_vs_F,A,F,777722.1000000001,799550.4,418.4814,433.0336,14.55219999999997,-23.768711883200886,-24.86999422196542,1.101282338764534,3.2335500297254445,3.233698811830671,0.00014878210522661917,16690.0,18500.0,134,140,61.46341463414634,60.38647342995169,1,1,1,1,74.58823602288248,85.85763774044737,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2020_06,rolling_1y,1,2020-06-01,2021-05-31,6,1,0,C_vs_F,C,F,752293.6000000001,799550.4,401.5290666666667,433.0336,31.504533333333256,-23.321562872603863,-24.86999422196542,1.5484313493615574,3.1303391762128125,3.233698811830671,0.10335963561785855,17310.0,18500.0,137,140,59.90338164251207,60.38647342995169,1,1,1,1,71.14084240227723,85.85763774044737,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2020_06,rolling_1y,1,2020-06-01,2021-05-31,6,1,0,A_vs_H,A,H,777722.1000000001,796824.2000000001,418.4814,431.2161333333334,12.734733333333395,-23.768711883200886,-24.55154959595063,0.7828377127497426,3.2335500297254445,3.2456767080363647,0.01212667831092018,16690.0,17960.0,134,138,61.46341463414634,60.38647342995169,1,1,1,1,74.58823602288248,75.7902528441328,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2020_06,rolling_1y,1,2020-06-01,2021-05-31,6,1,0,C_vs_H,C,H,752293.6000000001,796824.2000000001,401.5290666666667,431.2161333333334,29.68706666666668,-23.321562872603863,-24.55154959595063,1.2299867233467658,3.1303391762128125,3.2456767080363647,0.11533753182355211,17310.0,17960.0,137,138,59.90338164251207,60.38647342995169,1,1,1,1,71.14084240227723,75.7902528441328,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2020_06,rolling_1y,1,2020-06-01,2021-05-31,6,1,0,F_vs_H,F,H,799550.4,796824.2000000001,433.0336,431.2161333333334,-1.8174666666665757,-24.86999422196542,-24.55154959595063,0.0,3.233698811830671,3.2456767080363647,0.011977896205693561,18500.0,17960.0,140,138,60.38647342995169,60.38647342995169,1,1,1,1,85.85763774044737,75.7902528441328,0,0,0,1,1,1,1,0,0,0,0
roll_1y_2021_01,rolling_1y,1,2021-01-01,2021-12-31,1,1,0,A_vs_C,A,C,840606.0,850486.0,460.40400000000005,466.9906666666667,6.586666666666645,-27.47227673070779,-27.920329567753456,0.44805283704566534,2.9185368952062607,2.9357406785682065,0.017203783361945835,22450.0,22350.0,125,125,58.70646766169154,58.2089552238806,1,1,1,1,71.96141624146676,71.71339601667889,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2021_01,rolling_1y,1,2021-01-01,2021-12-31,1,1,0,A_vs_F,A,F,840606.0,1037332.8000000004,460.40400000000005,591.5552000000001,131.15120000000007,-27.47227673070779,-27.90946372567499,0.4371869949671989,2.9185368952062607,3.188273195716096,0.2697363005098352,22450.0,26530.0,125,126,58.70646766169154,58.2089552238806,1,1,1,1,71.96141624146676,72.31400080931168,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2021_01,rolling_1y,1,2021-01-01,2021-12-31,1,1,0,C_vs_F,C,F,850486.0,1037332.8000000004,466.9906666666667,591.5552000000001,124.56453333333343,-27.920329567753456,-27.90946372567499,0.0,2.9357406785682065,3.188273195716096,0.2525325171478894,22350.0,26530.0,125,126,58.2089552238806,58.2089552238806,1,1,1,1,71.71339601667889,72.31400080931168,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2021_01,rolling_1y,1,2021-01-01,2021-12-31,1,1,0,A_vs_H,A,H,840606.0,959991.6,460.40400000000005,539.9944,79.59039999999999,-27.47227673070779,-28.22066100189754,0.7483842711897495,2.9185368952062607,3.1092555707829477,0.19071867557668698,22450.0,23900.0,125,126,58.70646766169154,58.70646766169154,1,1,1,1,71.96141624146676,69.33197018903329,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2021_01,rolling_1y,1,2021-01-01,2021-12-31,1,1,0,C_vs_H,C,H,850486.0,959991.6,466.9906666666667,539.9944,73.00373333333334,-27.920329567753456,-28.22066100189754,0.30033143414408414,2.9357406785682065,3.1092555707829477,0.17351489221474115,22350.0,23900.0,125,126,58.2089552238806,58.70646766169154,1,1,1,1,71.71339601667889,69.33197018903329,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2021_01,rolling_1y,1,2021-01-01,2021-12-31,1,1,0,F_vs_H,F,H,1037332.8000000004,959991.6,591.5552000000001,539.9944,-51.560800000000086,-27.90946372567499,-28.22066100189754,0.31119727622255056,3.188273195716096,3.1092555707829477,-0.07901762493314823,26530.0,23900.0,126,126,58.2089552238806,58.70646766169154,1,1,1,1,72.31400080931168,69.33197018903329,0,0,0,1,1,1,0,0,0,0,0
roll_1y_2021_06,rolling_1y,1,2021-06-01,2022-05-31,6,1,0,A_vs_C,A,C,215060.0,211470.0,43.37333333333333,40.98,-2.393333333333331,-35.228744390567115,-36.895347796246014,1.6666034056788988,0.977666868584407,0.938972335535358,-0.03869453304904902,9140.0,9300.0,137,137,50.24875621890548,50.24875621890548,1,1,1,1,63.70935507994731,65.00254893676947,0,0,0,1,1,1,1,0,0,0,0
roll_1y_2021_06,rolling_1y,1,2021-06-01,2022-05-31,6,1,0,A_vs_F,A,F,215060.0,241022.6000000001,43.37333333333333,60.6817333333334,17.30840000000007,-35.228744390567115,-40.463638550847925,5.23489416028081,0.977666868584407,1.178834494077606,0.2011676254931991,9140.0,10770.0,137,143,50.24875621890548,50.5,1,1,1,1,63.70935507994731,62.30745380212591,0,0,1,1,1,0,1,0,1,0,0
roll_1y_2021_06,rolling_1y,1,2021-06-01,2022-05-31,6,1,0,C_vs_F,C,F,211470.0,241022.6000000001,40.98,60.6817333333334,19.7017333333334,-36.895347796246014,-40.463638550847925,3.568290754601911,0.938972335535358,1.178834494077606,0.23986215854224813,9300.0,10770.0,137,143,50.24875621890548,50.5,1,1,1,1,65.00254893676947,62.30745380212591,0,0,1,1,1,0,1,0,1,0,0
roll_1y_2021_06,rolling_1y,1,2021-06-01,2022-05-31,6,1,0,A_vs_H,A,H,215060.0,215950.0,43.37333333333333,43.96666666666667,0.5933333333333408,-35.228744390567115,-38.38801711840228,3.159272727835166,0.977666868584407,0.9667127712653654,-0.010954097319041622,9140.0,9960.0,137,139,50.24875621890548,50.74626865671642,1,1,1,1,63.70935507994731,64.97066357023326,0,0,1,1,1,0,1,0,0,0,0
roll_1y_2021_06,rolling_1y,1,2021-06-01,2022-05-31,6,1,0,C_vs_H,C,H,211470.0,215950.0,40.98,43.96666666666667,2.9866666666666717,-36.895347796246014,-38.38801711840228,1.4926693221562672,0.938972335535358,0.9667127712653654,0.027740435730007396,9300.0,9960.0,137,139,50.24875621890548,50.74626865671642,1,1,1,1,65.00254893676947,64.97066357023326,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2021_06,rolling_1y,1,2021-06-01,2022-05-31,6,1,0,F_vs_H,F,H,241022.6000000001,215950.0,60.6817333333334,43.96666666666667,-16.71506666666673,-40.463638550847925,-38.38801711840228,0.0,1.178834494077606,0.9667127712653654,-0.21212172281224073,10770.0,9960.0,143,139,50.5,50.74626865671642,1,1,1,1,62.30745380212591,64.97066357023326,0,0,0,1,1,1,0,1,0,0,0
roll_1y_2022_01,rolling_1y,1,2022-01-01,2022-12-31,1,1,0,A_vs_C,A,C,127070.0,135180.0,-15.28666666666667,-9.88,5.40666666666667,-35.78589221702412,-37.07394130870648,1.2880490916823604,-0.1490379106584914,0.0283926032089518,0.17743051386744318,3420.0,3620.0,76,76,39.83739837398374,39.83739837398374,1,1,1,1,64.51003789405789,64.51003789405789,0,0,1,0,0,1,1,0,0,0,0
roll_1y_2022_01,rolling_1y,1,2022-01-01,2022-12-31,1,1,0,A_vs_F,A,F,127070.0,124810.0,-15.28666666666667,-16.793333333333337,-1.506666666666666,-35.78589221702412,-40.87982221209185,5.093929995067732,-0.1490379106584914,-0.1096220698346595,0.0394158408238319,3420.0,4220.0,76,80,39.83739837398374,41.6,1,1,1,1,64.51003789405789,70.7777479681212,0,0,0,0,0,0,1,0,1,0,0
roll_1y_2022_01,rolling_1y,1,2022-01-01,2022-12-31,1,1,0,C_vs_F,C,F,135180.0,124810.0,-9.88,-16.793333333333337,-6.913333333333336,-37.07394130870648,-40.87982221209185,3.805880903385372,0.0283926032089518,-0.1096220698346595,-0.13801467304361129,3620.0,4220.0,76,80,39.83739837398374,41.6,1,1,1,1,64.51003789405789,70.7777479681212,0,0,0,0,0,0,0,0,1,0,0
roll_1y_2022_01,rolling_1y,1,2022-01-01,2022-12-31,1,1,0,A_vs_H,A,H,127070.0,134880.0,-15.28666666666667,-10.08,5.2066666666666706,-35.78589221702412,-37.73011726107297,1.9442250440488493,-0.1490379106584914,0.0257193545785608,0.1747572652370522,3420.0,3620.0,76,76,39.83739837398374,39.83739837398374,1,1,1,1,64.51003789405789,64.51003789405789,0,0,1,0,0,1,1,0,0,0,0
roll_1y_2022_01,rolling_1y,1,2022-01-01,2022-12-31,1,1,0,C_vs_H,C,H,135180.0,134880.0,-9.88,-10.08,-0.1999999999999993,-37.07394130870648,-37.73011726107297,0.656175952366489,0.0283926032089518,0.0257193545785608,-0.0026732486303909994,3620.0,3620.0,76,76,39.83739837398374,39.83739837398374,1,1,1,1,64.51003789405789,64.51003789405789,0,0,0,0,0,1,1,0,0,0,0
roll_1y_2022_01,rolling_1y,1,2022-01-01,2022-12-31,1,1,0,F_vs_H,F,H,124810.0,134880.0,-16.793333333333337,-10.08,6.7133333333333365,-40.87982221209185,-37.73011726107297,0.0,-0.1096220698346595,0.0257193545785608,0.1353414244132203,4220.0,3620.0,80,76,41.6,39.83739837398374,1,1,1,1,70.7777479681212,64.51003789405789,0,0,1,0,0,1,1,1,0,0,0
roll_1y_2022_06,rolling_1y,1,2022-06-01,2023-05-31,6,1,0,A_vs_C,A,C,145030.0,145030.0,-3.313333333333335,-3.313333333333335,0.0,-45.71011454667965,-45.71011454667965,0.0,0.1216913164692498,0.1216913164692498,0.0,3960.0,3960.0,50,50,43.333333333333336,43.333333333333336,1,1,1,1,67.14374651551756,67.14374651551756,0,0,1,0,0,1,1,1,1,0,0
roll_1y_2022_06,rolling_1y,1,2022-06-01,2023-05-31,6,1,0,A_vs_F,A,F,145030.0,115620.0,-3.313333333333335,-22.92000000000001,-19.606666666666673,-45.71011454667965,-52.492090232978605,6.781975686298956,0.1216913164692498,-0.4971911322641242,-0.618882448733374,3960.0,3980.0,50,54,43.333333333333336,40.44943820224719,1,1,1,1,67.14374651551756,61.27936567868605,0,0,0,0,0,0,0,1,1,0,1
