window_id,window_group,duration_years,requested_start,requested_end,start_month_num,complete_window,terminal_near_complete,comparison,left_arm,right_arm,left_end_equity,right_end_equity,left_return_pct,right_return_pct,delta_return_pct,left_max_dd_pct,right_max_dd_pct,dd_worsening_pp,left_sharpe,right_sharpe,delta_sharpe,left_slippage,right_slippage,left_trades,right_trades,left_win_rate_pct,right_win_rate_pct,left_survival_pass,right_survival_pass,left_broker100_pass,right_broker100_pass,left_broker10_peak_pct,right_broker10_peak_pct,left_days_over_100pct,right_days_over_100pct,return_win,right_positive,left_positive,dd_noninferior_2pp,sharpe_noninferior_005,left_dd40_fail,right_dd40_fail,left_dd50_fail,right_dd50_fail
roll_1y_2018_01,rolling_1y,1,2018-01-01,2018-12-31,1,1,0,C_vs_Q,C,Q,134950.40000000002,134950.40000000002,-10.033066666666643,-10.033066666666643,0.0,-15.640773516879747,-15.640773516879747,0.0,-0.5062719888985959,-0.5062719888985959,0.0,4040.0,4040.0,61,61,43.08943089430895,43.08943089430895,1,1,1,1,58.662096623764235,58.662096623764235,0,0,1,0,0,1,1,0,0,0,0
roll_1y_2018_01,rolling_1y,1,2018-01-01,2018-12-31,1,1,0,P_vs_Q,P,Q,134950.40000000002,134950.40000000002,-10.033066666666643,-10.033066666666643,0.0,-15.640773516879747,-15.640773516879747,0.0,-0.5062719888985959,-0.5062719888985959,0.0,4040.0,4040.0,61,61,43.08943089430895,43.08943089430895,1,1,1,1,58.662096623764235,58.662096623764235,0,0,1,0,0,1,1,0,0,0,0
roll_1y_2018_06,rolling_1y,1,2018-06-01,2019-05-31,6,1,0,A_vs_C,A,C,141112.00000000006,164729.50000000006,-5.925333333333294,9.819666666666716,15.74500000000001,-16.953589712862318,-16.986383722698307,0.0327940098359889,-0.1643171082440383,0.4956180158993039,0.6599351241433422,5230.0,5710.0,76,82,44.565217391304344,50.53191489361703,1,1,1,1,68.53917629054803,71.1338674168689,0,0,1,1,0,1,1,0,0,0,0
roll_1y_2018_06,rolling_1y,1,2018-06-01,2019-05-31,6,1,0,A_vs_P,A,P,141112.00000000006,164729.50000000006,-5.925333333333294,9.819666666666716,15.74500000000001,-16.953589712862318,-16.986383722698307,0.0327940098359889,-0.1643171082440383,0.4956180158993039,0.6599351241433422,5230.0,5710.0,76,82,44.565217391304344,50.53191489361703,1,1,1,1,68.53917629054803,71.1338674168689,0,0,1,1,0,1,1,0,0,0,0
roll_1y_2018_06,rolling_1y,1,2018-06-01,2019-05-31,6,1,0,C_vs_P,C,P,164729.50000000006,164729.50000000006,9.819666666666716,9.819666666666716,0.0,-16.986383722698307,-16.986383722698307,0.0,0.4956180158993039,0.4956180158993039,0.0,5710.0,5710.0,82,82,50.53191489361703,50.53191489361703,1,1,1,1,71.1338674168689,71.1338674168689,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2018_06,rolling_1y,1,2018-06-01,2019-05-31,6,1,0,A_vs_Q,A,Q,141112.00000000006,164729.50000000006,-5.925333333333294,9.819666666666716,15.74500000000001,-16.953589712862318,-16.986383722698307,0.0327940098359889,-0.1643171082440383,0.4956180158993039,0.6599351241433422,5230.0,5710.0,76,82,44.565217391304344,50.53191489361703,1,1,1,1,68.53917629054803,71.1338674168689,0,0,1,1,0,1,1,0,0,0,0
roll_1y_2018_06,rolling_1y,1,2018-06-01,2019-05-31,6,1,0,C_vs_Q,C,Q,164729.50000000006,164729.50000000006,9.819666666666716,9.819666666666716,0.0,-16.986383722698307,-16.986383722698307,0.0,0.4956180158993039,0.4956180158993039,0.0,5710.0,5710.0,82,82,50.53191489361703,50.53191489361703,1,1,1,1,71.1338674168689,71.1338674168689,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2018_06,rolling_1y,1,2018-06-01,2019-05-31,6,1,0,P_vs_Q,P,Q,164729.50000000006,164729.50000000006,9.819666666666716,9.819666666666716,0.0,-16.986383722698307,-16.986383722698307,0.0,0.4956180158993039,0.4956180158993039,0.0,5710.0,5710.0,82,82,50.53191489361703,50.53191489361703,1,1,1,1,71.1338674168689,71.1338674168689,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2019_01,rolling_1y,1,2019-01-01,2019-12-31,1,1,0,A_vs_C,A,C,211737.4,221461.3,41.15826666666669,47.64086666666667,6.482599999999977,-21.571317026531755,-16.225888917544474,0.0,1.3381936992229728,1.3980719500734629,0.059878250850490033,7840.0,8330.0,103,110,50.0,51.776649746192895,1,1,1,1,72.09253289863014,70.29239277156199,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2019_01,rolling_1y,1,2019-01-01,2019-12-31,1,1,0,A_vs_P,A,P,211737.4,223061.3,41.15826666666669,48.70753333333335,7.549266666666661,-21.571317026531755,-16.225888917544474,0.0,1.3381936992229728,1.4128708315628165,0.07467713233984363,7840.0,8480.0,103,110,50.0,51.776649746192895,1,1,1,1,72.09253289863014,70.29239277156199,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2019_01,rolling_1y,1,2019-01-01,2019-12-31,1,1,0,C_vs_P,C,P,221461.3,223061.3,47.64086666666667,48.70753333333335,1.0666666666666842,-16.225888917544474,-16.225888917544474,0.0,1.3980719500734629,1.4128708315628165,0.0147988814893536,8330.0,8480.0,110,110,51.776649746192895,51.776649746192895,1,1,1,1,70.29239277156199,70.29239277156199,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2019_01,rolling_1y,1,2019-01-01,2019-12-31,1,1,0,A_vs_Q,A,Q,211737.4,223061.3,41.15826666666669,48.70753333333335,7.549266666666661,-21.571317026531755,-16.225888917544474,0.0,1.3381936992229728,1.4128708315628165,0.07467713233984363,7840.0,8480.0,103,110,50.0,51.776649746192895,1,1,1,1,72.09253289863014,70.29239277156199,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2019_01,rolling_1y,1,2019-01-01,2019-12-31,1,1,0,C_vs_Q,C,Q,221461.3,223061.3,47.64086666666667,48.70753333333335,1.0666666666666842,-16.225888917544474,-16.225888917544474,0.0,1.3980719500734629,1.4128708315628165,0.0147988814893536,8330.0,8480.0,110,110,51.776649746192895,51.776649746192895,1,1,1,1,70.29239277156199,70.29239277156199,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2019_01,rolling_1y,1,2019-01-01,2019-12-31,1,1,0,P_vs_Q,P,Q,223061.3,223061.3,48.70753333333335,48.70753333333335,0.0,-16.225888917544474,-16.225888917544474,0.0,1.4128708315628165,1.4128708315628165,0.0,8480.0,8480.0,110,110,51.776649746192895,51.776649746192895,1,1,1,1,70.29239277156199,70.29239277156199,0,0,1,1,1,1,1,0,0,0,0
roll_1y_2019_06,rolling_1y,1,2019-06-01,2020-05-31,6,1,0,A_vs_C,A,C,247266.99999999997,232477.0,64.84466666666664,54.98466666666666,-9.859999999999978,-8.304857291081602,-11.413532754878297,3.108675463796695,2.186475917278989,1.845484058904438,-0.34099185837455104,10130.0,9410.0,103,106,54.77707006369427,55.61224489795919,1,1,1,1,62.331151713838786,58.7124539054643,0,0,0,1,1,0,0,0,0,0,0
