ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg
CU1611.SHF,2016-09-05,36670.0,36530.0,36640.0,36660.0,36440.0,36510.0,36550.0,-20.0,20.0,147262.0,2691283.2,210070.0,12460.0
CU1611.SHF,2016-09-06,36510.0,36550.0,36460.0,36620.0,36390.0,36570.0,36520.0,20.0,-30.0,136530.0,2493357.37,215374.0,5304.0
CU1611.SHF,2016-09-07,36570.0,36520.0,36600.0,36870.0,36460.0,36750.0,36660.0,230.0,140.0,205396.0,3765757.0,219446.0,4072.0
CU1611.SHF,2016-09-08,36750.0,36660.0,36750.0,36850.0,36530.0,36570.0,36660.0,-90.0,0.0,176616.0,3238005.1,219166.0,-280.0
CU1611.SHF,2016-09-09,36570.0,36660.0,36560.0,36730.0,36460.0,36620.0,36620.0,-40.0,-40.0,149500.0,2737818.77,215504.0,-3662.0
CU1611.SHF,2016-09-12,36620.0,36620.0,36560.0,36630.0,36130.0,36170.0,36360.0,-450.0,-260.0,256900.0,4670843.22,243058.0,27554.0
CU1611.SHF,2016-09-13,36170.0,36360.0,36250.0,36620.0,36250.0,36600.0,36480.0,240.0,120.0,192602.0,3513080.37,216048.0,-27010.0
CU1611.SHF,2016-09-14,36600.0,36480.0,36630.0,36800.0,36470.0,36730.0,36640.0,250.0,160.0,189584.0,3473879.2,199982.0,-16066.0
CU1611.SHF,2016-09-19,36730.0,36640.0,37100.0,37240.0,36930.0,37230.0,37110.0,590.0,470.0,158336.0,2938067.58,187816.0,-12166.0
CU1611.SHF,2016-09-20,37230.0,37110.0,37260.0,37350.0,37160.0,37280.0,37240.0,170.0,130.0,129424.0,2410286.25,180818.0,-6998.0
CU1611.SHF,2016-09-21,37280.0,37240.0,37300.0,37500.0,37190.0,37300.0,37330.0,60.0,90.0,172558.0,3220949.4,178240.0,-2578.0
CU1611.SHF,2016-09-22,37300.0,37330.0,37310.0,37680.0,37240.0,37650.0,37490.0,320.0,160.0,202334.0,3792883.68,172190.0,-6050.0
CU1611.SHF,2016-09-23,37650.0,37490.0,37770.0,37900.0,37650.0,37860.0,37770.0,370.0,280.0,172102.0,3250396.98,168930.0,-3260.0
CU1611.SHF,2016-09-26,37860.0,37770.0,37820.0,37900.0,37690.0,37760.0,37770.0,-10.0,0.0,132548.0,2503738.41,161124.0,-7806.0
CU1611.SHF,2016-09-27,37760.0,37770.0,37750.0,37830.0,37470.0,37680.0,37640.0,-90.0,-130.0,178872.0,3366653.15,157098.0,-4026.0
CU1611.SHF,2016-09-28,37680.0,37640.0,37560.0,37580.0,37250.0,37500.0,37430.0,-140.0,-210.0,149364.0,2795759.23,144808.0,-12290.0
CU1611.SHF,2016-09-29,37500.0,37430.0,37580.0,37960.0,37520.0,37660.0,37750.0,230.0,320.0,150794.0,2846325.36,138420.0,-6388.0
CU1611.SHF,2016-09-30,37660.0,37750.0,37650.0,37870.0,37540.0,37720.0,37690.0,-30.0,-60.0,106890.0,2014706.81,125222.0,-13198.0
CU1611.SHF,2016-10-10,37720.0,37690.0,37610.0,37670.0,37440.0,37670.0,37550.0,-20.0,-140.0,59716.0,1121279.83,120404.0,-4818.0
