ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg
FU1604.SHF,2016-01-05,2572.0,2576.0,2454.0,2571.0,2454.0,2571.0,2512.0,-5.0,-64.0,4.0,50.25,12.0,0.0
FU1604.SHF,2016-01-06,2571.0,2512.0,2470.0,2589.0,2470.0,2584.0,2547.0,72.0,35.0,6.0,76.43,12.0,0.0
FU1604.SHF,2016-01-07,2584.0,2547.0,2506.0,2568.0,2422.0,2559.0,2545.0,12.0,-2.0,24.0,305.42,16.0,4.0
FU1604.SHF,2016-01-08,2559.0,2545.0,2452.0,2452.0,2452.0,2452.0,2452.0,-93.0,-93.0,4.0,49.04,20.0,4.0
FU1604.SHF,2016-01-11,2452.0,2452.0,2411.0,2574.0,2411.0,2565.0,2543.0,113.0,91.0,22.0,279.8,18.0,-2.0
FU1604.SHF,2016-01-12,2565.0,2543.0,2505.0,2583.0,2505.0,2564.0,2558.0,21.0,15.0,14.0,179.08,14.0,-4.0
FU1604.SHF,2016-01-13,2564.0,2558.0,2504.0,2504.0,2504.0,2504.0,2504.0,-54.0,-54.0,2.0,25.04,12.0,-2.0
FU1604.SHF,2016-01-14,2504.0,2504.0,2434.0,2568.0,2434.0,2568.0,2532.0,64.0,28.0,8.0,101.28,10.0,-2.0
FU1604.SHF,2016-01-15,2568.0,2532.0,2483.0,2483.0,2483.0,2483.0,2483.0,-49.0,-49.0,2.0,24.83,12.0,2.0
FU1604.SHF,2016-01-18,2483.0,2483.0,2416.0,2602.0,2416.0,2466.0,2499.0,-17.0,16.0,8.0,99.99,12.0,0.0
FU1604.SHF,2016-01-20,2499.0,2499.0,2417.0,2599.0,2417.0,2594.0,2559.0,95.0,60.0,20.0,255.94,16.0,4.0
FU1604.SHF,2016-01-21,2594.0,2559.0,2564.0,2590.0,2491.0,2512.0,2539.0,-47.0,-20.0,8.0,101.57,10.0,-6.0
FU1604.SHF,2016-01-22,2512.0,2539.0,2503.0,2503.0,2503.0,2503.0,2503.0,-36.0,-36.0,2.0,25.03,12.0,2.0
FU1604.SHF,2016-01-25,2503.0,2503.0,2452.0,2603.0,2452.0,2600.0,2551.0,97.0,48.0,10.0,127.58,14.0,2.0
FU1604.SHF,2016-01-26,2600.0,2551.0,2472.0,2665.0,2472.0,2560.0,2564.0,9.0,13.0,8.0,102.57,10.0,-4.0
FU1604.SHF,2016-01-27,2560.0,2564.0,2510.0,2665.0,2510.0,2550.0,2556.0,-14.0,-8.0,14.0,178.96,10.0,0.0
FU1604.SHF,2016-01-28,2550.0,2556.0,2491.0,2599.0,2491.0,2545.0,2543.0,-11.0,-13.0,28.0,356.11,10.0,0.0
FU1604.SHF,2016-01-29,2545.0,2543.0,2589.0,2599.0,2534.0,2599.0,2571.0,56.0,28.0,14.0,179.99,12.0,2.0
FU1604.SHF,2016-02-01,2599.0,2571.0,2530.0,2605.0,2530.0,2587.0,2574.0,16.0,3.0,6.0,77.22,12.0,0.0
FU1604.SHF,2016-02-02,2587.0,2574.0,2531.0,2605.0,2531.0,2580.0,2574.0,6.0,0.0,8.0,102.97,12.0,0.0
FU1604.SHF,2016-02-03,2580.0,2574.0,2564.0,2564.0,2564.0,2564.0,2564.0,-10.0,-10.0,2.0,25.64,12.0,0.0
FU1604.SHF,2016-02-05,2564.0,2564.0,2608.0,2608.0,2561.0,2561.0,2597.0,-3.0,33.0,34.0,441.64,6.0,-6.0
FU1604.SHF,2016-02-15,2561.0,2597.0,2470.0,2599.0,2470.0,2599.0,2534.0,2.0,-63.0,8.0,101.38,10.0,4.0
FU1604.SHF,2016-02-17,2597.0,2597.0,2520.0,2520.0,2520.0,2520.0,2520.0,-77.0,-77.0,2.0,25.2,10.0,0.0
FU1604.SHF,2016-02-19,2596.0,2596.0,2500.0,2500.0,2500.0,2500.0,2500.0,-96.0,-96.0,2.0,25.0,12.0,2.0
FU1604.SHF,2016-02-29,2497.0,2497.0,2599.0,2599.0,2598.0,2598.0,2598.0,101.0,101.0,10.0,129.94,6.0,-6.0
FU1604.SHF,2016-03-01,2598.0,2598.0,2600.0,2720.0,2596.0,2597.0,2628.0,-1.0,30.0,8.0,105.13,2.0,-4.0
