ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg
SP1906.SHF,2018-11-27,,5980.0,5828.0,5830.0,5382.0,5382.0,5558.0,-598.0,-422.0,471124.0,2618647.06,78270.0,78270.0
SP1906.SHF,2018-11-28,5382.0,5558.0,5300.0,5314.0,5142.0,5184.0,5222.0,-374.0,-336.0,1027208.0,5365930.512,101512.0,23242.0
SP1906.SHF,2018-11-29,5184.0,5222.0,5160.0,5294.0,5122.0,5188.0,5218.0,-34.0,-4.0,985508.0,5142554.544,110832.0,9320.0
SP1906.SHF,2018-11-30,5188.0,5218.0,5208.0,5220.0,5114.0,5148.0,5168.0,-70.0,-50.0,897506.0,4638819.272,134838.0,24006.0
SP1906.SHF,2018-12-03,5148.0,5168.0,5158.0,5262.0,4970.0,4978.0,5076.0,-190.0,-92.0,1415596.0,7185809.0,207934.0,73096.0
SP1906.SHF,2018-12-04,4978.0,5076.0,4978.0,5114.0,4978.0,5058.0,5036.0,-18.0,-40.0,1129600.0,5688865.004,188012.0,-19922.0
SP1906.SHF,2018-12-05,5058.0,5036.0,5060.0,5158.0,5040.0,5140.0,5104.0,104.0,68.0,1494318.0,7627080.184,166492.0,-21520.0
SP1906.SHF,2018-12-06,5140.0,5104.0,5150.0,5264.0,5128.0,5132.0,5192.0,28.0,88.0,1621966.0,8422866.676,172558.0,6066.0
SP1906.SHF,2018-12-07,5132.0,5192.0,5112.0,5208.0,5086.0,5138.0,5150.0,-54.0,-42.0,1295042.0,6671726.564,175492.0,2934.0
SP1906.SHF,2018-12-10,5138.0,5150.0,5150.0,5224.0,5136.0,5166.0,5182.0,16.0,32.0,1094212.0,5670401.484,174892.0,-600.0
SP1906.SHF,2018-12-11,5166.0,5182.0,5160.0,5198.0,5074.0,5094.0,5128.0,-88.0,-54.0,1022112.0,5241567.108,178926.0,4034.0
SP1906.SHF,2018-12-12,5094.0,5128.0,5112.0,5152.0,5104.0,5138.0,5128.0,10.0,0.0,598704.0,3070909.52,160768.0,-18158.0
SP1906.SHF,2018-12-13,5138.0,5128.0,5146.0,5158.0,5094.0,5126.0,5126.0,-2.0,-2.0,689936.0,3537717.156,148716.0,-12052.0
SP1906.SHF,2018-12-14,5126.0,5126.0,5120.0,5164.0,5104.0,5132.0,5132.0,6.0,6.0,575672.0,2955210.62,141336.0,-7380.0
SP1906.SHF,2018-12-17,5132.0,5132.0,5110.0,5150.0,5108.0,5132.0,5128.0,0.0,-4.0,328890.0,1687167.768,142682.0,1346.0
SP1906.SHF,2018-12-18,5132.0,5128.0,5134.0,5162.0,5112.0,5126.0,5134.0,-2.0,6.0,294500.0,1512191.816,144854.0,2172.0
SP1906.SHF,2018-12-19,5126.0,5134.0,5124.0,5144.0,5032.0,5062.0,5074.0,-72.0,-60.0,462610.0,2348176.616,154904.0,10050.0
SP1906.SHF,2018-12-20,5062.0,5074.0,5068.0,5082.0,5044.0,5066.0,5062.0,-8.0,-12.0,203714.0,1031550.54,147294.0,-7610.0
SP1906.SHF,2018-12-21,5066.0,5062.0,5072.0,5072.0,5028.0,5048.0,5050.0,-14.0,-12.0,269864.0,1363112.324,148736.0,1442.0
SP1906.SHF,2018-12-24,5048.0,5050.0,5042.0,5064.0,4960.0,4982.0,5012.0,-68.0,-38.0,395298.0,1981841.332,180976.0,32240.0
SP1906.SHF,2018-12-25,4982.0,5012.0,4982.0,5038.0,4966.0,5000.0,5002.0,-12.0,-10.0,380598.0,1903751.796,159952.0,-21024.0
SP1906.SHF,2018-12-26,5000.0,5002.0,4996.0,5012.0,4916.0,4938.0,4944.0,-64.0,-58.0,473358.0,2341219.008,171804.0,11852.0
SP1906.SHF,2018-12-27,4938.0,4944.0,4950.0,4998.0,4940.0,4952.0,4966.0,8.0,22.0,241750.0,1200618.068,155260.0,-16544.0
SP1906.SHF,2018-12-28,4952.0,4966.0,4944.0,5058.0,4938.0,5048.0,4984.0,82.0,18.0,209158.0,1042551.148,135666.0,-19594.0
SP1906.SHF,2019-01-02,5048.0,4984.0,5044.0,5118.0,5010.0,5082.0,5062.0,98.0,78.0,319740.0,1619093.64,162558.0,26892.0
SP1906.SHF,2019-01-03,5082.0,5062.0,5072.0,5108.0,5060.0,5082.0,5084.0,20.0,22.0,246184.0,1251786.856,155182.0,-7376.0
SP1906.SHF,2019-01-04,5082.0,5084.0,5084.0,5236.0,5072.0,5140.0,5160.0,56.0,76.0,597336.0,3082511.388,145862.0,-9320.0
SP1906.SHF,2019-01-07,5140.0,5160.0,5152.0,5186.0,5114.0,5170.0,5154.0,10.0,-6.0,332738.0,1715180.164,137304.0,-8558.0
SP1906.SHF,2019-01-08,5170.0,5154.0,5172.0,5192.0,5138.0,5158.0,5162.0,4.0,8.0,221650.0,1144204.268,135222.0,-2082.0
SP1906.SHF,2019-01-09,5158.0,5162.0,5160.0,5340.0,5156.0,5304.0,5272.0,142.0,110.0,686342.0,3618557.86,151822.0,16600.0
SP1906.SHF,2019-01-10,5304.0,5272.0,5306.0,5362.0,5260.0,5272.0,5306.0,0.0,34.0,686384.0,3643066.004,145902.0,-5920.0
SP1906.SHF,2019-01-11,5272.0,5306.0,5272.0,5328.0,5252.0,5324.0,5290.0,18.0,-16.0,401620.0,2124613.94,146038.0,136.0
SP1906.SHF,2019-01-14,5324.0,5290.0,5320.0,5378.0,5280.0,5294.0,5322.0,4.0,32.0,505772.0,2691923.6,142160.0,-3878.0
SP1906.SHF,2019-01-15,5294.0,5322.0,5300.0,5302.0,5214.0,5242.0,5244.0,-80.0,-78.0,463412.0,2430942.376,139904.0,-2256.0
SP1906.SHF,2019-01-16,5242.0,5244.0,5242.0,5320.0,5232.0,5318.0,5278.0,74.0,34.0,393780.0,2079140.064,137610.0,-2294.0
SP1906.SHF,2019-01-17,5318.0,5278.0,5310.0,5342.0,5284.0,5316.0,5316.0,38.0,38.0,424606.0,2257458.42,145666.0,8056.0
SP1906.SHF,2019-01-18,5316.0,5316.0,5308.0,5418.0,5260.0,5380.0,5346.0,64.0,30.0,713180.0,3813427.804,145996.0,330.0
SP1906.SHF,2019-01-21,5380.0,5346.0,5386.0,5472.0,5372.0,5448.0,5412.0,102.0,66.0,617074.0,3340492.456,146590.0,594.0
SP1906.SHF,2019-01-22,5448.0,5412.0,5436.0,5530.0,5416.0,5430.0,5472.0,18.0,60.0,675002.0,3693839.8,139224.0,-7366.0
SP1906.SHF,2019-01-23,5430.0,5472.0,5428.0,5466.0,5402.0,5442.0,5436.0,-30.0,-36.0,447592.0,2433310.216,142278.0,3054.0
SP1906.SHF,2019-01-24,5442.0,5436.0,5446.0,5480.0,5364.0,5394.0,5418.0,-42.0,-18.0,526860.0,2855227.372,143160.0,882.0
SP1906.SHF,2019-01-25,5394.0,5418.0,5382.0,5456.0,5358.0,5410.0,5406.0,-8.0,-12.0,429936.0,2324931.26,130228.0,-12932.0
SP1906.SHF,2019-01-28,5410.0,5406.0,5406.0,5430.0,5316.0,5326.0,5378.0,-80.0,-28.0,455592.0,2450558.94,132686.0,2458.0
SP1906.SHF,2019-01-29,5326.0,5378.0,5320.0,5360.0,5308.0,5320.0,5326.0,-58.0,-52.0,303530.0,1616722.452,128038.0,-4648.0
SP1906.SHF,2019-01-30,5320.0,5326.0,5330.0,5372.0,5310.0,5316.0,5340.0,-10.0,14.0,263144.0,1405194.888,115214.0,-12824.0
SP1906.SHF,2019-01-31,5316.0,5340.0,5322.0,5430.0,5280.0,5426.0,5348.0,86.0,8.0,450268.0,2408769.424,106656.0,-8558.0
SP1906.SHF,2019-02-01,5426.0,5348.0,5416.0,5540.0,5410.0,5474.0,5472.0,126.0,124.0,541372.0,2962760.908,83168.0,-23488.0
SP1906.SHF,2019-02-11,5474.0,5472.0,5468.0,5516.0,5392.0,5412.0,5448.0,-60.0,-24.0,216126.0,1177776.56,90606.0,7438.0
SP1906.SHF,2019-02-12,5412.0,5448.0,5420.0,5514.0,5418.0,5506.0,5478.0,58.0,30.0,343862.0,1883992.708,119386.0,28780.0
SP1906.SHF,2019-02-13,5506.0,5478.0,5522.0,5538.0,5434.0,5458.0,5478.0,-20.0,0.0,385848.0,2113976.732,112092.0,-7294.0
SP1906.SHF,2019-02-14,5458.0,5478.0,5454.0,5506.0,5386.0,5414.0,5456.0,-64.0,-22.0,432858.0,2362235.28,122630.0,10538.0
SP1906.SHF,2019-02-15,5414.0,5456.0,5430.0,5430.0,5352.0,5394.0,5388.0,-62.0,-68.0,337720.0,1820010.128,118384.0,-4246.0
SP1906.SHF,2019-02-18,5394.0,5388.0,5404.0,5450.0,5376.0,5438.0,5414.0,50.0,26.0,285756.0,1547296.164,116540.0,-1844.0
SP1906.SHF,2019-02-19,5438.0,5414.0,5444.0,5516.0,5428.0,5516.0,5476.0,102.0,62.0,319284.0,1748488.664,120844.0,4304.0
SP1906.SHF,2019-02-20,5516.0,5476.0,5536.0,5554.0,5464.0,5496.0,5496.0,20.0,20.0,321064.0,1765149.396,125076.0,4232.0
SP1906.SHF,2019-02-21,5496.0,5496.0,5496.0,5622.0,5480.0,5614.0,5562.0,118.0,66.0,534140.0,2971485.584,170686.0,45610.0
SP1906.SHF,2019-02-22,5614.0,5562.0,5610.0,5686.0,5584.0,5670.0,5626.0,108.0,64.0,560956.0,3156629.46,194514.0,23828.0
SP1906.SHF,2019-02-25,5670.0,5626.0,5682.0,5684.0,5606.0,5612.0,5650.0,-14.0,24.0,385336.0,2177354.436,170580.0,-23934.0
SP1906.SHF,2019-02-26,5612.0,5650.0,5614.0,5626.0,5550.0,5584.0,5592.0,-66.0,-58.0,396626.0,2218625.568,152924.0,-17656.0
SP1906.SHF,2019-02-27,5584.0,5592.0,5588.0,5610.0,5542.0,5566.0,5570.0,-26.0,-22.0,328588.0,1830651.612,144200.0,-8724.0
SP1906.SHF,2019-02-28,5566.0,5570.0,5576.0,5606.0,5518.0,5548.0,5562.0,-22.0,-8.0,354858.0,1974034.528,143216.0,-984.0
SP1906.SHF,2019-03-01,5548.0,5562.0,5548.0,5614.0,5540.0,5596.0,5574.0,34.0,12.0,328614.0,1831894.288,142096.0,-1120.0
SP1906.SHF,2019-03-04,5596.0,5574.0,5602.0,5636.0,5486.0,5552.0,5570.0,-22.0,-4.0,624110.0,3476600.672,139180.0,-2916.0
SP1906.SHF,2019-03-05,5552.0,5570.0,5544.0,5588.0,5524.0,5560.0,5554.0,-10.0,-16.0,341220.0,1895761.216,135332.0,-3848.0
SP1906.SHF,2019-03-06,5560.0,5554.0,5566.0,5606.0,5546.0,5556.0,5574.0,2.0,20.0,347936.0,1939859.5,137062.0,1730.0
SP1906.SHF,2019-03-07,5556.0,5574.0,5552.0,5572.0,5464.0,5470.0,5534.0,-104.0,-40.0,344048.0,1904151.616,144446.0,7384.0
SP1906.SHF,2019-03-08,5470.0,5534.0,5482.0,5486.0,5380.0,5408.0,5430.0,-126.0,-104.0,394848.0,2144516.284,140478.0,-3968.0
SP1906.SHF,2019-03-11,5408.0,5430.0,5364.0,5458.0,5364.0,5432.0,5430.0,2.0,0.0,234952.0,1275799.9,134334.0,-6144.0
