ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg
RU1505.SHF,2015-01-05,13590.0,13525.0,13520.0,13535.0,13230.0,13365.0,13365.0,-160.0,-160.0,459516.0,6142825.42,183484.0,-6166.0
RU1505.SHF,2015-01-06,13365.0,13365.0,13245.0,13770.0,13245.0,13625.0,13600.0,260.0,235.0,658940.0,8962961.61,188338.0,4854.0
RU1505.SHF,2015-01-07,13625.0,13600.0,13545.0,13695.0,13270.0,13350.0,13440.0,-250.0,-160.0,647204.0,8699493.23,181178.0,-7160.0
RU1505.SHF,2015-01-08,13350.0,13440.0,13375.0,13400.0,13065.0,13200.0,13225.0,-240.0,-215.0,592762.0,7841060.83,185218.0,4040.0
RU1505.SHF,2015-01-09,13200.0,13225.0,13245.0,13475.0,12960.0,13250.0,13195.0,25.0,-30.0,695478.0,9179398.19,181638.0,-3580.0
RU1505.SHF,2015-01-12,13250.0,13195.0,13255.0,13485.0,13235.0,13285.0,13340.0,90.0,145.0,563020.0,7510955.56,182754.0,1116.0
RU1505.SHF,2015-01-13,13285.0,13340.0,13220.0,13225.0,12900.0,12920.0,13045.0,-420.0,-295.0,559164.0,7294340.34,183636.0,882.0
RU1505.SHF,2015-01-14,12920.0,13045.0,12820.0,12965.0,12350.0,12425.0,12625.0,-620.0,-420.0,793010.0,10012276.52,191250.0,7614.0
RU1505.SHF,2015-01-15,12425.0,12625.0,12485.0,12730.0,12415.0,12625.0,12580.0,0.0,-45.0,523152.0,6582769.32,193388.0,2138.0
RU1505.SHF,2015-01-16,12625.0,12580.0,12655.0,12915.0,12510.0,12650.0,12680.0,70.0,100.0,587562.0,7450721.95,187658.0,-5730.0
RU1505.SHF,2015-01-19,12650.0,12680.0,12600.0,12820.0,12535.0,12750.0,12705.0,70.0,25.0,543434.0,6906654.5,183454.0,-4204.0
RU1505.SHF,2015-01-20,12750.0,12705.0,12630.0,12870.0,12620.0,12675.0,12755.0,-30.0,50.0,440242.0,5617184.38,187296.0,3842.0
RU1505.SHF,2015-01-21,12675.0,12755.0,12715.0,13085.0,12465.0,12985.0,12795.0,230.0,40.0,679548.0,8696499.99,194262.0,6966.0
RU1505.SHF,2015-01-22,12985.0,12795.0,12980.0,13425.0,12945.0,13215.0,13215.0,420.0,420.0,683898.0,9039936.13,190046.0,-4216.0
RU1505.SHF,2015-01-23,13215.0,13215.0,13215.0,13290.0,13020.0,13190.0,13145.0,-25.0,-70.0,529154.0,6957261.7,188226.0,-1820.0
RU1505.SHF,2015-01-26,13190.0,13145.0,13220.0,13325.0,12815.0,13070.0,13025.0,-75.0,-120.0,667780.0,8697884.42,180394.0,-7832.0
RU1505.SHF,2015-01-27,13070.0,13025.0,13115.0,13445.0,13115.0,13320.0,13305.0,295.0,280.0,618306.0,8228782.21,191416.0,11022.0
RU1505.SHF,2015-01-28,13320.0,13305.0,13265.0,13455.0,13100.0,13280.0,13305.0,-25.0,0.0,584432.0,7775914.11,189116.0,-2300.0
RU1505.SHF,2015-01-29,13280.0,13305.0,13255.0,13320.0,13050.0,13145.0,13165.0,-160.0,-140.0,426992.0,5623334.83,176252.0,-12864.0
