ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg
AU2002.SHF,2019-11-19,333.45,333.5,332.05,335.95,331.8,335.4,334.9,1.9,1.4,164062.0,5494939.97,138050.0,2236.0
AU2002.SHF,2019-11-20,335.4,334.9,334.85,336.85,333.9,336.5,335.5,1.6,0.6,206724.0,6936145.85,139028.0,978.0
AU2002.SHF,2019-11-21,336.5,335.5,336.2,337.35,334.6,336.0,336.0,0.5,0.5,216710.0,7281815.0,142166.0,3138.0
AU2002.SHF,2019-11-22,336.0,336.0,335.5,335.85,333.65,334.95,334.75,-1.05,-1.25,219186.0,7337947.49,143984.0,1818.0
AU2002.SHF,2019-11-25,334.95,334.75,335.7,336.05,332.45,332.65,334.45,-2.1,-0.3,224144.0,7496868.04,144756.0,772.0
AU2002.SHF,2019-11-26,332.65,334.45,332.55,333.2,330.65,332.35,332.1,-2.1,-2.35,206198.0,6848812.3,143494.0,-1262.0
AU2002.SHF,2019-11-27,332.35,332.1,332.35,333.7,331.15,333.15,332.6,1.05,0.5,226340.0,7528998.94,140686.0,-2808.0
AU2002.SHF,2019-11-28,333.15,332.6,332.8,332.85,331.45,332.05,332.15,-0.55,-0.45,184922.0,6142552.43,135268.0,-5418.0
AU2002.SHF,2019-11-29,332.05,332.15,332.35,333.5,332.2,333.1,332.8,0.95,0.65,80236.0,2670525.68,137122.0,1854.0
AU2002.SHF,2019-12-02,333.1,332.8,332.5,335.55,331.85,333.5,333.45,0.7,0.65,180376.0,6014982.7,136450.0,-672.0
AU2002.SHF,2019-12-03,333.5,333.45,333.2,335.0,333.2,334.2,334.3,0.75,0.85,268800.0,8986407.32,138620.0,2170.0
AU2002.SHF,2019-12-04,334.2,334.3,337.15,340.75,336.85,340.4,339.15,6.1,4.85,401684.0,13623451.14,153300.0,14680.0
AU2002.SHF,2019-12-05,340.4,339.15,338.9,339.9,337.25,338.75,338.25,-0.4,-0.9,273464.0,9251055.3,143118.0,-10182.0
AU2002.SHF,2019-12-06,338.75,338.25,337.85,339.0,336.15,336.4,337.75,-1.85,-0.5,241042.0,8141317.24,129568.0,-13550.0
AU2002.SHF,2019-12-09,336.4,337.75,336.85,337.75,332.95,333.6,334.35,-4.15,-3.4,294828.0,9858271.47,118028.0,-11540.0
AU2002.SHF,2019-12-10,333.6,334.35,334.36,334.54,333.38,333.9,333.9,-0.45,-0.45,102434.0,3420399.348,116912.0,-1116.0
AU2002.SHF,2019-12-11,333.9,333.9,335.0,335.06,333.66,334.12,334.42,0.22,0.52,144942.0,4847252.112,111898.0,-5014.0
AU2002.SHF,2019-12-12,334.12,334.42,334.86,336.46,334.44,336.02,335.46,1.6,1.04,131188.0,4400842.712,105530.0,-6368.0
AU2002.SHF,2019-12-13,336.02,335.46,336.72,339.32,330.44,331.76,334.26,-3.7,-1.2,352310.0,11776507.34,103492.0,-2038.0
AU2002.SHF,2019-12-16,331.76,334.26,333.14,336.18,330.92,335.32,333.82,1.06,-0.44,305166.0,10187485.864,96184.0,-7308.0
AU2002.SHF,2019-12-17,335.32,333.82,335.46,335.94,334.3,335.14,335.08,1.32,1.26,110102.0,3689513.536,93540.0,-2644.0
AU2002.SHF,2019-12-18,335.14,335.08,335.5,335.76,334.48,335.6,335.08,0.52,0.0,99762.0,3342999.328,94646.0,1106.0
AU2002.SHF,2019-12-19,335.6,335.08,335.22,335.78,333.9,335.18,334.86,0.1,-0.22,131902.0,4416874.244,92652.0,-1994.0
AU2002.SHF,2019-12-20,335.18,334.86,334.84,336.26,334.8,336.08,335.48,1.22,0.62,106442.0,3571084.856,92534.0,-118.0
AU2002.SHF,2019-12-23,336.08,335.48,335.88,337.88,334.9,337.18,336.1,1.7,0.62,139204.0,4678777.652,95676.0,3142.0
AU2002.SHF,2019-12-24,337.18,336.1,336.82,339.08,336.58,338.68,337.76,2.58,1.66,112772.0,3809039.868,95740.0,64.0
AU2002.SHF,2019-12-25,338.68,337.76,338.52,341.28,338.52,340.62,339.96,2.86,2.2,109160.0,3711028.84,93240.0,-2500.0
AU2002.SHF,2019-12-26,340.62,339.96,340.48,341.48,339.52,340.92,340.64,0.96,0.68,69598.0,2370841.408,88816.0,-4424.0
