datetime,date,vt_symbol,product_vt_symbol,position_direction,direction,offset,reason,volume,price,old_stop,new_stop,old_stop_distance,new_stop_distance,old_stop_distance_pct,new_stop_distance_pct,signal_low,signal_close,stop_loss_pct,old_case,contract_vt_symbol,signal,entry_context,selected_volume_before,selected_volume_after,reduced_volume,estimated_equity,reserved_margin_before,margin_per_contract,broker_margin_multiplier,cap_ratio,max_affordable_volume,projected_broker10_margin_to_equity_before,projected_broker10_margin_to_equity_after,profile,start_month,variant,account_capital,c3_capital
2020-09-07,2020-09-07,SM101.CZCE,SM.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,6438.0,6309.24,6430.0,128.76000000000022,8.0,0.020000000000000035,0.0012426219322771047,6430.0,6438.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-09-09 00:00:00+08:00,2020-09-09,SM101.CZCE,SM.CZCE,long,Short,Close,long_prev2day_stop,57,6404.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-09-16,2020-09-16,MA101.CZCE,MA.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,2084.0,2042.32,2067.0,41.680000000000064,17.0,0.02000000000000003,0.008157389635316698,2067.0,2084.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-09-22 00:00:00+08:00,2020-09-22,MA101.CZCE,MA.CZCE,long,Short,Close,long_prev2day_stop,92,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-09-28,2020-09-28,ru2101.SHFE,ru.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,12675.0,12421.5,12585.0,253.5,90.0,0.02,0.007100591715976331,12585.0,12675.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-09-30 00:00:00+08:00,2020-09-30,ru2101.SHFE,ru.SHFE,long,Short,Close,long_prev2day_stop,14,12350.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-09,2020-10-09,jm2101.DCE,jm.DCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,1321.0,1277.0,1294.58,44.0,26.420000000000073,0.033308099924299776,0.020000000000000056,1277.0,1321.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-09 00:00:00+08:00,2020-10-09,CF101.CZCE,CF.CZCE,short,Long,Close,short_prev2day_stop,28,13295.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-13,2020-10-13,AP101.CZCE,AP.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,8229.0,8036.0,8064.42,193.0,164.57999999999993,0.023453639567383642,0.01999999999999999,8036.0,8229.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-14,2020-10-14,CF101.CZCE,CF.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,14320.0,14020.0,14033.6,300.0,286.39999999999964,0.02094972067039106,0.019999999999999976,14020.0,14320.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-14,2020-10-14,ru2101.SHFE,ru.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,13360.0,13092.8,13200.0,267.2000000000007,160.0,0.020000000000000056,0.011976047904191617,13200.0,13360.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-14 00:00:00+08:00,2020-10-14,ru2101.SHFE,ru.SHFE,long,Short,Close,forced_margin_deleverage,10,13360.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-16 00:00:00+08:00,2020-10-16,jm2101.DCE,jm.DCE,long,Short,Close,long_prev2day_stop,11,1335.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-19 00:00:00+08:00,2020-10-19,CF101.CZCE,CF.CZCE,long,Short,Close,long_rsi_partial_exit_half,6,14935.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-21 00:00:00+08:00,2020-10-21,AP101.CZCE,AP.CZCE,long,Short,Close,long_prev2day_stop,7,8011.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-22,2020-10-22,MA101.CZCE,MA.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,2088.0,2046.24,2074.0,41.75999999999999,14.0,0.019999999999999997,0.006704980842911878,2074.0,2088.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-22 00:00:00+08:00,2020-10-22,CF101.CZCE,CF.CZCE,long,Short,Close,long_prev2day_stop,7,14505.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-23 00:00:00+08:00,2020-10-23,MA101.CZCE,MA.CZCE,long,Short,Close,long_base_stop,86,2055.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-26,2020-10-26,OI101.CZCE,OI.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,9260.0,9074.8,9089.0,185.20000000000073,171.0,0.02000000000000008,0.018466522678185746,9089.0,9260.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-27 00:00:00+08:00,2020-10-27,ru2101.SHFE,ru.SHFE,long,Short,Close,long_rsi_partial_exit_half,1,15725.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-11-02 00:00:00+08:00,2020-11-02,ru2101.SHFE,ru.SHFE,long,Short,Close,long_prev2day_stop,1,15255.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-11-04,2020-11-04,rb2101.SHFE,rb.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,3753.0,3677.94,3711.0,75.05999999999995,42.0,0.019999999999999987,0.011191047162270184,3711.0,3753.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-11-09 00:00:00+08:00,2020-11-09,OI101.CZCE,OI.CZCE,long,Short,Close,long_prev2day_stop,7,9554.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-11-16,2020-11-16,cu2012.SHFE,cu.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,53640.0,52110.0,52567.2,1530.0,1072.800000000003,0.028523489932885907,0.020000000000000056,52110.0,53640.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-11-17 00:00:00+08:00,2020-11-17,cu2012.SHFE,cu.SHFE,long,Short,Close,stage847_intraday_05r_stop_no_reentry,4,53043.6,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-11-17,2020-11-17,OI101.CZCE,OI.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,9839.0,9640.0,9642.22,199.0,196.78000000000065,0.020225632686248603,0.020000000000000066,9640.0,9839.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-11-23 00:00:00+08:00,2020-11-23,OI101.CZCE,OI.CZCE,long,Short,Close,long_prev2day_stop,7,9783.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-11-25,2020-11-25,SM101.CZCE,SM.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,6260.0,6134.8,6222.0,125.19999999999982,38.0,0.019999999999999973,0.0060702875399361025,6222.0,6260.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-11-25 00:00:00+08:00,2020-11-25,SM101.CZCE,SM.CZCE,long,long,RiskSizing,broker10_margin_cap_reduce,31,6260.0,,,,,,,,,,,SM101.CZCE,long_case1a,flat_entry,66.0,35.0,31.0,995168.1000000001,470191.19999999995,3756.0,1.65,1.0,35.0,1.190596724312204,0.9975445153436889,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-11-25,2020-11-25,jm2101.DCE,jm.DCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,1424.5,1393.5,1396.01,31.0,28.49000000000001,0.02176202176202176,0.020000000000000007,1393.5,1424.5,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-11-25 00:00:00+08:00,2020-11-25,jm2101.DCE,jm.DCE,long,long,RiskSizing,broker10_margin_cap_reduce,3,1424.5,,,,,,,,,,,jm2101.DCE,long_case1a,flat_entry,10.0,7.0,3.0,995168.1000000001,470191.19999999995,17094.0,1.65,1.0,7.0,1.0630028032449994,0.9779766654497866,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-11-25 00:00:00+08:00,2020-11-25,rb2101.SHFE,rb.SHFE,long,Short,Close,long_prev2day_stop,60,3865.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-11-30,2020-11-30,ru2101.SHFE,ru.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,15150.0,14847.0,15040.0,303.0,110.0,0.02,0.007260726072607261,15040.0,15150.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-11-30 00:00:00+08:00,2020-11-30,ru2101.SHFE,ru.SHFE,long,long,RiskSizing,broker10_margin_cap_reduce,2,15150.0,,,,,,,,,,,ru2101.SHFE,long_case2,flat_entry,10.0,8.0,2.0,1059730.5,489316.8,18180.0,1.65,1.0,8.0,1.0449286115668086,0.9883161048964807,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-11-30 00:00:00+08:00,2020-11-30,AP101.CZCE,AP.CZCE,short,Long,Close,forced_margin_deleverage,15,6851.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-12-02 00:00:00+08:00,2020-12-02,ru2101.SHFE,ru.SHFE,long,Short,Close,rollover_close,8,15485.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-12-02,2020-12-02,ru2105.SHFE,ru.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,15775.0,15285.0,15459.5,490.0,315.5,0.031061806656101427,0.02,15285.0,15775.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-12-04 00:00:00+08:00,2020-12-04,ru2105.SHFE,ru.SHFE,long,Short,Close,long_prev2day_stop,8,14880.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-12-09 00:00:00+08:00,2020-12-09,SM101.CZCE,SM.CZCE,long,Short,Close,long_prev2day_stop,32,6344.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-12-11,2020-12-11,MA101.CZCE,MA.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,2435.0,2304.0,2386.3,131.0,48.69999999999982,0.05379876796714579,0.019999999999999924,2304.0,2435.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-12-11 00:00:00+08:00,2020-12-11,jm2101.DCE,jm.DCE,long,Short,Close,long_prev2day_stop,8,1521.5,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-12-14 00:00:00+08:00,2020-12-14,MA101.CZCE,MA.CZCE,long,Short,Close,stage847_intraday_05r_stop_no_reentry,38,2404.15,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-12-14,2020-12-14,CF105.CZCE,CF.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,14885.0,14587.3,14725.0,297.7000000000007,160.0,0.02000000000000005,0.010749076251259657,14725.0,14885.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-12-15 00:00:00+08:00,2020-12-15,AP101.CZCE,AP.CZCE,short,Long,Close,short_prev2day_stop,13,6462.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-12-16,2020-12-16,SM101.CZCE,SM.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,6576.0,6444.48,6510.0,131.52000000000044,66.0,0.020000000000000066,0.010036496350364963,6510.0,6576.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-12-17 00:00:00+08:00,2020-12-17,SM101.CZCE,SM.CZCE,long,Short,Close,stage847_intraday_05r_stop_no_reentry,61,6567.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-12-17,2020-12-17,fu2105.SHFE,fu.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,2192.0,2088.0,2148.16,104.0,43.840000000000146,0.04744525547445255,0.020000000000000066,2088.0,2192.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-12-21,2020-12-21,OI105.CZCE,OI.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,9339.0,9152.22,9319.0,186.78000000000065,20.0,0.02000000000000007,0.002141556911874933,9319.0,9339.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-12-22 00:00:00+08:00,2020-12-22,CF105.CZCE,CF.CZCE,long,Short,Close,long_prev2day_stop,30,14535.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-12-22 00:00:00+08:00,2020-12-22,OI105.CZCE,OI.CZCE,long,Short,Close,long_base_stop,24,9189.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2021-01-04,2021-01-04,au2102.SHFE,au.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,400.04,392.0392,398.9,8.000800000000027,1.1400000000000432,0.020000000000000066,0.002849715028497258,398.9,400.04,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2021-01-05,2021-01-05,SM105.CZCE,SM.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,7038.0,6830.0,6897.24,208.0,140.76000000000022,0.029553850525717535,0.02000000000000003,6830.0,7038.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2021-01-07,2021-01-07,fu2105.SHFE,fu.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,2194.0,2110.0,2150.12,84.0,43.88000000000011,0.03828623518687329,0.02000000000000005,2110.0,2194.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2021-01-07,2021-01-07,jm2105.DCE,jm.DCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,1729.5,1687.0,1694.91,42.5,34.58999999999992,0.024573576178086153,0.019999999999999952,1687.0,1729.5,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2021-01-07 00:00:00+08:00,2021-01-07,au2102.SHFE,au.SHFE,long,Short,Close,long_prev2day_stop,5,399.06,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2021-01-12 00:00:00+08:00,2021-01-12,jm2105.DCE,jm.DCE,long,Short,Close,long_base_stop,10,1734.5,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2021-01-15 00:00:00+08:00,2021-01-15,SM105.CZCE,SM.CZCE,long,Short,Close,long_prev2day_stop,38,7304.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2021-01-26,2021-01-26,sp2103.SHFE,sp.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,6504.0,6350.0,6373.92,154.0,130.07999999999993,0.023677736777367772,0.01999999999999999,6350.0,6504.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2021-02-03 00:00:00+08:00,2021-02-03,sp2103.SHFE,sp.SHFE,long,Short,Close,long_prev2day_stop,31,6448.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2021-02-09,2021-02-09,CF105.CZCE,CF.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,15605.0,15292.9,15510.0,312.10000000000036,95.0,0.020000000000000025,0.006087792374239026,15510.0,15605.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2021-02-09,2021-02-09,fu2105.SHFE,fu.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,2342.0,2275.0,2295.16,67.0,46.840000000000146,0.02860802732707088,0.020000000000000063,2275.0,2342.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2021-02-09,2021-02-09,ru2105.SHFE,ru.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,14855.0,14557.9,14630.0,297.10000000000036,225.0,0.020000000000000025,0.015146415348367553,14630.0,14855.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2021-02-18,2021-02-18,fu2105.SHFE,fu.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,2399.0,2351.02,2365.0,47.98000000000002,34.0,0.020000000000000007,0.0141725719049604,2365.0,2399.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2021-02-19,2021-02-19,SA105.CZCE,SA.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,1666.0,1632.68,1648.0,33.319999999999936,18.0,0.019999999999999962,0.010804321728691477,1648.0,1666.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2021-02-19,2021-02-19,cu2104.SHFE,cu.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,64320.0,63000.0,63033.6,1320.0,1286.4000000000015,0.020522388059701493,0.02000000000000002,63000.0,64320.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2021-02-19 00:00:00+08:00,2021-02-19,cu2104.SHFE,cu.SHFE,long,long,RiskSizing,broker10_margin_cap_reduce,2,64320.0,,,,,,,,,,,cu2104.SHFE,long_case2,flat_entry,7.0,5.0,2.0,1196822.5,523125.0,38592.0,1.65,1.0,5.0,1.0936407445548524,0.9872309803667628,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2021-02-19,2021-02-19,sp2105.SHFE,sp.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,6972.0,6802.0,6832.5599999999995,170.0,139.4400000000005,0.02438324727481354,0.020000000000000073,6802.0,6972.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2021-02-19 00:00:00+08:00,2021-02-19,ru2105.SHFE,ru.SHFE,long,Short,Close,forced_margin_deleverage,10,15650.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2021-02-22 00:00:00+08:00,2021-02-22,sp2105.SHFE,sp.SHFE,long,Short,Close,stage847_intraday_retry_failed_05r_stop,16,6902.28,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2021-02-22,2021-02-22,OI105.CZCE,OI.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,10243.0,10038.14,10162.0,204.86000000000058,81.0,0.020000000000000056,0.007907839500146441,10162.0,10243.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2021-02-22 00:00:00+08:00,2021-02-22,OI105.CZCE,OI.CZCE,long,Short,Close,forced_margin_deleverage,12,10243.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2021-02-23,2021-02-23,FG105.CZCE,FG.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,1969.0,1929.62,1952.0,39.38000000000011,17.0,0.020000000000000056,0.008633824276282377,1952.0,1969.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2021-02-23 00:00:00+08:00,2021-02-23,FG105.CZCE,FG.CZCE,long,long,RiskSizing,broker10_margin_cap_reduce,22,1969.0,,,,,,,,,,,FG105.CZCE,long_case2,flat_entry,61.0,39.0,22.0,1322122.1,612406.2,4725.599999999999,1.65,1.0,39.0,1.1240277051567322,0.9942822905690779,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2021-02-23,2021-02-23,rb2105.SHFE,rb.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,4552.0,4460.96,4535.0,91.03999999999996,17.0,0.019999999999999993,0.003734622144112478,4535.0,4552.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
