eval_date,product_vt_symbol,score,simple_trend_suitability_score,ranking_provenance,source_rank
2023-12-29,ru.SHFE,0.5580376106667455,-1.6838559200442005,frozen_market_walkforward_v2,11
2023-12-29,si.GFEX,0.5059995368499538,-0.7752038115329594,frozen_market_walkforward_v2,12
2023-12-29,SH.CZCE,0.4988038395011234,0.349168742275467,frozen_market_walkforward_v2,13
2023-12-29,lc.GFEX,0.4655470967178587,0.349168742275467,frozen_market_walkforward_v2,14
2023-12-29,au.SHFE,0.4469501336964683,-1.114266906252657,frozen_market_walkforward_v2,15
2023-12-29,AP.CZCE,0.3026005033964246,-3.7932160940195825,frozen_market_walkforward_v2,16
2023-12-29,rb.SHFE,0.217633450622786,-2.8899615848208686,frozen_market_walkforward_v2,17
2023-12-29,hc.SHFE,0.0694317524481012,0.1761007017684212,frozen_market_walkforward_v2,18
2024-01-31,sp.SHFE,0.8691217943305146,-2.7452452803349567,frozen_market_walkforward_v2,1
2024-01-31,jm.DCE,0.8265700690361002,5.138787751472638,frozen_market_walkforward_v2,2
2024-01-31,ru.SHFE,0.8105821050356314,-0.2222967971111483,frozen_market_walkforward_v2,3
2024-01-31,SM.CZCE,0.7376530668638316,-0.0447574503737085,frozen_market_walkforward_v2,4
2024-01-31,lc.GFEX,0.7346620521816828,0.0889734861298175,frozen_market_walkforward_v2,5
2024-01-31,OI.CZCE,0.6658982071100582,0.0689599375151451,frozen_market_walkforward_v2,6
2024-01-31,si.GFEX,0.6495962726008578,-0.9528572916071962,frozen_market_walkforward_v2,7
2024-01-31,SH.CZCE,0.628329860541697,0.0889734861298175,frozen_market_walkforward_v2,8
2024-01-31,SA.CZCE,0.6205069372082332,1.793222198199531,frozen_market_walkforward_v2,9
2024-01-31,FG.CZCE,0.5608897579567317,0.927996528233881,frozen_market_walkforward_v2,10
2024-01-31,CF.CZCE,0.546947365644984,2.572380850274126,frozen_market_walkforward_v2,11
2024-01-31,MA.CZCE,0.4848576792376598,0.4215715480372941,frozen_market_walkforward_v2,12
2024-01-31,cu.SHFE,0.4089792376041695,-0.3979583956488476,frozen_market_walkforward_v2,13
2024-01-31,lh.DCE,0.3967156050434534,0.7930145341112451,frozen_market_walkforward_v2,14
2024-01-31,au.SHFE,0.3415835036689448,-1.6795273383693217,frozen_market_walkforward_v2,15
2024-01-31,hc.SHFE,0.3064282052560829,-0.2727703668352695,frozen_market_walkforward_v2,16
2024-01-31,AP.CZCE,0.1757873529720048,-4.465380520471073,frozen_market_walkforward_v2,17
2024-01-31,rb.SHFE,0.0950696857416324,-1.1130868793519737,frozen_market_walkforward_v2,18
2024-02-29,FG.CZCE,0.8505944359930188,2.0153724387389476,frozen_market_walkforward_v2,1
2024-02-29,OI.CZCE,0.7566622717590247,0.3681912084352892,frozen_market_walkforward_v2,2
2024-02-29,SM.CZCE,0.7089394926851099,0.5495723595041233,frozen_market_walkforward_v2,3
2024-02-29,ru.SHFE,0.653922907138384,0.1806612560225423,frozen_market_walkforward_v2,4
2024-02-29,MA.CZCE,0.6432423819654938,-1.0724924231869395,frozen_market_walkforward_v2,5
2024-02-29,jm.DCE,0.6374904883159807,2.8973305878028737,frozen_market_walkforward_v2,6
2024-02-29,si.GFEX,0.6368691408261633,0.775481353059001,frozen_market_walkforward_v2,7
2024-02-29,SH.CZCE,0.630717794893268,0.53387401467512,frozen_market_walkforward_v2,8
2024-02-29,cu.SHFE,0.6085944141277704,-0.7703162017037867,frozen_market_walkforward_v2,9
2024-02-29,hc.SHFE,0.5596100951082985,-1.546615909989946,frozen_market_walkforward_v2,10
2024-02-29,SA.CZCE,0.4621989317456428,0.4252937962745127,frozen_market_walkforward_v2,11
2024-02-29,au.SHFE,0.4382347905851917,-1.669172297991394,frozen_market_walkforward_v2,12
2024-02-29,lh.DCE,0.3937590505085636,1.4339124515379842,frozen_market_walkforward_v2,13
2024-02-29,CF.CZCE,0.3932614936781364,2.723221091914791,frozen_market_walkforward_v2,14
2024-02-29,lc.GFEX,0.3806186085120675,0.53387401467512,frozen_market_walkforward_v2,15
2024-02-29,sp.SHFE,0.3076044484026874,0.4880871755905265,frozen_market_walkforward_v2,16
2024-02-29,rb.SHFE,0.1874322999668741,-2.014702287692119,frozen_market_walkforward_v2,17
2024-02-29,AP.CZCE,0.1858716396795736,-5.851572627666648,frozen_market_walkforward_v2,18
2024-03-29,SM.CZCE,0.9232654607452788,-0.5636187319367192,frozen_market_walkforward_v2,1
2024-03-29,lc.GFEX,0.8696861689651905,-6.2134213054257055,frozen_market_walkforward_v2,2
2024-03-29,FG.CZCE,0.7756631402548703,-0.3209369072732187,frozen_market_walkforward_v2,3
2024-03-29,OI.CZCE,0.7662290736172803,0.666014050079829,frozen_market_walkforward_v2,4
2024-03-29,SH.CZCE,0.7484856912036184,2.814273348056174,frozen_market_walkforward_v2,5
2024-03-29,MA.CZCE,0.7344655664514697,-1.7170442234550172,frozen_market_walkforward_v2,6
2024-03-29,si.GFEX,0.7005953406657737,-0.6616719944270224,frozen_market_walkforward_v2,7
2024-03-29,ru.SHFE,0.6879060258510954,0.7229883586406707,frozen_market_walkforward_v2,8
2024-03-29,cu.SHFE,0.6832239352044234,0.4203817813485395,frozen_market_walkforward_v2,9
2024-03-29,jm.DCE,0.67551436698783,3.539730522123357,frozen_market_walkforward_v2,10
2024-03-29,lh.DCE,0.6228584642324031,1.0242430950142334,frozen_market_walkforward_v2,11
2024-03-29,hc.SHFE,0.6205579336313665,0.6902774042810227,frozen_market_walkforward_v2,12
2024-03-29,SA.CZCE,0.602790526998992,-0.4464450832608067,frozen_market_walkforward_v2,13
2024-03-29,rb.SHFE,0.4835283791105897,2.127200082806038,frozen_market_walkforward_v2,14
2024-03-29,AP.CZCE,0.4735998340573562,-3.2077703966535323,frozen_market_walkforward_v2,15
2024-03-29,sp.SHFE,0.449271459390767,0.375178516751501,frozen_market_walkforward_v2,16
2024-03-29,CF.CZCE,0.3597414066854042,-1.542659702372283,frozen_market_walkforward_v2,17
2024-03-29,au.SHFE,0.253794592363505,2.293281185702942,frozen_market_walkforward_v2,18
2024-04-30,SM.CZCE,0.9279343477714426,3.370574792493131,frozen_market_walkforward_v2,1
2024-04-30,ru.SHFE,0.8995907595380207,0.3040874533412223,frozen_market_walkforward_v2,2
2024-04-30,SA.CZCE,0.8361773784044381,3.6332075086809072,frozen_market_walkforward_v2,3
2024-04-30,lh.DCE,0.7711765352439348,0.008984454405819,frozen_market_walkforward_v2,4
2024-04-30,lc.GFEX,0.7048670398206418,-5.335456305797971,frozen_market_walkforward_v2,5
2024-04-30,MA.CZCE,0.6649119017941729,-1.8322487300816837,frozen_market_walkforward_v2,6
2024-04-30,FG.CZCE,0.6497391408855545,-0.7393272747947559,frozen_market_walkforward_v2,7
2024-04-30,cu.SHFE,0.638384495186963,2.146601006548639,frozen_market_walkforward_v2,8
2024-04-30,si.GFEX,0.591468696421553,-0.9983036191894028,frozen_market_walkforward_v2,9
2024-04-30,jm.DCE,0.5740330097992048,1.7687781128766191,frozen_market_walkforward_v2,10
2024-04-30,CF.CZCE,0.5573356244031835,-2.499337083079612,frozen_market_walkforward_v2,11
2024-04-30,OI.CZCE,0.5017004170018825,0.0539413431075604,frozen_market_walkforward_v2,12
2024-04-30,rb.SHFE,0.4911586603045206,1.0021730587508264,frozen_market_walkforward_v2,13
2024-04-30,SH.CZCE,0.4771972202536231,0.6104319006343711,frozen_market_walkforward_v2,14
2024-04-30,au.SHFE,0.4714698026163685,3.4926329666540283,frozen_market_walkforward_v2,15
2024-04-30,AP.CZCE,0.4562964109625553,-2.861830688778218,frozen_market_walkforward_v2,16
2024-04-30,sp.SHFE,0.3658295022539814,-1.9345095423777745,frozen_market_walkforward_v2,17
2024-04-30,hc.SHFE,0.1339225129389287,-0.1903993533937075,frozen_market_walkforward_v2,18
2024-05-31,SM.CZCE,0.954150103594831,3.839433768424833,frozen_market_walkforward_v2,1
2024-05-31,SA.CZCE,0.9254884390572627,3.6290332920870503,frozen_market_walkforward_v2,2
2024-05-31,lc.GFEX,0.8689146559746954,-5.260522589697277,frozen_market_walkforward_v2,3
2024-05-31,SH.CZCE,0.8290797743509813,0.6948236499138825,frozen_market_walkforward_v2,4
2024-05-31,lh.DCE,0.8092574978754098,0.3891540653910155,frozen_market_walkforward_v2,5
2024-05-31,si.GFEX,0.8018081141719232,-3.1209845533640217,frozen_market_walkforward_v2,6
2024-05-31,ru.SHFE,0.7248812152513204,0.7429928575539936,frozen_market_walkforward_v2,7
2024-05-31,MA.CZCE,0.5514392901394026,-0.9673784055490576,frozen_market_walkforward_v2,8
2024-05-31,sp.SHFE,0.4990001731787167,-1.2589194726912445,frozen_market_walkforward_v2,9
2024-05-31,CF.CZCE,0.4324633538059709,-3.200602299952204,frozen_market_walkforward_v2,10
2024-05-31,au.SHFE,0.4245613592136351,3.0278903460097903,frozen_market_walkforward_v2,11
2024-05-31,cu.SHFE,0.4016009765282395,2.857711053931804,frozen_market_walkforward_v2,12
2024-05-31,AP.CZCE,0.3885648183901906,-2.8527005157594036,frozen_market_walkforward_v2,13
2024-05-31,OI.CZCE,0.3629621531134712,0.6246443684061603,frozen_market_walkforward_v2,14
2024-05-31,jm.DCE,0.3349810493906732,-0.8205043615269229,frozen_market_walkforward_v2,15
2024-05-31,rb.SHFE,0.2895016038744368,1.617413412473911,frozen_market_walkforward_v2,16
2024-05-31,FG.CZCE,0.2514583760949107,-0.0474350442026008,frozen_market_walkforward_v2,17
2024-05-31,hc.SHFE,0.045738409998323,0.1059504285502927,frozen_market_walkforward_v2,18
2024-06-28,SM.CZCE,0.957839670192741,2.8839956032861176,frozen_market_walkforward_v2,1
2024-06-28,SA.CZCE,0.9517403141622724,4.876299829032689,frozen_market_walkforward_v2,2
2024-06-28,SH.CZCE,0.8340204253817258,0.1905103603067437,frozen_market_walkforward_v2,3
2024-06-28,lh.DCE,0.7970387524724384,-0.3077282132310772,frozen_market_walkforward_v2,4
2024-06-28,si.GFEX,0.7555886769760914,-3.2478918193408224,frozen_market_walkforward_v2,5
2024-06-28,AP.CZCE,0.7400045569456323,-0.8399125340924114,frozen_market_walkforward_v2,6
2024-06-28,cu.SHFE,0.6883001931388367,2.9166013681958187,frozen_market_walkforward_v2,7
2024-06-28,ru.SHFE,0.6561728232181349,-2.0059516490368696,frozen_market_walkforward_v2,8
2024-06-28,lc.GFEX,0.6275179507392424,0.4509944082130198,frozen_market_walkforward_v2,9
2024-06-28,FG.CZCE,0.6242571838742144,-0.0015421086056118,frozen_market_walkforward_v2,10
2024-06-28,jm.DCE,0.5042858125276364,-0.5929326590814807,frozen_market_walkforward_v2,11
2024-06-28,hc.SHFE,0.4844204544220197,-0.6143599413747922,frozen_market_walkforward_v2,12
2024-06-28,OI.CZCE,0.4781414831212585,0.1456456795806768,frozen_market_walkforward_v2,13
2024-06-28,MA.CZCE,0.4670427233659519,-0.8954126683712416,frozen_market_walkforward_v2,14
2024-06-28,sp.SHFE,0.4216748210928505,-2.173141612358985,frozen_market_walkforward_v2,15
2024-06-28,au.SHFE,0.3188929759266535,0.8288054109159608,frozen_market_walkforward_v2,16
2024-06-28,CF.CZCE,0.2642018338792309,-2.3966229277518045,frozen_market_walkforward_v2,17
2024-06-28,rb.SHFE,0.1446664502826901,0.7826434737140694,frozen_market_walkforward_v2,18
2024-07-31,SH.CZCE,0.8575008765620171,-4.368091016854078,frozen_market_walkforward_v2,1
2024-07-31,SA.CZCE,0.7969543529221726,2.931086447670885,frozen_market_walkforward_v2,2
2024-07-31,OI.CZCE,0.7939826073395401,-0.6983018574057512,frozen_market_walkforward_v2,3
2024-07-31,lh.DCE,0.7163220053604429,0.1935982677287198,frozen_market_walkforward_v2,4
2024-07-31,ru.SHFE,0.7145715857510748,-1.550330502360424,frozen_market_walkforward_v2,5
2024-07-31,AP.CZCE,0.5629757697980153,-0.2625990258649812,frozen_market_walkforward_v2,6
2024-07-31,si.GFEX,0.5625752227792804,-2.662513197808654,frozen_market_walkforward_v2,7
2024-07-31,SM.CZCE,0.5614518341426785,0.3143647158398847,frozen_market_walkforward_v2,8
2024-07-31,FG.CZCE,0.5423433928730337,3.4220235761347477,frozen_market_walkforward_v2,9
2024-07-31,hc.SHFE,0.4967936781342296,-0.8121778502608628,frozen_market_walkforward_v2,10
2024-07-31,au.SHFE,0.465811256491733,-1.3706801452583792,frozen_market_walkforward_v2,11
2024-07-31,cu.SHFE,0.4652717508066026,2.16578507514951,frozen_market_walkforward_v2,12
2024-07-31,MA.CZCE,0.4100995176786764,0.3367378870107193,frozen_market_walkforward_v2,13
2024-07-31,sp.SHFE,0.3839772517484314,-0.0922290489364693,frozen_market_walkforward_v2,14
2024-07-31,CF.CZCE,0.2911347295225651,0.0129248492397328,frozen_market_walkforward_v2,15
2024-07-31,lc.GFEX,0.2876139338858545,1.2594607612639757,frozen_market_walkforward_v2,16
2024-07-31,jm.DCE,0.2287725589321438,-0.4959643107561498,frozen_market_walkforward_v2,17
2024-07-31,rb.SHFE,0.1188462213922064,1.6769053754675751,frozen_market_walkforward_v2,18
2024-08-30,lh.DCE,0.924025452876834,0.1430940247124515,frozen_market_walkforward_v2,1
2024-08-30,AP.CZCE,0.7084262776972751,-0.4295013864803235,frozen_market_walkforward_v2,2
2024-08-30,ru.SHFE,0.6739751530432727,1.070387667470065,frozen_market_walkforward_v2,3
2024-08-30,SA.CZCE,0.6691969219054982,2.9102209088121302,frozen_market_walkforward_v2,4
2024-08-30,jm.DCE,0.580615864516238,-2.51612017954414,frozen_market_walkforward_v2,5
2024-08-30,hc.SHFE,0.5797136891261313,-1.1760265028603982,frozen_market_walkforward_v2,6
2024-08-30,au.SHFE,0.5571740246860071,-1.5352004567487574,frozen_market_walkforward_v2,7
2024-08-30,FG.CZCE,0.5376836630270886,1.7156965288746104,frozen_market_walkforward_v2,8
2024-08-30,cu.SHFE,0.5052990841847171,1.2612671135860791,frozen_market_walkforward_v2,9
2024-08-30,SM.CZCE,0.462734307384725,-0.0994712990910307,frozen_market_walkforward_v2,10
2024-08-30,SH.CZCE,0.3903771268068432,-4.82380767199893,frozen_market_walkforward_v2,11
2024-08-30,MA.CZCE,0.3830845016582044,-0.1161941052852232,frozen_market_walkforward_v2,12
2024-08-30,si.GFEX,0.3799636634234307,-0.7495505313181621,frozen_market_walkforward_v2,13
2024-08-30,OI.CZCE,0.3780872127567176,-0.503421754916062,frozen_market_walkforward_v2,14
2024-08-30,CF.CZCE,0.340154573044865,-0.3157539284857983,frozen_market_walkforward_v2,15
2024-08-30,lc.GFEX,0.3085339899563403,1.681053824010267,frozen_market_walkforward_v2,16
2024-08-30,sp.SHFE,0.2564886595548112,-0.2043685915790087,frozen_market_walkforward_v2,17
2024-08-30,rb.SHFE,0.114997690327121,3.687696340842232,frozen_market_walkforward_v2,18
2024-09-30,lh.DCE,0.896835306843804,-0.669131010049907,frozen_market_walkforward_v2,1
2024-09-30,sp.SHFE,0.6536145011622266,-4.968708673572225,frozen_market_walkforward_v2,2
2024-09-30,AP.CZCE,0.6431798823517046,-0.6177339276576951,frozen_market_walkforward_v2,3
2024-09-30,ru.SHFE,0.6091561787359046,1.7770799350750863,frozen_market_walkforward_v2,4
2024-09-30,au.SHFE,0.5802365918463349,0.5176602113628151,frozen_market_walkforward_v2,5
2024-09-30,CF.CZCE,0.5784372915306143,1.914003816496734,frozen_market_walkforward_v2,6
2024-09-30,cu.SHFE,0.5060910504957489,2.7952450414221715,frozen_market_walkforward_v2,7
2024-09-30,si.GFEX,0.4311869241367614,-1.2071437799302205,frozen_market_walkforward_v2,8
2024-09-30,MA.CZCE,0.4171416954792457,-0.6454132266942855,frozen_market_walkforward_v2,9
2024-09-30,SH.CZCE,0.4063783996721267,-1.9779387732345608,frozen_market_walkforward_v2,10
2024-09-30,hc.SHFE,0.4003530623743114,-1.7959840695941351,frozen_market_walkforward_v2,11
2024-09-30,SA.CZCE,0.3941869525778955,1.7514181102352353,frozen_market_walkforward_v2,12
2024-09-30,OI.CZCE,0.3824848854527709,3.418682304894481,frozen_market_walkforward_v2,13
2024-09-30,lc.GFEX,0.2946891823981187,-0.2914611283945247,frozen_market_walkforward_v2,14
2024-09-30,SM.CZCE,0.1489134771100153,1.0550265424385437,frozen_market_walkforward_v2,15
2024-09-30,FG.CZCE,0.1273270307120779,0.6732116562725414,frozen_market_walkforward_v2,16
2024-09-30,jm.DCE,0.1147633277069987,-3.606814284687208,frozen_market_walkforward_v2,17
2024-09-30,rb.SHFE,0.1113538816686671,1.8780012556171517,frozen_market_walkforward_v2,18
2024-10-31,lh.DCE,0.8424409652993289,0.4308050274627514,frozen_market_walkforward_v2,1
2024-10-31,SA.CZCE,0.8286322819721664,0.4939101782915162,frozen_market_walkforward_v2,2
2024-10-31,cu.SHFE,0.6582597847176267,2.474888597234334,frozen_market_walkforward_v2,3
2024-10-31,CF.CZCE,0.6415420735186157,0.4968991316348684,frozen_market_walkforward_v2,4
2024-10-31,sp.SHFE,0.6062847823820375,-3.8733741943899385,frozen_market_walkforward_v2,5
2024-10-31,MA.CZCE,0.593700911867647,0.4112865381831239,frozen_market_walkforward_v2,6
2024-10-31,lc.GFEX,0.5732739071629886,0.7466474524880359,frozen_market_walkforward_v2,7
2024-10-31,ru.SHFE,0.5695552253440992,2.954162606970463,frozen_market_walkforward_v2,8
2024-10-31,hc.SHFE,0.5325840271618699,-3.3231654354551594,frozen_market_walkforward_v2,9
2024-10-31,si.GFEX,0.5259385347291451,-1.0266282749216915,frozen_market_walkforward_v2,10
2024-10-31,AP.CZCE,0.4624507913260396,0.3330356581786444,frozen_market_walkforward_v2,11
2024-10-31,SM.CZCE,0.4431918661059342,-0.0367929056520502,frozen_market_walkforward_v2,12
2024-10-31,jm.DCE,0.410210792736411,-3.5095252177948586,frozen_market_walkforward_v2,13
2024-10-31,SH.CZCE,0.3694704170196871,-4.370126718323375,frozen_market_walkforward_v2,14
2024-10-31,OI.CZCE,0.3664423612926622,4.226876031645772,frozen_market_walkforward_v2,15
2024-10-31,au.SHFE,0.3403357635922867,3.869104349365588,frozen_market_walkforward_v2,16
2024-10-31,FG.CZCE,0.2950559049709915,-0.297687440183668,frozen_market_walkforward_v2,17
2024-10-31,rb.SHFE,0.2596905147476454,-0.0003153847343585,frozen_market_walkforward_v2,18
2024-11-29,SA.CZCE,0.93131672796382,0.6316385704113612,frozen_market_walkforward_v2,1
2024-11-29,lc.GFEX,0.8187359350758127,0.8251630976320076,frozen_market_walkforward_v2,2
2024-11-29,si.GFEX,0.7692481678227957,-0.0963611413816374,frozen_market_walkforward_v2,3
2024-11-29,OI.CZCE,0.7172679775734885,4.524787379067575,frozen_market_walkforward_v2,4
2024-11-29,lh.DCE,0.7042692165123611,0.4508006406457032,frozen_market_walkforward_v2,5
2024-11-29,cu.SHFE,0.7003481971132028,2.228420496545606,frozen_market_walkforward_v2,6
2024-11-29,FG.CZCE,0.681585744670465,-2.485866534252751,frozen_market_walkforward_v2,7
2024-11-29,AP.CZCE,0.6499193121413654,0.5083948647974423,frozen_market_walkforward_v2,8
2024-11-29,sp.SHFE,0.642098469682541,-3.8132553318733446,frozen_market_walkforward_v2,9
2024-11-29,SM.CZCE,0.6113545086636163,-0.3524330926133729,frozen_market_walkforward_v2,10
2024-11-29,MA.CZCE,0.6105803225213121,2.052182111320077,frozen_market_walkforward_v2,11
2024-11-29,CF.CZCE,0.6069265816669812,0.5524561638865344,frozen_market_walkforward_v2,12
2024-11-29,hc.SHFE,0.5684048105405173,-3.422215382357221,frozen_market_walkforward_v2,13
2024-11-29,jm.DCE,0.566841328109598,-1.0459848413292694,frozen_market_walkforward_v2,14
2024-11-29,rb.SHFE,0.5215530791131789,-0.8691891518291925,frozen_market_walkforward_v2,15
2024-11-29,SH.CZCE,0.4874851905949925,-4.777224045602943,frozen_market_walkforward_v2,16
2024-11-29,ru.SHFE,0.4090869232882675,1.5160992697957796,frozen_market_walkforward_v2,17
2024-11-29,au.SHFE,0.2627378760370928,3.572586927137645,frozen_market_walkforward_v2,18
2024-12-31,AP.CZCE,0.876961227666337,-1.0080308486647398,frozen_market_walkforward_v2,1
2024-12-31,si.GFEX,0.8454252179480257,3.689974781223422,frozen_market_walkforward_v2,2
2024-12-31,SA.CZCE,0.746925835845698,1.4059676383384314,frozen_market_walkforward_v2,3
2024-12-31,lc.GFEX,0.7211833412838373,-0.2922657745231619,frozen_market_walkforward_v2,4
2024-12-31,OI.CZCE,0.664760090687366,0.9152237365736984,frozen_market_walkforward_v2,5
2024-12-31,FG.CZCE,0.5883916983494374,-4.865002459512286,frozen_market_walkforward_v2,6
2024-12-31,sp.SHFE,0.5849279439875028,-1.3475550919843164,frozen_market_walkforward_v2,7
2024-12-31,cu.SHFE,0.5758543153224135,0.114930968388016,frozen_market_walkforward_v2,8
2024-12-31,MA.CZCE,0.5665632839583733,1.9843789515710757,frozen_market_walkforward_v2,9
2024-12-31,ru.SHFE,0.5224898104775766,0.5449729703478036,frozen_market_walkforward_v2,10
2024-12-31,au.SHFE,0.5049636351463114,2.8971662690620548,frozen_market_walkforward_v2,11
2024-12-31,rb.SHFE,0.4741466964558217,-0.9825066098983908,frozen_market_walkforward_v2,12
2024-12-31,lh.DCE,0.4219563606601678,0.1700670007799451,frozen_market_walkforward_v2,13
2024-12-31,SH.CZCE,0.4095467064050777,-5.1640472869838945,frozen_market_walkforward_v2,14
2024-12-31,SM.CZCE,0.3833572512388752,1.6112449765105503,frozen_market_walkforward_v2,15
2024-12-31,CF.CZCE,0.3694261658226207,1.393403805966993,frozen_market_walkforward_v2,16
2024-12-31,hc.SHFE,0.3078645903382577,-2.2167755814946877,frozen_market_walkforward_v2,17
2024-12-31,jm.DCE,0.1155908621970004,1.1488525542994867,frozen_market_walkforward_v2,18
2025-01-27,MA.CZCE,0.7243823772466714,1.9048152975140415,frozen_market_walkforward_v2,1
2025-01-27,lc.GFEX,0.6945173578829446,-1.0893150198074062,frozen_market_walkforward_v2,2
2025-01-27,AP.CZCE,0.6375026927311456,-1.2327118367525116,frozen_market_walkforward_v2,3
2025-01-27,si.GFEX,0.5443771657531392,3.770063320976233,frozen_market_walkforward_v2,4
2025-01-27,au.SHFE,0.5435582443847582,0.9003069355147308,frozen_market_walkforward_v2,5
2025-01-27,ru.SHFE,0.503729231964854,0.4059351556134729,frozen_market_walkforward_v2,6
2025-01-27,OI.CZCE,0.4966992619421305,-0.2237591762137851,frozen_market_walkforward_v2,7
2025-01-27,sp.SHFE,0.4677029429839607,0.8905435580681746,frozen_market_walkforward_v2,8
2025-01-27,lh.DCE,0.4571293755077378,0.078413608225629,frozen_market_walkforward_v2,9
2025-01-27,SH.CZCE,0.4091132571341251,-0.8583509400325472,frozen_market_walkforward_v2,10
2025-01-27,SA.CZCE,0.3816333783980297,1.2185028846900543,frozen_market_walkforward_v2,11
2025-01-27,CF.CZCE,0.3560456696659433,1.712119170597469,frozen_market_walkforward_v2,12
2025-01-27,jm.DCE,0.3316488058007977,-0.237954745236936,frozen_market_walkforward_v2,13
2025-01-27,FG.CZCE,0.2865724313846294,-6.243887884887885,frozen_market_walkforward_v2,14
2025-01-27,cu.SHFE,0.2555505482572003,-1.132875949305031,frozen_market_walkforward_v2,15
2025-01-27,SM.CZCE,0.212842792837062,-0.9575724619940283,frozen_market_walkforward_v2,16
2025-01-27,rb.SHFE,0.1553433087905142,0.7640933761247255,frozen_market_walkforward_v2,17
2025-01-27,hc.SHFE,0.1511893345765216,0.3316347069055984,frozen_market_walkforward_v2,18
2025-02-28,MA.CZCE,0.8760115030752111,-0.7058841483485034,frozen_market_walkforward_v2,1
2025-02-28,lc.GFEX,0.7455724916982702,-0.7168953978602577,frozen_market_walkforward_v2,2
2025-02-28,lh.DCE,0.6545777738884822,-0.2376705409917508,frozen_market_walkforward_v2,3
2025-02-28,AP.CZCE,0.6254786469598844,-2.585585936373646,frozen_market_walkforward_v2,4
2025-02-28,jm.DCE,0.5917565629957663,-2.4750556761225977,frozen_market_walkforward_v2,5
2025-02-28,au.SHFE,0.5765328112693565,1.2574108403653907,frozen_market_walkforward_v2,6
2025-02-28,ru.SHFE,0.5657848189348914,0.0261032710199127,frozen_market_walkforward_v2,7
2025-02-28,si.GFEX,0.5148529373785072,3.978176578259076,frozen_market_walkforward_v2,8
2025-02-28,SM.CZCE,0.5067400404812297,-1.1526953751427107,frozen_market_walkforward_v2,9
2025-02-28,CF.CZCE,0.4972758768946844,2.7445640891801286,frozen_market_walkforward_v2,10
2025-02-28,FG.CZCE,0.417277650449929,-4.061966445870575,frozen_market_walkforward_v2,11
2025-02-28,rb.SHFE,0.4139758191470385,0.8529492489547044,frozen_market_walkforward_v2,12
2025-02-28,SA.CZCE,0.4112580418085065,3.270112991731357,frozen_market_walkforward_v2,13
2025-02-28,OI.CZCE,0.3156765657316442,0.2635806628875445,frozen_market_walkforward_v2,14
2025-02-28,sp.SHFE,0.2912254404033432,0.4755449315329509,frozen_market_walkforward_v2,15
2025-02-28,hc.SHFE,0.2896190706915746,0.6172514679926978,frozen_market_walkforward_v2,16
2025-02-28,cu.SHFE,0.2613042182493102,-0.5712522551660094,frozen_market_walkforward_v2,17
2025-02-28,SH.CZCE,0.2361441071270183,-0.9786883060477092,frozen_market_walkforward_v2,18
2025-03-31,ru.SHFE,0.7611655548919309,-0.8395956232907977,frozen_market_walkforward_v2,1
2025-03-31,lc.GFEX,0.7101144314864647,-1.2402178690059815,frozen_market_walkforward_v2,2
2025-03-31,lh.DCE,0.679632738051787,2.405032942655064,frozen_market_walkforward_v2,3
2025-03-31,MA.CZCE,0.6577260796877177,-0.7500831496078056,frozen_market_walkforward_v2,4
2025-03-31,AP.CZCE,0.6424226679419309,-0.1748339285944545,frozen_market_walkforward_v2,5
2025-03-31,CF.CZCE,0.6194693153613824,1.6802608937837915,frozen_market_walkforward_v2,6
2025-03-31,rb.SHFE,0.5633323435932402,0.3436696658162591,frozen_market_walkforward_v2,7
2025-03-31,sp.SHFE,0.5552053774829273,0.6557029167309646,frozen_market_walkforward_v2,8
2025-03-31,au.SHFE,0.5521609848599358,0.5879054448923111,frozen_market_walkforward_v2,9
2025-03-31,hc.SHFE,0.4883725386906462,-2.9214203718620637,frozen_market_walkforward_v2,10
2025-03-31,SA.CZCE,0.4066969911222138,3.823027661796355,frozen_market_walkforward_v2,11
2025-03-31,cu.SHFE,0.4044077173473884,-0.2738034103094646,frozen_market_walkforward_v2,12
2025-03-31,SM.CZCE,0.3937268215704579,-0.1009847814800595,frozen_market_walkforward_v2,13
2025-03-31,FG.CZCE,0.3446816404842135,-1.920263813368678,frozen_market_walkforward_v2,14
2025-03-31,jm.DCE,0.2984033763903462,-4.883352246593157,frozen_market_walkforward_v2,15
2025-03-31,si.GFEX,0.2339482329270557,1.7057528422691386,frozen_market_walkforward_v2,16
2025-03-31,OI.CZCE,0.1945686260183194,-1.5972519459496557,frozen_market_walkforward_v2,17
2025-03-31,SH.CZCE,0.1759196905163627,3.5004547721182355,frozen_market_walkforward_v2,18
2025-04-30,au.SHFE,0.8478796673839755,-0.759091965976187,frozen_market_walkforward_v2,1
2025-04-30,ru.SHFE,0.7299877107767275,-0.0735702078231818,frozen_market_walkforward_v2,2
2025-04-30,lh.DCE,0.6655373281329017,1.0206838629898471,frozen_market_walkforward_v2,3
2025-04-30,MA.CZCE,0.5535712572969865,-1.6070854822170615,frozen_market_walkforward_v2,4
2025-04-30,sp.SHFE,0.5527136788266754,-1.5745253534294936,frozen_market_walkforward_v2,5
2025-04-30,CF.CZCE,0.5215977677727983,0.8386844310697295,frozen_market_walkforward_v2,6
2025-04-30,lc.GFEX,0.481060270965133,5.11814763511226,frozen_market_walkforward_v2,7
