strategy,score_type,eval_date,product_vt_symbol,score,score_rank,top_n
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-05-31,AP.CZCE,0.6983026689234644,9,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-05-31,ru.SHFE,0.6942105684724187,10,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-05-31,rb.SHFE,0.6838522820416556,11,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-05-31,OI.CZCE,0.6728456349312527,12,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-05-31,au.SHFE,0.6536739650245998,13,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-05-31,SH.CZCE,0.6335590622722285,14,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-05-31,fu.SHFE,0.6335580622722284,15,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-06-30,FG.CZCE,0.9849033143009036,1,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-06-30,jm.DCE,0.9730727677221634,2,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-06-30,au.SHFE,0.9648226004815584,3,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-06-30,hc.SHFE,0.961215067000836,4,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-06-30,MA.CZCE,0.9538134884126512,5,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-06-30,rb.SHFE,0.9468575446809668,6,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-06-30,OI.CZCE,0.9236635806591388,7,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-06-30,lh.DCE,0.8899614156732701,8,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-06-30,CF.CZCE,0.8852492931600968,9,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-06-30,sp.SHFE,0.8750490102925625,10,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-06-30,AP.CZCE,0.8630770885211764,11,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-06-30,SM.CZCE,0.8263738716385359,12,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-06-30,cu.SHFE,0.7234711132413377,13,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-06-30,ru.SHFE,0.6762032577694275,14,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-06-30,fu.SHFE,0.6762022577694274,15,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-07-29,au.SHFE,0.9400524550032404,1,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-07-29,rb.SHFE,0.8934108618390701,2,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-07-29,FG.CZCE,0.7503770984615532,3,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-07-29,SA.CZCE,0.7001809283721634,4,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-07-29,AP.CZCE,0.696847818203045,5,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-07-29,SM.CZCE,0.6908095442776924,6,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-07-29,SH.CZCE,0.6805685369827904,7,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-07-29,lc.GFEX,0.6805685369827904,8,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-07-29,si.GFEX,0.6805685369827904,9,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-07-29,jm.DCE,0.6580616720688514,10,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-07-29,cu.SHFE,0.6444368404394916,11,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-07-29,ru.SHFE,0.6215122832326234,12,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-07-29,hc.SHFE,0.6071559922732939,13,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-07-29,OI.CZCE,0.5987344395586207,14,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-07-29,fu.SHFE,0.5987334395586207,15,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-08-31,cu.SHFE,0.7123171124871188,1,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-08-31,lh.DCE,0.6862355633606927,2,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-08-31,SH.CZCE,0.6805685369827904,3,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-08-31,lc.GFEX,0.6805685369827904,4,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-08-31,si.GFEX,0.6805685369827904,5,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-08-31,FG.CZCE,0.6802353630259458,6,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-08-31,rb.SHFE,0.6325889131944156,7,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-08-31,hc.SHFE,0.5017794873939406,8,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-08-31,au.SHFE,0.4208271607905392,9,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-08-31,MA.CZCE,0.4128251679939159,10,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-08-31,ru.SHFE,0.3784177300052814,11,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-08-31,SA.CZCE,0.3768669718123039,12,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-08-31,OI.CZCE,0.3730361169041626,13,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-08-31,AP.CZCE,0.3677329090705476,14,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-08-31,fu.SHFE,0.36773190907054765,15,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-09-30,lh.DCE,0.8429855863793889,1,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-09-30,ru.SHFE,0.7703041308455671,2,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-09-30,cu.SHFE,0.7583687599581461,3,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-09-30,rb.SHFE,0.735643589805119,4,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-09-30,jm.DCE,0.7241205841813336,5,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-09-30,sp.SHFE,0.7237907266314284,6,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-09-30,SH.CZCE,0.6805685369827904,7,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-09-30,lc.GFEX,0.6805685369827904,8,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-09-30,si.GFEX,0.6805685369827904,9,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-09-30,au.SHFE,0.6167224513867244,10,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-09-30,FG.CZCE,0.5234730696281151,11,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-09-30,OI.CZCE,0.5149217157936085,12,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-09-30,hc.SHFE,0.4744214238458689,13,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-09-30,AP.CZCE,0.4379996455195519,14,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-09-30,fu.SHFE,0.4379986455195519,15,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-10-31,jm.DCE,0.7832759706791368,1,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-10-31,OI.CZCE,0.7761141562083478,2,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-10-31,lh.DCE,0.7646464911217916,3,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-10-31,cu.SHFE,0.6863313136681026,4,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-10-31,sp.SHFE,0.6832311869595348,5,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-10-31,SH.CZCE,0.6805685369827904,6,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-10-31,lc.GFEX,0.6805685369827904,7,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-10-31,si.GFEX,0.6805685369827904,8,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-10-31,au.SHFE,0.6513662076555992,9,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-10-31,hc.SHFE,0.6505322913740551,10,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-10-31,FG.CZCE,0.6027901445082591,11,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-10-31,AP.CZCE,0.5568348371265059,12,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-10-31,ru.SHFE,0.5487706724979445,13,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-10-31,rb.SHFE,0.4942877043914598,14,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-10-31,fu.SHFE,0.49428670439145983,15,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-11-30,ru.SHFE,0.8523083920581314,1,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-11-30,MA.CZCE,0.8305300498007808,2,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-11-30,rb.SHFE,0.8172788051741627,3,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-11-30,jm.DCE,0.8111308653597663,4,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-11-30,au.SHFE,0.8097705415403682,5,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-11-30,hc.SHFE,0.805931356311679,6,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-11-30,lh.DCE,0.7901824293480376,7,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-11-30,SH.CZCE,0.6805685369827904,8,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-11-30,lc.GFEX,0.6805685369827904,9,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-11-30,si.GFEX,0.6805685369827904,10,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-11-30,AP.CZCE,0.6706538038337012,11,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-11-30,SM.CZCE,0.6108324869118499,12,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-11-30,SA.CZCE,0.6013069065216756,13,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-11-30,cu.SHFE,0.5682372345607148,14,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-11-30,fu.SHFE,0.5682362345607148,15,15
ai_top14_plus_fu_satellite_post_signal_entry_filter,ai_probability_exact_top14_plus_fixed_fu,2022-12-30,ru.SHFE,0.859697458566178,1,15
