variant,label,profile,window_name,window_label,window_group,analysis_start,analysis_end,account_capital,c3_capital,risk_multiplier,trading_days,end_equity,total_return_pct,cagr_pct,max_dd_pct,ulcer_pct,sharpe,min_equity,max_broker10_margin_to_equity_pct,p95_broker10_margin_to_equity_pct,days_over_100pct,days_over_90pct,days_equity_below_zero,total_slippage,total_trade_count,nonzero_daily_win_rate_pct,forced_margin_deleverage_count,forced_margin_deleverage_closed_volume,dd30_pass,dd40_pass,broker10_100_pass,account_survival_pass,deployable_pass,source_name,rebased_end_equity,rebased_total_return_pct,rebased_cagr_pct,rebased_max_dd_pct,rebased_sharpe,rebased_min_equity,max_broker10_margin_to_rebased_equity_pct,p95_broker10_margin_to_rebased_equity_pct,nav_end,oi_mode,am_label,declared_am_size,note,requested_start_month,start_month,start_year,start_month_num,positive_return,mature_63d,mature_126d,mature_252d,dd40_fail,dd50_fail,arm,experiment_arm
stage056_A_master_m0016_stage037_top8_plus_fu,A: master m0016 Stage037离线基线 Top8+fu（9品种）,stage056_A_master_m0016_stage037_top8_plus_fu,full_2018_20260828,2018-01-01 independent start to 2026-08-28,yearly_start,2018-01-02,2026-08-28,150000.0,150000.0,0.4,2101,16859940.60000001,11139.960400000005,72.59911152311295,-39.91474607744346,16.301203175282364,1.5388212007263535,122871.30000000003,93.58070146346671,57.6021168434129,0,1,0,1659555.0,734.0,53.23101777059773,0,0.0,0,1,1,1,1,stage772_am40_80_120_oi_monthly,16859940.60000001,11139.960400000005,72.59911152311295,-39.91474607744346,1.5388212007263535,122871.30000000003,93.58070146346671,57.6021168434129,112.39960400000005,,,,,2018-01,2018-01,2018,1,1,1,1,1,0,0,stage056_A_master_m0016_stage037_top8_plus_fu,A
stage056_C_stage037_top14_plus_fu,C: Stage037 Top14+fu（15品种）,stage056_C_stage037_top14_plus_fu,full_2018_20260828,2018-01-01 independent start to 2026-08-28,yearly_start,2018-01-02,2026-08-28,150000.0,150000.0,0.4,2101,19095929.800000023,12630.619866666682,75.10154086126737,-44.73401343952019,18.750012998021603,1.5000597998926755,122871.30000000003,111.80026461281321,63.78335144617826,2,5,0,2577090.0,920.0,53.42857142857142,0,0.0,0,0,0,1,0,stage772_am40_80_120_oi_monthly,19095929.800000023,12630.619866666682,75.10154086126737,-44.73401343952019,1.5000597998926755,122871.30000000003,111.80026461281321,63.78335144617826,127.30619866666682,,,,,2018-01,2018-01,2018,1,1,1,1,1,1,0,stage056_C_stage037_top14_plus_fu,C
