comparison,left_arm,right_arm,left_end_equity,right_end_equity,left_return_pct,right_return_pct,delta_return_pct,left_max_dd_pct,right_max_dd_pct,dd_worsening_pp,left_sharpe,right_sharpe,delta_sharpe,left_slippage,right_slippage,left_trades,right_trades,left_win_rate_pct,right_win_rate_pct,left_survival_pass,right_survival_pass,left_broker100_pass,right_broker100_pass,left_broker10_peak_pct,right_broker10_peak_pct,left_days_over_100pct,right_days_over_100pct
A_vs_C,A,C,13071214.100000009,13338365.80000001,8614.14273333334,8792.243866666673,178.10113333333356,-56.206935956180295,-56.98762835543509,0.7806923992547965,1.362230340211364,1.3626692370353988,0.0004388968240347513,1525590.0,1517200.0,808,825,52.58408531583265,52.68115942028986,1,1,1,0,91.49497007579947,100.4111866942261,0,1
A_vs_F,A,F,13071214.100000009,16361436.100000009,8614.14273333334,10807.624066666673,2193.481333333333,-56.206935956180295,-61.99108913463335,5.784153178453053,1.362230340211364,1.389323122804882,0.027092782593517883,1525590.0,2053480.0,808,829,52.58408531583265,52.91512915129152,1,1,1,0,91.49497007579947,102.5885018783978,0,2
C_vs_F,C,F,13338365.80000001,16361436.100000009,8792.243866666673,10807.624066666673,2015.3801999999996,-56.98762835543509,-61.99108913463335,5.003460779198257,1.3626692370353988,1.389323122804882,0.026653885769483132,1517200.0,2053480.0,825,829,52.68115942028986,52.91512915129152,1,1,0,0,100.4111866942261,102.5885018783978,1,2
A_vs_H,A,H,13071214.100000009,15553660.10000001,8614.14273333334,10269.106733333341,1654.9640000000018,-56.206935956180295,-60.34695698819308,4.140021032012783,1.362230340211364,1.4101681682072273,0.047937827995863325,1525590.0,1701240.0,808,823,52.58408531583265,52.23116313094367,1,1,1,1,91.49497007579947,95.22404842720141,0,0
C_vs_H,C,H,13338365.80000001,15553660.10000001,8792.243866666673,10269.106733333341,1476.8628666666682,-56.98762835543509,-60.34695698819308,3.359328632757986,1.3626692370353988,1.4101681682072273,0.04749893117182857,1517200.0,1701240.0,825,823,52.68115942028986,52.23116313094367,1,1,0,1,100.4111866942261,95.22404842720141,1,0
F_vs_H,F,H,16361436.100000009,15553660.10000001,10807.624066666673,10269.106733333341,-538.5173333333314,-61.99108913463335,-60.34695698819308,0.0,1.389323122804882,1.4101681682072273,0.02084504540234544,2053480.0,1701240.0,829,823,52.91512915129152,52.23116313094367,1,1,0,1,102.5885018783978,95.22404842720141,2,0
