trade_date,datetime,open,high,low,close,volume,open_oi,close_oi
2022-05-27,2022-05-27 00:00:00+08:00,5028.0,5028.0,5028.0,5028.0,0.0,0.0,0.0
2022-05-30,2022-05-30 00:00:00+08:00,5106.0,5106.0,5106.0,5106.0,1.0,0.0,1.0
2022-05-31,2022-05-31 00:00:00+08:00,5280.0,5280.0,5280.0,5280.0,8.0,1.0,9.0
2022-06-01,2022-06-01 00:00:00+08:00,5270.0,5329.0,5270.0,5329.0,2.0,9.0,10.0
2022-06-02,2022-06-02 00:00:00+08:00,5277.0,5277.0,5257.0,5258.0,5.0,10.0,15.0
2022-06-06,2022-06-06 00:00:00+08:00,5261.0,5382.0,5261.0,5313.0,9.0,15.0,11.0
2022-06-07,2022-06-07 00:00:00+08:00,5316.0,5316.0,5269.0,5269.0,3.0,11.0,12.0
2022-06-08,2022-06-08 00:00:00+08:00,5338.0,5405.0,5301.0,5405.0,4.0,12.0,11.0
2022-06-09,2022-06-09 00:00:00+08:00,5336.0,5336.0,5336.0,5336.0,0.0,11.0,11.0
2022-06-10,2022-06-10 00:00:00+08:00,5425.0,5425.0,5425.0,5425.0,1.0,11.0,12.0
2022-06-13,2022-06-13 00:00:00+08:00,5371.0,5371.0,5371.0,5371.0,0.0,12.0,12.0
2022-06-14,2022-06-14 00:00:00+08:00,5395.0,5416.0,5395.0,5416.0,2.0,12.0,13.0
2022-06-15,2022-06-15 00:00:00+08:00,5382.0,5470.0,5382.0,5426.0,15.0,13.0,19.0
2022-06-16,2022-06-16 00:00:00+08:00,5450.0,5450.0,5363.0,5363.0,2.0,19.0,20.0
2022-06-17,2022-06-17 00:00:00+08:00,5334.0,5390.0,5334.0,5390.0,13.0,20.0,23.0
2022-06-20,2022-06-20 00:00:00+08:00,5307.0,5420.0,5118.0,5150.0,19.0,23.0,29.0
2022-06-21,2022-06-21 00:00:00+08:00,5109.0,5176.0,5109.0,5134.0,7.0,29.0,32.0
2022-06-22,2022-06-22 00:00:00+08:00,5062.0,5116.0,4950.0,4950.0,10.0,32.0,36.0
2022-06-23,2022-06-23 00:00:00+08:00,4988.0,4988.0,4879.0,4880.0,12.0,36.0,43.0
2022-06-24,2022-06-24 00:00:00+08:00,4913.0,4913.0,4693.0,4699.0,27.0,43.0,51.0
