trade_date,datetime,symbol,exchange,open,high,low,close,volume,open_interest
2017-01-10,2017-01-10T00:00:00+08:00,fu1711,SHFE,3853.0,3853.0,3853.0,3853.0,1.0,3.0
2017-03-31,2017-03-31T00:00:00+08:00,fu1711,SHFE,3699.0,3699.0,3658.0,3658.0,2.0,2.0
2017-04-12,2017-04-12T00:00:00+08:00,fu1711,SHFE,3857.0,3861.0,3600.0,3600.0,3.0,1.0
2017-04-13,2017-04-13T00:00:00+08:00,fu1711,SHFE,3699.0,3699.0,3699.0,3699.0,1.0,1.0
2017-05-02,2017-05-02T00:00:00+08:00,fu1711,SHFE,3883.0,3883.0,3701.0,3701.0,5.0,0.0
2017-05-03,2017-05-03T00:00:00+08:00,fu1711,SHFE,3835.0,3835.0,3786.0,3786.0,5.0,2.0
2017-05-12,2017-05-12T00:00:00+08:00,fu1711,SHFE,3631.0,3824.0,3631.0,3824.0,6.0,1.0
2017-05-15,2017-05-15T00:00:00+08:00,fu1711,SHFE,3824.0,3980.0,3778.0,3849.0,24.0,3.0
2017-05-16,2017-05-16T00:00:00+08:00,fu1711,SHFE,3813.0,3859.0,3772.0,3855.0,8.0,3.0
2017-05-18,2017-05-18T00:00:00+08:00,fu1711,SHFE,3805.0,3874.0,3805.0,3874.0,3.0,1.0
2017-08-02,2017-08-02T00:00:00+08:00,fu1711,SHFE,4024.0,4024.0,4024.0,4024.0,1.0,1.0
2017-08-03,2017-08-03T00:00:00+08:00,fu1711,SHFE,4024.0,4024.0,4024.0,4024.0,0.0,2.0
2017-08-04,2017-08-04T00:00:00+08:00,fu1711,SHFE,4024.0,4024.0,4024.0,4024.0,0.0,2.0
2017-08-07,2017-08-07T00:00:00+08:00,fu1711,SHFE,4024.0,4024.0,4024.0,4024.0,0.0,2.0
2017-08-08,2017-08-08T00:00:00+08:00,fu1711,SHFE,3824.0,3824.0,3822.0,3822.0,2.0,2.0
2017-08-09,2017-08-09T00:00:00+08:00,fu1711,SHFE,3823.0,3823.0,3823.0,3823.0,0.0,2.0
2017-08-10,2017-08-10T00:00:00+08:00,fu1711,SHFE,3823.0,3823.0,3823.0,3823.0,0.0,2.0
2017-08-11,2017-08-11T00:00:00+08:00,fu1711,SHFE,3823.0,3823.0,3823.0,3823.0,0.0,2.0
2017-08-14,2017-08-14T00:00:00+08:00,fu1711,SHFE,3823.0,3823.0,3823.0,3823.0,0.0,2.0
2017-08-15,2017-08-15T00:00:00+08:00,fu1711,SHFE,3823.0,3823.0,3823.0,3823.0,0.0,2.0
2017-08-16,2017-08-16T00:00:00+08:00,fu1711,SHFE,3823.0,3823.0,3823.0,3823.0,0.0,2.0
2017-08-17,2017-08-17T00:00:00+08:00,fu1711,SHFE,3823.0,3823.0,3823.0,3823.0,0.0,2.0
2017-08-18,2017-08-18T00:00:00+08:00,fu1711,SHFE,4010.0,4010.0,4010.0,4010.0,1.0,2.0
2017-08-21,2017-08-21T00:00:00+08:00,fu1711,SHFE,4010.0,4010.0,4010.0,4010.0,0.0,1.0
2017-08-22,2017-08-22T00:00:00+08:00,fu1711,SHFE,4010.0,4010.0,4010.0,4010.0,0.0,1.0
2017-08-23,2017-08-23T00:00:00+08:00,fu1711,SHFE,4010.0,4010.0,4010.0,4010.0,0.0,1.0
2017-08-24,2017-08-24T00:00:00+08:00,fu1711,SHFE,4204.0,4204.0,4204.0,4204.0,1.0,1.0
2017-08-25,2017-08-25T00:00:00+08:00,fu1711,SHFE,4199.0,4199.0,4199.0,4199.0,1.0,2.0
2017-08-28,2017-08-28T00:00:00+08:00,fu1711,SHFE,4199.0,4199.0,4199.0,4199.0,0.0,1.0
2017-08-29,2017-08-29T00:00:00+08:00,fu1711,SHFE,4199.0,4199.0,4199.0,4199.0,0.0,1.0
2017-08-30,2017-08-30T00:00:00+08:00,fu1711,SHFE,4199.0,4199.0,4199.0,4199.0,0.0,1.0
2017-08-31,2017-08-31T00:00:00+08:00,fu1711,SHFE,4199.0,4199.0,4199.0,4199.0,0.0,1.0
2017-09-01,2017-09-01T00:00:00+08:00,fu1711,SHFE,4199.0,4199.0,4199.0,4199.0,0.0,1.0
2017-09-04,2017-09-04T00:00:00+08:00,fu1711,SHFE,4199.0,4199.0,4199.0,4199.0,0.0,1.0
2017-09-05,2017-09-05T00:00:00+08:00,fu1711,SHFE,4199.0,4199.0,4199.0,4199.0,0.0,1.0
2017-09-06,2017-09-06T00:00:00+08:00,fu1711,SHFE,4199.0,4199.0,4199.0,4199.0,0.0,1.0
2017-09-07,2017-09-07T00:00:00+08:00,fu1711,SHFE,4199.0,4199.0,4199.0,4199.0,0.0,1.0
2017-09-08,2017-09-08T00:00:00+08:00,fu1711,SHFE,4199.0,4199.0,4199.0,4199.0,0.0,1.0
2017-09-11,2017-09-11T00:00:00+08:00,fu1711,SHFE,4199.0,4199.0,4199.0,4199.0,0.0,1.0
2017-09-12,2017-09-12T00:00:00+08:00,fu1711,SHFE,4199.0,4199.0,4199.0,4199.0,0.0,1.0
2017-09-13,2017-09-13T00:00:00+08:00,fu1711,SHFE,4199.0,4199.0,4199.0,4199.0,0.0,1.0
2017-09-14,2017-09-14T00:00:00+08:00,fu1711,SHFE,4199.0,4199.0,4199.0,4199.0,0.0,1.0
2017-09-15,2017-09-15T00:00:00+08:00,fu1711,SHFE,4199.0,4199.0,4199.0,4199.0,0.0,1.0
2017-09-18,2017-09-18T00:00:00+08:00,fu1711,SHFE,4199.0,4199.0,4199.0,4199.0,0.0,1.0
2017-09-19,2017-09-19T00:00:00+08:00,fu1711,SHFE,4199.0,4199.0,4199.0,4199.0,0.0,1.0
2017-09-20,2017-09-20T00:00:00+08:00,fu1711,SHFE,4199.0,4199.0,4199.0,4199.0,0.0,1.0
2017-09-21,2017-09-21T00:00:00+08:00,fu1711,SHFE,4199.0,4199.0,4199.0,4199.0,0.0,1.0
2017-09-22,2017-09-22T00:00:00+08:00,fu1711,SHFE,4199.0,4199.0,4199.0,4199.0,0.0,1.0
2017-09-25,2017-09-25T00:00:00+08:00,fu1711,SHFE,4024.0,4024.0,4024.0,4024.0,1.0,1.0
2017-09-26,2017-09-26T00:00:00+08:00,fu1711,SHFE,4024.0,4024.0,4024.0,4024.0,0.0,0.0
2017-09-27,2017-09-27T00:00:00+08:00,fu1711,SHFE,4024.0,4024.0,4024.0,4024.0,0.0,0.0
2017-09-28,2017-09-28T00:00:00+08:00,fu1711,SHFE,4024.0,4024.0,4024.0,4024.0,0.0,0.0
2017-09-29,2017-09-29T00:00:00+08:00,fu1711,SHFE,4024.0,4024.0,4024.0,4024.0,0.0,0.0
2017-10-09,2017-10-09T00:00:00+08:00,fu1711,SHFE,4024.0,4024.0,4024.0,4024.0,0.0,0.0
2017-10-10,2017-10-10T00:00:00+08:00,fu1711,SHFE,4024.0,4024.0,4024.0,4024.0,0.0,0.0
2017-10-11,2017-10-11T00:00:00+08:00,fu1711,SHFE,4024.0,4024.0,4024.0,4024.0,0.0,0.0
2017-10-12,2017-10-12T00:00:00+08:00,fu1711,SHFE,4024.0,4024.0,4024.0,4024.0,0.0,0.0
2017-10-13,2017-10-13T00:00:00+08:00,fu1711,SHFE,4024.0,4024.0,4024.0,4024.0,0.0,0.0
2017-10-16,2017-10-16T00:00:00+08:00,fu1711,SHFE,4024.0,4024.0,4024.0,4024.0,0.0,0.0
2017-10-17,2017-10-17T00:00:00+08:00,fu1711,SHFE,4024.0,4024.0,4024.0,4024.0,0.0,0.0
2017-10-18,2017-10-18T00:00:00+08:00,fu1711,SHFE,4024.0,4024.0,4024.0,4024.0,0.0,0.0
2017-10-19,2017-10-19T00:00:00+08:00,fu1711,SHFE,4024.0,4024.0,4024.0,4024.0,0.0,0.0
2017-10-20,2017-10-20T00:00:00+08:00,fu1711,SHFE,4024.0,4024.0,4024.0,4024.0,0.0,0.0
2017-10-23,2017-10-23T00:00:00+08:00,fu1711,SHFE,4024.0,4024.0,4024.0,4024.0,0.0,0.0
2017-10-24,2017-10-24T00:00:00+08:00,fu1711,SHFE,4024.0,4024.0,4024.0,4024.0,0.0,0.0
2017-10-25,2017-10-25T00:00:00+08:00,fu1711,SHFE,4024.0,4024.0,4024.0,4024.0,0.0,0.0
2017-10-26,2017-10-26T00:00:00+08:00,fu1711,SHFE,4024.0,4024.0,4024.0,4024.0,0.0,0.0
2017-10-27,2017-10-27T00:00:00+08:00,fu1711,SHFE,4024.0,4024.0,4024.0,4024.0,0.0,0.0
2017-10-30,2017-10-30T00:00:00+08:00,fu1711,SHFE,4024.0,4024.0,4024.0,4024.0,0.0,0.0
2017-10-31,2017-10-31T00:00:00+08:00,fu1711,SHFE,4024.0,4024.0,4024.0,4024.0,0.0,0.0
