trade_date,datetime,symbol,exchange,open,high,low,close,volume,open_interest
2018-05-02,2018-05-02T00:00:00+08:00,fu1905,SHFE,3748.0,3748.0,3748.0,3748.0,0.0,0.0
2018-05-03,2018-05-03T00:00:00+08:00,fu1905,SHFE,3748.0,3748.0,3748.0,3748.0,0.0,0.0
2018-05-04,2018-05-04T00:00:00+08:00,fu1905,SHFE,3748.0,3748.0,3748.0,3748.0,0.0,0.0
2018-05-07,2018-05-07T00:00:00+08:00,fu1905,SHFE,3748.0,3748.0,3748.0,3748.0,0.0,0.0
2018-05-08,2018-05-08T00:00:00+08:00,fu1905,SHFE,3748.0,3748.0,3748.0,3748.0,0.0,0.0
2018-05-09,2018-05-09T00:00:00+08:00,fu1905,SHFE,3693.0,4000.0,3693.0,4000.0,2.0,0.0
2018-05-10,2018-05-10T00:00:00+08:00,fu1905,SHFE,3846.0,3846.0,3846.0,3846.0,0.0,0.0
2018-05-11,2018-05-11T00:00:00+08:00,fu1905,SHFE,3846.0,3846.0,3846.0,3846.0,0.0,0.0
2018-05-14,2018-05-14T00:00:00+08:00,fu1905,SHFE,3846.0,3846.0,3846.0,3846.0,0.0,0.0
2018-05-15,2018-05-15T00:00:00+08:00,fu1905,SHFE,3846.0,3846.0,3846.0,3846.0,0.0,0.0
2018-05-16,2018-05-16T00:00:00+08:00,fu1905,SHFE,3846.0,3846.0,3846.0,3846.0,0.0,0.0
2018-05-17,2018-05-17T00:00:00+08:00,fu1905,SHFE,3846.0,3846.0,3846.0,3846.0,0.0,0.0
2018-05-18,2018-05-18T00:00:00+08:00,fu1905,SHFE,3846.0,3846.0,3846.0,3846.0,0.0,0.0
2018-05-21,2018-05-21T00:00:00+08:00,fu1905,SHFE,3846.0,3846.0,3846.0,3846.0,0.0,0.0
2018-05-22,2018-05-22T00:00:00+08:00,fu1905,SHFE,3846.0,3846.0,3846.0,3846.0,0.0,0.0
2018-05-23,2018-05-23T00:00:00+08:00,fu1905,SHFE,3846.0,3846.0,3846.0,3846.0,0.0,0.0
2018-05-24,2018-05-24T00:00:00+08:00,fu1905,SHFE,3846.0,3846.0,3846.0,3846.0,0.0,0.0
2018-05-25,2018-05-25T00:00:00+08:00,fu1905,SHFE,3846.0,3846.0,3846.0,3846.0,0.0,0.0
