trade_date,datetime,symbol,exchange,open,high,low,close,volume,open_interest
2018-02-23,2018-02-23T00:00:00+08:00,fu1804,SHFE,4317.0,4317.0,4317.0,4317.0,0.0,0.0
2018-02-26,2018-02-26T00:00:00+08:00,fu1804,SHFE,4317.0,4317.0,4317.0,4317.0,0.0,0.0
2018-02-27,2018-02-27T00:00:00+08:00,fu1804,SHFE,4317.0,4317.0,4317.0,4317.0,0.0,0.0
2018-02-28,2018-02-28T00:00:00+08:00,fu1804,SHFE,4317.0,4317.0,4317.0,4317.0,0.0,0.0
2018-03-01,2018-03-01T00:00:00+08:00,fu1804,SHFE,4317.0,4317.0,4317.0,4317.0,0.0,0.0
2018-03-02,2018-03-02T00:00:00+08:00,fu1804,SHFE,4317.0,4317.0,4317.0,4317.0,0.0,0.0
2018-03-05,2018-03-05T00:00:00+08:00,fu1804,SHFE,4317.0,4317.0,4317.0,4317.0,0.0,0.0
2018-03-06,2018-03-06T00:00:00+08:00,fu1804,SHFE,4317.0,4317.0,4317.0,4317.0,0.0,0.0
2018-03-07,2018-03-07T00:00:00+08:00,fu1804,SHFE,4317.0,4317.0,4317.0,4317.0,0.0,0.0
2018-03-08,2018-03-08T00:00:00+08:00,fu1804,SHFE,4317.0,4317.0,4317.0,4317.0,0.0,0.0
2018-03-09,2018-03-09T00:00:00+08:00,fu1804,SHFE,4317.0,4317.0,4317.0,4317.0,0.0,0.0
2018-03-12,2018-03-12T00:00:00+08:00,fu1804,SHFE,4317.0,4317.0,4317.0,4317.0,0.0,0.0
2018-03-13,2018-03-13T00:00:00+08:00,fu1804,SHFE,4317.0,4317.0,4317.0,4317.0,0.0,0.0
2018-03-14,2018-03-14T00:00:00+08:00,fu1804,SHFE,4317.0,4317.0,4317.0,4317.0,0.0,0.0
2018-03-15,2018-03-15T00:00:00+08:00,fu1804,SHFE,4317.0,4317.0,4317.0,4317.0,0.0,0.0
2018-03-16,2018-03-16T00:00:00+08:00,fu1804,SHFE,4317.0,4317.0,4317.0,4317.0,0.0,0.0
2018-03-19,2018-03-19T00:00:00+08:00,fu1804,SHFE,4317.0,4317.0,4317.0,4317.0,0.0,0.0
2018-03-20,2018-03-20T00:00:00+08:00,fu1804,SHFE,4317.0,4317.0,4317.0,4317.0,0.0,0.0
2018-03-21,2018-03-21T00:00:00+08:00,fu1804,SHFE,4317.0,4317.0,4317.0,4317.0,0.0,0.0
2018-03-22,2018-03-22T00:00:00+08:00,fu1804,SHFE,4317.0,4317.0,4317.0,4317.0,0.0,0.0
2018-03-23,2018-03-23T00:00:00+08:00,fu1804,SHFE,4317.0,4317.0,4317.0,4317.0,0.0,0.0
2018-03-26,2018-03-26T00:00:00+08:00,fu1804,SHFE,4317.0,4317.0,4317.0,4317.0,0.0,0.0
2018-03-27,2018-03-27T00:00:00+08:00,fu1804,SHFE,4317.0,4317.0,4317.0,4317.0,0.0,0.0
2018-03-28,2018-03-28T00:00:00+08:00,fu1804,SHFE,4317.0,4317.0,4317.0,4317.0,0.0,0.0
2018-03-29,2018-03-29T00:00:00+08:00,fu1804,SHFE,4317.0,4317.0,4317.0,4317.0,0.0,0.0
2018-03-30,2018-03-30T00:00:00+08:00,fu1804,SHFE,4317.0,4317.0,4317.0,4317.0,0.0,0.0
