trade_date,datetime,symbol,exchange,open,high,low,close,volume,open_interest
2017-08-02,2017-08-02T00:00:00+08:00,fu1805,SHFE,4188.0,4188.0,3473.0,3473.0,2.0,0.0
2017-08-03,2017-08-03T00:00:00+08:00,fu1805,SHFE,3830.0,3830.0,3830.0,3830.0,0.0,0.0
2017-08-04,2017-08-04T00:00:00+08:00,fu1805,SHFE,3830.0,3830.0,3830.0,3830.0,0.0,0.0
2017-08-07,2017-08-07T00:00:00+08:00,fu1805,SHFE,3830.0,3830.0,3830.0,3830.0,0.0,0.0
2017-08-08,2017-08-08T00:00:00+08:00,fu1805,SHFE,3638.0,3638.0,3638.0,3638.0,0.0,0.0
2017-08-09,2017-08-09T00:00:00+08:00,fu1805,SHFE,3653.0,3653.0,3653.0,3653.0,0.0,0.0
2017-08-10,2017-08-10T00:00:00+08:00,fu1805,SHFE,3835.0,3835.0,3835.0,3835.0,0.0,0.0
2017-08-11,2017-08-11T00:00:00+08:00,fu1805,SHFE,3835.0,3835.0,3835.0,3835.0,0.0,0.0
2017-08-14,2017-08-14T00:00:00+08:00,fu1805,SHFE,3835.0,3835.0,3835.0,3835.0,0.0,0.0
2017-08-15,2017-08-15T00:00:00+08:00,fu1805,SHFE,3835.0,3835.0,3835.0,3835.0,0.0,0.0
2017-08-16,2017-08-16T00:00:00+08:00,fu1805,SHFE,3835.0,3835.0,3835.0,3835.0,0.0,0.0
2017-08-17,2017-08-17T00:00:00+08:00,fu1805,SHFE,3938.0,3938.0,3938.0,3938.0,0.0,0.0
2017-08-18,2017-08-18T00:00:00+08:00,fu1805,SHFE,3938.0,3938.0,3938.0,3938.0,0.0,0.0
2017-08-21,2017-08-21T00:00:00+08:00,fu1805,SHFE,3938.0,3938.0,3938.0,3938.0,0.0,0.0
2017-08-22,2017-08-22T00:00:00+08:00,fu1805,SHFE,3938.0,3938.0,3938.0,3938.0,0.0,0.0
2017-08-23,2017-08-23T00:00:00+08:00,fu1805,SHFE,3938.0,3938.0,3938.0,3938.0,0.0,0.0
2017-08-24,2017-08-24T00:00:00+08:00,fu1805,SHFE,3938.0,3938.0,3938.0,3938.0,0.0,0.0
2017-08-25,2017-08-25T00:00:00+08:00,fu1805,SHFE,3938.0,3938.0,3938.0,3938.0,0.0,0.0
2017-08-28,2017-08-28T00:00:00+08:00,fu1805,SHFE,3938.0,3938.0,3938.0,3938.0,0.0,0.0
2017-08-29,2017-08-29T00:00:00+08:00,fu1805,SHFE,3938.0,3938.0,3938.0,3938.0,0.0,0.0
2017-08-30,2017-08-30T00:00:00+08:00,fu1805,SHFE,3938.0,3938.0,3938.0,3938.0,0.0,0.0
2017-08-31,2017-08-31T00:00:00+08:00,fu1805,SHFE,3938.0,3938.0,3938.0,3938.0,0.0,0.0
