trade_date,datetime,symbol,exchange,open,high,low,close,volume,open_interest
2025-12-08,2025-12-08T00:00:00+08:00,TA605,CZCE,4742.0,4778.0,4730.0,4770.0,213678.0,581331.0
2025-12-09,2025-12-09T00:00:00+08:00,TA605,CZCE,4750.0,4750.0,4706.0,4708.0,189332.0,600923.0
2025-12-10,2025-12-10T00:00:00+08:00,TA605,CZCE,4710.0,4718.0,4684.0,4684.0,211534.0,594586.0
2025-12-11,2025-12-11T00:00:00+08:00,TA605,CZCE,4694.0,4760.0,4678.0,4722.0,376340.0,623114.0
2025-12-12,2025-12-12T00:00:00+08:00,TA605,CZCE,4722.0,4722.0,4660.0,4674.0,402622.0,673650.0
2025-12-15,2025-12-15T00:00:00+08:00,TA605,CZCE,4656.0,4726.0,4652.0,4696.0,397851.0,732797.0
2025-12-16,2025-12-16T00:00:00+08:00,TA605,CZCE,4688.0,4702.0,4640.0,4668.0,566142.0,768554.0
2025-12-17,2025-12-17T00:00:00+08:00,TA605,CZCE,4650.0,4708.0,4648.0,4684.0,515826.0,840205.0
2025-12-18,2025-12-18T00:00:00+08:00,TA605,CZCE,4692.0,4758.0,4678.0,4748.0,699249.0,871485.0
2025-12-19,2025-12-19T00:00:00+08:00,TA605,CZCE,4746.0,4884.0,4746.0,4882.0,1269499.0,896549.0
2025-12-22,2025-12-22T00:00:00+08:00,TA605,CZCE,4896.0,5046.0,4894.0,5040.0,1866438.0,1086648.0
2025-12-23,2025-12-23T00:00:00+08:00,TA605,CZCE,5044.0,5094.0,4992.0,5082.0,1589155.0,1233517.0
2025-12-24,2025-12-24T00:00:00+08:00,TA605,CZCE,5090.0,5156.0,5060.0,5094.0,1733030.0,1295028.0
2025-12-25,2025-12-25T00:00:00+08:00,TA605,CZCE,5090.0,5184.0,5072.0,5152.0,1612553.0,1321465.0
2025-12-26,2025-12-26T00:00:00+08:00,TA605,CZCE,5180.0,5330.0,5170.0,5280.0,1936584.0,1409564.0
2025-12-29,2025-12-29T00:00:00+08:00,TA605,CZCE,5230.0,5242.0,5066.0,5122.0,2206520.0,1478489.0
2025-12-30,2025-12-30T00:00:00+08:00,TA605,CZCE,5134.0,5204.0,5100.0,5144.0,1397468.0,1395070.0
2025-12-31,2025-12-31T00:00:00+08:00,TA605,CZCE,5164.0,5176.0,5104.0,5110.0,1047839.0,1448324.0
2026-01-05,2026-01-05T00:00:00+08:00,TA605,CZCE,5128.0,5142.0,5014.0,5046.0,1132846.0,1415745.0
