comparison,duration_years,start_cohort,window_count,return_win_count,return_win_rate_pct,median_return_delta_pct,left_positive_count,right_positive_count,left_worst_return_pct,right_worst_return_pct,dd_noninferior_2pp_count,dd_noninferior_2pp_rate_pct,left_dd40_fail_count,right_dd40_fail_count,left_dd50_fail_count,right_dd50_fail_count,sharpe_noninferior_005_count,sharpe_noninferior_005_rate_pct,left_slippage,right_slippage,slippage_ratio,left_trades,right_trades,all_right_survival,left_broker100_fail_count,right_broker100_fail_count
A_vs_I,1,june,7,1,14.285714285714285,-6.120000000000014,5,5,-5.925333333333294,-6.990066666666628,7,100.0,1,0,0,0,2,28.57142857142857,55430.0,35300.0,0.6368392567201876,641,587,1,0,0
A_vs_I,2,combined,13,3,23.076923076923077,-37.51666666666665,12,12,-9.326666666666672,-5.963333333333331,13,100.0,4,1,1,0,4,30.76923076923077,410700.0,199700.0,0.48624299975651325,2538,2344,1,0,0
A_vs_I,2,january,7,1,14.285714285714285,-27.788066666666687,6,6,-9.326666666666672,-5.963333333333331,7,100.0,1,0,0,0,2,28.57142857142857,214930.0,104200.0,0.4848090075838645,1329,1239,1,0,0
A_vs_I,2,june,6,2,33.33333333333333,-59.13759999999999,6,6,18.28000000000001,45.518800000000034,6,100.0,3,1,1,0,2,33.33333333333333,195770.0,95500.0,0.4878173366705828,1209,1105,1,0,0
A_vs_I,3,combined,11,3,27.27272727272727,-153.40886666666677,11,11,46.636666666666684,47.96333333333336,11,100.0,6,1,4,0,4,36.36363636363637,933060.0,358460.0,0.38417679463271387,3354,3124,1,0,0
A_vs_I,3,january,6,1,16.666666666666664,-135.03383333333326,6,6,46.636666666666684,47.96333333333336,6,100.0,2,0,1,0,2,33.33333333333333,499480.0,184360.0,0.36910386802274364,1783,1669,1,0,0
A_vs_I,3,june,5,2,40.0,-437.7517333333331,5,5,87.87333333333333,102.89666666666668,5,100.0,4,1,3,0,2,40.0,433580.0,174100.0,0.40154066146962497,1571,1455,1,0,0
C_vs_I,1,combined,15,4,26.666666666666668,-11.122466666666675,11,10,-10.033066666666643,-7.318200000000008,14,93.33333333333333,1,0,0,0,4,26.666666666666668,126250.0,78330.0,0.6204356435643564,1370,1239,1,0,0
C_vs_I,1,january,8,2,25.0,-10.103333333333339,5,5,-10.033066666666643,-7.318200000000008,7,87.5,0,0,0,0,1,12.5,70220.0,43030.0,0.6127883793790943,711,652,1,0,0
C_vs_I,1,june,7,2,28.57142857142857,-11.122466666666675,6,5,-3.313333333333335,-6.990066666666628,7,100.0,1,0,0,0,3,42.857142857142854,56030.0,35300.0,0.630019632339818,659,587,1,0,0
C_vs_I,2,combined,13,3,23.076923076923077,-26.866133333333345,12,12,-12.61,-5.963333333333331,13,100.0,5,1,2,0,4,30.76923076923077,410550.0,199700.0,0.48642065521860917,2581,2344,1,0,0
C_vs_I,2,january,7,1,14.285714285714285,-26.866133333333345,6,6,-12.61,-5.963333333333331,7,100.0,2,0,0,0,1,14.285714285714285,217960.0,104200.0,0.4780693705267021,1353,1239,1,0,0
C_vs_I,2,june,6,2,33.33333333333333,-59.37923333333334,6,6,21.540000000000003,45.518800000000034,6,100.0,3,1,2,0,3,50.0,192590.0,95500.0,0.4958720598161898,1228,1105,1,0,0
C_vs_I,3,combined,11,3,27.27272727272727,-160.9752000000001,11,11,45.416666666666686,47.96333333333336,11,100.0,7,1,4,0,5,45.45454545454545,944780.0,358460.0,0.3794110798281081,3405,3124,1,0,0
C_vs_I,3,january,6,1,16.666666666666664,-144.58699999999993,6,6,45.416666666666686,47.96333333333336,6,100.0,3,0,1,0,2,33.33333333333333,496020.0,184360.0,0.3716785613483327,1810,1669,1,0,0
C_vs_I,3,june,5,2,40.0,-216.00606666666607,5,5,93.97333333333331,102.89666666666668,5,100.0,4,1,3,0,3,60.0,448760.0,174100.0,0.3879579285141278,1595,1455,1,0,0
H_vs_I,1,combined,15,5,33.33333333333333,-16.809733333333345,11,10,-10.08,-7.318200000000008,14,93.33333333333333,1,0,0,0,5,33.33333333333333,129330.0,78330.0,0.6056599396891672,1369,1239,1,0,0
H_vs_I,1,january,8,4,50.0,-7.437566666666691,5,5,-10.08,-7.318200000000008,7,87.5,0,0,0,0,3,37.5,71600.0,43030.0,0.600977653631285,708,652,1,0,0
H_vs_I,1,june,7,1,14.285714285714285,-16.809733333333345,6,5,-5.113333333333337,-6.990066666666628,7,100.0,1,0,0,0,2,28.57142857142857,57730.0,35300.0,0.6114671747791443,661,587,1,0,0
H_vs_I,2,combined,13,3,23.076923076923077,-29.81666666666665,12,12,-13.243333333333329,-5.963333333333331,13,100.0,5,1,1,0,4,30.76923076923077,424870.0,199700.0,0.4700261256384306,2585,2344,1,0,0
H_vs_I,2,january,7,1,14.285714285714285,-27.71946666666667,6,6,-13.243333333333329,-5.963333333333331,7,100.0,2,0,0,0,2,28.57142857142857,224030.0,104200.0,0.46511627906976744,1352,1239,1,0,0
H_vs_I,2,june,6,2,33.33333333333333,-63.324233333333304,6,6,18.78,45.518800000000034,6,100.0,3,1,1,0,2,33.33333333333333,200840.0,95500.0,0.475502887870942,1233,1105,1,0,0
H_vs_I,3,combined,11,3,27.27272727272727,-181.29406666666677,11,11,44.78333333333335,47.96333333333336,11,100.0,7,1,4,0,4,36.36363636363637,965290.0,358460.0,0.37134954262449626,3409,3124,1,0,0
H_vs_I,3,january,6,1,16.666666666666664,-118.12830000000008,6,6,44.78333333333335,47.96333333333336,6,100.0,3,0,1,0,2,33.33333333333333,505360.0,184360.0,0.3648092448947285,1805,1669,1,0,0
H_vs_I,3,june,5,2,40.0,-317.0131333333332,5,5,96.37333333333332,102.89666666666668,5,100.0,4,1,3,0,2,40.0,459930.0,174100.0,0.3785358641532407,1604,1455,1,0,0
A_vs_J,1,combined,15,6,40.0,-3.191800000000023,10,10,-15.28666666666667,-12.586666666666668,14,93.33333333333333,1,1,0,0,7,46.666666666666664,124030.0,88970.0,0.7173264532774328,1334,1260,1,0,0
A_vs_J,1,january,8,3,37.5,-2.317566666666682,5,5,-15.28666666666667,-12.586666666666668,8,100.0,0,0,0,0,4,50.0,68600.0,47520.0,0.6927113702623907,693,659,1,0,0
A_vs_J,1,june,7,3,42.857142857142854,-5.803333333333338,5,5,-5.925333333333294,-5.203399999999969,6,85.71428571428571,1,1,0,0,3,42.857142857142854,55430.0,41450.0,0.7477900054122316,641,601,1,0,0
A_vs_J,2,combined,13,3,23.076923076923077,-26.353666666666655,12,12,-9.326666666666672,-21.993333333333332,13,100.0,4,3,1,0,6,46.15384615384615,410700.0,244800.0,0.5960555149744339,2538,2423,1,0,0
A_vs_J,2,january,7,2,28.57142857142857,-12.66666666666666,6,6,-9.326666666666672,-21.993333333333332,7,100.0,1,2,0,0,3,42.857142857142854,214930.0,125490.0,0.583864514027823,1329,1272,1,0,0
A_vs_J,2,june,6,1,16.666666666666664,-26.61183333333333,6,6,18.28000000000001,27.803333333333335,6,100.0,3,1,1,0,3,50.0,195770.0,119310.0,0.6094396485671962,1209,1151,1,0,0
A_vs_J,3,combined,11,1,9.090909090909092,-148.79546666666644,11,11,46.636666666666684,29.19333333333334,11,100.0,6,6,4,0,5,45.45454545454545,933060.0,490030.0,0.5251859473131417,3354,3216,1,0,0
A_vs_J,3,january,6,1,16.666666666666664,-100.63666666666663,6,6,46.636666666666684,29.19333333333334,6,100.0,2,3,1,0,2,33.33333333333333,499480.0,239490.0,0.4794786578041163,1783,1711,1,0,0
A_vs_J,3,june,5,0,0.0,-333.7551333333338,5,5,87.87333333333333,81.71,5,100.0,4,3,3,0,3,60.0,433580.0,250540.0,0.5778403062871904,1571,1505,1,0,0
C_vs_J,1,combined,15,3,20.0,-5.996666666666648,11,10,-10.033066666666643,-12.586666666666668,15,100.0,1,1,0,0,5,33.33333333333333,126250.0,88970.0,0.7047128712871287,1370,1260,1,0,0
C_vs_J,1,january,8,1,12.5,-4.533333333333328,5,5,-10.033066666666643,-12.586666666666668,8,100.0,0,0,0,0,3,37.5,70220.0,47520.0,0.6767302762745656,711,659,1,0,0
C_vs_J,1,june,7,2,28.57142857142857,-9.68999999999998,6,5,-3.313333333333335,-5.203399999999969,7,100.0,1,1,0,0,2,28.57142857142857,56030.0,41450.0,0.7397822595038372,659,601,1,0,0
C_vs_J,2,combined,13,2,15.384615384615385,-14.843333333333348,12,12,-12.61,-21.993333333333332,13,100.0,5,3,2,0,6,46.15384615384615,410550.0,244800.0,0.5962732919254659,2581,2423,1,0,0
C_vs_J,2,january,7,1,14.285714285714285,-9.383333333333333,6,6,-12.61,-21.993333333333332,7,100.0,2,2,0,0,3,42.857142857142854,217960.0,125490.0,0.575747843641035,1353,1272,1,0,0
C_vs_J,2,june,6,1,16.666666666666664,-26.853466666666677,6,6,21.540000000000003,27.803333333333335,6,100.0,3,1,2,0,3,50.0,192590.0,119310.0,0.6195025702269069,1228,1151,1,0,0
C_vs_J,3,combined,11,1,9.090909090909092,-160.33546666666646,11,11,45.416666666666686,29.19333333333334,11,100.0,7,6,4,0,5,45.45454545454545,944780.0,490030.0,0.518671013357607,3405,3216,1,0,0
C_vs_J,3,january,6,1,16.666666666666664,-110.1898333333333,6,6,45.416666666666686,29.19333333333334,6,100.0,3,3,1,0,2,33.33333333333333,496020.0,239490.0,0.4828232732551107,1810,1711,1,0,0
C_vs_J,3,june,5,0,0.0,-212.3205999999995,5,5,93.97333333333331,81.71,5,100.0,4,3,3,0,3,60.0,448760.0,250540.0,0.5582939655940815,1595,1505,1,0,0
H_vs_J,1,combined,15,5,33.33333333333333,-6.226666666666669,11,10,-10.08,-12.586666666666668,15,100.0,1,1,0,0,5,33.33333333333333,129330.0,88970.0,0.6879301012912704,1369,1260,1,0,0
H_vs_J,1,january,8,3,37.5,-1.466666666666665,5,5,-10.08,-12.586666666666668,8,100.0,0,0,0,0,3,37.5,71600.0,47520.0,0.6636871508379888,708,659,1,0,0
H_vs_J,1,june,7,2,28.57142857142857,-12.676666666666652,6,5,-5.113333333333337,-5.203399999999969,7,100.0,1,1,0,0,2,28.57142857142857,57730.0,41450.0,0.7179975749177204,661,601,1,0,0
H_vs_J,2,combined,13,3,23.076923076923077,-19.17,12,12,-13.243333333333329,-21.993333333333332,13,100.0,5,3,1,0,6,46.15384615384615,424870.0,244800.0,0.576176242144656,2585,2423,1,0,0
H_vs_J,2,january,7,2,28.57142857142857,-8.750000000000004,6,6,-13.243333333333329,-21.993333333333332,7,100.0,2,2,0,0,3,42.857142857142854,224030.0,125490.0,0.5601481944382449,1352,1272,1,0,0
H_vs_J,2,june,6,1,16.666666666666664,-30.79846666666664,6,6,18.78,27.803333333333335,6,100.0,3,1,1,0,3,50.0,200840.0,119310.0,0.5940549691296555,1233,1151,1,0,0
H_vs_J,3,combined,11,1,9.090909090909092,-87.09920000000008,11,11,44.78333333333335,29.19333333333334,11,100.0,7,6,4,0,6,54.54545454545454,965290.0,490030.0,0.5076505506117333,3409,3216,1,0,0
H_vs_J,3,january,6,1,16.666666666666664,-83.73113333333345,6,6,44.78333333333335,29.19333333333334,6,100.0,3,3,1,0,3,50.0,505360.0,239490.0,0.4738997942061105,1805,1711,1,0,0
H_vs_J,3,june,5,0,0.0,-313.32766666666663,5,5,96.37333333333332,81.71,5,100.0,4,3,3,0,3,60.0,459930.0,250540.0,0.5447350683799709,1604,1505,1,0,0
I_vs_J,1,combined,15,9,60.0,0.3166666666666762,10,10,-7.318200000000008,-12.586666666666668,12,80.0,0,1,0,0,9,60.0,78330.0,88970.0,1.1358355674709562,1239,1260,1,0,0
I_vs_J,1,january,8,4,50.0,-0.9866666666666695,5,5,-7.318200000000008,-12.586666666666668,8,100.0,0,0,0,0,5,62.5,43030.0,47520.0,1.1043458052521498,652,659,1,0,0
I_vs_J,1,june,7,5,71.42857142857143,0.9933333333333394,5,5,-6.990066666666628,-5.203399999999969,4,57.14285714285714,0,1,0,0,4,57.14285714285714,35300.0,41450.0,1.1742209631728044,587,601,1,0,0
I_vs_J,2,combined,13,8,61.53846153846154,11.486666666666665,12,12,-5.963333333333331,-21.993333333333332,8,61.53846153846154,1,3,0,0,7,53.84615384615385,199700.0,244800.0,1.2258387581372059,2344,2423,1,0,0
I_vs_J,2,january,7,5,71.42857142857143,17.16666666666663,6,6,-5.963333333333331,-21.993333333333332,5,71.42857142857143,0,2,0,0,4,57.14285714285714,104200.0,125490.0,1.2043186180422265,1239,1272,1,0,0
I_vs_J,2,june,6,3,50.0,-0.48726666666672713,6,6,45.518800000000034,27.803333333333335,3,50.0,1,1,0,0,3,50.0,95500.0,119310.0,1.2493193717277487,1105,1151,1,0,0
I_vs_J,3,combined,11,6,54.54545454545454,3.6854666666665707,11,11,47.96333333333336,29.19333333333334,4,36.36363636363637,1,6,0,0,5,45.45454545454545,358460.0,490030.0,1.3670423478212352,3124,3216,1,0,0
I_vs_J,3,january,6,3,50.0,20.84589999999998,6,6,47.96333333333336,29.19333333333334,3,50.0,0,3,0,0,3,50.0,184360.0,239490.0,1.2990344977218486,1669,1711,1,0,0
I_vs_J,3,june,5,3,60.0,3.6854666666665707,5,5,102.89666666666668,81.71,1,20.0,1,3,0,0,2,40.0,174100.0,250540.0,1.4390580126364159,1455,1505,1,0,0
