datetime,date,vt_symbol,product_vt_symbol,position_direction,direction,offset,reason,volume,price,old_stop,new_stop,old_stop_distance,new_stop_distance,old_stop_distance_pct,new_stop_distance_pct,signal_low,signal_close,stop_loss_pct,old_case,contract_vt_symbol,signal,entry_context,selected_volume_before,selected_volume_after,reduced_volume,estimated_equity,reserved_margin_before,margin_per_contract,broker_margin_multiplier,cap_ratio,max_affordable_volume,projected_broker10_margin_to_equity_before,projected_broker10_margin_to_equity_after,profile,start_month,variant,account_capital,c3_capital
2020-07-02 00:00:00+08:00,2020-07-02,FG009.CZCE,FG.CZCE,long,long,RiskSizing,broker10_margin_cap_reduce,8,1497.0,,,,,,,,,,,FG009.CZCE,long_case3,flat_entry,23.0,15.0,8.0,382074.90000000014,177602.0,3592.7999999999997,1.65,1.0,15.0,1.1238373941863227,0.9997126217922189,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-07-02 00:00:00+08:00,2020-07-02,au2012.SHFE,au.SHFE,long,空,Close,long_prev2day_stop,2,399.06,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-07-02 00:00:00+08:00,2020-07-02,sp2009.SHFE,sp.SHFE,short,多,Close,short_prev2day_stop,10,4418.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-07-07 00:00:00+08:00,2020-07-07,MA009.CZCE,MA.CZCE,long,空,Close,long_prev2day_stop,25,1783.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-07-08,2020-07-08,OI009.CZCE,OI.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,7703.0,7548.94,7611.0,154.0600000000004,92.0,0.020000000000000052,0.011943398675840582,7611.0,7703.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-07-09,2020-07-09,CF009.CZCE,CF.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,12110.0,11867.8,11925.0,242.20000000000073,185.0,0.02000000000000006,0.0152766308835673,11925.0,12110.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-07-09,2020-07-09,jm2009.DCE,jm.DCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,1218.0,1193.6399999999999,1196.5,24.360000000000127,21.5,0.020000000000000104,0.017651888341543513,1196.5,1218.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-07-09,2020-07-09,ru2009.SHFE,ru.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,10690.0,10476.199999999999,10640.0,213.8000000000011,50.0,0.0200000000000001,0.004677268475210477,10640.0,10690.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-07-09 00:00:00+08:00,2020-07-09,ru2009.SHFE,ru.SHFE,long,long,RiskSizing,broker10_margin_cap_reduce,1,10690.0,,,,,,,,,,,ru2009.SHFE,long_case2,flat_entry,7.0,6.0,1.0,392204.90000000014,148680.0,12828.0,1.65,1.0,6.0,1.003264875069128,0.9492976757812047,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-07-09 00:00:00+08:00,2020-07-09,OI009.CZCE,OI.CZCE,long,空,Close,forced_margin_deleverage,10,7761.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-07-10 00:00:00+08:00,2020-07-10,jm2009.DCE,jm.DCE,long,空,Close,stage847_intraday_05r_stop_no_reentry,5,1207.25,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-07-10 00:00:00+08:00,2020-07-10,ru2009.SHFE,ru.SHFE,long,空,Close,long_base_stop,6,10495.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-07-22,2020-07-22,au2012.SHFE,au.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,414.22,405.9356,406.38,8.284400000000005,7.840000000000032,0.02000000000000001,0.018927140167061058,406.38,414.22,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-07-23,2020-07-23,CF009.CZCE,CF.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,12070.0,11828.6,12030.0,241.39999999999964,40.0,0.01999999999999997,0.0033140016570008283,12030.0,12070.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-07-23 00:00:00+08:00,2020-07-23,CF009.CZCE,CF.CZCE,long,long,RiskSizing,broker10_margin_cap_reduce,6,12070.0,,,,,,,,,,,CF009.CZCE,long_case1a,flat_entry,15.0,9.0,6.0,435939.9000000001,192768.0,7242.0,1.65,1.0,9.0,1.140768945444085,0.9763063670015062,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-07-23,2020-07-23,ru2009.SHFE,ru.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,10615.0,10402.699999999999,10530.0,212.3000000000011,85.0,0.020000000000000104,0.00800753650494583,10530.0,10615.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-07-24,2020-07-24,sp2009.SHFE,sp.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,4480.0,4390.4,4458.0,89.60000000000036,22.0,0.02000000000000008,0.004910714285714286,4458.0,4480.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-07-24 00:00:00+08:00,2020-07-24,sp2009.SHFE,sp.SHFE,long,long,RiskSizing,broker10_margin_cap_reduce,8,4480.0,,,,,,,,,,,sp2009.SHFE,long_case2,flat_entry,24.0,16.0,8.0,440859.9000000001,191879.2,4480.0,1.65,1.0,16.0,1.1205570749346898,0.9864192229776396,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-07-31,2020-07-31,hc2010.SHFE,hc.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,3848.0,3766.0,3771.04,82.0,76.96000000000004,0.02130977130977131,0.02000000000000001,3766.0,3848.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-07-31 00:00:00+08:00,2020-07-31,SM009.CZCE,SM.CZCE,short,多,Close,short_prev2day_stop,8,6264.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-08-03,2020-08-03,rb2010.SHFE,rb.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,3836.0,3759.2799999999997,3762.0,76.72000000000025,74.0,0.020000000000000066,0.01929092805005214,3762.0,3836.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-08-03 00:00:00+08:00,2020-08-03,SA009.CZCE,SA.CZCE,short,多,Close,short_prev2day_stop,19,1376.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-08-11 00:00:00+08:00,2020-08-11,FG009.CZCE,FG.CZCE,long,空,Close,rollover_close,15,1950.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-08-11,2020-08-11,FG101.CZCE,FG.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,1851.0,1792.0,1813.98,59.0,37.01999999999998,0.031874662344678555,0.01999999999999999,1792.0,1851.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-08-11 00:00:00+08:00,2020-08-11,au2012.SHFE,au.SHFE,long,空,Close,long_prev2day_stop,1,436.94,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-08-11 00:00:00+08:00,2020-08-11,rb2010.SHFE,rb.SHFE,long,空,Close,long_prev2day_stop,5,3795.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-08-12 00:00:00+08:00,2020-08-12,FG101.CZCE,FG.CZCE,long,空,Close,stage847_intraday_retry_failed_05r_stop,15,1836.99,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-08-14,2020-08-14,sp2012.SHFE,sp.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,4572.0,4480.5599999999995,4554.0,91.44000000000051,18.0,0.02000000000000011,0.003937007874015748,4554.0,4572.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-08-19 00:00:00+08:00,2020-08-19,sp2012.SHFE,sp.SHFE,long,空,Close,long_base_stop,29,4552.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-08-21,2020-08-21,sp2012.SHFE,sp.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,4626.0,4533.48,4540.0,92.52000000000044,86.0,0.020000000000000094,0.018590575010808474,4540.0,4626.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-08-24,2020-08-24,CF101.CZCE,CF.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,12945.0,12686.1,12840.0,258.89999999999964,105.0,0.019999999999999973,0.008111239860950173,12840.0,12945.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-08-24,2020-08-24,fu2101.SHFE,fu.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,1966.0,1926.68,1934.0,39.319999999999936,32.0,0.01999999999999997,0.01627670396744659,1934.0,1966.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-08-26,2020-08-26,cu2010.SHFE,cu.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,51440.0,50411.2,51020.0,1028.800000000003,420.0,0.020000000000000056,0.008164852255054433,51020.0,51440.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-08-26 00:00:00+08:00,2020-08-26,CF101.CZCE,CF.CZCE,long,空,Close,forced_margin_deleverage,8,12985.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-08-27 00:00:00+08:00,2020-08-27,SM101.CZCE,SM.CZCE,short,short,RiskSizing,broker10_margin_cap_reduce,17,6260.0,,,,,,,,,,,SM101.CZCE,short_case2,flat_entry,37.0,20.0,17.0,560968.8999999999,264795.0,3756.0,1.65,1.0,20.0,1.187615837526822,0.9998054259335947,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-08-31 00:00:00+08:00,2020-08-31,sp2012.SHFE,sp.SHFE,long,空,Close,long_rsi_partial_exit_half,14,4978.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-09-01,2020-09-01,hc2010.SHFE,hc.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,4037.0,3956.2599999999998,4011.0,80.74000000000024,26.0,0.02000000000000006,0.006440426058954669,4011.0,4037.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-09-02 00:00:00+08:00,2020-09-02,hc2010.SHFE,hc.SHFE,long,空,Close,rollover_close,26,4033.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-09-02,2020-09-02,hc2101.SHFE,hc.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,3934.0,3855.3199999999997,3932.0,78.68000000000029,2.0,0.020000000000000073,0.0005083884087442806,3932.0,3934.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-09-03,2020-09-03,MA101.CZCE,MA.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,2027.0,1986.46,2022.0,40.539999999999964,5.0,0.019999999999999983,0.00246669955599408,2022.0,2027.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-09-03 00:00:00+08:00,2020-09-03,MA101.CZCE,MA.CZCE,long,long,RiskSizing,broker10_margin_cap_reduce,34,2027.0,,,,,,,,,,,MA101.CZCE,long_case2,flat_entry,63.0,29.0,34.0,619208.8999999999,302531.0,2432.4,1.65,1.0,29.0,1.2144917975177685,0.9941176394589936,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-09-03,2020-09-03,rb2101.SHFE,rb.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,3790.0,3714.2,3776.0,75.80000000000018,14.0,0.02000000000000005,0.0036939313984168864,3776.0,3790.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-09-03 00:00:00+08:00,2020-09-03,rb2101.SHFE,rb.SHFE,long,long,RiskSizing,broker10_margin_cap_reduce,21,3790.0,,,,,,,,,,,rb2101.SHFE,long_case3,flat_entry,40.0,19.0,21.0,619208.8999999999,302531.0,3790.0,1.65,1.0,19.0,1.2101185076635688,0.9980358001960244,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-09-03 00:00:00+08:00,2020-09-03,CF101.CZCE,CF.CZCE,long,空,Close,long_prev2day_stop,9,13025.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-09-03 00:00:00+08:00,2020-09-03,cu2010.SHFE,cu.SHFE,long,空,Close,long_prev2day_stop,2,51760.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-09-03 00:00:00+08:00,2020-09-03,sp2012.SHFE,sp.SHFE,long,空,Close,long_prev2day_stop,14,4828.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-09-04 00:00:00+08:00,2020-09-04,hc2101.SHFE,hc.SHFE,long,空,Close,long_prev2day_stop,26,3910.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-09-07,2020-09-07,SM101.CZCE,SM.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,6438.0,6309.24,6430.0,128.76000000000022,8.0,0.020000000000000035,0.0012426219322771047,6430.0,6438.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-09-09 00:00:00+08:00,2020-09-09,SM101.CZCE,SM.CZCE,long,空,Close,long_prev2day_stop,41,6404.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-09-16,2020-09-16,MA101.CZCE,MA.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,2084.0,2042.32,2067.0,41.680000000000064,17.0,0.02000000000000003,0.008157389635316698,2067.0,2084.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-09-22 00:00:00+08:00,2020-09-22,MA101.CZCE,MA.CZCE,long,空,Close,long_prev2day_stop,62,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-09-28,2020-09-28,ru2101.SHFE,ru.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,12675.0,12421.5,12585.0,253.5,90.0,0.02,0.007100591715976331,12585.0,12675.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-09-30 00:00:00+08:00,2020-09-30,ru2101.SHFE,ru.SHFE,long,空,Close,long_prev2day_stop,10,12350.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-09,2020-10-09,jm2101.DCE,jm.DCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,1321.0,1277.0,1294.58,44.0,26.420000000000073,0.033308099924299776,0.020000000000000056,1277.0,1321.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-09 00:00:00+08:00,2020-10-09,CF101.CZCE,CF.CZCE,short,多,Close,short_prev2day_stop,20,13295.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-13,2020-10-13,AP101.CZCE,AP.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,8229.0,8036.0,8064.42,193.0,164.57999999999993,0.023453639567383642,0.01999999999999999,8036.0,8229.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-14,2020-10-14,CF101.CZCE,CF.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,14320.0,14020.0,14033.6,300.0,286.39999999999964,0.02094972067039106,0.019999999999999976,14020.0,14320.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-14,2020-10-14,ru2101.SHFE,ru.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,13360.0,13092.8,13200.0,267.2000000000007,160.0,0.020000000000000056,0.011976047904191617,13200.0,13360.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-14 00:00:00+08:00,2020-10-14,ru2101.SHFE,ru.SHFE,long,空,Close,forced_margin_deleverage,6,13360.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-16 00:00:00+08:00,2020-10-16,jm2101.DCE,jm.DCE,long,空,Close,long_prev2day_stop,6,1335.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-19 00:00:00+08:00,2020-10-19,CF101.CZCE,CF.CZCE,long,空,Close,long_rsi_partial_exit_half,4,14935.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-21 00:00:00+08:00,2020-10-21,AP101.CZCE,AP.CZCE,long,空,Close,long_prev2day_stop,7,8011.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-22,2020-10-22,MA101.CZCE,MA.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,2088.0,2046.24,2074.0,41.75999999999999,14.0,0.019999999999999997,0.006704980842911878,2074.0,2088.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-22 00:00:00+08:00,2020-10-22,CF101.CZCE,CF.CZCE,long,空,Close,long_prev2day_stop,4,14505.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-23 00:00:00+08:00,2020-10-23,MA101.CZCE,MA.CZCE,long,空,Close,long_base_stop,61,2055.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-26,2020-10-26,OI101.CZCE,OI.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,9260.0,9074.8,9089.0,185.20000000000073,171.0,0.02000000000000008,0.018466522678185746,9089.0,9260.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-10-27 00:00:00+08:00,2020-10-27,ru2101.SHFE,ru.SHFE,long,空,Close,long_rsi_partial_exit_half,1,15725.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-11-02 00:00:00+08:00,2020-11-02,ru2101.SHFE,ru.SHFE,long,空,Close,long_prev2day_stop,1,15255.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-11-04,2020-11-04,rb2101.SHFE,rb.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,3753.0,3677.94,3711.0,75.05999999999995,42.0,0.019999999999999987,0.011191047162270184,3711.0,3753.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-11-09 00:00:00+08:00,2020-11-09,OI101.CZCE,OI.CZCE,long,空,Close,long_prev2day_stop,5,9554.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-11-16,2020-11-16,cu2012.SHFE,cu.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,53640.0,52110.0,52567.2,1530.0,1072.800000000003,0.028523489932885907,0.020000000000000056,52110.0,53640.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-11-17 00:00:00+08:00,2020-11-17,cu2012.SHFE,cu.SHFE,long,空,Close,stage847_intraday_05r_stop_no_reentry,2,53043.6,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-11-17,2020-11-17,OI101.CZCE,OI.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,9839.0,9640.0,9642.22,199.0,196.78000000000065,0.020225632686248603,0.020000000000000066,9640.0,9839.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
2020-11-23 00:00:00+08:00,2020-11-23,OI101.CZCE,OI.CZCE,long,空,Close,long_prev2day_stop,4,9783.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
