vt_symbol,tq_symbol,bar_datetime,bar_id,open,high,low,close,volume,open_oi,close_oi,required_date,minute_source,bar_date
AP001.CZCE,CZCE.AP001,2019-12-05 09:00:00,48375,8406.0,8406.0,8406.0,8406.0,0.0,70312.0,70312.0,2019-12-05,tqsdk_stage859_backtest,2019-12-05
AP001.CZCE,CZCE.AP001,2019-12-05 09:01:00,48376,8395.0,8395.0,8395.0,8395.0,0.0,70399.0,70399.0,2019-12-05,tqsdk_stage859_backtest,2019-12-05
AP001.CZCE,CZCE.AP001,2019-12-05 09:02:00,48377,8397.0,8397.0,8397.0,8397.0,0.0,70523.0,70523.0,2019-12-05,tqsdk_stage859_backtest,2019-12-05
AP001.CZCE,CZCE.AP001,2019-12-05 09:03:00,48378,8391.0,8391.0,8391.0,8391.0,0.0,70456.0,70456.0,2019-12-05,tqsdk_stage859_backtest,2019-12-05
AP001.CZCE,CZCE.AP001,2019-12-05 09:04:00,48379,8385.0,8385.0,8385.0,8385.0,0.0,70497.0,70497.0,2019-12-05,tqsdk_stage859_backtest,2019-12-05
AP001.CZCE,CZCE.AP001,2019-12-05 09:05:00,48380,8401.0,8401.0,8401.0,8401.0,0.0,70494.0,70494.0,2019-12-05,tqsdk_stage859_backtest,2019-12-05
AP001.CZCE,CZCE.AP001,2019-12-05 09:06:00,48381,8393.0,8393.0,8393.0,8393.0,0.0,70596.0,70596.0,2019-12-05,tqsdk_stage859_backtest,2019-12-05
AP001.CZCE,CZCE.AP001,2019-12-05 09:07:00,48382,8393.0,8393.0,8393.0,8393.0,0.0,70706.0,70706.0,2019-12-05,tqsdk_stage859_backtest,2019-12-05
AP001.CZCE,CZCE.AP001,2019-12-05 09:08:00,48383,8397.0,8397.0,8397.0,8397.0,0.0,70799.0,70799.0,2019-12-05,tqsdk_stage859_backtest,2019-12-05
AP001.CZCE,CZCE.AP001,2019-12-05 09:09:00,48384,8394.0,8394.0,8394.0,8394.0,0.0,71079.0,71079.0,2019-12-05,tqsdk_stage859_backtest,2019-12-05
AP001.CZCE,CZCE.AP001,2019-12-05 09:10:00,48385,8400.0,8400.0,8400.0,8400.0,0.0,71185.0,71185.0,2019-12-05,tqsdk_stage859_backtest,2019-12-05
AP001.CZCE,CZCE.AP001,2019-12-05 09:11:00,48386,8397.0,8397.0,8397.0,8397.0,0.0,71257.0,71257.0,2019-12-05,tqsdk_stage859_backtest,2019-12-05
