trade_date,datetime,symbol,exchange,open,high,low,close,volume,open_interest
2025-12-24,2025-12-24T00:00:00+08:00,i2605,DCE,778.0,780.0,770.0,779.5,216277.0,554034.0
2025-12-25,2025-12-25T00:00:00+08:00,i2605,DCE,779.0,781.5,774.5,778.5,145809.0,553717.0
2025-12-26,2025-12-26T00:00:00+08:00,i2605,DCE,778.0,784.5,772.0,783.0,291118.0,567104.0
2025-12-29,2025-12-29T00:00:00+08:00,i2605,DCE,783.0,803.0,782.0,796.5,461928.0,580731.0
2025-12-30,2025-12-30T00:00:00+08:00,i2605,DCE,794.5,800.0,786.5,789.0,297023.0,629681.0
2025-12-31,2025-12-31T00:00:00+08:00,i2605,DCE,789.5,795.5,784.5,789.5,245856.0,613601.0
2026-01-05,2026-01-05T00:00:00+08:00,i2605,DCE,791.5,799.0,791.0,797.0,195492.0,593347.0
2026-01-06,2026-01-06T00:00:00+08:00,i2605,DCE,797.0,806.0,787.0,801.0,307478.0,618775.0
2026-01-07,2026-01-07T00:00:00+08:00,i2605,DCE,801.0,828.5,801.0,828.0,490615.0,640868.0
2026-01-08,2026-01-08T00:00:00+08:00,i2605,DCE,828.0,831.5,808.0,813.0,442605.0,666581.0
2026-01-09,2026-01-09T00:00:00+08:00,i2605,DCE,815.0,819.0,809.5,814.5,270327.0,636674.0
2026-01-12,2026-01-12T00:00:00+08:00,i2605,DCE,818.0,826.0,817.0,822.5,272044.0,639884.0
2026-01-13,2026-01-13T00:00:00+08:00,i2605,DCE,822.0,828.0,814.0,819.5,311621.0,654834.0
2026-01-14,2026-01-14T00:00:00+08:00,i2605,DCE,820.0,825.5,817.0,821.0,238116.0,653307.0
2026-01-15,2026-01-15T00:00:00+08:00,i2605,DCE,820.0,821.5,812.0,813.0,252986.0,662688.0
2026-01-16,2026-01-16T00:00:00+08:00,i2605,DCE,813.0,821.5,809.5,812.0,256282.0,652402.0
2026-01-19,2026-01-19T00:00:00+08:00,i2605,DCE,810.0,811.5,788.5,794.0,396301.0,648862.0
2026-01-20,2026-01-20T00:00:00+08:00,i2605,DCE,798.0,798.0,778.0,789.5,362703.0,616341.0
2026-01-21,2026-01-21T00:00:00+08:00,i2605,DCE,789.5,791.5,782.5,784.0,225102.0,586412.0
2026-01-22,2026-01-22T00:00:00+08:00,i2605,DCE,785.0,790.5,782.0,786.5,197149.0,575249.0
2026-01-23,2026-01-23T00:00:00+08:00,i2605,DCE,787.0,798.0,786.0,795.0,228677.0,566469.0
2026-01-26,2026-01-26T00:00:00+08:00,i2605,DCE,796.0,801.5,784.0,784.5,261690.0,568811.0
2026-01-27,2026-01-27T00:00:00+08:00,i2605,DCE,786.5,794.0,784.5,788.0,211744.0,568175.0
2026-01-28,2026-01-28T00:00:00+08:00,i2605,DCE,788.0,789.5,780.5,783.0,217818.0,571053.0
2026-01-29,2026-01-29T00:00:00+08:00,i2605,DCE,783.0,800.0,781.0,798.5,307714.0,564613.0
2026-01-30,2026-01-30T00:00:00+08:00,i2605,DCE,799.5,801.0,786.0,791.5,278296.0,555392.0
2026-02-02,2026-02-02T00:00:00+08:00,i2605,DCE,788.5,793.5,781.0,783.0,304564.0,541228.0
2026-02-03,2026-02-03T00:00:00+08:00,i2605,DCE,787.0,797.0,774.5,777.5,357056.0,520684.0
2026-02-04,2026-02-04T00:00:00+08:00,i2605,DCE,781.0,786.0,778.0,781.5,240530.0,518849.0
2026-02-05,2026-02-05T00:00:00+08:00,i2605,DCE,779.5,779.5,764.0,768.5,331736.0,515657.0
2026-02-06,2026-02-06T00:00:00+08:00,i2605,DCE,769.0,772.0,760.0,760.5,216259.0,525113.0
2026-02-09,2026-02-09T00:00:00+08:00,i2605,DCE,760.0,765.0,757.5,761.5,169680.0,514745.0
2026-02-10,2026-02-10T00:00:00+08:00,i2605,DCE,765.0,767.0,761.0,761.5,143284.0,513384.0
2026-02-11,2026-02-11T00:00:00+08:00,i2605,DCE,760.0,767.5,758.5,762.5,133786.0,513940.0
2026-02-12,2026-02-12T00:00:00+08:00,i2605,DCE,764.0,767.0,761.5,762.0,112867.0,506957.0
2026-02-13,2026-02-13T00:00:00+08:00,i2605,DCE,760.5,764.5,745.5,746.0,239453.0,497918.0
2026-02-24,2026-02-24T00:00:00+08:00,i2605,DCE,743.0,748.5,736.0,740.5,220287.0,494550.0
2026-02-25,2026-02-25T00:00:00+08:00,i2605,DCE,741.5,757.0,739.5,752.5,276709.0,519204.0
2026-02-26,2026-02-26T00:00:00+08:00,i2605,DCE,755.0,755.0,743.5,748.5,190394.0,528484.0
2026-02-27,2026-02-27T00:00:00+08:00,i2605,DCE,748.0,751.5,745.5,750.5,175649.0,540573.0
2026-03-02,2026-03-02T00:00:00+08:00,i2605,DCE,750.0,755.0,742.5,754.5,266635.0,546682.0
2026-03-03,2026-03-03T00:00:00+08:00,i2605,DCE,751.5,754.0,743.0,753.5,239558.0,542727.0
2026-03-04,2026-03-04T00:00:00+08:00,i2605,DCE,753.0,753.0,745.0,752.0,230305.0,532861.0
2026-03-05,2026-03-05T00:00:00+08:00,i2605,DCE,752.5,771.0,750.5,759.0,435406.0,525573.0
2026-03-06,2026-03-06T00:00:00+08:00,i2605,DCE,762.0,774.5,759.5,772.0,264664.0,498769.0
2026-03-09,2026-03-09T00:00:00+08:00,i2605,DCE,772.0,792.0,771.0,784.5,411614.0,488254.0
2026-03-10,2026-03-10T00:00:00+08:00,i2605,DCE,781.5,787.0,772.5,784.0,296472.0,473257.0
2026-03-11,2026-03-11T00:00:00+08:00,i2605,DCE,784.5,789.5,780.5,787.5,192732.0,467965.0
2026-03-12,2026-03-12T00:00:00+08:00,i2605,DCE,789.5,799.0,787.0,795.5,239231.0,474969.0
2026-03-13,2026-03-13T00:00:00+08:00,i2605,DCE,824.0,827.0,805.5,811.5,450593.0,480735.0
2026-03-16,2026-03-16T00:00:00+08:00,i2605,DCE,799.0,810.0,794.0,809.0,320029.0,471496.0
2026-03-17,2026-03-17T00:00:00+08:00,i2605,DCE,809.5,819.0,804.5,816.5,210056.0,458852.0
2026-03-18,2026-03-18T00:00:00+08:00,i2605,DCE,816.0,818.5,806.0,811.0,189201.0,461728.0
2026-03-19,2026-03-19T00:00:00+08:00,i2605,DCE,809.0,812.5,803.0,807.5,193106.0,455521.0
2026-03-20,2026-03-20T00:00:00+08:00,i2605,DCE,803.0,818.5,800.0,815.5,247285.0,446896.0
2026-03-23,2026-03-23T00:00:00+08:00,i2605,DCE,814.5,826.0,812.5,819.0,263330.0,450190.0
2026-03-24,2026-03-24T00:00:00+08:00,i2605,DCE,815.0,829.5,813.0,824.0,219790.0,441933.0
2026-03-25,2026-03-25T00:00:00+08:00,i2605,DCE,823.0,831.0,801.0,806.5,378649.0,445891.0
2026-03-26,2026-03-26T00:00:00+08:00,i2605,DCE,808.5,823.0,808.0,817.0,216414.0,414314.0
2026-03-27,2026-03-27T00:00:00+08:00,i2605,DCE,819.0,819.0,807.0,812.0,183962.0,408026.0
2026-03-30,2026-03-30T00:00:00+08:00,i2605,DCE,812.0,819.5,811.0,813.0,142958.0,387244.0
2026-03-31,2026-03-31T00:00:00+08:00,i2605,DCE,814.0,817.0,806.5,808.0,158111.0,371421.0
2026-04-01,2026-04-01T00:00:00+08:00,i2605,DCE,809.5,821.5,808.0,812.0,197407.0,353624.0
2026-04-02,2026-04-02T00:00:00+08:00,i2605,DCE,812.0,814.5,793.5,805.0,340206.0,347799.0
2026-04-03,2026-04-03T00:00:00+08:00,i2605,DCE,811.0,811.0,795.0,799.5,188615.0,320240.0
2026-04-07,2026-04-07T00:00:00+08:00,i2605,DCE,799.0,807.5,795.0,797.5,135534.0,300491.0
2026-04-08,2026-04-08T00:00:00+08:00,i2605,DCE,802.5,802.5,785.5,789.0,176107.0,298774.0
2026-04-09,2026-04-09T00:00:00+08:00,i2605,DCE,789.0,789.0,770.5,772.0,167160.0,266544.0
2026-04-10,2026-04-10T00:00:00+08:00,i2605,DCE,777.0,781.0,770.0,775.0,88586.0,230486.0
2026-04-13,2026-04-13T00:00:00+08:00,i2605,DCE,775.0,787.5,774.5,785.0,70248.0,211998.0
2026-04-14,2026-04-14T00:00:00+08:00,i2605,DCE,783.0,787.0,769.5,779.5,94616.0,193690.0
2026-04-15,2026-04-15T00:00:00+08:00,i2605,DCE,773.0,790.5,773.0,789.5,84509.0,175742.0
2026-04-16,2026-04-16T00:00:00+08:00,i2605,DCE,789.5,809.0,789.5,808.5,108504.0,148396.0
2026-04-17,2026-04-17T00:00:00+08:00,i2605,DCE,808.0,808.5,800.0,803.0,69204.0,119608.0
