ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg
SM1905.ZCE,2018-12-24,7280.0,7330.0,7236.0,7274.0,7162.0,7244.0,7226.0,-86.0,-104.0,62286.0,224997.76,80128.0,17188.0
SM1905.ZCE,2018-12-25,7244.0,7226.0,7160.0,7254.0,7110.0,7244.0,7186.0,18.0,-40.0,83922.0,301480.58,84134.0,4006.0
SM1905.ZCE,2018-12-26,7244.0,7186.0,7250.0,7316.0,7244.0,7280.0,7280.0,94.0,94.0,61698.0,224552.37,85438.0,1304.0
SM1905.ZCE,2018-12-27,7280.0,7280.0,7372.0,7430.0,7222.0,7264.0,7300.0,-16.0,20.0,92684.0,338308.04,84588.0,-850.0
SM1905.ZCE,2018-12-28,7264.0,7300.0,7260.0,7348.0,7234.0,7318.0,7300.0,18.0,0.0,61822.0,225606.03,76966.0,-7622.0
SM1905.ZCE,2019-01-02,7318.0,7300.0,7288.0,7328.0,7190.0,7198.0,7234.0,-102.0,-66.0,74928.0,270965.84,80942.0,3976.0
SM1905.ZCE,2019-01-03,7198.0,7234.0,7248.0,7316.0,7206.0,7312.0,7264.0,78.0,30.0,86346.0,313585.85,81740.0,798.0
SM1905.ZCE,2019-01-04,7312.0,7264.0,7308.0,7408.0,7306.0,7382.0,7376.0,118.0,112.0,87994.0,324534.71,86440.0,4700.0
SM1905.ZCE,2019-01-07,7382.0,7376.0,7384.0,7418.0,7352.0,7394.0,7378.0,18.0,2.0,59294.0,218743.86,82578.0,-3862.0
SM1905.ZCE,2019-01-08,7394.0,7378.0,7390.0,7450.0,7328.0,7352.0,7376.0,-26.0,-2.0,86288.0,318219.64,83764.0,1186.0
SM1905.ZCE,2019-01-09,7352.0,7376.0,7390.0,7410.0,7332.0,7332.0,7384.0,-44.0,8.0,71460.0,263803.77,77986.0,-5778.0
SM1905.ZCE,2019-01-10,7332.0,7384.0,7338.0,7344.0,7236.0,7266.0,7284.0,-118.0,-100.0,113052.0,411691.21,94930.0,16944.0
SM1905.ZCE,2019-01-11,7266.0,7284.0,7276.0,7386.0,7268.0,7338.0,7324.0,54.0,40.0,97350.0,356430.43,80002.0,-14928.0
SM1905.ZCE,2019-01-14,7338.0,7324.0,7320.0,7400.0,7302.0,7364.0,7360.0,40.0,36.0,77740.0,286033.63,87672.0,7670.0
SM1905.ZCE,2019-01-15,7364.0,7360.0,7368.0,7398.0,7276.0,7384.0,7340.0,24.0,-20.0,123056.0,451524.53,91388.0,3716.0
SM1905.ZCE,2019-01-16,7384.0,7340.0,7378.0,7398.0,7318.0,7376.0,7364.0,36.0,24.0,89018.0,327779.63,92956.0,1568.0
