ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg
AP1805.ZCE,2017-12-25,8117.0,8136.0,8118.0,8157.0,8060.0,8095.0,8104.0,-41.0,-32.0,358024.0,2901257.45,25296.0,3650.0
AP1805.ZCE,2017-12-26,8095.0,8104.0,8105.0,8144.0,8079.0,8090.0,8105.0,-14.0,1.0,146420.0,1186665.1,21018.0,-4278.0
AP1805.ZCE,2017-12-27,8090.0,8105.0,8094.0,8109.0,8067.0,8086.0,8087.0,-19.0,-18.0,67888.0,549034.24,17524.0,-3494.0
AP1805.ZCE,2017-12-28,8086.0,8087.0,8092.0,8145.0,8088.0,8104.0,8115.0,17.0,28.0,71176.0,577606.76,15558.0,-1966.0
AP1805.ZCE,2017-12-29,8104.0,8115.0,8106.0,8122.0,8078.0,8088.0,8095.0,-27.0,-20.0,25762.0,208554.89,13754.0,-1804.0
AP1805.ZCE,2018-01-02,8088.0,8095.0,8088.0,8106.0,8086.0,8101.0,8098.0,6.0,3.0,16426.0,133013.09,12360.0,-1394.0
AP1805.ZCE,2018-01-03,8101.0,8098.0,8103.0,8122.0,8088.0,8094.0,8100.0,-4.0,2.0,20154.0,163248.43,11852.0,-508.0
AP1805.ZCE,2018-01-04,8094.0,8100.0,8098.0,8114.0,8076.0,8092.0,8094.0,-8.0,-6.0,16652.0,134779.05,11252.0,-600.0
AP1805.ZCE,2018-01-05,8092.0,8094.0,8098.0,8111.0,8082.0,8099.0,8097.0,5.0,3.0,9538.0,77225.83,10090.0,-1162.0
AP1805.ZCE,2018-01-08,8099.0,8097.0,8103.0,8103.0,8080.0,8084.0,8087.0,-13.0,-10.0,6932.0,56061.96,9794.0,-296.0
AP1805.ZCE,2018-01-09,8084.0,8087.0,8086.0,8090.0,7933.0,7966.0,7988.0,-121.0,-99.0,71128.0,568163.62,15934.0,6140.0
AP1805.ZCE,2018-01-10,7966.0,7988.0,7956.0,7980.0,7933.0,7938.0,7958.0,-50.0,-30.0,30192.0,240256.66,16004.0,70.0
AP1805.ZCE,2018-01-11,7938.0,7958.0,7931.0,7953.0,7854.0,7865.0,7898.0,-93.0,-60.0,43240.0,341492.8,20238.0,4234.0
AP1805.ZCE,2018-01-12,7865.0,7898.0,7821.0,7855.0,7784.0,7787.0,7817.0,-111.0,-81.0,38852.0,303720.04,24070.0,3832.0
AP1805.ZCE,2018-01-15,7787.0,7817.0,7763.0,7795.0,7758.0,7777.0,7776.0,-40.0,-41.0,26164.0,203463.68,25024.0,954.0
AP1805.ZCE,2018-01-16,7777.0,7776.0,7764.0,7815.0,7711.0,7723.0,7771.0,-53.0,-5.0,44712.0,347436.63,28730.0,3706.0
AP1805.ZCE,2018-01-17,7723.0,7771.0,7736.0,7744.0,7658.0,7670.0,7689.0,-101.0,-82.0,88156.0,677864.39,31314.0,2584.0
AP1805.ZCE,2018-01-18,7670.0,7689.0,7668.0,7708.0,7666.0,7671.0,7687.0,-18.0,-2.0,48086.0,369635.22,32514.0,1200.0
AP1805.ZCE,2018-01-19,7671.0,7687.0,7670.0,7701.0,7641.0,7657.0,7673.0,-30.0,-14.0,57942.0,444565.95,31622.0,-892.0
AP1805.ZCE,2018-01-22,7657.0,7673.0,7682.0,7708.0,7667.0,7697.0,7686.0,24.0,13.0,41406.0,318242.65,30488.0,-1134.0
AP1805.ZCE,2018-01-23,7697.0,7686.0,7714.0,7740.0,7681.0,7699.0,7711.0,13.0,25.0,54140.0,417458.03,28442.0,-2046.0
AP1805.ZCE,2018-01-24,7699.0,7711.0,7706.0,7708.0,7664.0,7677.0,7687.0,-34.0,-24.0,27376.0,210427.64,28900.0,458.0
AP1805.ZCE,2018-01-25,7677.0,7687.0,7687.0,7701.0,7657.0,7661.0,7679.0,-26.0,-8.0,27324.0,209819.87,29692.0,792.0
AP1805.ZCE,2018-01-26,7661.0,7679.0,7668.0,7699.0,7660.0,7683.0,7683.0,4.0,4.0,30254.0,232448.58,27502.0,-2190.0
AP1805.ZCE,2018-01-29,7683.0,7683.0,7691.0,7697.0,7554.0,7560.0,7598.0,-123.0,-85.0,56558.0,429744.55,32460.0,4958.0
AP1805.ZCE,2018-01-30,7560.0,7598.0,7551.0,7568.0,7510.0,7512.0,7540.0,-86.0,-58.0,50684.0,382159.64,36340.0,3880.0
AP1805.ZCE,2018-01-31,7512.0,7540.0,7510.0,7543.0,7461.0,7487.0,7500.0,-53.0,-40.0,88814.0,666085.64,36572.0,232.0
AP1805.ZCE,2018-02-01,7487.0,7500.0,7492.0,7515.0,7434.0,7434.0,7485.0,-66.0,-15.0,63248.0,473441.3,38134.0,1562.0
AP1805.ZCE,2018-02-02,7434.0,7485.0,7448.0,7462.0,7367.0,7372.0,7420.0,-113.0,-65.0,101222.0,751040.95,42932.0,4798.0
AP1805.ZCE,2018-02-05,7372.0,7420.0,7360.0,7382.0,7321.0,7334.0,7351.0,-86.0,-69.0,105376.0,774639.57,48282.0,5350.0
AP1805.ZCE,2018-02-06,7334.0,7351.0,7329.0,7372.0,7275.0,7278.0,7323.0,-73.0,-28.0,114430.0,837988.28,51858.0,3576.0
AP1805.ZCE,2018-02-07,7278.0,7323.0,7278.0,7293.0,6956.0,6956.0,7113.0,-367.0,-210.0,295794.0,2104041.17,70608.0,18750.0
AP1805.ZCE,2018-02-08,6956.0,7113.0,6890.0,6890.0,6662.0,6754.0,6775.0,-359.0,-338.0,430434.0,2916346.8,52822.0,-17786.0
AP1805.ZCE,2018-02-09,6754.0,6775.0,6762.0,6828.0,6697.0,6745.0,6759.0,-30.0,-16.0,268308.0,1813465.97,55844.0,3022.0
AP1805.ZCE,2018-02-12,6745.0,6759.0,6751.0,6941.0,6731.0,6803.0,6814.0,44.0,55.0,272840.0,1859068.03,53656.0,-2188.0
AP1805.ZCE,2018-02-13,6803.0,6814.0,6805.0,6848.0,6740.0,6765.0,6779.0,-49.0,-35.0,196004.0,1328779.4,53304.0,-352.0
AP1805.ZCE,2018-02-14,6765.0,6779.0,6796.0,6821.0,6553.0,6621.0,6691.0,-158.0,-88.0,235156.0,1573356.68,52600.0,-704.0
AP1805.ZCE,2018-02-22,6621.0,6691.0,6591.0,6623.0,6480.0,6481.0,6520.0,-210.0,-171.0,229594.0,1496943.62,71708.0,19108.0
AP1805.ZCE,2018-02-23,6481.0,6520.0,6480.0,6846.0,6471.0,6846.0,6655.0,326.0,135.0,509036.0,3387855.29,71108.0,-600.0
AP1805.ZCE,2018-02-26,6846.0,6655.0,6955.0,7064.0,6883.0,6956.0,6960.0,301.0,305.0,601232.0,4184602.21,54924.0,-16184.0
AP1805.ZCE,2018-02-27,6956.0,6960.0,6945.0,7150.0,6889.0,7083.0,7016.0,123.0,56.0,932914.0,6545519.58,64128.0,9204.0
AP1805.ZCE,2018-02-28,7083.0,7016.0,7082.0,7124.0,7036.0,7098.0,7082.0,82.0,66.0,878110.0,6219130.0,66560.0,2432.0
AP1805.ZCE,2018-03-01,7098.0,7082.0,7090.0,7188.0,7050.0,7131.0,7128.0,49.0,46.0,801364.0,5711908.41,68836.0,2276.0
AP1805.ZCE,2018-03-02,7131.0,7128.0,7115.0,7168.0,6976.0,7016.0,7099.0,-112.0,-29.0,826852.0,5870172.62,62484.0,-6352.0
AP1805.ZCE,2018-03-05,7016.0,7099.0,7005.0,7052.0,6944.0,7026.0,6998.0,-73.0,-101.0,955606.0,6687093.43,61168.0,-1316.0
