ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg
OI1609.ZCE,2016-03-11,5640.0,5670.0,5642.0,5794.0,5630.0,5760.0,5732.0,90.0,62.0,125418.0,718708.66,152350.0,12800.0
OI1609.ZCE,2016-03-14,5760.0,5732.0,5760.0,5826.0,5750.0,5770.0,5788.0,38.0,56.0,114574.0,663172.02,146128.0,-6222.0
OI1609.ZCE,2016-03-15,5770.0,5788.0,5778.0,5790.0,5732.0,5750.0,5762.0,-38.0,-26.0,105600.0,608476.39,143450.0,-2678.0
OI1609.ZCE,2016-03-16,5750.0,5762.0,5752.0,5796.0,5728.0,5750.0,5764.0,-12.0,2.0,82036.0,472791.95,144676.0,1226.0
OI1609.ZCE,2016-03-17,5750.0,5764.0,5754.0,5868.0,5752.0,5856.0,5822.0,92.0,58.0,114100.0,664185.77,156194.0,11518.0
OI1609.ZCE,2016-03-18,5856.0,5822.0,5864.0,5930.0,5850.0,5896.0,5892.0,74.0,70.0,112400.0,662174.06,160374.0,4180.0
OI1609.ZCE,2016-03-21,5896.0,5892.0,5900.0,5974.0,5852.0,5938.0,5918.0,46.0,26.0,108164.0,640051.88,167094.0,6720.0
OI1609.ZCE,2016-03-22,5938.0,5918.0,5942.0,6000.0,5924.0,5980.0,5972.0,62.0,54.0,91584.0,546939.6,173830.0,6736.0
OI1609.ZCE,2016-03-23,5980.0,5972.0,5982.0,6014.0,5922.0,5928.0,5974.0,-44.0,2.0,80362.0,480108.87,177010.0,3180.0
OI1609.ZCE,2016-03-24,5928.0,5974.0,5926.0,5926.0,5844.0,5854.0,5882.0,-120.0,-92.0,94270.0,554413.21,174770.0,-2240.0
OI1609.ZCE,2016-03-25,5854.0,5882.0,5850.0,5930.0,5824.0,5920.0,5894.0,38.0,12.0,78846.0,464742.81,177754.0,2984.0
OI1609.ZCE,2016-03-28,5920.0,5894.0,5922.0,5960.0,5878.0,5902.0,5936.0,8.0,42.0,83558.0,495940.39,183588.0,5834.0
OI1609.ZCE,2016-03-29,5902.0,5936.0,5916.0,5940.0,5866.0,5894.0,5910.0,-42.0,-26.0,70442.0,416206.76,184132.0,544.0
OI1609.ZCE,2016-03-30,5894.0,5910.0,5916.0,5932.0,5816.0,5850.0,5868.0,-60.0,-42.0,95688.0,561355.23,191558.0,7426.0
OI1609.ZCE,2016-03-31,5850.0,5868.0,5840.0,5880.0,5822.0,5862.0,5848.0,-6.0,-20.0,57282.0,334948.84,188624.0,-2934.0
OI1609.ZCE,2016-04-01,5862.0,5848.0,5860.0,5976.0,5832.0,5966.0,5916.0,118.0,68.0,105270.0,622628.17,202438.0,13814.0
OI1609.ZCE,2016-04-05,5966.0,5916.0,5952.0,5986.0,5918.0,5960.0,5946.0,44.0,30.0,55666.0,330957.43,208074.0,5636.0
OI1609.ZCE,2016-04-06,5960.0,5946.0,5932.0,5940.0,5870.0,5890.0,5894.0,-56.0,-52.0,70828.0,417432.02,206458.0,-1616.0
OI1609.ZCE,2016-04-07,5890.0,5894.0,5878.0,5950.0,5866.0,5924.0,5922.0,30.0,28.0,84130.0,498152.15,216206.0,9748.0
OI1609.ZCE,2016-04-08,5924.0,5922.0,5912.0,5914.0,5870.0,5886.0,5884.0,-36.0,-38.0,63228.0,371954.92,215156.0,-1050.0
OI1609.ZCE,2016-04-11,5886.0,5884.0,5880.0,6050.0,5876.0,5972.0,5966.0,88.0,82.0,216074.0,1289089.99,237478.0,22322.0
OI1609.ZCE,2016-04-12,5972.0,5966.0,5976.0,6026.0,5932.0,5972.0,5980.0,6.0,14.0,165618.0,990171.15,250788.0,13310.0
OI1609.ZCE,2016-04-13,5972.0,5980.0,5970.0,6134.0,5946.0,6012.0,6028.0,32.0,48.0,224172.0,1351402.64,258996.0,8208.0
OI1609.ZCE,2016-04-14,6012.0,6028.0,6000.0,6066.0,5996.0,6062.0,6038.0,34.0,10.0,132280.0,798712.7,260852.0,1856.0
OI1609.ZCE,2016-04-15,6062.0,6038.0,6068.0,6098.0,5990.0,5998.0,6050.0,-40.0,12.0,138344.0,836903.92,268162.0,7310.0
OI1609.ZCE,2016-04-18,5998.0,6050.0,5982.0,6008.0,5930.0,5994.0,5974.0,-56.0,-76.0,174974.0,1045053.88,281364.0,13202.0
OI1609.ZCE,2016-04-19,5994.0,5974.0,6018.0,6090.0,6012.0,6066.0,6048.0,92.0,74.0,145678.0,880915.49,269668.0,-11696.0
OI1609.ZCE,2016-04-20,6066.0,6048.0,6080.0,6228.0,6072.0,6166.0,6144.0,118.0,96.0,221870.0,1363232.65,275216.0,5548.0
OI1609.ZCE,2016-04-21,6166.0,6144.0,6150.0,6382.0,6102.0,6310.0,6254.0,166.0,110.0,305322.0,1909459.74,296384.0,21168.0
OI1609.ZCE,2016-04-22,6310.0,6254.0,6302.0,6336.0,6140.0,6234.0,6232.0,-20.0,-22.0,298832.0,1861962.29,281992.0,-14392.0
OI1609.ZCE,2016-04-25,6234.0,6232.0,6192.0,6296.0,6122.0,6202.0,6202.0,-30.0,-30.0,232840.0,1444177.92,297432.0,15440.0
