tq_symbol,exchange,symbol,status,rows,file_path,message,updated_at
CZCE.MA301,CZCE,MA301,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA301.csv,,2026-04-22T13:33:33
CZCE.MA302,CZCE,MA302,downloaded,238,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA302.csv,,2026-04-22T13:33:33
CZCE.MA303,CZCE,MA303,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA303.csv,,2026-04-22T13:33:34
CZCE.MA304,CZCE,MA304,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA304.csv,,2026-04-22T13:33:34
CZCE.MA305,CZCE,MA305,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA305.csv,,2026-04-22T13:33:34
CZCE.MA306,CZCE,MA306,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA306.csv,,2026-04-22T13:33:34
CZCE.MA307,CZCE,MA307,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA307.csv,,2026-04-22T13:33:34
CZCE.MA308,CZCE,MA308,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA308.csv,,2026-04-22T13:33:34
CZCE.MA309,CZCE,MA309,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA309.csv,,2026-04-22T13:33:35
CZCE.MA310,CZCE,MA310,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA310.csv,,2026-04-22T13:33:35
CZCE.MA311,CZCE,MA311,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA311.csv,,2026-04-22T13:33:35
CZCE.MA312,CZCE,MA312,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA312.csv,,2026-04-22T13:33:35
CZCE.MA401,CZCE,MA401,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA401.csv,,2026-04-22T13:33:35
CZCE.MA402,CZCE,MA402,downloaded,248,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA402.csv,,2026-04-22T13:33:36
CZCE.MA403,CZCE,MA403,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA403.csv,,2026-04-22T13:33:36
CZCE.MA404,CZCE,MA404,downloaded,240,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA404.csv,,2026-04-22T13:33:36
CZCE.MA405,CZCE,MA405,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA405.csv,,2026-04-22T13:33:36
CZCE.MA406,CZCE,MA406,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA406.csv,,2026-04-22T13:33:36
CZCE.MA407,CZCE,MA407,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA407.csv,,2026-04-22T13:33:37
CZCE.MA408,CZCE,MA408,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA408.csv,,2026-04-22T13:33:37
CZCE.MA409,CZCE,MA409,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA409.csv,,2026-04-22T13:33:37
CZCE.MA410,CZCE,MA410,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA410.csv,,2026-04-22T13:33:37
CZCE.MA411,CZCE,MA411,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA411.csv,,2026-04-22T13:33:37
CZCE.MA412,CZCE,MA412,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA412.csv,,2026-04-22T13:33:38
CZCE.MA501,CZCE,MA501,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA501.csv,,2026-04-22T13:33:38
CZCE.MA502,CZCE,MA502,downloaded,238,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA502.csv,,2026-04-22T13:33:38
CZCE.MA503,CZCE,MA503,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA503.csv,,2026-04-22T13:33:38
CZCE.MA504,CZCE,MA504,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA504.csv,,2026-04-22T13:33:38
CZCE.MA505,CZCE,MA505,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA505.csv,,2026-04-22T13:33:38
CZCE.MA506,CZCE,MA506,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA506.csv,,2026-04-22T13:33:39
CZCE.MA507,CZCE,MA507,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA507.csv,,2026-04-22T13:33:39
CZCE.MA508,CZCE,MA508,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA508.csv,,2026-04-22T13:33:39
CZCE.MA509,CZCE,MA509,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA509.csv,,2026-04-22T13:33:39
CZCE.MA510,CZCE,MA510,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA510.csv,,2026-04-22T13:33:39
CZCE.MA511,CZCE,MA511,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA511.csv,,2026-04-22T13:33:40
CZCE.MA512,CZCE,MA512,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA512.csv,,2026-04-22T13:33:40
CZCE.MA601,CZCE,MA601,downloaded,251,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA601.csv,,2026-04-22T13:33:40
CZCE.MA602,CZCE,MA602,downloaded,252,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA602.csv,,2026-04-22T13:33:40
CZCE.MA603,CZCE,MA603,downloaded,251,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA603.csv,,2026-04-22T13:33:40
CZCE.MA604,CZCE,MA604,downloaded,257,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/MA604.csv,,2026-04-22T13:33:41
CZCE.OI011,CZCE,OI011,downloaded,235,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI011.csv,,2026-04-22T13:33:41
CZCE.OI101,CZCE,OI101,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI101.csv,,2026-04-22T13:33:41
CZCE.OI103,CZCE,OI103,downloaded,238,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI103.csv,,2026-04-22T13:33:41
CZCE.OI105,CZCE,OI105,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI105.csv,,2026-04-22T13:33:41
CZCE.OI107,CZCE,OI107,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI107.csv,,2026-04-22T13:33:41
CZCE.OI109,CZCE,OI109,downloaded,244,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI109.csv,,2026-04-22T13:33:42
CZCE.OI111,CZCE,OI111,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI111.csv,,2026-04-22T13:33:42
CZCE.OI201,CZCE,OI201,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI201.csv,,2026-04-22T13:33:42
CZCE.OI203,CZCE,OI203,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI203.csv,,2026-04-22T13:33:42
CZCE.OI205,CZCE,OI205,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI205.csv,,2026-04-22T13:33:42
CZCE.OI207,CZCE,OI207,downloaded,238,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI207.csv,,2026-04-22T13:33:42
CZCE.OI209,CZCE,OI209,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI209.csv,,2026-04-22T13:33:43
CZCE.OI211,CZCE,OI211,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI211.csv,,2026-04-22T13:33:43
CZCE.OI301,CZCE,OI301,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI301.csv,,2026-04-22T13:33:43
CZCE.OI303,CZCE,OI303,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI303.csv,,2026-04-22T13:33:43
CZCE.OI305,CZCE,OI305,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI305.csv,,2026-04-22T13:33:44
CZCE.OI307,CZCE,OI307,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI307.csv,,2026-04-22T13:33:44
CZCE.OI309,CZCE,OI309,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI309.csv,,2026-04-22T13:33:44
CZCE.OI311,CZCE,OI311,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI311.csv,,2026-04-22T13:33:44
CZCE.OI401,CZCE,OI401,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI401.csv,,2026-04-22T13:33:44
CZCE.OI403,CZCE,OI403,downloaded,243,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI403.csv,,2026-04-22T13:33:44
CZCE.OI405,CZCE,OI405,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI405.csv,,2026-04-22T13:33:45
CZCE.OI407,CZCE,OI407,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI407.csv,,2026-04-22T13:33:45
CZCE.OI409,CZCE,OI409,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI409.csv,,2026-04-22T13:33:45
CZCE.OI411,CZCE,OI411,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI411.csv,,2026-04-22T13:33:45
CZCE.OI501,CZCE,OI501,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI501.csv,,2026-04-22T13:33:45
CZCE.OI503,CZCE,OI503,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI503.csv,,2026-04-22T13:33:45
CZCE.OI505,CZCE,OI505,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI505.csv,,2026-04-22T13:33:46
CZCE.OI507,CZCE,OI507,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI507.csv,,2026-04-22T13:33:46
CZCE.OI509,CZCE,OI509,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI509.csv,,2026-04-22T13:33:46
CZCE.OI511,CZCE,OI511,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI511.csv,,2026-04-22T13:33:46
CZCE.OI601,CZCE,OI601,downloaded,251,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI601.csv,,2026-04-22T13:33:46
CZCE.OI603,CZCE,OI603,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/OI603.csv,,2026-04-22T13:33:47
CZCE.PF105,CZCE,PF105,downloaded,148,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF105.csv,,2026-04-22T13:33:47
CZCE.PF106,CZCE,PF106,downloaded,166,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF106.csv,,2026-04-22T13:33:47
CZCE.PF107,CZCE,PF107,downloaded,187,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF107.csv,,2026-04-22T13:33:47
CZCE.PF108,CZCE,PF108,downloaded,209,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF108.csv,,2026-04-22T13:33:47
CZCE.PF109,CZCE,PF109,downloaded,231,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF109.csv,,2026-04-22T13:33:48
CZCE.PF110,CZCE,PF110,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF110.csv,,2026-04-22T13:33:48
CZCE.PF111,CZCE,PF111,downloaded,238,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF111.csv,,2026-04-22T13:33:48
CZCE.PF112,CZCE,PF112,downloaded,239,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF112.csv,,2026-04-22T13:33:48
CZCE.PF201,CZCE,PF201,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF201.csv,,2026-04-22T13:33:48
CZCE.PF202,CZCE,PF202,downloaded,235,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF202.csv,,2026-04-22T13:33:49
CZCE.PF203,CZCE,PF203,downloaded,237,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF203.csv,,2026-04-22T13:33:49
CZCE.PF204,CZCE,PF204,downloaded,239,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF204.csv,,2026-04-22T13:33:49
CZCE.PF205,CZCE,PF205,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF205.csv,,2026-04-22T13:33:49
CZCE.PF206,CZCE,PF206,downloaded,229,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF206.csv,,2026-04-22T13:33:49
CZCE.PF207,CZCE,PF207,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF207.csv,,2026-04-22T13:33:49
CZCE.PF208,CZCE,PF208,downloaded,224,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF208.csv,,2026-04-22T13:33:50
CZCE.PF209,CZCE,PF209,downloaded,240,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF209.csv,,2026-04-22T13:33:50
CZCE.PF210,CZCE,PF210,downloaded,240,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF210.csv,,2026-04-22T13:33:50
CZCE.PF211,CZCE,PF211,downloaded,239,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF211.csv,,2026-04-22T13:33:50
CZCE.PF212,CZCE,PF212,downloaded,234,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF212.csv,,2026-04-22T13:33:51
CZCE.PF301,CZCE,PF301,downloaded,237,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF301.csv,,2026-04-22T13:33:51
CZCE.PF302,CZCE,PF302,downloaded,232,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF302.csv,,2026-04-22T13:33:52
CZCE.PF303,CZCE,PF303,downloaded,239,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF303.csv,,2026-04-22T13:33:52
CZCE.PF304,CZCE,PF304,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF304.csv,,2026-04-22T13:33:53
CZCE.PF305,CZCE,PF305,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF305.csv,,2026-04-22T13:33:53
CZCE.PF306,CZCE,PF306,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF306.csv,,2026-04-22T13:33:53
CZCE.PF307,CZCE,PF307,downloaded,238,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF307.csv,,2026-04-22T13:33:53
CZCE.PF308,CZCE,PF308,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF308.csv,,2026-04-22T13:33:53
CZCE.PF309,CZCE,PF309,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF309.csv,,2026-04-22T13:33:53
CZCE.PF310,CZCE,PF310,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF310.csv,,2026-04-22T13:33:54
CZCE.PF311,CZCE,PF311,downloaded,239,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF311.csv,,2026-04-22T13:33:54
CZCE.PF312,CZCE,PF312,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF312.csv,,2026-04-22T13:33:54
CZCE.PF401,CZCE,PF401,downloaded,238,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF401.csv,,2026-04-22T13:33:54
CZCE.PF402,CZCE,PF402,downloaded,247,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF402.csv,,2026-04-22T13:33:54
CZCE.PF403,CZCE,PF403,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF403.csv,,2026-04-22T13:33:54
CZCE.PF404,CZCE,PF404,downloaded,240,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF404.csv,,2026-04-22T13:33:54
CZCE.PF405,CZCE,PF405,downloaded,240,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF405.csv,,2026-04-22T13:33:54
CZCE.PF406,CZCE,PF406,downloaded,232,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF406.csv,,2026-04-22T13:33:55
CZCE.PF407,CZCE,PF407,downloaded,239,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF407.csv,,2026-04-22T13:33:55
CZCE.PF408,CZCE,PF408,downloaded,228,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF408.csv,,2026-04-22T13:33:55
CZCE.PF409,CZCE,PF409,downloaded,242,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF409.csv,,2026-04-22T13:33:55
CZCE.PF410,CZCE,PF410,downloaded,232,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF410.csv,,2026-04-22T13:33:55
CZCE.PF411,CZCE,PF411,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF411.csv,,2026-04-22T13:33:55
CZCE.PF412,CZCE,PF412,downloaded,236,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF412.csv,,2026-04-22T13:33:55
CZCE.PF501,CZCE,PF501,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF501.csv,,2026-04-22T13:33:56
CZCE.PF502,CZCE,PF502,downloaded,231,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF502.csv,,2026-04-22T13:33:56
CZCE.PF503,CZCE,PF503,downloaded,211,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF503.csv,,2026-04-22T13:33:56
CZCE.PF504,CZCE,PF504,downloaded,234,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF504.csv,,2026-04-22T13:33:56
CZCE.PF505,CZCE,PF505,downloaded,239,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF505.csv,,2026-04-22T13:33:56
CZCE.PF506,CZCE,PF506,downloaded,240,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF506.csv,,2026-04-22T13:33:56
CZCE.PF507,CZCE,PF507,downloaded,235,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF507.csv,,2026-04-22T13:33:56
CZCE.PF508,CZCE,PF508,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF508.csv,,2026-04-22T13:33:56
CZCE.PF509,CZCE,PF509,downloaded,241,/Users/bytedance/Desktop/person/vnpy/examples/portfolio_backtesting/downloaded_futures/tqsdk_daily_2010_2026_04/CZCE/PF509.csv,,2026-04-22T13:33:57
