vt_symbol,tq_symbol,bar_datetime,bar_id,open,high,low,close,volume,open_oi,close_oi
SA101.CZCE,CZCE.SA101,2020-08-21 14:46:00,40133,1604.0,1604.0,1604.0,1604.0,0.0,116353.0,116353.0
SA101.CZCE,CZCE.SA101,2020-08-21 14:47:00,40134,1604.0,1604.0,1604.0,1604.0,0.0,116571.0,116571.0
SA101.CZCE,CZCE.SA101,2020-08-21 14:48:00,40135,1604.0,1604.0,1604.0,1604.0,0.0,116354.0,116354.0
SA101.CZCE,CZCE.SA101,2020-08-21 14:49:00,40136,1603.0,1603.0,1603.0,1603.0,0.0,116342.0,116342.0
SA101.CZCE,CZCE.SA101,2020-08-21 14:50:00,40137,1603.0,1603.0,1603.0,1603.0,0.0,116094.0,116094.0
SA101.CZCE,CZCE.SA101,2020-08-21 14:51:00,40138,1611.0,1611.0,1611.0,1611.0,0.0,113733.0,113733.0
SA101.CZCE,CZCE.SA101,2020-08-21 14:52:00,40139,1609.0,1609.0,1609.0,1609.0,0.0,113646.0,113646.0
SA101.CZCE,CZCE.SA101,2020-08-21 14:53:00,40140,1611.0,1611.0,1611.0,1611.0,0.0,113566.0,113566.0
SA101.CZCE,CZCE.SA101,2020-08-21 14:54:00,40141,1611.0,1611.0,1611.0,1611.0,0.0,113068.0,113068.0
SA101.CZCE,CZCE.SA101,2020-08-21 14:55:00,40142,1610.0,1610.0,1610.0,1610.0,0.0,112429.0,112429.0
SA101.CZCE,CZCE.SA101,2020-08-21 14:56:00,40143,1610.0,1610.0,1610.0,1610.0,0.0,111821.0,111821.0
SA101.CZCE,CZCE.SA101,2020-08-21 14:57:00,40144,1607.0,1607.0,1607.0,1607.0,0.0,110693.0,110693.0
SA101.CZCE,CZCE.SA101,2020-08-21 14:58:00,40145,1605.0,1605.0,1605.0,1605.0,0.0,110134.0,110134.0
SA101.CZCE,CZCE.SA101,2020-08-21 14:59:00,40146,1605.0,1605.0,1605.0,1605.0,0.0,109284.0,109284.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:00:00,40147,1610.0,1610.0,1610.0,1610.0,0.0,107024.0,107024.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:01:00,40148,1609.0,1609.0,1609.0,1609.0,0.0,107455.0,107455.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:02:00,40149,1612.0,1612.0,1612.0,1612.0,0.0,107781.0,107781.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:03:00,40150,1610.0,1610.0,1610.0,1610.0,0.0,107645.0,107645.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:04:00,40151,1605.0,1605.0,1605.0,1605.0,0.0,107995.0,107995.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:05:00,40152,1608.0,1608.0,1608.0,1608.0,0.0,107690.0,107690.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:06:00,40153,1617.0,1617.0,1617.0,1617.0,0.0,107018.0,107018.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:07:00,40154,1616.0,1616.0,1616.0,1616.0,0.0,107755.0,107755.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:08:00,40155,1617.0,1617.0,1617.0,1617.0,0.0,108581.0,108581.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:09:00,40156,1616.0,1616.0,1616.0,1616.0,0.0,109228.0,109228.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:10:00,40157,1616.0,1616.0,1616.0,1616.0,0.0,109383.0,109383.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:11:00,40158,1613.0,1613.0,1613.0,1613.0,0.0,109678.0,109678.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:12:00,40159,1614.0,1614.0,1614.0,1614.0,0.0,109398.0,109398.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:13:00,40160,1617.0,1617.0,1617.0,1617.0,0.0,109491.0,109491.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:14:00,40161,1616.0,1616.0,1616.0,1616.0,0.0,109572.0,109572.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:15:00,40162,1617.0,1617.0,1617.0,1617.0,0.0,109638.0,109638.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:16:00,40163,1619.0,1619.0,1619.0,1619.0,0.0,110113.0,110113.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:17:00,40164,1619.0,1619.0,1619.0,1619.0,0.0,110667.0,110667.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:18:00,40165,1615.0,1615.0,1615.0,1615.0,0.0,110912.0,110912.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:19:00,40166,1609.0,1609.0,1609.0,1609.0,0.0,111005.0,111005.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:20:00,40167,1611.0,1611.0,1611.0,1611.0,0.0,110923.0,110923.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:21:00,40168,1607.0,1607.0,1607.0,1607.0,0.0,110973.0,110973.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:22:00,40169,1606.0,1606.0,1606.0,1606.0,0.0,111030.0,111030.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:23:00,40170,1607.0,1607.0,1607.0,1607.0,0.0,111252.0,111252.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:24:00,40171,1609.0,1609.0,1609.0,1609.0,0.0,111130.0,111130.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:25:00,40172,1607.0,1607.0,1607.0,1607.0,0.0,111208.0,111208.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:26:00,40173,1609.0,1609.0,1609.0,1609.0,0.0,112156.0,112156.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:27:00,40174,1609.0,1609.0,1609.0,1609.0,0.0,111482.0,111482.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:28:00,40175,1610.0,1610.0,1610.0,1610.0,0.0,111377.0,111377.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:29:00,40176,1612.0,1612.0,1612.0,1612.0,0.0,111400.0,111400.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:30:00,40177,1608.0,1608.0,1608.0,1608.0,0.0,111197.0,111197.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:31:00,40178,1610.0,1610.0,1610.0,1610.0,0.0,111481.0,111481.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:32:00,40179,1610.0,1610.0,1610.0,1610.0,0.0,111487.0,111487.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:33:00,40180,1611.0,1611.0,1611.0,1611.0,0.0,111383.0,111383.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:34:00,40181,1612.0,1612.0,1612.0,1612.0,0.0,111479.0,111479.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:35:00,40182,1612.0,1612.0,1612.0,1612.0,0.0,111294.0,111294.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:36:00,40183,1612.0,1612.0,1612.0,1612.0,0.0,111315.0,111315.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:37:00,40184,1610.0,1610.0,1610.0,1610.0,0.0,111222.0,111222.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:38:00,40185,1611.0,1611.0,1611.0,1611.0,0.0,111296.0,111296.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:39:00,40186,1611.0,1611.0,1611.0,1611.0,0.0,111249.0,111249.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:40:00,40187,1611.0,1611.0,1611.0,1611.0,0.0,111346.0,111346.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:41:00,40188,1611.0,1611.0,1611.0,1611.0,0.0,111207.0,111207.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:42:00,40189,1610.0,1610.0,1610.0,1610.0,0.0,111251.0,111251.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:43:00,40190,1612.0,1612.0,1612.0,1612.0,0.0,111236.0,111236.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:44:00,40191,1611.0,1611.0,1611.0,1611.0,0.0,111019.0,111019.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:45:00,40192,1610.0,1610.0,1610.0,1610.0,0.0,111102.0,111102.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:46:00,40193,1609.0,1609.0,1609.0,1609.0,0.0,111412.0,111412.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:47:00,40194,1610.0,1610.0,1610.0,1610.0,0.0,111470.0,111470.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:48:00,40195,1609.0,1609.0,1609.0,1609.0,0.0,111454.0,111454.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:49:00,40196,1610.0,1610.0,1610.0,1610.0,0.0,111288.0,111288.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:50:00,40197,1609.0,1609.0,1609.0,1609.0,0.0,111258.0,111258.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:51:00,40198,1610.0,1610.0,1610.0,1610.0,0.0,111364.0,111364.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:52:00,40199,1610.0,1610.0,1610.0,1610.0,0.0,111295.0,111295.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:53:00,40200,1611.0,1611.0,1611.0,1611.0,0.0,111188.0,111188.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:54:00,40201,1608.0,1608.0,1608.0,1608.0,0.0,111205.0,111205.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:55:00,40202,1608.0,1608.0,1608.0,1608.0,0.0,111044.0,111044.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:56:00,40203,1608.0,1608.0,1608.0,1608.0,0.0,111167.0,111167.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:57:00,40204,1610.0,1610.0,1610.0,1610.0,0.0,111003.0,111003.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:58:00,40205,1607.0,1607.0,1607.0,1607.0,0.0,111104.0,111104.0
SA101.CZCE,CZCE.SA101,2020-08-21 21:59:00,40206,1606.0,1606.0,1606.0,1606.0,0.0,110725.0,110725.0
SA101.CZCE,CZCE.SA101,2020-08-21 22:00:00,40207,1606.0,1606.0,1606.0,1606.0,0.0,110718.0,110718.0
SA101.CZCE,CZCE.SA101,2020-08-21 22:01:00,40208,1608.0,1608.0,1608.0,1608.0,0.0,110747.0,110747.0
SA101.CZCE,CZCE.SA101,2020-08-21 22:02:00,40209,1606.0,1606.0,1606.0,1606.0,0.0,110071.0,110071.0
SA101.CZCE,CZCE.SA101,2020-08-21 22:03:00,40210,1606.0,1606.0,1606.0,1606.0,0.0,109885.0,109885.0
SA101.CZCE,CZCE.SA101,2020-08-21 22:04:00,40211,1606.0,1606.0,1606.0,1606.0,0.0,109953.0,109953.0
SA101.CZCE,CZCE.SA101,2020-08-21 22:05:00,40212,1608.0,1608.0,1608.0,1608.0,0.0,109943.0,109943.0
SA101.CZCE,CZCE.SA101,2020-08-21 22:06:00,40213,1607.0,1607.0,1607.0,1607.0,0.0,109968.0,109968.0
SA101.CZCE,CZCE.SA101,2020-08-21 22:07:00,40214,1608.0,1608.0,1608.0,1608.0,0.0,109961.0,109961.0
SA101.CZCE,CZCE.SA101,2020-08-21 22:08:00,40215,1608.0,1608.0,1608.0,1608.0,0.0,109976.0,109976.0
SA101.CZCE,CZCE.SA101,2020-08-21 22:09:00,40216,1607.0,1607.0,1607.0,1607.0,0.0,109581.0,109581.0
SA101.CZCE,CZCE.SA101,2020-08-21 22:10:00,40217,1608.0,1608.0,1608.0,1608.0,0.0,109582.0,109582.0
SA101.CZCE,CZCE.SA101,2020-08-21 22:11:00,40218,1609.0,1609.0,1609.0,1609.0,0.0,109473.0,109473.0
SA101.CZCE,CZCE.SA101,2020-08-21 22:12:00,40219,1611.0,1611.0,1611.0,1611.0,0.0,109559.0,109559.0
SA101.CZCE,CZCE.SA101,2020-08-21 22:13:00,40220,1610.0,1610.0,1610.0,1610.0,0.0,109226.0,109226.0
SA101.CZCE,CZCE.SA101,2020-08-21 22:14:00,40221,1610.0,1610.0,1610.0,1610.0,0.0,109284.0,109284.0
SA101.CZCE,CZCE.SA101,2020-08-21 22:15:00,40222,1609.0,1609.0,1609.0,1609.0,0.0,109244.0,109244.0
SA101.CZCE,CZCE.SA101,2020-08-21 22:16:00,40223,1610.0,1610.0,1610.0,1610.0,0.0,109236.0,109236.0
SA101.CZCE,CZCE.SA101,2020-08-21 22:17:00,40224,1611.0,1611.0,1611.0,1611.0,0.0,109401.0,109401.0
SA101.CZCE,CZCE.SA101,2020-08-21 22:18:00,40225,1610.0,1610.0,1610.0,1610.0,0.0,109320.0,109320.0
