vt_symbol,tq_symbol,bar_datetime,bar_id,open,high,low,close,volume,open_oi,close_oi
si2310.GFEX,GFEX.si2310,2023-08-23 14:46:00,36661,13720.0,13720.0,13720.0,13720.0,0.0,67057.0,67057.0
si2310.GFEX,GFEX.si2310,2023-08-23 14:47:00,36662,13725.0,13725.0,13725.0,13725.0,0.0,67045.0,67045.0
si2310.GFEX,GFEX.si2310,2023-08-23 14:48:00,36663,13725.0,13725.0,13725.0,13725.0,0.0,67033.0,67033.0
si2310.GFEX,GFEX.si2310,2023-08-23 14:49:00,36664,13730.0,13730.0,13730.0,13730.0,0.0,67028.0,67028.0
si2310.GFEX,GFEX.si2310,2023-08-23 14:50:00,36665,13730.0,13730.0,13730.0,13730.0,0.0,66992.0,66992.0
si2310.GFEX,GFEX.si2310,2023-08-23 14:51:00,36666,13725.0,13725.0,13725.0,13725.0,0.0,67182.0,67182.0
si2310.GFEX,GFEX.si2310,2023-08-23 14:52:00,36667,13725.0,13725.0,13725.0,13725.0,0.0,67185.0,67185.0
si2310.GFEX,GFEX.si2310,2023-08-23 14:53:00,36668,13720.0,13720.0,13720.0,13720.0,0.0,67186.0,67186.0
si2310.GFEX,GFEX.si2310,2023-08-23 14:54:00,36669,13700.0,13700.0,13700.0,13700.0,0.0,67008.0,67008.0
si2310.GFEX,GFEX.si2310,2023-08-23 14:55:00,36670,13710.0,13710.0,13710.0,13710.0,0.0,67002.0,67002.0
si2310.GFEX,GFEX.si2310,2023-08-23 14:56:00,36671,13705.0,13705.0,13705.0,13705.0,0.0,66975.0,66975.0
si2310.GFEX,GFEX.si2310,2023-08-23 14:57:00,36672,13690.0,13690.0,13690.0,13690.0,0.0,66864.0,66864.0
si2310.GFEX,GFEX.si2310,2023-08-23 14:58:00,36673,13680.0,13680.0,13680.0,13680.0,0.0,66805.0,66805.0
si2310.GFEX,GFEX.si2310,2023-08-23 14:59:00,36674,13680.0,13680.0,13680.0,13680.0,0.0,66665.0,66665.0
si2310.GFEX,GFEX.si2310,2023-08-24 09:00:00,36675,13705.0,13705.0,13705.0,13705.0,0.0,66486.0,66486.0
si2310.GFEX,GFEX.si2310,2023-08-24 09:01:00,36676,13735.0,13735.0,13735.0,13735.0,0.0,65800.0,65800.0
si2310.GFEX,GFEX.si2310,2023-08-24 09:02:00,36677,13700.0,13700.0,13700.0,13700.0,0.0,65915.0,65915.0
si2310.GFEX,GFEX.si2310,2023-08-24 09:03:00,36678,13685.0,13685.0,13685.0,13685.0,0.0,65874.0,65874.0
si2310.GFEX,GFEX.si2310,2023-08-24 09:04:00,36679,13710.0,13710.0,13710.0,13710.0,0.0,65818.0,65818.0
si2310.GFEX,GFEX.si2310,2023-08-24 09:05:00,36680,13700.0,13700.0,13700.0,13700.0,0.0,65896.0,65896.0
si2310.GFEX,GFEX.si2310,2023-08-24 09:06:00,36681,13685.0,13685.0,13685.0,13685.0,0.0,65905.0,65905.0
si2310.GFEX,GFEX.si2310,2023-08-24 09:07:00,36682,13715.0,13715.0,13715.0,13715.0,0.0,66043.0,66043.0
