variant,label,profile,window_name,window_label,window_group,analysis_start,analysis_end,account_capital,c3_capital,risk_multiplier,trading_days,end_equity,total_return_pct,cagr_pct,max_dd_pct,ulcer_pct,sharpe,min_equity,max_broker10_margin_to_equity_pct,p95_broker10_margin_to_equity_pct,days_over_100pct,days_over_90pct,days_equity_below_zero,total_slippage,total_trade_count,nonzero_daily_win_rate_pct,forced_margin_deleverage_count,forced_margin_deleverage_closed_volume,dd30_pass,dd40_pass,broker10_100_pass,account_survival_pass,deployable_pass,source_name,rebased_end_equity,rebased_total_return_pct,rebased_cagr_pct,rebased_max_dd_pct,rebased_sharpe,rebased_min_equity,max_broker10_margin_to_rebased_equity_pct,p95_broker10_margin_to_rebased_equity_pct,nav_end,oi_mode,am_label,declared_am_size,note,requested_start_month,start_month,start_year,start_month_num,positive_return,mature_63d,mature_126d,mature_252d,dd40_fail,dd50_fail,arm,window_id,duration_years,requested_start,requested_end,complete_window,terminal_near_complete,promotion_arm,experiment_arm
stage008_A_roll_1y_2024_01,A: Official C9/150k,stage008_A_roll_1y_2024_01,roll_1y_2024_01,2024-01-01 independent start to 2024-12-31,rolling_1y,2024-01-02,2024-12-31,150000.0,150000.0,0.4,242,234805.00000000003,56.53666666666667,56.77774230698762,-12.063644919130676,5.721249468486196,1.778983404520324,146850.0,55.87310158051753,46.51219836217933,0,0,0,6480.0,80.0,54.891304347826086,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,234805.00000000003,56.53666666666667,56.77774230698762,-12.063644919130676,1.778983404520324,146850.0,55.87310158051753,46.51219836217933,1.5653666666666668,,,,,2024-01,2024-01,2024,1,1,1,1,0,0,0,stage008_A_roll_1y_2024_01,roll_1y_2024_01,1,2024-01-01,2024-12-31,1,0,A,
stage008_C_roll_1y_2024_01,C: Official + rollover continuation,stage008_C_roll_1y_2024_01,roll_1y_2024_01,2024-01-01 independent start to 2024-12-31,rolling_1y,2024-01-02,2024-12-31,150000.0,150000.0,0.4,242,238130.00000000003,58.753333333333345,59.00550058512586,-12.063644919130676,5.633306484706873,1.8141846793676024,146850.0,55.87310158051753,48.8679393498908,0,0,0,6830.0,82.0,54.891304347826086,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,238130.00000000003,58.753333333333345,59.00550058512586,-12.063644919130676,1.8141846793676024,146850.0,55.87310158051753,48.8679393498908,1.5875333333333337,,,,,2024-01,2024-01,2024,1,1,1,1,0,0,0,stage008_C_roll_1y_2024_01,roll_1y_2024_01,1,2024-01-01,2024-12-31,1,0,C,
stage016_K_long_hit_15_otherwise_10_roll_1y_2024_01,K: C + long >2x volume x1.5 otherwise x1.0,stage016_K_long_hit_15_otherwise_10_roll_1y_2024_01,roll_1y_2024_01,2024-01-01 independent start to 2024-12-31,rolling_1y,2024-01-02,2024-12-31,150000.0,150000.0,0.4,242,238130.00000000003,58.753333333333345,59.00550058512586,-12.063644919130676,5.633306484706873,1.8141846793676024,146850.0,55.87310158051753,48.8679393498908,0,0,0,6830.0,82.0,54.891304347826086,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,238130.00000000003,58.753333333333345,59.00550058512586,-12.063644919130676,1.8141846793676024,146850.0,55.87310158051753,48.8679393498908,1.5875333333333337,,,,,2024-01,2024-01,2024,1,1,1,1,0,0,0,stage016_K_long_hit_15_otherwise_10_roll_1y_2024_01,roll_1y_2024_01,1,2024-01-01,2024-12-31,1,0,K,
stage016_L_long_triple_volume_hit_15_otherwise_10_roll_1y_2024_01,L: C + long >3x volume x1.5 otherwise x1.0,stage016_L_long_triple_volume_hit_15_otherwise_10_roll_1y_2024_01,roll_1y_2024_01,2024-01-01 independent start to 2024-12-31,rolling_1y,2024-01-02,2024-12-31,150000.0,150000.0,0.4,242,238130.00000000003,58.753333333333345,59.00550058512586,-12.063644919130676,5.633306484706873,1.8141846793676024,146850.0,55.87310158051753,48.8679393498908,0,0,0,6830.0,82.0,54.891304347826086,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,238130.00000000003,58.753333333333345,59.00550058512586,-12.063644919130676,1.8141846793676024,146850.0,55.87310158051753,48.8679393498908,1.5875333333333337,,,,,2024-01,2024-01,2024,1,1,1,1,0,0,0,stage016_L_long_triple_volume_hit_15_otherwise_10_roll_1y_2024_01,roll_1y_2024_01,1,2024-01-01,2024-12-31,1,0,L,
stage008_A_roll_1y_2024_06,A: Official C9/150k,stage008_A_roll_1y_2024_06,roll_1y_2024_06,2024-06-01 independent start to 2025-05-31,rolling_1y,2024-06-03,2025-05-30,150000.0,150000.0,0.4,241,154400.0,2.9333333333333433,2.968374612453717,-13.415073927154708,5.876220629325241,0.2482666969529215,143600.0,58.88778730277053,44.59026325279481,0,0,0,4000.0,56.0,48.1203007518797,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,154400.0,2.9333333333333433,2.968374612453717,-13.415073927154708,0.2482666969529215,143600.0,58.88778730277053,44.59026325279481,1.0293333333333334,,,,,2024-06,2024-06,2024,6,1,1,1,0,0,0,stage008_A_roll_1y_2024_06,roll_1y_2024_06,1,2024-06-01,2025-05-31,1,0,A,
stage008_C_roll_1y_2024_06,C: Official + rollover continuation,stage008_C_roll_1y_2024_06,roll_1y_2024_06,2024-06-01 independent start to 2025-05-31,rolling_1y,2024-06-03,2025-05-30,150000.0,150000.0,0.4,241,152355.0,1.5700000000000047,1.5886294288540714,-15.229178394714229,6.687334491449638,0.1843413372728097,143055.0,58.88778730277053,47.2379421878724,0,0,0,4490.0,62.0,48.52941176470589,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,152355.0,1.5700000000000047,1.5886294288540714,-15.229178394714229,0.1843413372728097,143055.0,58.88778730277053,47.2379421878724,1.0157,,,,,2024-06,2024-06,2024,6,1,1,1,0,0,0,stage008_C_roll_1y_2024_06,roll_1y_2024_06,1,2024-06-01,2025-05-31,1,0,C,
stage016_K_long_hit_15_otherwise_10_roll_1y_2024_06,K: C + long >2x volume x1.5 otherwise x1.0,stage016_K_long_hit_15_otherwise_10_roll_1y_2024_06,roll_1y_2024_06,2024-06-01 independent start to 2025-05-31,rolling_1y,2024-06-03,2025-05-30,150000.0,150000.0,0.4,241,152355.0,1.5700000000000047,1.5886294288540714,-15.229178394714229,6.687334491449638,0.1843413372728097,143055.0,58.88778730277053,47.2379421878724,0,0,0,4490.0,62.0,48.52941176470589,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,152355.0,1.5700000000000047,1.5886294288540714,-15.229178394714229,0.1843413372728097,143055.0,58.88778730277053,47.2379421878724,1.0157,,,,,2024-06,2024-06,2024,6,1,1,1,0,0,0,stage016_K_long_hit_15_otherwise_10_roll_1y_2024_06,roll_1y_2024_06,1,2024-06-01,2025-05-31,1,0,K,
stage016_L_long_triple_volume_hit_15_otherwise_10_roll_1y_2024_06,L: C + long >3x volume x1.5 otherwise x1.0,stage016_L_long_triple_volume_hit_15_otherwise_10_roll_1y_2024_06,roll_1y_2024_06,2024-06-01 independent start to 2025-05-31,rolling_1y,2024-06-03,2025-05-30,150000.0,150000.0,0.4,241,152355.0,1.5700000000000047,1.5886294288540714,-15.229178394714229,6.687334491449638,0.1843413372728097,143055.0,58.88778730277053,47.2379421878724,0,0,0,4490.0,62.0,48.52941176470589,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,152355.0,1.5700000000000047,1.5886294288540714,-15.229178394714229,0.1843413372728097,143055.0,58.88778730277053,47.2379421878724,1.0157,,,,,2024-06,2024-06,2024,6,1,1,1,0,0,0,stage016_L_long_triple_volume_hit_15_otherwise_10_roll_1y_2024_06,roll_1y_2024_06,1,2024-06-01,2025-05-31,1,0,L,
stage008_A_roll_1y_2025_01,A: Official C9/150k,stage008_A_roll_1y_2025_01,roll_1y_2025_01,2025-01-01 independent start to 2025-12-31,rolling_1y,2025-01-02,2025-12-31,150000.0,150000.0,0.4,243,218635.8,45.75720000000001,46.09799388263136,-22.6508042631848,13.494312347343705,1.1431759250125664,135050.0,56.93174814533004,41.51303836312292,0,0,0,5410.0,56.0,47.74774774774775,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,218635.8,45.75720000000001,46.09799388263136,-22.6508042631848,1.1431759250125664,135050.0,56.93174814533004,41.51303836312292,1.457572,,,,,2025-01,2025-01,2025,1,1,1,1,0,0,0,stage008_A_roll_1y_2025_01,roll_1y_2025_01,1,2025-01-01,2025-12-31,1,0,A,
stage008_C_roll_1y_2025_01,C: Official + rollover continuation,stage008_C_roll_1y_2025_01,roll_1y_2025_01,2025-01-01 independent start to 2025-12-31,rolling_1y,2025-01-02,2025-12-31,150000.0,150000.0,0.4,243,237755.8,58.50386666666667,58.95704390997171,-19.30776463213978,11.048031901610416,1.3240875333866873,136250.0,56.57659735349717,42.94360848724173,0,0,0,6090.0,62.0,50.0,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,237755.8,58.50386666666667,58.95704390997171,-19.30776463213978,1.3240875333866873,136250.0,56.57659735349717,42.94360848724173,1.5850386666666667,,,,,2025-01,2025-01,2025,1,1,1,1,0,0,0,stage008_C_roll_1y_2025_01,roll_1y_2025_01,1,2025-01-01,2025-12-31,1,0,C,
stage016_K_long_hit_15_otherwise_10_roll_1y_2025_01,K: C + long >2x volume x1.5 otherwise x1.0,stage016_K_long_hit_15_otherwise_10_roll_1y_2025_01,roll_1y_2025_01,2025-01-01 independent start to 2025-12-31,rolling_1y,2025-01-02,2025-12-31,150000.0,150000.0,0.4,243,227860.8,51.90720000000002,52.30138209306039,-23.381072218409205,13.683033597703734,1.1934992276571368,136250.0,59.774896551724154,42.82572646081104,0,0,0,5720.0,60.0,48.24561403508772,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,227860.8,51.90720000000002,52.30138209306039,-23.381072218409205,1.1934992276571368,136250.0,59.774896551724154,42.82572646081104,1.5190720000000002,,,,,2025-01,2025-01,2025,1,1,1,1,0,0,0,stage016_K_long_hit_15_otherwise_10_roll_1y_2025_01,roll_1y_2025_01,1,2025-01-01,2025-12-31,1,0,K,
stage016_L_long_triple_volume_hit_15_otherwise_10_roll_1y_2025_01,L: C + long >3x volume x1.5 otherwise x1.0,stage016_L_long_triple_volume_hit_15_otherwise_10_roll_1y_2025_01,roll_1y_2025_01,2025-01-01 independent start to 2025-12-31,rolling_1y,2025-01-02,2025-12-31,150000.0,150000.0,0.4,243,237755.8,58.50386666666667,58.95704390997171,-19.30776463213978,11.048031901610416,1.3240875333866873,136250.0,56.57659735349717,42.94360848724173,0,0,0,6090.0,62.0,50.0,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,237755.8,58.50386666666667,58.95704390997171,-19.30776463213978,1.3240875333866873,136250.0,56.57659735349717,42.94360848724173,1.5850386666666667,,,,,2025-01,2025-01,2025,1,1,1,1,0,0,0,stage016_L_long_triple_volume_hit_15_otherwise_10_roll_1y_2025_01,roll_1y_2025_01,1,2025-01-01,2025-12-31,1,0,L,
stage008_A_roll_1y_2025_06_near_complete,A: Official C9/150k,stage008_A_roll_1y_2025_06_near_complete,roll_1y_2025_06_near_complete,2025-06-01 independent start to 2026-05-29,rolling_1y,2025-06-03,2026-05-29,150000.0,150000.0,0.4,241,208977.80000000005,39.31853333333337,39.993871333635056,-22.048158640226625,16.29163609712821,1.0828344431661177,150000.0,54.52876229806875,37.8744662763041,0,0,0,6590.0,66.0,51.0,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,208977.80000000005,39.31853333333337,39.993871333635056,-22.048158640226625,1.0828344431661177,150000.0,54.52876229806875,37.8744662763041,1.3931853333333335,,,,,2025-06,2025-06,2025,6,1,1,1,0,0,0,stage008_A_roll_1y_2025_06_near_complete,roll_1y_2025_06_near_complete,1,2025-06-01,2026-05-29,0,1,A,
stage008_C_roll_1y_2025_06_near_complete,C: Official + rollover continuation,stage008_C_roll_1y_2025_06_near_complete,roll_1y_2025_06_near_complete,2025-06-01 independent start to 2026-05-29,rolling_1y,2025-06-03,2026-05-29,150000.0,150000.0,0.4,241,209457.80000000005,39.63853333333336,40.32011726177007,-22.048158640226625,16.268071225920274,1.0890754179387014,150000.0,54.52876229806875,37.8744662763041,0,0,0,6430.0,66.0,51.0,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,209457.80000000005,39.63853333333336,40.32011726177007,-22.048158640226625,1.0890754179387014,150000.0,54.52876229806875,37.8744662763041,1.3963853333333336,,,,,2025-06,2025-06,2025,6,1,1,1,0,0,0,stage008_C_roll_1y_2025_06_near_complete,roll_1y_2025_06_near_complete,1,2025-06-01,2026-05-29,0,1,C,
stage016_K_long_hit_15_otherwise_10_roll_1y_2025_06_near_complete,K: C + long >2x volume x1.5 otherwise x1.0,stage016_K_long_hit_15_otherwise_10_roll_1y_2025_06_near_complete,roll_1y_2025_06_near_complete,2025-06-01 independent start to 2026-05-29,rolling_1y,2025-06-03,2026-05-29,150000.0,150000.0,0.4,241,210272.40000000005,40.18160000000004,40.873808728850825,-22.861531578554903,17.63199496142295,1.0943842336510112,150000.0,57.621757524477225,33.928552058602776,0,0,0,6400.0,66.0,52.0,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,210272.40000000005,40.18160000000004,40.873808728850825,-22.861531578554903,1.0943842336510112,150000.0,57.621757524477225,33.928552058602776,1.4018160000000004,,,,,2025-06,2025-06,2025,6,1,1,1,0,0,0,stage016_K_long_hit_15_otherwise_10_roll_1y_2025_06_near_complete,roll_1y_2025_06_near_complete,1,2025-06-01,2026-05-29,0,1,K,
stage016_L_long_triple_volume_hit_15_otherwise_10_roll_1y_2025_06_near_complete,L: C + long >3x volume x1.5 otherwise x1.0,stage016_L_long_triple_volume_hit_15_otherwise_10_roll_1y_2025_06_near_complete,roll_1y_2025_06_near_complete,2025-06-01 independent start to 2026-05-29,rolling_1y,2025-06-03,2026-05-29,150000.0,150000.0,0.4,241,209457.80000000005,39.63853333333336,40.32011726177007,-22.048158640226625,16.268071225920274,1.0890754179387014,150000.0,54.52876229806875,37.8744662763041,0,0,0,6430.0,66.0,51.0,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,209457.80000000005,39.63853333333336,40.32011726177007,-22.048158640226625,1.0890754179387014,150000.0,54.52876229806875,37.8744662763041,1.3963853333333336,,,,,2025-06,2025-06,2025,6,1,1,1,0,0,0,stage016_L_long_triple_volume_hit_15_otherwise_10_roll_1y_2025_06_near_complete,roll_1y_2025_06_near_complete,1,2025-06-01,2026-05-29,0,1,L,
stage008_A_roll_2y_2018_01,A: Official C9/150k,stage008_A_roll_2y_2018_01,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,2018-01-02,2019-12-31,150000.0,150000.0,0.4,487,206552.80000000005,37.7018666666667,17.41091647220454,-24.413557863402513,10.332768927790568,0.767255356969052,115585.20000000004,75.83089752808566,48.4557922845443,0,0,0,12070.0,162.0,46.53465346534654,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,206552.80000000005,37.7018666666667,17.41091647220454,-24.413557863402513,0.767255356969052,115585.20000000004,75.83089752808566,48.4557922845443,1.377018666666667,,,,,2018-01,2018-01,2018,1,1,1,1,1,0,0,stage008_A_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,A,
stage008_C_roll_2y_2018_01,C: Official + rollover continuation,stage008_C_roll_2y_2018_01,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,2018-01-02,2019-12-31,150000.0,150000.0,0.4,487,205169.9,36.77993333333336,17.0158653884005,-16.416340158343566,8.822729291059071,0.7191294461364737,128689.99999999996,75.84657864321402,49.74937615870575,0,0,0,13060.0,172.0,48.68804664723032,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,205169.9,36.77993333333336,17.0158653884005,-16.416340158343566,0.7191294461364737,128689.99999999996,75.84657864321402,49.74937615870575,1.3677993333333336,,,,,2018-01,2018-01,2018,1,1,1,1,1,0,0,stage008_C_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C,
stage016_K_long_hit_15_otherwise_10_roll_2y_2018_01,K: C + long >2x volume x1.5 otherwise x1.0,stage016_K_long_hit_15_otherwise_10_roll_2y_2018_01,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,2018-01-02,2019-12-31,150000.0,150000.0,0.4,487,207279.9,38.18660000000003,17.618097507244855,-16.416340158343566,8.820848721274642,0.7361009506044867,128689.99999999996,75.98724523886148,49.37205423266628,0,0,0,13190.0,173.0,48.39650145772595,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,207279.9,38.18660000000003,17.618097507244855,-16.416340158343566,0.7361009506044867,128689.99999999996,75.98724523886148,49.37205423266628,1.3818660000000005,,,,,2018-01,2018-01,2018,1,1,1,1,1,0,0,stage016_K_long_hit_15_otherwise_10_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,K,
stage016_L_long_triple_volume_hit_15_otherwise_10_roll_2y_2018_01,L: C + long >3x volume x1.5 otherwise x1.0,stage016_L_long_triple_volume_hit_15_otherwise_10_roll_2y_2018_01,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,2018-01-02,2019-12-31,150000.0,150000.0,0.4,487,206769.9,37.84660000000002,17.47281529351077,-16.416340158343566,8.82347110341503,0.7308646208775845,128689.99999999996,75.84657864321402,49.91526270653725,0,0,0,13210.0,172.0,48.68804664723032,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,206769.9,37.84660000000002,17.47281529351077,-16.416340158343566,0.7308646208775845,128689.99999999996,75.84657864321402,49.91526270653725,1.3784660000000002,,,,,2018-01,2018-01,2018,1,1,1,1,1,0,0,stage016_L_long_triple_volume_hit_15_otherwise_10_roll_2y_2018_01,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,L,
stage008_A_roll_2y_2018_06,A: Official C9/150k,stage008_A_roll_2y_2018_06,roll_2y_2018_06,2018-06-01 independent start to 2020-05-31,rolling_2y,2018-06-01,2020-05-29,150000.0,150000.0,0.4,485,339416.00000000006,126.27733333333336,50.636236374936374,-23.871460860119264,8.467997911264414,1.5570934162260022,127688.80000000006,78.52909214398912,61.34836247286967,0,0,0,19170.0,182.0,51.2,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,339416.00000000006,126.27733333333336,50.636236374936374,-23.871460860119264,1.5570934162260022,127688.80000000006,78.52909214398912,61.34836247286967,2.2627733333333335,,,,,2018-06,2018-06,2018,6,1,1,1,1,0,0,stage008_A_roll_2y_2018_06,roll_2y_2018_06,2,2018-06-01,2020-05-31,1,0,A,
stage008_C_roll_2y_2018_06,C: Official + rollover continuation,stage008_C_roll_2y_2018_06,roll_2y_2018_06,2018-06-01 independent start to 2020-05-31,rolling_2y,2018-06-01,2020-05-29,150000.0,150000.0,0.4,485,358180.9,138.7872666666667,54.758545657881626,-17.13943284192694,7.152200752541178,1.5489516490458055,141399.50000000006,81.74488833180217,62.59590638692848,0,0,0,20650.0,190.0,52.05128205128206,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,358180.9,138.7872666666667,54.758545657881626,-17.13943284192694,1.5489516490458055,141399.50000000006,81.74488833180217,62.59590638692848,2.387872666666667,,,,,2018-06,2018-06,2018,6,1,1,1,1,0,0,stage008_C_roll_2y_2018_06,roll_2y_2018_06,2,2018-06-01,2020-05-31,1,0,C,
stage016_K_long_hit_15_otherwise_10_roll_2y_2018_06,K: C + long >2x volume x1.5 otherwise x1.0,stage016_K_long_hit_15_otherwise_10_roll_2y_2018_06,roll_2y_2018_06,2018-06-01 independent start to 2020-05-31,rolling_2y,2018-06-01,2020-05-29,150000.0,150000.0,0.4,485,358200.9,138.80060000000003,54.762881116205975,-17.13943284192694,7.238830664226849,1.5274761980451408,141399.50000000006,75.5425630354619,62.46377324099235,0,0,0,21050.0,191.0,51.670951156812336,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,358200.9,138.80060000000003,54.762881116205975,-17.13943284192694,1.5274761980451408,141399.50000000006,75.5425630354619,62.46377324099235,2.3880060000000003,,,,,2018-06,2018-06,2018,6,1,1,1,1,0,0,stage016_K_long_hit_15_otherwise_10_roll_2y_2018_06,roll_2y_2018_06,2,2018-06-01,2020-05-31,1,0,K,
stage016_L_long_triple_volume_hit_15_otherwise_10_roll_2y_2018_06,L: C + long >3x volume x1.5 otherwise x1.0,stage016_L_long_triple_volume_hit_15_otherwise_10_roll_2y_2018_06,roll_2y_2018_06,2018-06-01 independent start to 2020-05-31,rolling_2y,2018-06-01,2020-05-29,150000.0,150000.0,0.4,485,368630.9,145.75393333333335,57.00762381681081,-17.13943284192694,7.337671207400302,1.5480776543369312,141399.50000000006,81.74488833180217,61.09076610697223,0,0,0,21100.0,190.0,52.56410256410257,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,368630.9,145.75393333333335,57.00762381681081,-17.13943284192694,1.5480776543369312,141399.50000000006,81.74488833180217,61.09076610697223,2.4575393333333335,,,,,2018-06,2018-06,2018,6,1,1,1,1,0,0,stage016_L_long_triple_volume_hit_15_otherwise_10_roll_2y_2018_06,roll_2y_2018_06,2,2018-06-01,2020-05-31,1,0,L,
stage008_A_roll_2y_2019_01,A: Official C9/150k,stage008_A_roll_2y_2019_01,roll_2y_2019_01,2019-01-01 independent start to 2020-12-31,rolling_2y,2019-01-02,2020-12-31,150000.0,150000.0,0.4,487,681587.0000000002,354.3913333333335,113.49680889072516,-26.998313652787065,8.660720995006393,2.1357065136146547,123044.80000000002,96.6295350607946,67.2255402889666,0,1,0,41080.0,249.0,56.30769230769231,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,681587.0000000002,354.3913333333335,113.49680889072516,-26.998313652787065,2.1357065136146547,123044.80000000002,96.6295350607946,67.2255402889666,4.543913333333335,,,,,2019-01,2019-01,2019,1,1,1,1,1,0,0,stage008_A_roll_2y_2019_01,roll_2y_2019_01,2,2019-01-01,2020-12-31,1,0,A,
stage008_C_roll_2y_2019_01,C: Official + rollover continuation,stage008_C_roll_2y_2019_01,roll_2y_2019_01,2019-01-01 independent start to 2020-12-31,rolling_2y,2019-01-02,2020-12-31,150000.0,150000.0,0.4,487,582496.6000000002,288.3310666666668,97.33641897667114,-25.900801296105925,7.622224158139642,1.9975998063400944,132956.90000000002,81.9497143254384,64.25088907877624,0,0,0,40270.0,256.0,55.75,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,582496.6000000002,288.3310666666668,97.33641897667114,-25.900801296105925,1.9975998063400944,132956.90000000002,81.9497143254384,64.25088907877624,3.883310666666668,,,,,2019-01,2019-01,2019,1,1,1,1,1,0,0,stage008_C_roll_2y_2019_01,roll_2y_2019_01,2,2019-01-01,2020-12-31,1,0,C,
stage016_K_long_hit_15_otherwise_10_roll_2y_2019_01,K: C + long >2x volume x1.5 otherwise x1.0,stage016_K_long_hit_15_otherwise_10_roll_2y_2019_01,roll_2y_2019_01,2019-01-01 independent start to 2020-12-31,rolling_2y,2019-01-02,2020-12-31,150000.0,150000.0,0.4,487,594853.0000000002,296.56866666666684,99.4227737296177,-25.44226002454041,7.963513091170034,1.9870346728569257,132956.90000000002,83.88027939535965,66.61636715435749,0,0,0,42550.0,258.0,55.50000000000001,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,594853.0000000002,296.56866666666684,99.4227737296177,-25.44226002454041,1.9870346728569257,132956.90000000002,83.88027939535965,66.61636715435749,3.965686666666669,,,,,2019-01,2019-01,2019,1,1,1,1,1,0,0,stage016_K_long_hit_15_otherwise_10_roll_2y_2019_01,roll_2y_2019_01,2,2019-01-01,2020-12-31,1,0,K,
stage016_L_long_triple_volume_hit_15_otherwise_10_roll_2y_2019_01,L: C + long >3x volume x1.5 otherwise x1.0,stage016_L_long_triple_volume_hit_15_otherwise_10_roll_2y_2019_01,roll_2y_2019_01,2019-01-01 independent start to 2020-12-31,rolling_2y,2019-01-02,2020-12-31,150000.0,150000.0,0.4,487,595612.6000000002,297.07506666666677,99.5503219655891,-26.227472598571076,7.777505303795685,1.9842877149575304,132956.90000000002,84.98569617358248,65.54545292824932,0,0,0,42750.0,260.0,56.00000000000001,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,595612.6000000002,297.07506666666677,99.5503219655891,-26.227472598571076,1.9842877149575304,132956.90000000002,84.98569617358248,65.54545292824932,3.970750666666668,,,,,2019-01,2019-01,2019,1,1,1,1,1,0,0,stage016_L_long_triple_volume_hit_15_otherwise_10_roll_2y_2019_01,roll_2y_2019_01,2,2019-01-01,2020-12-31,1,0,L,
stage008_A_roll_2y_2019_06,A: Official C9/150k,stage008_A_roll_2y_2019_06,roll_2y_2019_06,2019-06-01 independent start to 2021-05-31,rolling_2y,2019-06-03,2021-05-31,150000.0,150000.0,0.4,485,1273024.7999999998,748.6831999999998,192.3933488887398,-23.2753490832858,6.749611088270388,2.70527236035145,140489.0,79.6255700953162,58.87013015265626,0,0,0,39030.0,250.0,58.7912087912088,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,1273024.7999999998,748.6831999999998,192.3933488887398,-23.2753490832858,2.70527236035145,140489.0,79.6255700953162,58.87013015265626,8.486831999999998,,,,,2019-06,2019-06,2019,6,1,1,1,1,0,0,stage008_A_roll_2y_2019_06,roll_2y_2019_06,2,2019-06-01,2021-05-31,1,0,A,
stage008_C_roll_2y_2019_06,C: Official + rollover continuation,stage008_C_roll_2y_2019_06,roll_2y_2019_06,2019-06-01 independent start to 2021-05-31,rolling_2y,2019-06-03,2021-05-31,150000.0,150000.0,0.4,485,1450380.4,866.9202666666665,212.1672077985903,-23.348251459737412,7.568065233026428,2.706704143770846,140489.0,80.63862947575629,59.69480929532248,0,0,0,39990.0,248.0,58.56079404466501,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,1450380.4,866.9202666666665,212.1672077985903,-23.348251459737412,2.706704143770846,140489.0,80.63862947575629,59.69480929532248,9.669202666666664,,,,,2019-06,2019-06,2019,6,1,1,1,1,0,0,stage008_C_roll_2y_2019_06,roll_2y_2019_06,2,2019-06-01,2021-05-31,1,0,C,
stage016_K_long_hit_15_otherwise_10_roll_2y_2019_06,K: C + long >2x volume x1.5 otherwise x1.0,stage016_K_long_hit_15_otherwise_10_roll_2y_2019_06,roll_2y_2019_06,2019-06-01 independent start to 2021-05-31,rolling_2y,2019-06-03,2021-05-31,150000.0,150000.0,0.4,485,1318142.9,778.7619333333332,197.54747957890953,-23.718208023280575,7.175682367019176,2.7006846055356584,140489.0,79.5444284050977,60.170174900980896,0,0,0,39230.0,253.0,58.06451612903226,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,1318142.9,778.7619333333332,197.54747957890953,-23.718208023280575,2.7006846055356584,140489.0,79.5444284050977,60.170174900980896,8.787619333333332,,,,,2019-06,2019-06,2019,6,1,1,1,1,0,0,stage016_K_long_hit_15_otherwise_10_roll_2y_2019_06,roll_2y_2019_06,2,2019-06-01,2021-05-31,1,0,K,
