entry_index,datetime,date,product_vt_symbol,contract_vt_symbol,direction,signal,layer_kind,entry_context,risk_mode,sizing_method,estimated_equity,total_margin_in_use_before,allowed_capital,single_trade_capital_limit,sizing_equity,effective_sizing_equity_cap,dynamic_sizing_equity_soft_cap_enabled,dynamic_sizing_equity_soft_cap_base,dynamic_sizing_equity_soft_cap_max,dynamic_sizing_equity_soft_cap_raw_cap,dynamic_sizing_equity_soft_cap_margin_pressure_ratio,dynamic_sizing_equity_soft_cap_drawdown_ratio,dynamic_sizing_equity_soft_cap_release_weight,free_capital,limited_balance,effective_single_trade_capital_usage_ratio,effective_streak_risk_multipliers,risk_ratio,risk_multiplier,oi_price_confirm_risk_restore_enabled,oi_price_confirm_risk_restore_applied,oi_price_confirm_risk_restore_reason,oi_price_confirm_risk_restore_base_multiplier,oi_price_confirm_risk_restore_multiplier,oi_price_confirm_risk_restore_effective_multiplier,oi_price_confirm_entry_close,oi_price_confirm_prev_close,oi_price_confirm_entry_oi,oi_price_confirm_prev_oi,oi_price_confirm_oi_up,oi_price_confirm_price_aligned,oi_price_confirm_recent_sum_ratio_required,oi_price_confirm_recent_sum_days,oi_price_confirm_recent_oi_sum,oi_price_confirm_prior_oi_sum,oi_price_confirm_recent_prior_oi_sum_ratio,oi_price_confirm_recent_sum_ratio_passed,oi_price_confirm_passed,streak_entry_structure_risk_recovery_enabled,streak_entry_structure_risk_recovery_applied,streak_entry_structure_risk_recovery_reason,streak_entry_structure_risk_recovery_base_multiplier,streak_entry_structure_risk_recovery_effective_multiplier,streak_entry_structure_risk_recovery_rsi_confirmation_enabled,streak_entry_structure_risk_recovery_rsi_value,streak_entry_structure_risk_recovery_long_min_rsi,streak_entry_structure_risk_recovery_short_max_rsi,streak_entry_structure_risk_recovery_directional_edge_enabled,streak_entry_structure_risk_recovery_directional_edge_period,streak_entry_structure_risk_recovery_directional_edge_close_position,streak_entry_structure_risk_recovery_directional_edge_long_min,streak_entry_structure_risk_recovery_directional_edge_short_max,streak_entry_structure_risk_recovery_portfolio_drawdown_pct,streak_entry_structure_risk_recovery_max_portfolio_drawdown_pct,recovery_sleeve_enabled,recovery_sleeve_applied,recovery_sleeve_normal_risk_bypass_enabled,recovery_sleeve_normal_risk_bypassed,recovery_sleeve_reason,recovery_sleeve_selected_volume_before,recovery_sleeve_selected_volume_after,recovery_sleeve_broker_margin_multiplier,recovery_sleeve_single_contract_broker_margin_to_equity,recovery_sleeve_max_single_contract_broker_margin_to_equity,recovery_sleeve_cooldown_days,post_entry_quality_add_enabled,post_entry_quality_add_feature,post_entry_quality_add_passed,post_entry_quality_add_observation_bars,post_entry_quality_add_volume_multiplier,post_entry_quality_add_triggers_add_profit_lock,post_entry_quality_add_body60_ratio,post_entry_quality_add_avg_body_pct,post_entry_quality_add_avg_directional_close_strength,post_entry_quality_add_short30_ratio,post_entry_quality_add_long60_ratio,post_entry_quality_add_avg_adverse_wick_pct,directional_30d_risk_boost_enabled,directional_30d_risk_boost_lookback,directional_30d_volume_confirmation_enabled,directional_30d_volume_recent_days,directional_30d_volume_prior_days,directional_30d_volume_ratio_threshold,directional_30d_recent_volume_sum,directional_30d_prior_volume_sum,directional_30d_volume_expanding,directional_30d_start_close,directional_30d_end_close,directional_30d_return,directional_30d_risk_boost_aligned,directional_30d_risk_boost_applied,directional_30d_risk_nonconfirmation_multiplier,directional_30d_risk_adjust_long_only,directional_30d_risk_boost_multiplier,directional_30d_risk_boost_reason,risk_amount_before_directional_30d_boost,target_risk_amount,planned_entry_price,filled_entry_price,entry_price,stop_price,stop_distance,size,risk_per_contract,actual_risk_amount,margin_ratio,margin_per_contract,actual_margin_amount,projected_total_margin_after,volume,risk_cluster_cap_enabled,risk_cluster_name,risk_cluster_cap_ratio,risk_cluster_cap_amount,risk_cluster_reserved_margin_before,risk_cluster_max_volume,risk_cluster_selected_volume_before,risk_cluster_selected_volume,risk_cluster_heat_gate_enabled,risk_cluster_heat_gate_weight,risk_cluster_heat_gate_pressure,risk_cluster_heat_gate_selected_volume_before,risk_cluster_heat_gate_selected_volume,contracts_by_risk,contracts_by_margin,contracts_by_single_trade_cap,selected_volume,selected_volume_ungated,incremental_margin_budget_gate_reduce_volume_enabled,incremental_margin_budget_gate_budget,incremental_margin_budget_gate_remaining_budget,incremental_margin_budget_gate_max_affordable_volume,incremental_margin_budget_gate_selected_volume_before,incremental_margin_budget_gate_selected_volume_after,incremental_margin_budget_gate_volume_reduced,env_gate_enabled,env_gate_weight,env_candidate_count,env_native_selected_rate,env_native_selected_count,env_avg_close_position_60d,env_avg_range_pct_zscore_120,env_gate_close_component,env_gate_range_component,env_gate_selected_component,env_gate_entry_context,portfolio_drawdown_gate_enabled,portfolio_drawdown_gate_weight,portfolio_drawdown_pct,portfolio_equity_high_water,portfolio_volatility_budget_enabled,portfolio_volatility_budget_weight,portfolio_volatility_budget_realized_annual_vol,portfolio_volatility_budget_lookback,portfolio_volatility_budget_target_annual_vol,rollover_reopen_drawdown_guard_enabled,rollover_reopen_drawdown_guard_passed,rollover_reopen_drawdown_guard_max_pct,rollover_reopen_drawdown_guard_portfolio_drawdown_pct,same_direction_correlation_gate_enabled,same_direction_correlation_gate_weight,same_direction_correlation_active_count,same_direction_correlation_corr_count,same_direction_correlation_max_corr,same_direction_correlation_avg_corr,loss_streak,profit_recovery_streak,profile,start_month,variant,account_capital,c3_capital
47,2019-04-12 00:00:00+08:00,2019-04-12,AP.CZCE,AP910.CZCE,long,rollover_reopen,base,rollover_reopen,regular,risk_budget,182497.00000000006,11079.0,164247.30000000005,127747.90000000004,182497.00000000006,182497.00000000006,0,1000000.0,1500000.0,1000000.0,0.06070784725228358,0.020818019390804653,1.0,171418.00000000006,153168.30000000005,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,7684.0,7678.837756130332,82532.0,88988.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,,60.0,40.0,0,60,,0.8,0.2,0.020818019390804653,-1.0,0,0,0,0,,4,4,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,587304.0,626990.0,0,7109.7003694994955,7684.0,0.0807769105100744,1,0,1.0,1,1.0,volume_not_expanding,2757.029400000001,2757.029400000001,7684.0,,7684.0,7678.0,6.0,10,60.0,60.0,0.12,9220.8,9220.8,20299.8,1,1,AP.CZCE,0.25,45624.250000000015,0.0,4,13,4,0,1.0,0.0,4,4,45,16,13,4,4,0,164247.30000000005,153168.30000000005,4,4,4,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,rollover_reopen,0,1.0,0.020818019390804653,186377.00000000006,0,1.0,0.0,60,0.6,0,1,0.1,0.020818019390804653,0,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
48,2019-05-31 00:00:00+08:00,2019-05-31,ru.SHFE,ru1909.SHFE,long,long_case1a,base,flat_entry,regular,risk_budget,200717.00000000006,22492.199999999997,180645.30000000005,140501.90000000002,200717.00000000006,200717.00000000006,0,1000000.0,1500000.0,1000000.0,0.11205926752591953,0.03745318352059924,1.0,178224.80000000005,158153.10000000003,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,12250.0,12030.0,407956.0,395484.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,62.35566621847733,60.0,40.0,0,60,,0.8,0.2,0.03745318352059924,-1.0,0,0,0,0,,2,2,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,5499706.0,4615700.0,0,11685.0,12250.0,0.04835258878904569,1,0,1.0,1,1.0,volume_not_expanding,5693.511600000001,5693.511600000001,12250.0,,12250.0,12020.0,230.0,10,2300.0,4600.0,0.12,14700.0,29400.0,51892.2,2,1,ru.SHFE,0.25,50179.250000000015,0.0,3,2,2,0,1.0,0.0,2,2,2,10,9,2,2,0,180645.30000000005,158153.10000000003,2,2,2,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.03745318352059924,208527.00000000006,0,1.0,0.0,60,0.6,0,1,0.0,0.03745318352059924,1,1.0,2,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
49,2019-06-11 00:00:00+08:00,2019-06-11,OI.CZCE,OI909.CZCE,long,long_case1a,base,flat_entry,regular,risk_budget,192657.00000000006,10953.6,173391.30000000005,134859.90000000002,192657.00000000006,192657.00000000006,0,1000000.0,1500000.0,1000000.0,0.05685544776468022,0.07610525255722278,0.8259649829518481,181703.40000000005,162437.70000000004,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,7090.0,7082.0,261708.0,263538.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,56.43338782289346,60.0,40.0,0,60,,0.8,0.2,0.07610525255722278,-1.0,0,0,0,0,,5,5,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,2779512.0,2790578.0,0,6862.0,7090.0,0.033226464587583715,1,0,1.0,1,1.0,volume_not_expanding,2923.8786000000005,2923.8786000000005,7090.0,,7090.0,7044.0,46.0,10,460.0,2300.0,0.12,8508.0,42540.0,53493.6,5,1,OI.CZCE,0.25,48164.250000000015,0.0,5,6,5,0,1.0,0.0,5,5,6,19,15,5,5,0,173391.30000000005,162437.70000000004,5,5,5,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.07610525255722278,208527.00000000006,0,1.0,0.0,60,0.6,0,1,0.0,0.07610525255722278,1,1.0,1,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
50,2019-06-24 00:00:00+08:00,2019-06-24,rb.SHFE,rb1910.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,186667.00000000006,0.0,168000.30000000005,130666.90000000004,186667.00000000006,186667.00000000006,0,1000000.0,1500000.0,1000000.0,0.0,0.10483054952116509,0.6344630031922327,186667.00000000006,168000.30000000005,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,3904.0,3859.0,2544514.0,2704032.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,74.42713029791001,60.0,40.0,0,60,,0.8,0.2,0.10483054952116509,-1.0,0,0,0,0,,4,4,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,36625298.0,30604820.0,0,3746.0,3904.0,0.04217832354511475,1,0,1.0,1,1.0,volume_not_expanding,3024.0054000000005,3024.0054000000005,3904.0,,3904.0,3835.0,69.0,10,690.0,2760.0,0.1,3904.0,15616.0,15616.0,4,1,rb.SHFE,0.25,46666.750000000015,0.0,11,4,4,0,1.0,0.0,4,4,4,43,33,4,4,0,168000.30000000005,168000.30000000005,4,4,4,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.10483054952116509,208527.00000000006,0,1.0,0.0,60,0.6,0,1,0.0,0.10483054952116509,1,1.0,0,0,0.0,0.0,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
51,2019-06-28 00:00:00+08:00,2019-06-28,hc.SHFE,hc1910.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,196027.00000000006,16260.0,176424.30000000005,137218.90000000002,196027.00000000006,196027.00000000006,0,1000000.0,1500000.0,1000000.0,0.08294775719671267,0.059944275801215176,0.9337048279918988,179767.00000000006,160164.30000000005,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,3953.0,3897.0,852116.0,852688.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,84.90989414229496,60.0,40.0,0,60,,0.8,0.2,0.059944275801215176,-1.0,0,0,0,0,,5,5,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,7912876.0,6108920.0,0,3652.0,3953.0,0.08242059145673597,1,0,1.0,1,1.0,volume_not_expanding,2882.9574000000007,2882.9574000000007,3953.0,,3953.0,3898.0,55.0,10,550.0,550.0,0.1,3953.0,3953.0,20213.0,1,1,hc.SHFE,0.25,49006.750000000015,0.0,12,5,5,0,1.0,0.0,5,5,5,40,34,1,5,0,176424.30000000005,160164.30000000005,1,1,1,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.059944275801215176,208527.00000000006,0,1.0,0.0,60,0.6,0,1,0.0,0.059944275801215176,1,0.35,1,1,0.9254639434776172,0.9254639434776172,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
52,2019-07-09 00:00:00+08:00,2019-07-09,MA.CZCE,MA909.CZCE,short,short_case1a,base,flat_entry,regular,risk_budget,192067.00000000006,0.0,172860.30000000005,134446.90000000002,192067.00000000006,192067.00000000006,0,1000000.0,1500000.0,1000000.0,0.0,0.07893462237504013,0.8071025174997324,192067.00000000006,172860.30000000005,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,2261.0,2323.0,1862302.0,1645592.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,28.58255852084051,60.0,40.0,0,60,,0.8,0.2,0.07893462237504013,-1.0,0,0,0,0,,13,13,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,,,0,,,,0,0,1.0,1,1.0,direction_excluded,6222.970800000001,6222.970800000001,2261.0,,2261.0,2306.2200000000003,45.220000000000255,10,452.20000000000255,5878.600000000033,0.12,2713.2,35271.6,35271.6,13,1,MA.CZCE,0.25,48016.750000000015,0.0,17,13,13,0,1.0,0.0,13,13,13,63,49,13,13,0,172860.30000000005,172860.30000000005,13,13,13,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.07893462237504013,208527.00000000006,0,1.0,0.0,60,0.6,0,1,0.0,0.07893462237504013,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
53,2019-07-11 00:00:00+08:00,2019-07-11,fu.SHFE,fu1909.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,188282.70000000004,35224.799999999996,169454.43000000005,131797.89,188282.70000000004,188282.70000000004,0,1000000.0,1500000.0,1000000.0,0.1870846339042301,0.0970823922082033,0.6861173852786446,153057.90000000005,134229.63000000006,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,3152.0,2960.0,276038.0,223648.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,86.2531611984387,60.0,40.0,0,60,,0.8,0.2,0.0970823922082033,-1.0,0,0,0,0,,7,7,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,11867582.0,9955306.0,0,2744.0,3152.0,0.14868804664723023,1,0,1.0,1,1.0,volume_not_expanding,4832.2666800000015,4832.2666800000015,3152.0,,3152.0,3088.96,63.039999999999964,10,630.3999999999996,4412.799999999997,0.15,4728.0,33096.0,68320.79999999999,7,1,fu.SHFE,0.25,47070.67500000001,0.0,9,7,7,0,1.0,0.0,7,7,7,28,27,7,7,0,169454.43000000005,134229.63000000006,7,7,7,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0970823922082033,208527.00000000006,0,1.0,0.0,60,0.6,0,1,0.0,0.0970823922082033,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
54,2019-08-01 00:00:00+08:00,2019-08-01,CF.CZCE,CF909.CZCE,short,short_case1a,base,flat_entry,regular,risk_budget,203989.90000000005,0.0,183590.91000000006,142792.93000000002,203989.90000000005,203989.90000000005,0,1000000.0,1500000.0,1000000.0,0.0,0.04153551733097651,1.0,203989.90000000005,183590.91000000006,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,13045.0,13105.0,416608.0,414018.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,38.31205466654929,60.0,40.0,0,60,,0.8,0.2,0.04153551733097651,-1.0,0,0,0,0,,6,6,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,,,0,,,,0,0,1.0,1,1.0,direction_excluded,6609.272760000002,6609.272760000002,13045.0,,13045.0,13175.0,130.0,5,650.0,3900.0,0.12,7827.0,46962.0,46962.0,6,1,CF.CZCE,0.25,50997.47500000001,0.0,6,10,6,0,1.0,0.0,6,6,10,23,18,6,6,0,183590.91000000006,137030.91000000006,6,6,6,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.04153551733097651,212829.90000000005,0,1.0,0.0,60,0.6,0,1,0.0,0.04153551733097651,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
55,2019-08-01 00:00:00+08:00,2019-08-01,fu.SHFE,fu1909.SHFE,long,long_case3,base,flat_entry,regular,risk_budget,203989.90000000005,0.0,183590.91000000006,142792.93000000002,203989.90000000005,203989.90000000005,0,1000000.0,1500000.0,1000000.0,0.0,0.04153551733097651,1.0,203989.90000000005,183590.91000000006,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,3104.0,3087.0,188962.0,169130.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,72.34246924168406,60.0,40.0,0,60,,0.8,0.2,0.04153551733097651,-1.0,0,0,0,0,,10,10,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,10652366.0,13620760.0,0,2557.0,3104.0,0.21392256550645294,1,0,1.0,1,1.0,volume_not_expanding,6609.272760000002,6609.272760000002,3104.0,,3104.0,3075.0,29.0,10,290.0,2900.0,0.15,4656.0,46560.0,46560.0,10,1,fu.SHFE,0.25,50997.47500000001,0.0,10,22,10,0,1.0,0.0,10,10,22,39,30,10,10,0,183590.91000000006,183590.91000000006,10,10,10,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.04153551733097651,212829.90000000005,0,1.0,0.0,60,0.6,0,1,0.0,0.04153551733097651,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
56,2019-08-09 00:00:00+08:00,2019-08-09,CF.CZCE,CF001.CZCE,short,rollover_reopen,base,rollover_reopen,regular,risk_budget,238689.90000000005,0.0,214820.91000000006,167082.93000000002,238689.90000000005,238689.90000000005,0,1000000.0,1500000.0,1000000.0,0.0,0.002507418825449799,1.0,238689.90000000005,214820.91000000006,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,12720.0,12699.198691741618,422692.0,359852.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,,60.0,40.0,0,60,,0.8,0.2,0.002507418825449799,-1.0,0,0,0,0,,4,4,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,,,0,,,,0,0,1.0,1,1.0,direction_excluded,3866.7763800000007,3866.7763800000007,12720.0,,12720.0,12890.0,170.0,5,850.0,3400.0,0.12,7632.0,30528.0,30528.0,4,1,CF.CZCE,0.25,59672.47500000001,0.0,7,4,4,0,1.0,0.0,4,4,4,28,21,4,4,0,214820.91000000006,214820.91000000006,4,4,4,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,rollover_reopen,0,1.0,0.002507418825449799,239289.90000000005,0,1.0,0.0,60,0.6,0,1,0.1,0.002507418825449799,0,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
57,2019-10-15 00:00:00+08:00,2019-10-15,FG.CZCE,FG001.CZCE,long,long_case2,base,flat_entry,regular,risk_budget,234939.90000000005,0.0,211445.91000000006,164457.93000000002,234939.90000000005,234939.90000000005,0,1000000.0,1500000.0,1000000.0,0.0,0.066364674282576,0.8909021714494932,234939.90000000005,211445.91000000006,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,1459.0,1454.0,492108.0,481212.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,63.12019284850269,60.0,40.0,0,60,,0.8,0.2,0.066364674282576,-1.0,0,0,0,0,,16,16,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,2682278.0,3132732.0,0,1388.0,1459.0,0.05115273775216145,1,0,1.0,1,1.0,volume_not_expanding,7612.052760000001,7612.052760000001,1459.0,,1459.0,1446.0,13.0,20,260.0,4160.0,0.12,3501.6,56025.6,56025.6,16,1,FG.CZCE,0.25,58734.97500000001,0.0,16,29,16,0,1.0,0.0,16,16,29,60,46,16,16,0,211445.91000000006,211445.91000000006,16,16,16,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.066364674282576,251639.90000000005,0,1.0,0.0,60,0.6,0,1,0.0,0.066364674282576,1,1.0,0,0,0.0,0.0,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
58,2019-10-18 00:00:00+08:00,2019-10-18,FG.CZCE,FG001.CZCE,long,long_case3,base,flat_entry,volume_open_interest_surge,risk_budget,204699.90000000005,0.0,184229.91000000006,143289.93000000002,204699.90000000005,204699.90000000005,0,1000000.0,1500000.0,1000000.0,0.0,0.18653639585773157,0.08975736094845624,204699.90000000005,184229.91000000006,0.7,"1.0,1.0,1.0,1.0",0.06,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,1492.0,1438.0,720114.0,586718.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,72.36643181349403,60.0,40.0,0,60,,0.8,0.2,0.18653639585773157,-1.0,0,0,0,0,,14,14,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,4025688.0,2826320.0,0,1379.0,1492.0,0.08194343727338649,1,0,1.0,1,1.0,volume_not_expanding,22107.589200000006,22107.589200000006,1492.0,,1492.0,1462.16,29.839999999999918,20,596.7999999999984,8355.199999999977,0.12,3580.7999999999997,50131.2,50131.2,14,1,FG.CZCE,0.25,51174.97500000001,0.0,14,37,14,0,1.0,0.0,14,14,37,51,40,14,14,0,184229.91000000006,184229.91000000006,14,14,14,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.18653639585773157,251639.90000000005,0,1.0,0.0,60,0.6,0,1,0.0,0.18653639585773157,1,1.0,0,0,0.0,0.0,2,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
59,2019-10-18 00:00:00+08:00,2019-10-18,OI.CZCE,OI001.CZCE,short,short_case1a,base,flat_entry,regular,risk_budget,204699.90000000005,0.0,184229.91000000006,143289.93000000002,204699.90000000005,204699.90000000005,0,1000000.0,1500000.0,1000000.0,0.0,0.18653639585773157,0.08975736094845624,204699.90000000005,184229.91000000006,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,7186.0,7211.0,221752.0,217340.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,40.80197112135248,60.0,40.0,0,60,,0.8,0.2,0.18653639585773157,-1.0,0,0,0,0,,5,5,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,,,0,,,,0,0,1.0,1,1.0,direction_excluded,6632.276760000002,6632.276760000002,7186.0,,7186.0,7231.0,45.0,10,450.0,2250.0,0.12,8623.199999999999,43115.99999999999,43115.99999999999,5,1,OI.CZCE,0.25,51174.97500000001,0.0,5,14,5,0,1.0,0.0,5,5,14,21,16,5,5,0,184229.91000000006,134098.71000000008,5,5,5,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.18653639585773157,251639.90000000005,0,1.0,0.0,60,0.6,0,1,0.0,0.18653639585773157,1,1.0,0,0,0.0,0.0,2,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
60,2019-11-07 00:00:00+08:00,2019-11-07,OI.CZCE,OI001.CZCE,long,long_case2,base,flat_entry,regular,risk_budget,208569.90000000005,0.0,187712.91000000006,145998.93000000002,208569.90000000005,208569.90000000005,0,1000000.0,1500000.0,1000000.0,0.0,0.17115727672757775,0.19228482181614842,208569.90000000005,187712.91000000006,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,7425.0,7444.0,236592.0,241724.0,0,0,0,5,,,,1,0,0,0,,1.0,1.0,0,54.30413075743129,60.0,40.0,0,60,,0.8,0.2,0.17115727672757775,-1.0,0,0,0,0,,5,5,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,3751976.0,1917164.0,0,7334.0,7425.0,0.012407962912462489,1,0,1.0,1,1.0,volume_not_expanding,3378.8323800000007,3378.8323800000007,7425.0,,7425.0,7393.0,32.0,10,320.0,1600.0,0.12,8910.0,44550.0,44550.0,5,1,OI.CZCE,0.25,52142.47500000001,0.0,5,10,5,0,1.0,0.0,5,5,10,21,16,5,5,0,187712.91000000006,187712.91000000006,5,5,5,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.17115727672757775,251639.90000000005,0,1.0,0.0,60,0.6,0,1,0.0,0.17115727672757775,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
