trade_id,order_id,datetime,date,time,vt_symbol,symbol,exchange,direction,offset,price,volume,signed_volume,gateway_name,exit_reason,profile,start_month,variant,account_capital,c3_capital
BACKTESTING.169,BACKTESTING.122,2019-12-19 00:00:00+08:00,2019-12-19,00:00:00,AP005.CZCE,AP005,CZCE,Short,Close,8096.0,3.0,-3.0,BACKTESTING,long_base_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.170,BACKTESTING.123,2019-12-25 00:00:00+08:00,2019-12-25,00:00:00,MA005.CZCE,MA005,CZCE,Long,Open,2142.0,24.0,24.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.173,BACKTESTING.124,2019-12-25 00:00:00+08:00,2019-12-25,00:00:00,SM005.CZCE,SM005,CZCE,Short,Close,6360.0,4.0,-4.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.171,BACKTESTING.123.stage847_c9.1,2019-12-25 09:00:00+08:00,2019-12-25,09:00:00,MA005.CZCE,MA005,CZCE,Short,Close,2135.0,24.0,-24.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.172,BACKTESTING.123.stage847_c9.2,2019-12-25 09:28:00+08:00,2019-12-25,09:28:00,MA005.CZCE,MA005,CZCE,Long,Open,2142.0,24.0,24.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.174,BACKTESTING.125,2020-01-02 00:00:00+08:00,2020-01-02,00:00:00,CF005.CZCE,CF005,CZCE,Long,Open,13940.0,7.0,7.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.175,BACKTESTING.126,2020-01-02 00:00:00+08:00,2020-01-02,00:00:00,cu2002.SHFE,cu2002,SHFE,Short,Close,49120.0,1.0,-1.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.176,BACKTESTING.127,2020-01-09 00:00:00+08:00,2020-01-09,00:00:00,rb2005.SHFE,rb2005,SHFE,Long,Open,3617.0,11.0,11.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.177,BACKTESTING.127.stage847_c9.1,2020-01-09 09:00:00+08:00,2020-01-09,09:00:00,rb2005.SHFE,rb2005,SHFE,Short,Close,3594.0,11.0,-11.0,BACKTESTING,stage847_intraday_05r_stop_no_reentry,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.178,BACKTESTING.128,2020-01-10 00:00:00+08:00,2020-01-10,00:00:00,MA005.CZCE,MA005,CZCE,Short,Close,2245.0,24.0,-24.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.179,BACKTESTING.129,2020-01-10 00:00:00+08:00,2020-01-10,00:00:00,jm2005.DCE,jm2005,DCE,Long,Open,1203.0,3.0,3.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.180,BACKTESTING.130,2020-01-13 00:00:00+08:00,2020-01-13,00:00:00,ru2005.SHFE,ru2005,SHFE,Long,Open,13080.0,2.0,2.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.181,BACKTESTING.132,2020-01-14 00:00:00+08:00,2020-01-14,00:00:00,CF005.CZCE,CF005,CZCE,Short,Close,14420.0,4.0,-4.0,BACKTESTING,forced_margin_deleverage,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.182,BACKTESTING.133,2020-01-14 00:00:00+08:00,2020-01-14,00:00:00,sp2005.SHFE,sp2005,SHFE,Long,Open,4684.0,9.0,9.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.183,BACKTESTING.133.stage847_c9.1,2020-01-14 09:17:00+08:00,2020-01-14,09:17:00,sp2005.SHFE,sp2005,SHFE,Short,Close,4663.0,9.0,-9.0,BACKTESTING,stage847_intraday_05r_stop_no_reentry,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.184,BACKTESTING.134,2020-01-15 00:00:00+08:00,2020-01-15,00:00:00,CF005.CZCE,CF005,CZCE,Short,Close,14195.0,3.0,-3.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.185,BACKTESTING.135,2020-01-20 00:00:00+08:00,2020-01-20,00:00:00,ru2005.SHFE,ru2005,SHFE,Short,Close,13100.0,2.0,-2.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.186,BACKTESTING.136,2020-02-03 00:00:00+08:00,2020-02-03,00:00:00,jm2005.DCE,jm2005,DCE,Short,Close,1171.0,3.0,-3.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.187,BACKTESTING.137,2020-02-06 00:00:00+08:00,2020-02-06,00:00:00,au2006.SHFE,au2006,SHFE,Long,Open,352.3,2.0,2.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.188,BACKTESTING.138,2020-02-11 00:00:00+08:00,2020-02-11,00:00:00,jm2005.DCE,jm2005,DCE,Long,Open,1230.0,5.0,5.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.189,BACKTESTING.139,2020-02-13 00:00:00+08:00,2020-02-13,00:00:00,au2006.SHFE,au2006,SHFE,Short,Close,355.6,2.0,-2.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.190,BACKTESTING.140,2020-02-17 00:00:00+08:00,2020-02-17,00:00:00,au2006.SHFE,au2006,SHFE,Long,Open,358.04,2.0,2.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.191,BACKTESTING.141,2020-02-19 00:00:00+08:00,2020-02-19,00:00:00,FG005.CZCE,FG005,CZCE,Short,Open,1402.0,14.0,-14.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.192,BACKTESTING.142,2020-02-19 00:00:00+08:00,2020-02-19,00:00:00,jm2005.DCE,jm2005,DCE,Short,Close,1265.0,5.0,-5.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.193,BACKTESTING.143,2020-02-21 00:00:00+08:00,2020-02-21,00:00:00,FG005.CZCE,FG005,CZCE,Long,Close,1428.0,14.0,14.0,BACKTESTING,short_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.194,BACKTESTING.144,2020-02-26 00:00:00+08:00,2020-02-26,00:00:00,au2006.SHFE,au2006,SHFE,Short,Close,373.18,2.0,-2.0,BACKTESTING,long_base_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.195,BACKTESTING.145,2020-02-26 00:00:00+08:00,2020-02-26,00:00:00,jm2005.DCE,jm2005,DCE,Long,Open,1274.0,4.0,4.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.196,BACKTESTING.146,2020-03-02 00:00:00+08:00,2020-03-02,00:00:00,jm2005.DCE,jm2005,DCE,Short,Close,1235.0,4.0,-4.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.197,BACKTESTING.147,2020-03-13 00:00:00+08:00,2020-03-13,00:00:00,CF005.CZCE,CF005,CZCE,Short,Open,11970.0,4.0,-4.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.198,BACKTESTING.148,2020-03-16 00:00:00+08:00,2020-03-16,00:00:00,hc2005.SHFE,hc2005,SHFE,Long,Open,3548.0,6.0,6.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.199,BACKTESTING.149,2020-03-16 00:00:00+08:00,2020-03-16,00:00:00,rb2005.SHFE,rb2005,SHFE,Long,Open,3560.0,6.0,6.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.200,BACKTESTING.150,2020-03-19 00:00:00+08:00,2020-03-19,00:00:00,hc2005.SHFE,hc2005,SHFE,Short,Close,3430.0,6.0,-6.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.201,BACKTESTING.151,2020-03-20 00:00:00+08:00,2020-03-20,00:00:00,rb2005.SHFE,rb2005,SHFE,Short,Close,3540.0,6.0,-6.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.202,BACKTESTING.152,2020-03-26 00:00:00+08:00,2020-03-26,00:00:00,CF005.CZCE,CF005,CZCE,Long,Close,10600.0,4.0,4.0,BACKTESTING,short_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.203,BACKTESTING.153,2020-04-07 00:00:00+08:00,2020-04-07,00:00:00,sp2009.SHFE,sp2009,SHFE,Short,Open,4606.0,18.0,-18.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.204,BACKTESTING.154,2020-04-08 00:00:00+08:00,2020-04-08,00:00:00,sp2009.SHFE,sp2009,SHFE,Long,Close,4652.0,18.0,18.0,BACKTESTING,short_base_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.205,BACKTESTING.155,2020-04-15 00:00:00+08:00,2020-04-15,00:00:00,sp2009.SHFE,sp2009,SHFE,Short,Open,4608.0,17.0,-17.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.206,BACKTESTING.156,2020-04-20 00:00:00+08:00,2020-04-20,00:00:00,au2006.SHFE,au2006,SHFE,Long,Open,367.2,1.0,1.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.207,BACKTESTING.157,2020-04-27 00:00:00+08:00,2020-04-27,00:00:00,AP010.CZCE,AP010,CZCE,Long,Open,9160.0,3.0,3.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.208,BACKTESTING.158,2020-04-29 00:00:00+08:00,2020-04-29,00:00:00,au2006.SHFE,au2006,SHFE,Short,Close,377.38,1.0,-1.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.209,BACKTESTING.161,2020-05-12 00:00:00+08:00,2020-05-12,00:00:00,rb2010.SHFE,rb2010,SHFE,Long,Open,3448.0,22.0,22.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.210,BACKTESTING.162,2020-05-13 00:00:00+08:00,2020-05-13,00:00:00,hc2010.SHFE,hc2010,SHFE,Long,Open,3329.0,4.0,4.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.211,BACKTESTING.163,2020-05-15 00:00:00+08:00,2020-05-15,00:00:00,AP010.CZCE,AP010,CZCE,Short,Close,9074.0,3.0,-3.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.212,BACKTESTING.165,2020-05-18 00:00:00+08:00,2020-05-18,00:00:00,OI009.CZCE,OI009,CZCE,Long,Open,6810.0,7.0,7.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.213,BACKTESTING.166,2020-05-18 00:00:00+08:00,2020-05-18,00:00:00,rb2010.SHFE,rb2010,SHFE,Short,Close,3469.0,12.0,-12.0,BACKTESTING,forced_margin_deleverage,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.214,BACKTESTING.167,2020-05-22 00:00:00+08:00,2020-05-22,00:00:00,sp2009.SHFE,sp2009,SHFE,Long,Close,4446.0,17.0,17.0,BACKTESTING,short_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.215,BACKTESTING.168,2020-05-25 00:00:00+08:00,2020-05-25,00:00:00,OI009.CZCE,OI009,CZCE,Short,Close,6783.0,7.0,-7.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.216,BACKTESTING.169,2020-05-25 00:00:00+08:00,2020-05-25,00:00:00,hc2010.SHFE,hc2010,SHFE,Short,Close,3416.0,4.0,-4.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.217,BACKTESTING.170,2020-05-25 00:00:00+08:00,2020-05-25,00:00:00,rb2010.SHFE,rb2010,SHFE,Short,Close,3516.0,10.0,-10.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.218,BACKTESTING.171,2020-05-29 00:00:00+08:00,2020-05-29,00:00:00,jm2009.DCE,jm2009,DCE,Long,Open,1160.0,6.0,6.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.219,BACKTESTING.172,2020-06-02 00:00:00+08:00,2020-06-02,00:00:00,hc2010.SHFE,hc2010,SHFE,Long,Open,3550.0,25.0,25.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.220,BACKTESTING.173,2020-06-03 00:00:00+08:00,2020-06-03,00:00:00,cu2007.SHFE,cu2007,SHFE,Long,Open,44790.0,1.0,1.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.221,BACKTESTING.174,2020-06-03 00:00:00+08:00,2020-06-03,00:00:00,rb2010.SHFE,rb2010,SHFE,Long,Open,3641.0,1.0,1.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.222,BACKTESTING.175,2020-06-04 00:00:00+08:00,2020-06-04,00:00:00,hc2010.SHFE,hc2010,SHFE,Short,Close,3520.0,25.0,-25.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.223,BACKTESTING.176,2020-06-08 00:00:00+08:00,2020-06-08,00:00:00,rb2010.SHFE,rb2010,SHFE,Short,Close,3605.0,1.0,-1.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.224,BACKTESTING.177,2020-06-16 00:00:00+08:00,2020-06-16,00:00:00,jm2009.DCE,jm2009,DCE,Short,Close,1163.0,6.0,-6.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.225,BACKTESTING.178,2020-06-22 00:00:00+08:00,2020-06-22,00:00:00,cu2007.SHFE,cu2007,SHFE,Short,Close,47780.0,1.0,-1.0,BACKTESTING,rollover_close,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.226,BACKTESTING.179,2020-06-22 00:00:00+08:00,2020-06-22,00:00:00,cu2008.SHFE,cu2008,SHFE,Long,Open,47900.0,1.0,1.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.228,BACKTESTING.180,2020-06-22 00:00:00+08:00,2020-06-22,00:00:00,hc2010.SHFE,hc2010,SHFE,Long,Open,3663.0,25.0,25.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.227,BACKTESTING.179.stage847_c9.1,2020-06-22 14:05:00+08:00,2020-06-22,14:05:00,cu2008.SHFE,cu2008,SHFE,Short,Close,47325.0,1.0,-1.0,BACKTESTING,stage847_intraday_05r_stop_no_reentry,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.229,BACKTESTING.181,2020-06-24 00:00:00+08:00,2020-06-24,00:00:00,au2012.SHFE,au2012,SHFE,Long,Open,398.14,2.0,2.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.230,BACKTESTING.182,2020-06-24 00:00:00+08:00,2020-06-24,00:00:00,hc2010.SHFE,hc2010,SHFE,Short,Close,3603.0,25.0,-25.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.231,BACKTESTING.183,2020-07-01 00:00:00+08:00,2020-07-01,00:00:00,sp2009.SHFE,sp2009,SHFE,Short,Open,4404.0,20.0,-20.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.232,BACKTESTING.185,2020-07-02 00:00:00+08:00,2020-07-02,00:00:00,MA009.CZCE,MA009,CZCE,Long,Open,1751.0,26.0,26.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.233,BACKTESTING.186,2020-07-02 00:00:00+08:00,2020-07-02,00:00:00,sp2009.SHFE,sp2009,SHFE,Long,Close,4402.0,10.0,10.0,BACKTESTING,forced_margin_deleverage,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.234,BACKTESTING.187,2020-07-03 00:00:00+08:00,2020-07-03,00:00:00,FG009.CZCE,FG009,CZCE,Long,Open,1502.0,14.0,14.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.235,BACKTESTING.188,2020-07-03 00:00:00+08:00,2020-07-03,00:00:00,au2012.SHFE,au2012,SHFE,Short,Close,397.8,2.0,-2.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.236,BACKTESTING.189,2020-07-03 00:00:00+08:00,2020-07-03,00:00:00,sp2009.SHFE,sp2009,SHFE,Long,Close,4420.0,10.0,10.0,BACKTESTING,short_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.237,BACKTESTING.190,2020-07-08 00:00:00+08:00,2020-07-08,00:00:00,MA009.CZCE,MA009,CZCE,Short,Close,1785.0,26.0,-26.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.238,BACKTESTING.191,2020-07-09 00:00:00+08:00,2020-07-09,00:00:00,OI009.CZCE,OI009,CZCE,Long,Open,7720.0,10.0,10.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.239,BACKTESTING.194,2020-07-10 00:00:00+08:00,2020-07-10,00:00:00,jm2009.DCE,jm2009,DCE,Long,Open,1218.0,5.0,5.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.240,BACKTESTING.194.stage847_c9.1,2020-07-10 09:00:00+08:00,2020-07-10,09:00:00,jm2009.DCE,jm2009,DCE,Short,Close,1207.25,5.0,-5.0,BACKTESTING,stage847_intraday_05r_stop_no_reentry,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.241,BACKTESTING.195,2020-07-15 00:00:00+08:00,2020-07-15,00:00:00,OI009.CZCE,OI009,CZCE,Short,Close,8015.0,5.0,-5.0,BACKTESTING,long_rsi_partial_exit_half,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.242,BACKTESTING.196,2020-07-17 00:00:00+08:00,2020-07-17,00:00:00,SM009.CZCE,SM009,CZCE,Short,Open,6302.0,8.0,-8.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.243,BACKTESTING.197,2020-07-20 00:00:00+08:00,2020-07-20,00:00:00,SA009.CZCE,SA009,CZCE,Short,Open,1356.0,20.0,-20.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.244,BACKTESTING.198,2020-07-27 00:00:00+08:00,2020-07-27,00:00:00,OI009.CZCE,OI009,CZCE,Short,Close,8557.0,5.0,-5.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.245,BACKTESTING.199,2020-08-03 00:00:00+08:00,2020-08-03,00:00:00,SM009.CZCE,SM009,CZCE,Long,Close,6270.0,8.0,8.0,BACKTESTING,short_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.246,BACKTESTING.200,2020-08-03 00:00:00+08:00,2020-08-03,00:00:00,hc2010.SHFE,hc2010,SHFE,Long,Open,3847.0,14.0,14.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.247,BACKTESTING.201,2020-08-04 00:00:00+08:00,2020-08-04,00:00:00,SA009.CZCE,SA009,CZCE,Long,Close,1380.0,20.0,20.0,BACKTESTING,short_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.248,BACKTESTING.202,2020-08-04 00:00:00+08:00,2020-08-04,00:00:00,rb2010.SHFE,rb2010,SHFE,Long,Open,3832.0,2.0,2.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.249,BACKTESTING.203,2020-08-11 00:00:00+08:00,2020-08-11,00:00:00,hc2010.SHFE,hc2010,SHFE,Short,Close,3902.0,14.0,-14.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.250,BACKTESTING.204,2020-08-12 00:00:00+08:00,2020-08-12,00:00:00,FG009.CZCE,FG009,CZCE,Short,Close,1941.0,14.0,-14.0,BACKTESTING,rollover_close,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
