vt_symbol,tq_symbol,bar_datetime,bar_id,open,high,low,close,volume,open_oi,close_oi,required_date,minute_source,bar_date
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:00:00,19080,5604.0,5604.0,5604.0,5604.0,0.0,83532.0,83532.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:01:00,19081,5604.0,5604.0,5604.0,5604.0,0.0,83654.0,83654.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:02:00,19082,5602.0,5602.0,5602.0,5602.0,0.0,83675.0,83675.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:03:00,19083,5604.0,5604.0,5604.0,5604.0,0.0,83932.0,83932.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:04:00,19084,5606.0,5606.0,5606.0,5606.0,0.0,83826.0,83826.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:05:00,19085,5608.0,5608.0,5608.0,5608.0,0.0,84029.0,84029.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:06:00,19086,5608.0,5608.0,5608.0,5608.0,0.0,84296.0,84296.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:07:00,19087,5610.0,5610.0,5610.0,5610.0,0.0,84347.0,84347.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:08:00,19088,5612.0,5612.0,5612.0,5612.0,0.0,84519.0,84519.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:09:00,19089,5614.0,5614.0,5614.0,5614.0,0.0,84668.0,84668.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:10:00,19090,5612.0,5612.0,5612.0,5612.0,0.0,84737.0,84737.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:11:00,19091,5610.0,5610.0,5610.0,5610.0,0.0,84803.0,84803.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:12:00,19092,5616.0,5616.0,5616.0,5616.0,0.0,85018.0,85018.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:13:00,19093,5620.0,5620.0,5620.0,5620.0,0.0,85604.0,85604.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:14:00,19094,5618.0,5618.0,5618.0,5618.0,0.0,85924.0,85924.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:15:00,19095,5614.0,5614.0,5614.0,5614.0,0.0,86026.0,86026.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:16:00,19096,5618.0,5618.0,5618.0,5618.0,0.0,85958.0,85958.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:17:00,19097,5614.0,5614.0,5614.0,5614.0,0.0,85984.0,85984.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:18:00,19098,5614.0,5614.0,5614.0,5614.0,0.0,85951.0,85951.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:19:00,19099,5612.0,5612.0,5612.0,5612.0,0.0,85853.0,85853.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:20:00,19100,5612.0,5612.0,5612.0,5612.0,0.0,85791.0,85791.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:21:00,19101,5610.0,5610.0,5610.0,5610.0,0.0,85555.0,85555.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:22:00,19102,5614.0,5614.0,5614.0,5614.0,0.0,85549.0,85549.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:23:00,19103,5610.0,5610.0,5610.0,5610.0,0.0,85521.0,85521.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:24:00,19104,5612.0,5612.0,5612.0,5612.0,0.0,85638.0,85638.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:25:00,19105,5614.0,5614.0,5614.0,5614.0,0.0,85616.0,85616.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:26:00,19106,5610.0,5610.0,5610.0,5610.0,0.0,85626.0,85626.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:27:00,19107,5610.0,5610.0,5610.0,5610.0,0.0,85581.0,85581.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:28:00,19108,5610.0,5610.0,5610.0,5610.0,0.0,85582.0,85582.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:29:00,19109,5616.0,5616.0,5616.0,5616.0,0.0,85634.0,85634.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:30:00,19110,5616.0,5616.0,5616.0,5616.0,0.0,85647.0,85647.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:31:00,19111,5612.0,5612.0,5612.0,5612.0,0.0,85672.0,85672.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:32:00,19112,5614.0,5614.0,5614.0,5614.0,0.0,85706.0,85706.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:33:00,19113,5618.0,5618.0,5618.0,5618.0,0.0,85822.0,85822.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:34:00,19114,5614.0,5614.0,5614.0,5614.0,0.0,85843.0,85843.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:35:00,19115,5612.0,5612.0,5612.0,5612.0,0.0,85854.0,85854.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:36:00,19116,5616.0,5616.0,5616.0,5616.0,0.0,85743.0,85743.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:37:00,19117,5618.0,5618.0,5618.0,5618.0,0.0,85827.0,85827.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:38:00,19118,5618.0,5618.0,5618.0,5618.0,0.0,85841.0,85841.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:39:00,19119,5620.0,5620.0,5620.0,5620.0,0.0,86181.0,86181.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:40:00,19120,5624.0,5624.0,5624.0,5624.0,0.0,86505.0,86505.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:41:00,19121,5620.0,5620.0,5620.0,5620.0,0.0,86641.0,86641.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:42:00,19122,5618.0,5618.0,5618.0,5618.0,0.0,86670.0,86670.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
sp1906.SHFE,SHFE.sp1906,2019-02-22 09:43:00,19123,5618.0,5618.0,5618.0,5618.0,0.0,86721.0,86721.0,2019-02-22,tqsdk_stage859_backtest,2019-02-22
