vt_symbol,tq_symbol,bar_datetime,bar_id,open,high,low,close,volume,open_oi,close_oi,required_date,minute_source,bar_date
ru2001.SHFE,SHFE.ru2001,2019-11-20 09:00:00,69780,12100.0,12100.0,12100.0,12100.0,0.0,133710.0,133710.0,2019-11-20,tqsdk_stage859_backtest,2019-11-20
ru2001.SHFE,SHFE.ru2001,2019-11-20 09:01:00,69781,12095.0,12095.0,12095.0,12095.0,0.0,133770.0,133770.0,2019-11-20,tqsdk_stage859_backtest,2019-11-20
ru2001.SHFE,SHFE.ru2001,2019-11-20 09:02:00,69782,12090.0,12090.0,12090.0,12090.0,0.0,133772.0,133772.0,2019-11-20,tqsdk_stage859_backtest,2019-11-20
ru2001.SHFE,SHFE.ru2001,2019-11-20 09:03:00,69783,12060.0,12060.0,12060.0,12060.0,0.0,133931.0,133931.0,2019-11-20,tqsdk_stage859_backtest,2019-11-20
ru2001.SHFE,SHFE.ru2001,2019-11-20 09:04:00,69784,12080.0,12080.0,12080.0,12080.0,0.0,133877.0,133877.0,2019-11-20,tqsdk_stage859_backtest,2019-11-20
ru2001.SHFE,SHFE.ru2001,2019-11-20 09:05:00,69785,12090.0,12090.0,12090.0,12090.0,0.0,133837.0,133837.0,2019-11-20,tqsdk_stage859_backtest,2019-11-20
ru2001.SHFE,SHFE.ru2001,2019-11-20 09:06:00,69786,12090.0,12090.0,12090.0,12090.0,0.0,133837.0,133837.0,2019-11-20,tqsdk_stage859_backtest,2019-11-20
ru2001.SHFE,SHFE.ru2001,2019-11-20 09:07:00,69787,12115.0,12115.0,12115.0,12115.0,0.0,133823.0,133823.0,2019-11-20,tqsdk_stage859_backtest,2019-11-20
ru2001.SHFE,SHFE.ru2001,2019-11-20 09:08:00,69788,12105.0,12105.0,12105.0,12105.0,0.0,133865.0,133865.0,2019-11-20,tqsdk_stage859_backtest,2019-11-20
ru2001.SHFE,SHFE.ru2001,2019-11-20 09:09:00,69789,12120.0,12120.0,12120.0,12120.0,0.0,133892.0,133892.0,2019-11-20,tqsdk_stage859_backtest,2019-11-20
ru2001.SHFE,SHFE.ru2001,2019-11-20 09:10:00,69790,12130.0,12130.0,12130.0,12130.0,0.0,133961.0,133961.0,2019-11-20,tqsdk_stage859_backtest,2019-11-20
ru2001.SHFE,SHFE.ru2001,2019-11-20 09:11:00,69791,12145.0,12145.0,12145.0,12145.0,0.0,134343.0,134343.0,2019-11-20,tqsdk_stage859_backtest,2019-11-20
ru2001.SHFE,SHFE.ru2001,2019-11-20 09:12:00,69792,12130.0,12130.0,12130.0,12130.0,0.0,134476.0,134476.0,2019-11-20,tqsdk_stage859_backtest,2019-11-20
ru2001.SHFE,SHFE.ru2001,2019-11-20 09:13:00,69793,12135.0,12135.0,12135.0,12135.0,0.0,134465.0,134465.0,2019-11-20,tqsdk_stage859_backtest,2019-11-20
ru2001.SHFE,SHFE.ru2001,2019-11-20 09:14:00,69794,12135.0,12135.0,12135.0,12135.0,0.0,134460.0,134460.0,2019-11-20,tqsdk_stage859_backtest,2019-11-20
ru2001.SHFE,SHFE.ru2001,2019-11-20 09:15:00,69795,12125.0,12125.0,12125.0,12125.0,0.0,134651.0,134651.0,2019-11-20,tqsdk_stage859_backtest,2019-11-20
ru2001.SHFE,SHFE.ru2001,2019-11-20 09:16:00,69796,12125.0,12125.0,12125.0,12125.0,0.0,134551.0,134551.0,2019-11-20,tqsdk_stage859_backtest,2019-11-20
ru2001.SHFE,SHFE.ru2001,2019-11-20 09:17:00,69797,12125.0,12125.0,12125.0,12125.0,0.0,134670.0,134670.0,2019-11-20,tqsdk_stage859_backtest,2019-11-20
ru2001.SHFE,SHFE.ru2001,2019-11-20 09:18:00,69798,12130.0,12130.0,12130.0,12130.0,0.0,134474.0,134474.0,2019-11-20,tqsdk_stage859_backtest,2019-11-20
ru2001.SHFE,SHFE.ru2001,2019-11-20 09:19:00,69799,12135.0,12135.0,12135.0,12135.0,0.0,134560.0,134560.0,2019-11-20,tqsdk_stage859_backtest,2019-11-20
