vt_symbol,tq_symbol,bar_datetime,bar_id,open,high,low,close,volume,open_oi,close_oi,required_date,minute_source,bar_date
fu1909.SHFE,SHFE.fu1909,2019-08-02 09:00:00,75181,2948.0,2948.0,2948.0,2948.0,0.0,82614.0,82614.0,2019-08-02,tqsdk_stage859_backtest,2019-08-02
fu1909.SHFE,SHFE.fu1909,2019-08-02 09:01:00,75182,2955.0,2955.0,2955.0,2955.0,0.0,79553.0,79553.0,2019-08-02,tqsdk_stage859_backtest,2019-08-02
fu1909.SHFE,SHFE.fu1909,2019-08-02 09:02:00,75183,2951.0,2951.0,2951.0,2951.0,0.0,79169.0,79169.0,2019-08-02,tqsdk_stage859_backtest,2019-08-02
fu1909.SHFE,SHFE.fu1909,2019-08-02 09:03:00,75184,2963.0,2963.0,2963.0,2963.0,0.0,79072.0,79072.0,2019-08-02,tqsdk_stage859_backtest,2019-08-02
fu1909.SHFE,SHFE.fu1909,2019-08-02 09:04:00,75185,2952.0,2952.0,2952.0,2952.0,0.0,79198.0,79198.0,2019-08-02,tqsdk_stage859_backtest,2019-08-02
fu1909.SHFE,SHFE.fu1909,2019-08-02 09:05:00,75186,2952.0,2952.0,2952.0,2952.0,0.0,79125.0,79125.0,2019-08-02,tqsdk_stage859_backtest,2019-08-02
fu1909.SHFE,SHFE.fu1909,2019-08-02 09:06:00,75187,2952.0,2952.0,2952.0,2952.0,0.0,78739.0,78739.0,2019-08-02,tqsdk_stage859_backtest,2019-08-02
fu1909.SHFE,SHFE.fu1909,2019-08-02 09:07:00,75188,2957.0,2957.0,2957.0,2957.0,0.0,78293.0,78293.0,2019-08-02,tqsdk_stage859_backtest,2019-08-02
fu1909.SHFE,SHFE.fu1909,2019-08-02 09:08:00,75189,2959.0,2959.0,2959.0,2959.0,0.0,77936.0,77936.0,2019-08-02,tqsdk_stage859_backtest,2019-08-02
fu1909.SHFE,SHFE.fu1909,2019-08-02 09:09:00,75190,2959.0,2959.0,2959.0,2959.0,0.0,78117.0,78117.0,2019-08-02,tqsdk_stage859_backtest,2019-08-02
fu1909.SHFE,SHFE.fu1909,2019-08-02 09:10:00,75191,2959.0,2959.0,2959.0,2959.0,0.0,77880.0,77880.0,2019-08-02,tqsdk_stage859_backtest,2019-08-02
fu1909.SHFE,SHFE.fu1909,2019-08-02 09:11:00,75192,2951.0,2951.0,2951.0,2951.0,0.0,78060.0,78060.0,2019-08-02,tqsdk_stage859_backtest,2019-08-02
fu1909.SHFE,SHFE.fu1909,2019-08-02 09:12:00,75193,2955.0,2955.0,2955.0,2955.0,0.0,78180.0,78180.0,2019-08-02,tqsdk_stage859_backtest,2019-08-02
fu1909.SHFE,SHFE.fu1909,2019-08-02 09:13:00,75194,2955.0,2955.0,2955.0,2955.0,0.0,77966.0,77966.0,2019-08-02,tqsdk_stage859_backtest,2019-08-02
fu1909.SHFE,SHFE.fu1909,2019-08-02 09:14:00,75195,2960.0,2960.0,2960.0,2960.0,0.0,77865.0,77865.0,2019-08-02,tqsdk_stage859_backtest,2019-08-02
fu1909.SHFE,SHFE.fu1909,2019-08-02 09:15:00,75196,2960.0,2960.0,2960.0,2960.0,0.0,77921.0,77921.0,2019-08-02,tqsdk_stage859_backtest,2019-08-02
fu1909.SHFE,SHFE.fu1909,2019-08-02 09:16:00,75197,2955.0,2955.0,2955.0,2955.0,0.0,77761.0,77761.0,2019-08-02,tqsdk_stage859_backtest,2019-08-02
fu1909.SHFE,SHFE.fu1909,2019-08-02 09:17:00,75198,2955.0,2955.0,2955.0,2955.0,0.0,77780.0,77780.0,2019-08-02,tqsdk_stage859_backtest,2019-08-02
fu1909.SHFE,SHFE.fu1909,2019-08-02 09:18:00,75199,2955.0,2955.0,2955.0,2955.0,0.0,77836.0,77836.0,2019-08-02,tqsdk_stage859_backtest,2019-08-02
fu1909.SHFE,SHFE.fu1909,2019-08-02 09:19:00,75200,2958.0,2958.0,2958.0,2958.0,0.0,77792.0,77792.0,2019-08-02,tqsdk_stage859_backtest,2019-08-02
fu1909.SHFE,SHFE.fu1909,2019-08-02 09:20:00,75201,2956.0,2956.0,2956.0,2956.0,0.0,77979.0,77979.0,2019-08-02,tqsdk_stage859_backtest,2019-08-02
fu1909.SHFE,SHFE.fu1909,2019-08-02 09:21:00,75202,2959.0,2959.0,2959.0,2959.0,0.0,77912.0,77912.0,2019-08-02,tqsdk_stage859_backtest,2019-08-02
fu1909.SHFE,SHFE.fu1909,2019-08-02 09:22:00,75203,2962.0,2962.0,2962.0,2962.0,0.0,77823.0,77823.0,2019-08-02,tqsdk_stage859_backtest,2019-08-02
fu1909.SHFE,SHFE.fu1909,2019-08-02 09:23:00,75204,2972.0,2972.0,2972.0,2972.0,0.0,77510.0,77510.0,2019-08-02,tqsdk_stage859_backtest,2019-08-02
