vt_symbol,tq_symbol,bar_datetime,bar_id,open,high,low,close,volume,open_oi,close_oi,required_date,minute_source,bar_date
cu2007.SHFE,SHFE.cu2007,2020-06-03 00:01:00,83515,44940.0,44940.0,44940.0,44940.0,0.0,104786.0,104786.0,2020-06-03,tqsdk_stage859_backtest,2020-06-03
cu2007.SHFE,SHFE.cu2007,2020-06-03 00:02:00,83516,44950.0,44950.0,44950.0,44950.0,0.0,104767.0,104767.0,2020-06-03,tqsdk_stage859_backtest,2020-06-03
cu2007.SHFE,SHFE.cu2007,2020-06-03 00:03:00,83517,44950.0,44950.0,44950.0,44950.0,0.0,104751.0,104751.0,2020-06-03,tqsdk_stage859_backtest,2020-06-03
cu2007.SHFE,SHFE.cu2007,2020-06-03 00:04:00,83518,44950.0,44950.0,44950.0,44950.0,0.0,104762.0,104762.0,2020-06-03,tqsdk_stage859_backtest,2020-06-03
cu2007.SHFE,SHFE.cu2007,2020-06-03 00:05:00,83519,44940.0,44940.0,44940.0,44940.0,0.0,104768.0,104768.0,2020-06-03,tqsdk_stage859_backtest,2020-06-03
cu2007.SHFE,SHFE.cu2007,2020-06-03 00:06:00,83520,44960.0,44960.0,44960.0,44960.0,0.0,104741.0,104741.0,2020-06-03,tqsdk_stage859_backtest,2020-06-03
cu2007.SHFE,SHFE.cu2007,2020-06-03 00:07:00,83521,44950.0,44950.0,44950.0,44950.0,0.0,104741.0,104741.0,2020-06-03,tqsdk_stage859_backtest,2020-06-03
cu2007.SHFE,SHFE.cu2007,2020-06-03 00:08:00,83522,44930.0,44930.0,44930.0,44930.0,0.0,104756.0,104756.0,2020-06-03,tqsdk_stage859_backtest,2020-06-03
cu2007.SHFE,SHFE.cu2007,2020-06-03 00:09:00,83523,44930.0,44930.0,44930.0,44930.0,0.0,104756.0,104756.0,2020-06-03,tqsdk_stage859_backtest,2020-06-03
cu2007.SHFE,SHFE.cu2007,2020-06-03 00:10:00,83524,44930.0,44930.0,44930.0,44930.0,0.0,104752.0,104752.0,2020-06-03,tqsdk_stage859_backtest,2020-06-03
cu2007.SHFE,SHFE.cu2007,2020-06-03 00:11:00,83525,44930.0,44930.0,44930.0,44930.0,0.0,104745.0,104745.0,2020-06-03,tqsdk_stage859_backtest,2020-06-03
cu2007.SHFE,SHFE.cu2007,2020-06-03 00:12:00,83526,44930.0,44930.0,44930.0,44930.0,0.0,104733.0,104733.0,2020-06-03,tqsdk_stage859_backtest,2020-06-03
cu2007.SHFE,SHFE.cu2007,2020-06-03 00:13:00,83527,44950.0,44950.0,44950.0,44950.0,0.0,104717.0,104717.0,2020-06-03,tqsdk_stage859_backtest,2020-06-03
cu2007.SHFE,SHFE.cu2007,2020-06-03 00:14:00,83528,44940.0,44940.0,44940.0,44940.0,0.0,104730.0,104730.0,2020-06-03,tqsdk_stage859_backtest,2020-06-03
cu2007.SHFE,SHFE.cu2007,2020-06-03 00:15:00,83529,44930.0,44930.0,44930.0,44930.0,0.0,104728.0,104728.0,2020-06-03,tqsdk_stage859_backtest,2020-06-03
cu2007.SHFE,SHFE.cu2007,2020-06-03 00:16:00,83530,44940.0,44940.0,44940.0,44940.0,0.0,104692.0,104692.0,2020-06-03,tqsdk_stage859_backtest,2020-06-03
