window_id,window_group,duration_years,requested_start,requested_end,start_month_num,complete_window,terminal_near_complete,comparison,left_arm,right_arm,left_end_equity,right_end_equity,left_return_pct,right_return_pct,delta_return_pct,left_max_dd_pct,right_max_dd_pct,dd_worsening_pp,left_sharpe,right_sharpe,delta_sharpe,left_slippage,right_slippage,slippage_ratio,left_trades,right_trades,left_win_rate_pct,right_win_rate_pct,left_survival_pass,right_survival_pass,left_broker100_pass,right_broker100_pass,left_broker10_peak_pct,right_broker10_peak_pct,left_days_over_100pct,right_days_over_100pct,return_win,left_positive,right_positive,dd_noninferior_2pp,sharpe_noninferior_005,left_dd50_fail,right_dd50_fail
roll_1y_2022_06,rolling_1y,1,2022-06-01,2023-05-31,6,1,0,A_vs_C,A,C,155390.0,138579.99999999994,3.5933333333333373,-7.613333333333372,-11.20666666666671,-48.41654494755012,-45.387142977504425,0.0,0.29426886645523737,-0.005583568596911576,-0.2998524350521489,3920.0,4620.0,1.1785714285714286,44,77,42.66666666666667,46.42857142857143,1,1,1,1,65.83208909929596,67.1209263854425,0,0,0,1,0,1,0,0,0
roll_1y_2023_01,rolling_1y,1,2023-01-01,2023-12-31,1,1,0,A_vs_C,A,C,154245.0,138040.0,2.829999999999999,-7.973333333333333,-10.803333333333331,-20.41310362173038,-25.38393384524513,4.970830223514753,0.24108733083794534,-0.1687963647017797,-0.40988369553972503,3090.0,4510.0,1.4595469255663431,52,86,52.84552845528455,52.071005917159766,1,1,1,1,55.3886925795053,61.47677337276073,0,0,0,1,0,0,0,0,0
roll_1y_2023_06,rolling_1y,1,2023-06-01,2024-05-31,6,1,0,A_vs_C,A,C,235995.0,235470.0,57.32999999999999,56.98000000000001,-0.3499999999999801,-12.649247822644494,-18.518416938646777,5.869169116002283,1.622290666400262,1.4514685144238015,-0.17082215197646056,4960.0,7200.0,1.4516129032258065,75,108,56.72514619883041,55.729166666666664,1,1,1,1,54.49406226925917,71.67735832831714,0,0,0,1,1,0,0,0,0
roll_1y_2024_01,rolling_1y,1,2024-01-01,2024-12-31,1,1,0,A_vs_C,A,C,243210.00000000003,339745.0,62.140000000000015,126.49666666666666,64.35666666666664,-11.599973745815738,-11.58165399092307,0.0,1.8821104539521711,2.7712186331726936,0.8891081792205224,7060.0,10990.0,1.5566572237960339,80,109,55.494505494505496,57.345971563981045,1,1,1,1,56.41501420666965,62.12224650764991,0,0,1,1,1,1,1,0,0
roll_1y_2024_06,rolling_1y,1,2024-06-01,2025-05-31,6,1,0,A_vs_C,A,C,159995.0,274415.0,6.663333333333332,82.94333333333333,76.28,-17.784364579473877,-22.607528385256437,4.82316380578256,0.4147153731833901,2.043689823716232,1.628974450532842,4380.0,12050.0,2.7511415525114153,56,111,49.60629921259843,50.0,1,1,1,1,58.61832797427653,63.083497473666185,0,0,1,1,1,0,1,0,0
roll_1y_2025_01,rolling_1y,1,2025-01-01,2025-12-31,1,1,0,A_vs_C,A,C,221035.80000000002,226786.8,47.35720000000001,51.191199999999995,3.833999999999982,-22.43900728561966,-30.44867183176536,8.0096645461457,1.1853241086275543,1.0782339725272778,-0.10709013610027651,5190.0,9330.0,1.7976878612716762,52,81,47.61904761904761,48.888888888888886,1,1,1,1,56.07835862844295,73.40526427210501,0,0,1,1,1,0,0,0,0
roll_1y_2025_06,rolling_1y,1,2025-06-01,2026-05-31,6,1,0,A_vs_C,A,C,212612.80000000005,202316.70000000004,41.7418666666667,34.87780000000002,-6.86406666666668,-22.048158640226625,-28.14930058814179,6.101141947915167,1.133260170632485,0.9319867450057923,-0.2012734256266927,5970.0,7290.0,1.221105527638191,58,77,48.35164835164835,52.72727272727272,1,1,1,1,54.528762298068756,59.69441091577015,0,0,0,1,1,0,0,0,0
roll_2y_2018_01,rolling_2y,2,2018-01-01,2019-12-31,1,1,0,A_vs_C,A,C,213888.90000000002,213888.90000000002,42.592600000000026,42.592600000000026,0.0,-21.794263870121434,-21.794263870121434,0.0,0.8702901129310863,0.8702901129310863,0.0,10510.0,10510.0,1.0,131,131,47.08994708994709,47.08994708994709,1,1,1,1,77.9591613368685,77.9591613368685,0,0,1,1,1,1,1,0,0
roll_2y_2018_06,rolling_2y,2,2018-06-01,2020-05-31,6,1,0,A_vs_C,A,C,329749.9,329749.9,119.83326666666669,119.83326666666669,0.0,-20.254643395542114,-20.254643395542114,0.0,1.5428616683676633,1.5428616683676633,0.0,17160.0,17160.0,1.0,155,155,54.0650406504065,54.0650406504065,1,1,1,1,74.6460645367816,74.6460645367816,0,0,1,1,1,1,1,0,0
roll_2y_2019_01,rolling_2y,2,2019-01-01,2020-12-31,1,1,0,A_vs_C,A,C,622443.1000000001,622443.1000000001,314.9620666666667,314.9620666666667,0.0,-26.521543284524128,-26.521543284524128,0.0,2.0530996068584484,2.0530996068584484,0.0,33600.0,33600.0,1.0,214,214,56.40243902439024,56.40243902439024,1,1,1,1,91.05251610722503,91.05251610722503,0,0,1,1,1,1,1,0,0
roll_2y_2019_06,rolling_2y,2,2019-06-01,2021-05-31,6,1,0,A_vs_C,A,C,1709318.2,1709318.2,1039.5454666666665,1039.5454666666665,0.0,-23.747904596653235,-23.747904596653235,0.0,2.975722699612778,2.975722699612778,0.0,43740.0,43740.0,1.0,217,217,58.791208791208796,58.791208791208796,1,1,1,1,79.88024765067189,79.88024765067189,0,0,1,1,1,1,1,0,0
roll_2y_2020_01,rolling_2y,2,2020-01-01,2021-12-31,1,1,0,A_vs_C,A,C,1810781.6000000006,1810781.6000000006,1107.1877333333337,1107.1877333333337,0.0,-29.526696675479837,-29.526696675479837,0.0,2.653356235238829,2.653356235238829,0.0,52620.0,52620.0,1.0,240,240,57.54475703324808,57.54475703324808,1,1,1,1,69.05850384569503,69.05850384569503,0,0,1,1,1,1,1,0,0
roll_2y_2020_06,rolling_2y,2,2020-06-01,2022-05-31,6,1,0,A_vs_C,A,C,1624716.1000000006,1492316.1000000006,983.1440666666671,894.8774000000004,-88.26666666666665,-43.13613149419664,-47.77003411273311,4.633902618536467,2.3796703616096235,2.303816212514443,-0.07585414909518073,98660.0,103420.0,1.0482465031421042,260,268,56.92695214105793,56.75,1,1,1,1,70.92462190994388,70.92462190994388,0,0,0,1,1,0,0,0,0
roll_2y_2021_01,rolling_2y,2,2021-01-01,2022-12-31,1,1,0,A_vs_C,A,C,860916.7999999999,690191.7999999999,473.9445333333333,360.12786666666665,-113.81666666666666,-42.435907154063166,-45.708223118510396,3.2723159644472304,1.868292867615055,1.7020217057629587,-0.16627116185209623,43900.0,48270.0,1.0995444191343964,205,240,54.6875,53.581661891117484,1,1,1,1,72.2284305821959,69.7945523269841,0,0,0,1,1,0,0,0,0
roll_2y_2021_06,rolling_2y,2,2021-06-01,2023-05-31,6,1,0,A_vs_C,A,C,192795.0,201534.99999999994,28.530000000000012,34.356666666666634,5.826666666666622,-44.409843864884735,-47.18077361129133,2.770929746406594,0.5203772524430028,0.5729900116138557,0.05261275917085284,11820.0,13500.0,1.1421319796954315,171,212,48.33948339483395,49.25373134328358,1,1,1,1,61.673335692911614,61.673335692911614,0,0,1,1,1,0,1,0,0
roll_2y_2022_01,rolling_2y,2,2022-01-01,2023-12-31,1,1,0,A_vs_C,A,C,124935.0,125955.0,-16.71,-16.03,0.6799999999999997,-40.48677546426561,-41.458630527817405,0.9718550635517929,-0.07063581956976034,-0.03091370190825098,0.03972211766150936,6010.0,8300.0,1.3810316139767056,118,174,47.11111111111111,46.96485623003195,1,1,1,1,64.62988691437803,67.04901372534314,0,0,1,0,0,1,1,0,0
roll_2y_2022_06,rolling_2y,2,2022-06-01,2024-05-31,6,1,0,A_vs_C,A,C,284485.0,225739.99999999994,89.65666666666667,50.493333333333304,-39.16333333333336,-52.44489443632984,-50.97101693487238,0.0,0.9898117892288362,0.6977764139141789,-0.2920353753146573,11510.0,14340.0,1.2458731537793224,124,192,52.226720647773284,51.632047477744806,1,1,1,1,83.42937186670598,83.48684615152706,0,0,0,1,1,1,0,1,1
roll_2y_2023_01,rolling_2y,2,2023-01-01,2024-12-31,1,1,0,A_vs_C,A,C,272705.0,312460.0,81.80333333333334,108.30666666666669,26.503333333333345,-20.41310362173038,-25.38393384524513,4.970830223514753,1.2523178647696547,1.3841610038190495,0.13184313904939482,11220.0,14680.0,1.3083778966131907,132,195,54.09836065573771,54.35356200527705,1,1,1,1,59.86132717830351,62.42438840797892,0,0,1,1,1,0,1,0,0
roll_2y_2023_06,rolling_2y,2,2023-06-01,2025-05-31,6,1,0,A_vs_C,A,C,270145.0,448560.0000000001,80.09666666666666,199.04000000000005,118.94333333333338,-20.681373421099437,-22.604653346794066,1.9232799256946294,1.2007676770554396,1.7767281862208228,0.5759605091653832,13540.0,25720.0,1.8995568685376663,150,226,52.88753799392097,53.73134328358209,1,1,1,1,66.81402748181353,71.67735832831714,0,0,1,1,1,1,1,0,0
roll_2y_2024_01,rolling_2y,2,2024-01-01,2025-12-31,1,1,0,A_vs_C,A,C,367621.2,520354.0000000001,145.08079999999998,246.90266666666676,101.82186666666678,-23.41533833183689,-31.304627585948886,7.889289254111997,1.4306603632818273,1.6706586447798661,0.2399982814980388,17010.0,34200.0,2.0105820105820107,146,208,52.20338983050847,53.50140056022409,1,1,1,1,57.109188577890876,70.35616691854548,0,0,1,1,1,0,1,0,0
roll_2y_2024_06,rolling_2y,2,2024-06-01,2026-05-31,6,1,0,A_vs_C,A,C,250492.80000000005,365786.1000000001,66.99520000000004,143.85740000000004,76.8622,-22.345262177983848,-29.487015764708335,7.141753586724487,0.9678135448542553,1.3185766256947682,0.3507630808405129,11260.0,27950.0,2.4822380106571935,114,193,50.638297872340424,49.16943521594684,1,1,1,1,58.61832797427653,67.39333465439283,0,0,1,1,1,0,1,0,0
roll_3y_2018_01,rolling_3y,3,2018-01-01,2020-12-31,1,1,0,A_vs_C,A,C,736706.2000000002,736706.2000000002,391.1374666666668,391.1374666666668,0.0,-26.682005551630517,-26.682005551630517,0.0,1.725771707125566,1.725771707125566,0.0,40330.0,40330.0,1.0,261,261,53.67088607594936,53.67088607594936,1,1,1,1,93.58070146346671,93.58070146346671,0,0,1,1,1,1,1,0,0
roll_3y_2018_06,rolling_3y,3,2018-06-01,2021-05-31,6,1,0,A_vs_C,A,C,1885491.9000000004,1885491.9000000004,1156.9946000000002,1156.9946000000002,0.0,-26.426310244459227,-26.426310244459227,0.0,2.2437274450518614,2.2437274450518614,0.0,57950.0,57950.0,1.0,288,288,56.29139072847682,56.29139072847682,1,1,1,1,81.74788402817866,81.74788402817866,0,0,1,1,1,1,1,0,0
roll_3y_2019_01,rolling_3y,3,2019-01-01,2021-12-31,1,1,0,A_vs_C,A,C,4150973.5,4150973.5,2667.315666666667,2667.315666666667,0.0,-30.443310158406376,-30.443310158406376,0.0,2.464684115466079,2.464684115466079,0.0,128300.0,128300.0,1.0,338,338,57.47126436781609,57.47126436781609,1,1,1,1,91.05251610722503,91.05251610722503,0,0,1,1,1,1,1,0,0
roll_3y_2019_06,rolling_3y,3,2019-06-01,2022-05-31,6,1,0,A_vs_C,A,C,3019429.5999999996,2774539.6,1912.9530666666665,1749.6930666666667,-163.25999999999976,-40.98311618444674,-45.769664172712744,4.786547988266001,2.2725442044520383,2.2158273943959754,-0.05671681005606288,188210.0,196410.0,1.0435683544976355,353,361,57.2202166064982,57.09156193895871,1,1,1,1,79.88024765067189,79.88024765067189,0,0,0,1,1,0,0,0,0
roll_3y_2020_01,rolling_3y,3,2020-01-01,2022-12-31,1,1,0,A_vs_C,A,C,1997767.2000000004,1584157.2000000004,1231.8448000000003,956.1048000000003,-275.74,-43.55105310326064,-47.015974983977735,3.4649218807170925,1.9689640869247476,1.8183748331453367,-0.1505892537794109,110240.0,123100.0,1.116654571843251,328,363,55.6420233463035,54.761904761904766,1,1,1,1,69.05850384569503,69.24115450180226,0,0,0,1,1,0,0,0,0
roll_3y_2020_06,rolling_3y,3,2020-06-01,2023-05-31,6,1,0,A_vs_C,A,C,2075216.1,1687846.0999999996,1283.4774000000002,1025.230733333333,-258.2466666666671,-43.649920696916546,-48.093427316624926,4.44350661970838,1.9519724592203664,1.792014869004582,-0.15995759021578437,144040.0,179900.0,1.248958622604832,307,364,55.05154639175258,53.64485981308411,1,1,1,1,73.79770802125178,89.49050349681107,0,0,0,1,1,0,0,0,0
roll_3y_2021_01,rolling_3y,3,2021-01-01,2023-12-31,1,1,0,A_vs_C,A,C,790321.7999999999,649991.7999999996,426.8812,333.3278666666664,-93.55333333333357,-42.435907154063166,-51.18229085648372,8.746383702420552,1.3852736234819327,1.239281157262474,-0.14599246621945872,70970.0,86580.0,1.2199520924334226,268,351,53.34821428571429,51.8664047151277,1,1,1,0,76.51221302023275,104.28131665553902,0,1,0,1,1,0,0,0,1
roll_3y_2021_06,rolling_3y,3,2021-06-01,2024-05-31,6,1,0,A_vs_C,A,C,292945.0,279054.99999999994,95.29666666666668,86.03666666666663,-9.260000000000048,-47.822326023960905,-49.236624713463975,1.4142986895030702,0.7943130972271718,0.7327574830539278,-0.061555614173243955,18880.0,23410.0,1.239936440677966,249,327,50.80831408775982,51.87265917602997,1,1,1,1,61.673335692911614,64.22826164491052,0,0,0,1,1,1,0,0,0
roll_3y_2022_01,rolling_3y,3,2022-01-01,2024-12-31,1,1,0,A_vs_C,A,C,218635.00000000003,303255.0,45.75666666666669,102.17,56.41333333333331,-40.48677546426561,-41.458630527817405,0.9718550635517929,0.542739452434003,0.8247861335062346,0.28204668107223163,12790.0,18490.0,1.4456606724003127,198,283,51.105651105651106,50.57471264367817,1,1,1,1,64.62988691437803,67.04901372534314,0,0,1,1,1,1,1,0,0
roll_3y_2022_06,rolling_3y,3,2022-06-01,2025-05-31,6,1,0,A_vs_C,A,C,364055.00000000006,458615.00000000006,142.70333333333335,205.7433333333334,63.04000000000005,-52.44489443632984,-50.97101693487238,0.0,0.9703951182749581,1.109506954212221,0.13911183593726284,26100.0,41810.0,1.6019157088122606,203,311,51.213592233009706,51.107011070110694,1,1,1,1,83.42937186670598,83.48684615152706,0,0,1,1,1,1,1,1,1
roll_3y_2023_01,rolling_3y,3,2023-01-01,2025-12-31,1,1,0,A_vs_C,A,C,409891.60000000003,497216.3000000001,173.2610666666667,231.47753333333338,58.21646666666669,-24.361360612109106,-30.043899923887153,5.682539311778047,1.1673561067304334,1.241856274102008,0.07450016737157461,22650.0,35290.0,1.558057395143488,197,294,52.39234449760766,52.46212121212122,1,1,1,1,67.51226774079781,65.98883173142008,0,0,1,1,1,0,1,0,0
roll_3y_2023_06,rolling_3y,3,2023-06-01,2026-05-31,6,1,0,A_vs_C,A,C,402887.5000000001,658513.0000000003,168.59166666666675,339.00866666666684,170.4170000000001,-24.02482559040876,-29.48628397094678,5.461458380538019,1.1658318495383577,1.4758424232921497,0.31001057375379193,25680.0,52140.0,2.0303738317757007,212,312,52.72727272727272,53.142857142857146,1,1,1,1,66.81402748181353,71.67735832831714,0,0,1,1,1,0,1,0,0
