comparison,left_arm,right_arm,left_end_equity,right_end_equity,left_return_pct,right_return_pct,delta_return_pct,left_max_dd_pct,right_max_dd_pct,dd_worsening_pp,left_sharpe,right_sharpe,delta_sharpe,left_slippage,right_slippage,left_trades,right_trades,left_win_rate_pct,right_win_rate_pct,left_survival_pass,right_survival_pass,left_broker100_pass,right_broker100_pass,left_broker10_peak_pct,right_broker10_peak_pct,left_days_over_100pct,right_days_over_100pct
A_vs_C,A,C,13071214.100000007,13338365.80000001,8614.14273333334,8792.243866666673,178.10113333333356,-56.206935956180295,-56.98762835543509,0.7806923992547965,1.362230340211364,1.3626692370353988,0.0004388968240347513,1525590.0,1517200.0,808,825,52.58408531583265,52.68115942028986,1,1,1,0,91.49497007579949,100.4111866942261,0,1
A_vs_L,A,L,13071214.100000007,14442341.800000008,8614.14273333334,9528.227866666672,914.0851333333321,-56.206935956180295,-56.53933681566298,0.33240085948268216,1.362230340211364,1.3743063280816112,0.012075987870247218,1525590.0,1684490.0,808,827,52.58408531583265,52.532561505065125,1,1,1,1,91.49497007579949,98.88231604771434,0,0
C_vs_L,C,L,13338365.80000001,14442341.800000008,8792.243866666673,9528.227866666672,735.9839999999986,-56.98762835543509,-56.53933681566298,0.0,1.3626692370353988,1.3743063280816112,0.011637091046212467,1517200.0,1684490.0,825,827,52.68115942028986,52.532561505065125,1,1,0,1,100.4111866942261,98.88231604771434,1,0
A_vs_M,A,M,13071214.100000007,14293257.000000007,8614.14273333334,9428.838000000005,814.6952666666657,-56.206935956180295,-54.247031539032506,0.0,1.362230340211364,1.4061977982643918,0.04396745805302782,1525590.0,1634290.0,808,826,52.58408531583265,52.749638205499274,1,1,1,1,91.49497007579949,91.0591001250564,0,0
C_vs_M,C,M,13338365.80000001,14293257.000000007,8792.243866666673,9428.838000000005,636.5941333333321,-56.98762835543509,-54.247031539032506,0.0,1.3626692370353988,1.4061977982643918,0.04352856122899307,1517200.0,1634290.0,825,826,52.68115942028986,52.749638205499274,1,1,0,1,100.4111866942261,91.0591001250564,1,0
L_vs_M,L,M,14442341.800000008,14293257.000000007,9528.227866666672,9428.838000000005,-99.38986666666642,-56.53933681566298,-54.247031539032506,0.0,1.3743063280816112,1.4061977982643918,0.0318914701827806,1684490.0,1634290.0,827,826,52.532561505065125,52.749638205499274,1,1,1,1,98.88231604771434,91.0591001250564,0,0
