date,variant,label,window_name,window_label,window_group,account_capital,account_equity,nav,drawdown_pct,broker10_margin_to_equity_pct,net_pnl,trade_count,total_slippage,source_name,rebased_equity,rebased_nav,broker10_margin_to_rebased_equity_pct,profile,oi_mode,am_label,declared_am_size,requested_start_month,start_month,arm,window_id,duration_years,requested_start,requested_end,complete_window,terminal_near_complete,promotion_arm,start_year,start_month_num,experiment_arm
2025-03-17,stage008_C_full_2018_2026,C: Official + rollover continuation,full_2018_2026,2018-01-01 independent start to 2026-05-29,full_period,150000.0,7494731.400000004,49.964876000000025,-14.720197008752912,57.85537504386079,171840.0,1,1600.0,stage772_am40_80_120_oi_monthly,7494731.400000004,49.964876000000025,57.85537504386079,stage008_C_full_2018_2026,,,,2018-01,2018-01,stage008_C_full_2018_2026,full_2018_2026,0.0,2018-01-01,2026-05-29,1.0,0.0,C,2018.0,1.0,C
2025-03-18,stage008_C_full_2018_2026,C: Official + rollover continuation,full_2018_2026,2018-01-01 independent start to 2026-05-29,full_period,150000.0,7345931.400000004,48.97287600000003,-16.41333769757034,58.75991926633017,-148800.0,0,0.0,stage772_am40_80_120_oi_monthly,7345931.400000004,48.97287600000003,58.75991926633017,stage008_C_full_2018_2026,,,,2018-01,2018-01,stage008_C_full_2018_2026,full_2018_2026,0.0,2018-01-01,2026-05-29,1.0,0.0,C,2018.0,1.0,C
2025-03-19,stage008_C_full_2018_2026,C: Official + rollover continuation,full_2018_2026,2018-01-01 independent start to 2026-05-29,full_period,150000.0,7244171.400000004,48.294476000000024,-17.571227458955153,38.12005662925092,-101760.0,1,1600.0,stage772_am40_80_120_oi_monthly,7244171.400000004,48.294476000000024,38.12005662925092,stage008_C_full_2018_2026,,,,2018-01,2018-01,stage008_C_full_2018_2026,full_2018_2026,0.0,2018-01-01,2026-05-29,1.0,0.0,C,2018.0,1.0,C
2025-03-20,stage008_C_full_2018_2026,C: Official + rollover continuation,full_2018_2026,2018-01-01 independent start to 2026-05-29,full_period,150000.0,7035371.400000004,46.90247600000003,-19.947086167457016,77.24986459137035,-208800.0,1,11880.0,stage772_am40_80_120_oi_monthly,7035371.400000004,46.90247600000003,77.24986459137035,stage008_C_full_2018_2026,,,,2018-01,2018-01,stage008_C_full_2018_2026,full_2018_2026,0.0,2018-01-01,2026-05-29,1.0,0.0,C,2018.0,1.0,C
2025-03-21,stage008_C_full_2018_2026,C: Official + rollover continuation,full_2018_2026,2018-01-01 independent start to 2026-05-29,full_period,150000.0,7277171.400000004,48.51447600000003,-17.195732548128706,36.27420401283936,241800.0,1,7680.0,stage772_am40_80_120_oi_monthly,7277171.400000004,48.51447600000003,36.27420401283936,stage008_C_full_2018_2026,,,,2018-01,2018-01,stage008_C_full_2018_2026,full_2018_2026,0.0,2018-01-01,2026-05-29,1.0,0.0,C,2018.0,1.0,C
2025-03-24,stage008_C_full_2018_2026,C: Official + rollover continuation,full_2018_2026,2018-01-01 independent start to 2026-05-29,full_period,150000.0,7039571.400000004,46.93047600000003,-19.899295906079107,38.24107814291078,-237600.0,0,0.0,stage772_am40_80_120_oi_monthly,7039571.400000004,46.93047600000003,38.24107814291078,stage008_C_full_2018_2026,,,,2018-01,2018-01,stage008_C_full_2018_2026,full_2018_2026,0.0,2018-01-01,2026-05-29,1.0,0.0,C,2018.0,1.0,C
2025-03-25,stage008_C_full_2018_2026,C: Official + rollover continuation,full_2018_2026,2018-01-01 independent start to 2026-05-29,full_period,150000.0,7075211.400000004,47.16807600000003,-19.493761402386543,37.93762543971476,35640.0,0,0.0,stage772_am40_80_120_oi_monthly,7075211.400000004,47.16807600000003,37.93762543971476,stage008_C_full_2018_2026,,,,2018-01,2018-01,stage008_C_full_2018_2026,full_2018_2026,0.0,2018-01-01,2026-05-29,1.0,0.0,C,2018.0,1.0,C
2025-03-26,stage008_C_full_2018_2026,C: Official + rollover continuation,full_2018_2026,2018-01-01 independent start to 2026-05-29,full_period,150000.0,7093031.400000004,47.28687600000003,-19.290994150540275,37.78704264582839,17820.0,0,0.0,stage772_am40_80_120_oi_monthly,7093031.400000004,47.28687600000003,37.78704264582839,stage008_C_full_2018_2026,,,,2018-01,2018-01,stage008_C_full_2018_2026,full_2018_2026,0.0,2018-01-01,2026-05-29,1.0,0.0,C,2018.0,1.0,C
2025-03-27,stage008_C_full_2018_2026,C: Official + rollover continuation,full_2018_2026,2018-01-01 independent start to 2026-05-29,full_period,150000.0,6980171.400000004,46.534476000000026,-20.57518674556671,38.75371885567163,-112860.0,0,0.0,stage772_am40_80_120_oi_monthly,6980171.400000004,46.534476000000026,38.75371885567163,stage008_C_full_2018_2026,,,,2018-01,2018-01,stage008_C_full_2018_2026,full_2018_2026,0.0,2018-01-01,2026-05-29,1.0,0.0,C,2018.0,1.0,C
2025-03-28,stage008_C_full_2018_2026,C: Official + rollover continuation,full_2018_2026,2018-01-01 independent start to 2026-05-29,full_period,150000.0,7467431.400000004,49.78287600000003,-15.030833707709334,38.71231866957625,487260.0,2,14700.0,stage772_am40_80_120_oi_monthly,7467431.400000004,49.78287600000003,38.71231866957625,stage008_C_full_2018_2026,,,,2018-01,2018-01,stage008_C_full_2018_2026,full_2018_2026,0.0,2018-01-01,2026-05-29,1.0,0.0,C,2018.0,1.0,C
