window_id,window_group,duration_years,requested_start,requested_end,start_month_num,complete_window,terminal_near_complete,comparison,left_arm,right_arm,left_end_equity,right_end_equity,left_return_pct,right_return_pct,delta_return_pct,left_max_dd_pct,right_max_dd_pct,dd_worsening_pp,left_sharpe,right_sharpe,delta_sharpe,left_slippage,right_slippage,slippage_ratio,left_trades,right_trades,left_win_rate_pct,right_win_rate_pct,left_survival_pass,right_survival_pass,left_broker100_pass,right_broker100_pass,left_broker10_peak_pct,right_broker10_peak_pct,left_days_over_100pct,right_days_over_100pct,return_win,left_positive,right_positive,dd_noninferior_2pp,sharpe_noninferior_005,left_dd50_fail,right_dd50_fail
roll_1y_2022_01,rolling_1y,1,2022-01-01,2022-12-31,1,1,0,A_vs_B,A,B,129370.0,127890.0,-13.753333333333329,-14.739999999999998,-0.9866666666666699,-39.27801392225712,-40.1897369555843,0.9117230333271849,-0.0996787344950496,-0.12013018299662266,-0.020451448501573058,2940.0,3060.0,1.0408163265306123,63,67,41.44144144144144,41.228070175438596,1,1,1,1,64.62988691437803,64.62988691437803,0,0,0,0,0,1,1,0,0
roll_1y_2022_01,rolling_1y,1,2022-01-01,2022-12-31,1,1,0,A_vs_C,A,C,129370.0,126340.0,-13.753333333333329,-15.773333333333328,-2.0199999999999996,-39.27801392225712,-42.06862563913016,2.7906117168730447,-0.0996787344950496,-0.13326263850578263,-0.03358390401073302,2940.0,3460.0,1.1768707482993197,63,77,41.44144144144144,42.028985507246375,1,1,1,1,64.62988691437803,64.62988691437803,0,0,0,0,0,0,1,0,0
roll_1y_2022_01,rolling_1y,1,2022-01-01,2022-12-31,1,1,0,B_vs_C,B,C,127890.0,126340.0,-14.739999999999998,-15.773333333333328,-1.0333333333333297,-40.1897369555843,-42.06862563913016,1.8788886835458598,-0.12013018299662266,-0.13326263850578263,-0.013132455509159965,3060.0,3460.0,1.130718954248366,67,77,41.228070175438596,42.028985507246375,1,1,1,1,64.62988691437803,64.62988691437803,0,0,0,0,0,1,1,0,0
roll_1y_2022_06,rolling_1y,1,2022-06-01,2023-05-31,6,1,0,A_vs_B,A,B,155390.0,177490.0,3.5933333333333373,18.326666666666668,14.73333333333333,-48.41654494755012,-39.15096065873742,0.0,0.2942688664552373,0.6172137082145472,0.32294484175930993,3920.0,4290.0,1.094387755102041,44,51,42.66666666666667,47.82608695652174,1,1,1,1,65.83208909929596,59.970127659574466,0,0,1,1,1,1,1,0,0
roll_1y_2022_06,rolling_1y,1,2022-06-01,2023-05-31,6,1,0,A_vs_C,A,C,155390.0,185940.0,3.5933333333333373,23.960000000000004,20.366666666666667,-48.41654494755012,-36.421486056522554,0.0,0.2942688664552373,0.7179362805028158,0.42366741404757846,3920.0,4700.0,1.1989795918367347,44,57,42.66666666666667,50.42016806722689,1,1,1,1,65.83208909929596,73.7512547051443,0,0,1,1,1,1,1,0,0
roll_1y_2022_06,rolling_1y,1,2022-06-01,2023-05-31,6,1,0,B_vs_C,B,C,177490.0,185940.0,18.326666666666668,23.960000000000004,5.633333333333336,-39.15096065873742,-36.421486056522554,0.0,0.6172137082145472,0.7179362805028158,0.10072257228826853,4290.0,4700.0,1.0955710955710956,51,57,47.82608695652174,50.42016806722689,1,1,1,1,59.970127659574466,73.7512547051443,0,0,1,1,1,1,1,0,0
roll_1y_2023_01,rolling_1y,1,2023-01-01,2023-12-31,1,1,0,A_vs_B,A,B,154245.0,155620.0,2.829999999999999,3.746666666666676,0.9166666666666767,-20.41310362173038,-25.423234092235848,5.0101304705054694,0.2410873308379453,0.2772464915074846,0.03615916066953928,3090.0,4280.0,1.3851132686084142,52,68,52.84552845528455,55.39568345323741,1,1,1,1,55.3886925795053,62.57471624266145,0,0,1,1,1,0,1,0,0
roll_1y_2023_01,rolling_1y,1,2023-01-01,2023-12-31,1,1,0,A_vs_C,A,C,154245.0,156510.0,2.829999999999999,4.3400000000000105,1.5100000000000113,-20.41310362173038,-26.182136602451845,5.769032980721466,0.2410873308379453,0.29770075422345466,0.05661342338550934,3090.0,4400.0,1.4239482200647249,52,71,52.84552845528455,53.956834532374096,1,1,1,1,55.3886925795053,64.72702702702703,0,0,1,1,1,0,1,0,0
roll_1y_2023_01,rolling_1y,1,2023-01-01,2023-12-31,1,1,0,B_vs_C,B,C,155620.0,156510.0,3.746666666666676,4.3400000000000105,0.5933333333333346,-25.423234092235848,-26.182136602451845,0.7589025102159965,0.2772464915074846,0.29770075422345466,0.020454262715970062,4280.0,4400.0,1.02803738317757,68,71,55.39568345323741,53.956834532374096,1,1,1,1,62.57471624266145,64.72702702702703,0,0,1,1,1,1,1,0,0
roll_1y_2023_06,rolling_1y,1,2023-06-01,2024-05-31,6,1,0,A_vs_B,A,B,235995.0,255200.0,57.32999999999999,70.13333333333334,12.803333333333349,-12.649247822644494,-14.071258907363415,1.4220110847189211,1.622290666400262,1.7364527618562347,0.11416209545597256,4960.0,6300.0,1.2701612903225807,75,87,56.72514619883041,58.52272727272727,1,1,1,1,54.49406226925917,62.448474126492705,0,0,1,1,1,1,1,0,0
roll_1y_2023_06,rolling_1y,1,2023-06-01,2024-05-31,6,1,0,A_vs_C,A,C,235995.0,253900.0,57.32999999999999,69.26666666666668,11.936666666666689,-12.649247822644494,-14.405237106817815,1.755989284173321,1.622290666400262,1.757767066068351,0.135476399668089,4960.0,6280.0,1.2661290322580645,75,92,56.72514619883041,57.6271186440678,1,1,1,1,54.49406226925917,61.9382824898607,0,0,1,1,1,1,1,0,0
roll_1y_2023_06,rolling_1y,1,2023-06-01,2024-05-31,6,1,0,B_vs_C,B,C,255200.0,253900.0,70.13333333333334,69.26666666666668,-0.86666666666666,-14.071258907363415,-14.405237106817815,0.33397819945439977,1.7364527618562347,1.757767066068351,0.02131430421211644,6300.0,6280.0,0.9968253968253968,87,92,58.52272727272727,57.6271186440678,1,1,1,1,62.448474126492705,61.9382824898607,0,0,0,1,1,1,1,0,0
roll_1y_2024_01,rolling_1y,1,2024-01-01,2024-12-31,1,1,0,A_vs_B,A,B,243210.00000000003,281120.0,62.140000000000015,87.41333333333334,25.273333333333326,-11.599973745815738,-11.916606980390643,0.3166332345749048,1.8821104539521711,2.308807683337177,0.42669722938500576,7060.0,8390.0,1.188385269121813,80,84,55.494505494505496,56.21621621621622,1,1,1,1,56.41501420666965,62.37902647907018,0,0,1,1,1,1,1,0,0
roll_1y_2024_01,rolling_1y,1,2024-01-01,2024-12-31,1,1,0,A_vs_C,A,C,243210.00000000003,431265.00000000006,62.140000000000015,187.51000000000002,125.37,-11.599973745815738,-12.553634040530115,0.9536602947143766,1.8821104539521711,3.358346718783954,1.476236264831783,7060.0,12640.0,1.7903682719546743,80,88,55.494505494505496,59.11330049261084,1,1,1,1,56.41501420666965,62.65639487385838,0,0,1,1,1,1,1,0,0
roll_1y_2024_01,rolling_1y,1,2024-01-01,2024-12-31,1,1,0,B_vs_C,B,C,281120.0,431265.00000000006,87.41333333333334,187.51000000000002,100.09666666666668,-11.916606980390643,-12.553634040530115,0.6370270601394719,2.308807683337177,3.358346718783954,1.0495390354467773,8390.0,12640.0,1.5065554231227651,84,88,56.21621621621622,59.11330049261084,1,1,1,1,62.37902647907018,62.65639487385838,0,0,1,1,1,1,1,0,0
roll_1y_2024_06,rolling_1y,1,2024-06-01,2025-05-31,6,1,0,A_vs_B,A,B,159995.0,166655.0,6.663333333333332,11.103333333333332,4.4399999999999995,-17.784364579473877,-17.23715336164391,0.0,0.4147153731833901,0.5958060315534773,0.18109065837008725,4380.0,4680.0,1.0684931506849316,56,58,49.60629921259843,50.0,1,1,1,1,58.61832797427653,58.61832797427653,0,0,1,1,1,1,1,0,0
roll_1y_2024_06,rolling_1y,1,2024-06-01,2025-05-31,6,1,0,A_vs_C,A,C,159995.0,256475.00000000003,6.663333333333332,70.98333333333335,64.32000000000002,-17.784364579473877,-20.6416921306401,2.8573275511662217,0.4147153731833901,2.064311587206394,1.649596214023004,4380.0,8560.0,1.9543378995433789,56,80,49.60629921259843,50.595238095238095,1,1,1,1,58.61832797427653,59.49516304803421,0,0,1,1,1,0,1,0,0
roll_1y_2024_06,rolling_1y,1,2024-06-01,2025-05-31,6,1,0,B_vs_C,B,C,166655.0,256475.00000000003,11.103333333333332,70.98333333333335,59.88000000000002,-17.23715336164391,-20.6416921306401,3.40453876899619,0.5958060315534773,2.064311587206394,1.468505555652917,4680.0,8560.0,1.829059829059829,58,80,50.0,50.595238095238095,1,1,1,1,58.61832797427653,59.49516304803421,0,0,1,1,1,0,1,0,0
roll_1y_2025_01,rolling_1y,1,2025-01-01,2025-12-31,1,1,0,A_vs_B,A,B,221035.8,245105.80000000002,47.35720000000001,63.40386666666669,16.046666666666674,-22.43900728561966,-19.816644649933945,0.0,1.1853241086275543,1.4042217288082712,0.2188976201807169,5190.0,6030.0,1.1618497109826589,52,54,47.61904761904761,49.137931034482754,1,1,1,1,56.07835862844295,53.93802719093978,0,0,1,1,1,1,1,0,0
roll_1y_2025_01,rolling_1y,1,2025-01-01,2025-12-31,1,1,0,A_vs_C,A,C,221035.8,245105.80000000002,47.35720000000001,63.40386666666669,16.046666666666674,-22.43900728561966,-19.816644649933945,0.0,1.1853241086275543,1.4042217288082712,0.2188976201807169,5190.0,6030.0,1.1618497109826589,52,54,47.61904761904761,49.137931034482754,1,1,1,1,56.07835862844295,53.93802719093978,0,0,1,1,1,1,1,0,0
roll_1y_2025_01,rolling_1y,1,2025-01-01,2025-12-31,1,1,0,B_vs_C,B,C,245105.80000000002,245105.80000000002,63.40386666666669,63.40386666666669,0.0,-19.816644649933945,-19.816644649933945,0.0,1.4042217288082712,1.4042217288082712,0.0,6030.0,6030.0,1.0,54,54,49.137931034482754,49.137931034482754,1,1,1,1,53.93802719093978,53.93802719093978,0,0,1,1,1,1,1,0,0
roll_1y_2025_06,rolling_1y,1,2025-06-01,2026-05-31,6,1,0,A_vs_B,A,B,212612.80000000005,206127.40000000005,41.7418666666667,37.418266666666696,-4.323600000000006,-22.048158640226625,-22.048158640226625,0.0,1.133260170632485,1.047283855963639,-0.08597631466884592,5970.0,6110.0,1.0234505862646566,58,62,48.35164835164835,48.91304347826087,1,1,1,1,54.52876229806875,54.528762298068756,0,0,0,1,1,1,0,0,0
roll_1y_2025_06,rolling_1y,1,2025-06-01,2026-05-31,6,1,0,A_vs_C,A,C,212612.80000000005,206127.40000000005,41.7418666666667,37.418266666666696,-4.323600000000006,-22.048158640226625,-22.048158640226625,0.0,1.133260170632485,1.047283855963639,-0.08597631466884592,5970.0,6110.0,1.0234505862646566,58,62,48.35164835164835,48.91304347826087,1,1,1,1,54.52876229806875,54.528762298068756,0,0,0,1,1,1,0,0,0
roll_1y_2025_06,rolling_1y,1,2025-06-01,2026-05-31,6,1,0,B_vs_C,B,C,206127.40000000005,206127.40000000005,37.418266666666696,37.418266666666696,0.0,-22.048158640226625,-22.048158640226625,0.0,1.047283855963639,1.047283855963639,0.0,6110.0,6110.0,1.0,62,62,48.91304347826087,48.91304347826087,1,1,1,1,54.528762298068756,54.528762298068756,0,0,1,1,1,1,1,0,0
roll_2y_2018_01,rolling_2y,2,2018-01-01,2019-12-31,1,1,0,A_vs_B,A,B,213888.9,213888.90000000002,42.592600000000026,42.592600000000026,0.0,-21.794263870121434,-21.794263870121434,0.0,0.8702901129310863,0.8702901129310863,0.0,10510.0,10510.0,1.0,131,131,47.08994708994709,47.08994708994709,1,1,1,1,77.9591613368685,77.9591613368685,0,0,1,1,1,1,1,0,0
roll_2y_2018_01,rolling_2y,2,2018-01-01,2019-12-31,1,1,0,A_vs_C,A,C,213888.9,213888.90000000002,42.592600000000026,42.592600000000026,0.0,-21.794263870121434,-21.794263870121434,0.0,0.8702901129310863,0.8702901129310863,0.0,10510.0,10510.0,1.0,131,131,47.08994708994709,47.08994708994709,1,1,1,1,77.9591613368685,77.9591613368685,0,0,1,1,1,1,1,0,0
roll_2y_2018_01,rolling_2y,2,2018-01-01,2019-12-31,1,1,0,B_vs_C,B,C,213888.90000000002,213888.90000000002,42.592600000000026,42.592600000000026,0.0,-21.794263870121434,-21.794263870121434,0.0,0.8702901129310863,0.8702901129310863,0.0,10510.0,10510.0,1.0,131,131,47.08994708994709,47.08994708994709,1,1,1,1,77.9591613368685,77.9591613368685,0,0,1,1,1,1,1,0,0
roll_2y_2018_06,rolling_2y,2,2018-06-01,2020-05-31,6,1,0,A_vs_B,A,B,329749.9,329749.9,119.83326666666667,119.83326666666669,1.4210854715202004e-14,-20.25464339554211,-20.254643395542114,3.552713678800501e-15,1.5428616683676633,1.5428616683676633,0.0,17160.0,17160.0,1.0,155,155,54.0650406504065,54.0650406504065,1,1,1,1,74.6460645367816,74.6460645367816,0,0,1,1,1,1,1,0,0
roll_2y_2018_06,rolling_2y,2,2018-06-01,2020-05-31,6,1,0,A_vs_C,A,C,329749.9,329749.9,119.83326666666667,119.83326666666669,1.4210854715202004e-14,-20.25464339554211,-20.254643395542114,3.552713678800501e-15,1.5428616683676633,1.5428616683676633,0.0,17160.0,17160.0,1.0,155,155,54.0650406504065,54.0650406504065,1,1,1,1,74.6460645367816,74.6460645367816,0,0,1,1,1,1,1,0,0
roll_2y_2018_06,rolling_2y,2,2018-06-01,2020-05-31,6,1,0,B_vs_C,B,C,329749.9,329749.9,119.83326666666669,119.83326666666669,0.0,-20.254643395542114,-20.254643395542114,0.0,1.5428616683676633,1.5428616683676633,0.0,17160.0,17160.0,1.0,155,155,54.0650406504065,54.0650406504065,1,1,1,1,74.6460645367816,74.6460645367816,0,0,1,1,1,1,1,0,0
roll_2y_2019_01,rolling_2y,2,2019-01-01,2020-12-31,1,1,0,A_vs_B,A,B,622443.1000000001,622443.1000000001,314.9620666666667,314.9620666666667,0.0,-26.521543284524128,-26.521543284524128,0.0,2.0530996068584484,2.0530996068584484,0.0,33600.0,33600.0,1.0,214,214,56.40243902439024,56.40243902439024,1,1,1,1,91.05251610722505,91.05251610722503,0,0,1,1,1,1,1,0,0
roll_2y_2019_01,rolling_2y,2,2019-01-01,2020-12-31,1,1,0,A_vs_C,A,C,622443.1000000001,622443.1000000001,314.9620666666667,314.9620666666667,0.0,-26.521543284524128,-26.521543284524128,0.0,2.0530996068584484,2.0530996068584484,0.0,33600.0,33600.0,1.0,214,214,56.40243902439024,56.40243902439024,1,1,1,1,91.05251610722505,91.05251610722503,0,0,1,1,1,1,1,0,0
roll_2y_2019_01,rolling_2y,2,2019-01-01,2020-12-31,1,1,0,B_vs_C,B,C,622443.1000000001,622443.1000000001,314.9620666666667,314.9620666666667,0.0,-26.521543284524128,-26.521543284524128,0.0,2.0530996068584484,2.0530996068584484,0.0,33600.0,33600.0,1.0,214,214,56.40243902439024,56.40243902439024,1,1,1,1,91.05251610722503,91.05251610722503,0,0,1,1,1,1,1,0,0
roll_2y_2019_06,rolling_2y,2,2019-06-01,2021-05-31,6,1,0,A_vs_B,A,B,1709318.2,1709318.2,1039.5454666666665,1039.5454666666665,0.0,-23.747904596653235,-23.747904596653235,0.0,2.975722699612778,2.975722699612778,0.0,43740.0,43740.0,1.0,217,217,58.7912087912088,58.791208791208796,1,1,1,1,79.88024765067189,79.88024765067189,0,0,1,1,1,1,1,0,0
roll_2y_2019_06,rolling_2y,2,2019-06-01,2021-05-31,6,1,0,A_vs_C,A,C,1709318.2,1709318.2,1039.5454666666665,1039.5454666666665,0.0,-23.747904596653235,-23.747904596653235,0.0,2.975722699612778,2.975722699612778,0.0,43740.0,43740.0,1.0,217,217,58.7912087912088,58.791208791208796,1,1,1,1,79.88024765067189,79.88024765067189,0,0,1,1,1,1,1,0,0
roll_2y_2019_06,rolling_2y,2,2019-06-01,2021-05-31,6,1,0,B_vs_C,B,C,1709318.2,1709318.2,1039.5454666666665,1039.5454666666665,0.0,-23.747904596653235,-23.747904596653235,0.0,2.975722699612778,2.975722699612778,0.0,43740.0,43740.0,1.0,217,217,58.791208791208796,58.791208791208796,1,1,1,1,79.88024765067189,79.88024765067189,0,0,1,1,1,1,1,0,0
