trade_date,datetime,symbol,exchange,open,high,low,close,volume,open_interest
2026-01-08,2026-01-08T00:00:00+08:00,ao2605,SHFE,2923.0,2948.0,2826.0,2863.0,1368469.0,494082.0
2026-01-09,2026-01-09T00:00:00+08:00,ao2605,SHFE,2863.0,2867.0,2781.0,2843.0,1036420.0,555607.0
2026-01-12,2026-01-12T00:00:00+08:00,ao2605,SHFE,2850.0,2866.0,2811.0,2866.0,867018.0,537662.0
2026-01-13,2026-01-13T00:00:00+08:00,ao2605,SHFE,2869.0,2875.0,2756.0,2780.0,964869.0,545795.0
2026-01-14,2026-01-14T00:00:00+08:00,ao2605,SHFE,2780.0,2827.0,2770.0,2800.0,691294.0,553364.0
2026-01-15,2026-01-15T00:00:00+08:00,ao2605,SHFE,2804.0,2817.0,2761.0,2789.0,618962.0,518021.0
2026-01-16,2026-01-16T00:00:00+08:00,ao2605,SHFE,2788.0,2811.0,2735.0,2751.0,793272.0,508785.0
2026-01-19,2026-01-19T00:00:00+08:00,ao2605,SHFE,2750.0,2774.0,2725.0,2733.0,471357.0,490116.0
2026-01-20,2026-01-20T00:00:00+08:00,ao2605,SHFE,2730.0,2732.0,2666.0,2671.0,554847.0,490989.0
2026-01-21,2026-01-21T00:00:00+08:00,ao2605,SHFE,2679.0,2689.0,2651.0,2672.0,371676.0,502994.0
2026-01-22,2026-01-22T00:00:00+08:00,ao2605,SHFE,2685.0,2728.0,2666.0,2717.0,564157.0,486425.0
2026-01-23,2026-01-23T00:00:00+08:00,ao2605,SHFE,2717.0,2742.0,2706.0,2724.0,455997.0,489138.0
2026-01-26,2026-01-26T00:00:00+08:00,ao2605,SHFE,2725.0,2745.0,2703.0,2732.0,590668.0,494765.0
2026-01-27,2026-01-27T00:00:00+08:00,ao2605,SHFE,2736.0,2748.0,2706.0,2734.0,405821.0,488440.0
2026-01-28,2026-01-28T00:00:00+08:00,ao2605,SHFE,2741.0,2816.0,2722.0,2811.0,873641.0,481235.0
2026-01-29,2026-01-29T00:00:00+08:00,ao2605,SHFE,2800.0,2853.0,2792.0,2816.0,833895.0,466716.0
2026-01-30,2026-01-30T00:00:00+08:00,ao2605,SHFE,2816.0,2835.0,2728.0,2768.0,981637.0,468246.0
2026-02-02,2026-02-02T00:00:00+08:00,ao2605,SHFE,2767.0,2836.0,2738.0,2772.0,983744.0,442916.0
2026-02-03,2026-02-03T00:00:00+08:00,ao2605,SHFE,2796.0,2844.0,2774.0,2809.0,724781.0,375783.0
2026-02-04,2026-02-04T00:00:00+08:00,ao2605,SHFE,2820.0,2835.0,2793.0,2824.0,420118.0,376954.0
2026-02-05,2026-02-05T00:00:00+08:00,ao2605,SHFE,2824.0,2824.0,2774.0,2790.0,435829.0,375698.0
2026-02-06,2026-02-06T00:00:00+08:00,ao2605,SHFE,2782.0,2865.0,2754.0,2824.0,1110558.0,359707.0
2026-02-09,2026-02-09T00:00:00+08:00,ao2605,SHFE,2840.0,2937.0,2769.0,2868.0,1076076.0,341800.0
2026-02-10,2026-02-10T00:00:00+08:00,ao2605,SHFE,2865.0,2874.0,2827.0,2835.0,363248.0,333870.0
2026-02-11,2026-02-11T00:00:00+08:00,ao2605,SHFE,2832.0,2857.0,2757.0,2842.0,438077.0,321540.0
2026-02-12,2026-02-12T00:00:00+08:00,ao2605,SHFE,2850.0,2855.0,2805.0,2808.0,261414.0,312145.0
2026-02-13,2026-02-13T00:00:00+08:00,ao2605,SHFE,2801.0,2845.0,2791.0,2841.0,339386.0,296788.0
2026-02-24,2026-02-24T00:00:00+08:00,ao2605,SHFE,2913.0,2913.0,2811.0,2829.0,252117.0,265266.0
2026-02-25,2026-02-25T00:00:00+08:00,ao2605,SHFE,2828.0,2884.0,2828.0,2870.0,279049.0,286192.0
2026-02-26,2026-02-26T00:00:00+08:00,ao2605,SHFE,2879.0,2890.0,2807.0,2820.0,448156.0,305007.0
2026-02-27,2026-02-27T00:00:00+08:00,ao2605,SHFE,2805.0,2823.0,2730.0,2744.0,546912.0,340118.0
2026-03-02,2026-03-02T00:00:00+08:00,ao2605,SHFE,2746.0,2782.0,2740.0,2773.0,365789.0,377896.0
2026-03-03,2026-03-03T00:00:00+08:00,ao2605,SHFE,2786.0,2842.0,2757.0,2807.0,454604.0,344019.0
2026-03-04,2026-03-04T00:00:00+08:00,ao2605,SHFE,2800.0,2828.0,2773.0,2782.0,383264.0,307019.0
2026-03-05,2026-03-05T00:00:00+08:00,ao2605,SHFE,2778.0,2826.0,2753.0,2800.0,488920.0,307900.0
2026-03-06,2026-03-06T00:00:00+08:00,ao2605,SHFE,2800.0,2839.0,2772.0,2832.0,407826.0,308472.0
2026-03-09,2026-03-09T00:00:00+08:00,ao2605,SHFE,2844.0,3049.0,2830.0,2905.0,1353816.0,303314.0
2026-03-10,2026-03-10T00:00:00+08:00,ao2605,SHFE,2893.0,2904.0,2791.0,2839.0,620429.0,303984.0
2026-03-11,2026-03-11T00:00:00+08:00,ao2605,SHFE,2839.0,2879.0,2823.0,2869.0,354506.0,292736.0
2026-03-12,2026-03-12T00:00:00+08:00,ao2605,SHFE,2880.0,2924.0,2858.0,2865.0,585975.0,288252.0
2026-03-13,2026-03-13T00:00:00+08:00,ao2605,SHFE,2866.0,2983.0,2865.0,2956.0,726388.0,295463.0
2026-03-16,2026-03-16T00:00:00+08:00,ao2605,SHFE,2956.0,3017.0,2919.0,2965.0,808529.0,279760.0
2026-03-17,2026-03-17T00:00:00+08:00,ao2605,SHFE,2950.0,3108.0,2895.0,3073.0,1392393.0,267270.0
2026-03-18,2026-03-18T00:00:00+08:00,ao2605,SHFE,3081.0,3117.0,3006.0,3048.0,1015496.0,280554.0
2026-03-19,2026-03-19T00:00:00+08:00,ao2605,SHFE,3085.0,3136.0,3016.0,3027.0,980719.0,273934.0
2026-03-20,2026-03-20T00:00:00+08:00,ao2605,SHFE,2970.0,3046.0,2940.0,3041.0,707158.0,268233.0
2026-03-23,2026-03-23T00:00:00+08:00,ao2605,SHFE,3055.0,3116.0,3027.0,3093.0,740278.0,245836.0
2026-03-24,2026-03-24T00:00:00+08:00,ao2605,SHFE,3065.0,3067.0,3004.0,3014.0,525678.0,246810.0
2026-03-25,2026-03-25T00:00:00+08:00,ao2605,SHFE,3016.0,3029.0,2920.0,2963.0,568924.0,231479.0
2026-03-26,2026-03-26T00:00:00+08:00,ao2605,SHFE,2950.0,2963.0,2922.0,2931.0,308000.0,220782.0
2026-03-27,2026-03-27T00:00:00+08:00,ao2605,SHFE,2940.0,2947.0,2882.0,2930.0,345552.0,223006.0
2026-03-30,2026-03-30T00:00:00+08:00,ao2605,SHFE,2945.0,2956.0,2908.0,2941.0,353124.0,208811.0
2026-03-31,2026-03-31T00:00:00+08:00,ao2605,SHFE,2931.0,2941.0,2825.0,2827.0,399634.0,202711.0
2026-04-01,2026-04-01T00:00:00+08:00,ao2605,SHFE,2820.0,2838.0,2757.0,2758.0,334088.0,199275.0
2026-04-02,2026-04-02T00:00:00+08:00,ao2605,SHFE,2762.0,2781.0,2751.0,2767.0,250126.0,192640.0
2026-04-03,2026-04-03T00:00:00+08:00,ao2605,SHFE,2758.0,2780.0,2721.0,2741.0,256357.0,188488.0
2026-04-07,2026-04-07T00:00:00+08:00,ao2605,SHFE,2732.0,2747.0,2673.0,2675.0,163204.0,177637.0
2026-04-08,2026-04-08T00:00:00+08:00,ao2605,SHFE,2676.0,2704.0,2657.0,2690.0,231139.0,184610.0
2026-04-09,2026-04-09T00:00:00+08:00,ao2605,SHFE,2681.0,2693.0,2645.0,2650.0,183258.0,175839.0
2026-04-10,2026-04-10T00:00:00+08:00,ao2605,SHFE,2643.0,2665.0,2622.0,2641.0,200474.0,178278.0
2026-04-13,2026-04-13T00:00:00+08:00,ao2605,SHFE,2644.0,2658.0,2601.0,2641.0,295090.0,174910.0
2026-04-14,2026-04-14T00:00:00+08:00,ao2605,SHFE,2638.0,2652.0,2629.0,2641.0,136773.0,171953.0
2026-04-15,2026-04-15T00:00:00+08:00,ao2605,SHFE,2635.0,2663.0,2611.0,2632.0,190825.0,170634.0
2026-04-16,2026-04-16T00:00:00+08:00,ao2605,SHFE,2636.0,2675.0,2631.0,2673.0,197733.0,163069.0
2026-04-17,2026-04-17T00:00:00+08:00,ao2605,SHFE,2682.0,2694.0,2650.0,2666.0,156698.0,146779.0
2026-04-20,2026-04-20T00:00:00+08:00,ao2605,SHFE,2666.0,2680.0,2630.0,2664.0,136167.0,139690.0
2026-04-21,2026-04-21T00:00:00+08:00,ao2605,SHFE,2676.0,2704.0,2666.0,2689.0,98040.0,112674.0
2026-04-22,2026-04-22T00:00:00+08:00,ao2605,SHFE,2709.0,2709.0,2677.0,2697.0,36162.0,90837.0
2026-04-23,2026-04-23T00:00:00+08:00,ao2605,SHFE,2704.0,2716.0,2678.0,2683.0,39919.0,80385.0
2026-04-24,2026-04-24T00:00:00+08:00,ao2605,SHFE,2685.0,2696.0,2650.0,2654.0,38034.0,70167.0
2026-04-27,2026-04-27T00:00:00+08:00,ao2605,SHFE,2654.0,2764.0,2654.0,2742.0,64943.0,60163.0
