comparison,left_arm,right_arm,left_end_equity,right_end_equity,left_return_pct,right_return_pct,delta_return_pct,left_max_dd_pct,right_max_dd_pct,dd_worsening_pp,left_sharpe,right_sharpe,delta_sharpe,left_slippage,right_slippage,left_trades,right_trades,left_win_rate_pct,right_win_rate_pct,left_survival_pass,right_survival_pass,left_broker100_pass,right_broker100_pass,left_broker10_peak_pct,right_broker10_peak_pct,left_days_over_100pct,right_days_over_100pct
A_vs_C,A,C,13071214.100000007,13338365.80000001,8614.14273333334,8792.243866666673,178.10113333333356,-56.206935956180295,-56.98762835543509,0.7806923992547965,1.362230340211364,1.3626692370353988,0.0004388968240347513,1525590.0,1517200.0,808,825,52.58408531583265,52.68115942028986,1,1,1,0,91.49497007579949,100.4111866942261,0,1
A_vs_M,A,M,13071214.100000007,14293257.000000007,8614.14273333334,9428.838000000003,814.6952666666639,-56.206935956180295,-54.247031539032506,0.0,1.362230340211364,1.4061977982643918,0.04396745805302782,1525590.0,1634290.0,808,826,52.58408531583265,52.749638205499274,1,1,1,1,91.49497007579949,91.0591001250564,0,0
C_vs_M,C,M,13338365.80000001,14293257.000000007,8792.243866666673,9428.838000000003,636.5941333333303,-56.98762835543509,-54.247031539032506,0.0,1.3626692370353988,1.4061977982643918,0.04352856122899307,1517200.0,1634290.0,825,826,52.68115942028986,52.749638205499274,1,1,0,1,100.4111866942261,91.0591001250564,1,0
A_vs_O,A,O,13071214.100000007,14293257.000000007,8614.14273333334,9428.838000000005,814.6952666666657,-56.206935956180295,-54.247031539032506,0.0,1.362230340211364,1.4061977982643918,0.04396745805302782,1525590.0,1634290.0,808,826,52.58408531583265,52.749638205499274,1,1,1,1,91.49497007579949,91.0591001250564,0,0
C_vs_O,C,O,13338365.80000001,14293257.000000007,8792.243866666673,9428.838000000005,636.5941333333321,-56.98762835543509,-54.247031539032506,0.0,1.3626692370353988,1.4061977982643918,0.04352856122899307,1517200.0,1634290.0,825,826,52.68115942028986,52.749638205499274,1,1,0,1,100.4111866942261,91.0591001250564,1,0
M_vs_O,M,O,14293257.000000007,14293257.000000007,9428.838000000003,9428.838000000005,1.8189894035458565e-12,-54.247031539032506,-54.247031539032506,0.0,1.4061977982643918,1.4061977982643918,0.0,1634290.0,1634290.0,826,826,52.749638205499274,52.749638205499274,1,1,1,1,91.0591001250564,91.0591001250564,0,0
