logical_path,payload_path,role,storage,size_bytes,sha256,source_path
examples/portfolio_backtesting/build_qmt_roll_stage182_ai_product_pool_live_inference_runner.py,payload/examples/portfolio_backtesting/build_qmt_roll_stage182_ai_product_pool_live_inference_runner.py,runtime_code,git,22784,ca15504e946e39fe6c5b0180e5bdf07bf38749973ceedd2085ba77480e3c9edc,examples/portfolio_backtesting/build_qmt_roll_stage182_ai_product_pool_live_inference_runner.py
examples/portfolio_backtesting/build_qmt_roll_stage183_ai_product_pool_source_refresh.py,payload/examples/portfolio_backtesting/build_qmt_roll_stage183_ai_product_pool_source_refresh.py,runtime_code,git,7427,79fd8099ea7981b5c9757e390d2d320e3457bd3d482ef59b49ddc5164e5ac9a7,examples/portfolio_backtesting/build_qmt_roll_stage183_ai_product_pool_source_refresh.py
examples/portfolio_backtesting/contract_metadata.py,payload/examples/portfolio_backtesting/contract_metadata.py,runtime_code,git,3905,8da5618b0cf032c6fba29abcbc2816a17dc1549d820e790c90803bcdb7d72a70,examples/portfolio_backtesting/contract_metadata.py
examples/portfolio_backtesting/ctp_execution_safety.py,payload/examples/portfolio_backtesting/ctp_execution_safety.py,runtime_code,git,7019,175efedcda135602261806587f818b569a243a29506b0090007d6e0537ec0951,examples/portfolio_backtesting/ctp_execution_safety.py
examples/portfolio_backtesting/export_qmt_roll_stage372_official_shadow_events.py,payload/examples/portfolio_backtesting/export_qmt_roll_stage372_official_shadow_events.py,runtime_code,git,14229,57ea03e9d71a679fdcee6004b208e79029363423f6c9c21f353aaffdda50c099,examples/portfolio_backtesting/export_qmt_roll_stage372_official_shadow_events.py
examples/portfolio_backtesting/install_qmt_roll_stage948_official_live_production.py,payload/examples/portfolio_backtesting/install_qmt_roll_stage948_official_live_production.py,runtime_code,git,115692,99ff20a359db8ab45e6b8a08a81108fabe61dad2cce9f07590274b6293bccb24,examples/portfolio_backtesting/install_qmt_roll_stage948_official_live_production.py
examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-production-live-day-close-readonly.plist,payload/examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-production-live-day-close-readonly.plist,runtime_code,git,2263,90e4941ba574b4480d52dfd21c44aeb43bf41b70c32a410b60430c9c09e1003e,examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-production-live-day-close-readonly.plist
examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-production-live-day-session.plist,payload/examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-production-live-day-session.plist,runtime_code,git,4313,936c61b4be7cdebb520321187fbe43e077773a2cac76f68e0b529b897e655b2e,examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-production-live-day-session.plist
examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-production-live-health.plist,payload/examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-production-live-health.plist,runtime_code,git,3530,b9bf196a6637f40305534661d7c99ce1632150e98e67e7bb023c45f1c1774915,examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-production-live-health.plist
examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-production-live-monthly-ai-pool.plist,payload/examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-production-live-monthly-ai-pool.plist,runtime_code,git,2241,42bec53c4e5e71b8fa38d3a11dd1514d67c6851731113d924ce83064c6495f4b,examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-production-live-monthly-ai-pool.plist
examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-production-live-night-session.plist,payload/examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-production-live-night-session.plist,runtime_code,git,3656,78f38417c3705c6501526697acce0bde39fb7c3a97ef983deb5e2bace73f9c6c,examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-production-live-night-session.plist
examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-production-live-postclose-precompute.plist,payload/examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-production-live-postclose-precompute.plist,runtime_code,git,2261,9b67981c502d853bdf3c52ca18668220abb6bcf8a7b416f5c78d5dc5c7d980d5,examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-production-live-postclose-precompute.plist
examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-production-live-postclose-report.plist,payload/examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-production-live-postclose-report.plist,runtime_code,git,2245,0207041222ed253a1aab2b91f1a48a89b5e9431a0ca4f27355d7e1ce35f8abc6,examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-production-live-postclose-report.plist
examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-readonly-day-session.plist,payload/examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-readonly-day-session.plist,runtime_code,git,3046,704b2b9a91a91537644697e6b7115fe45eb5470b5b0775821318e8bffb333537,examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-readonly-day-session.plist
examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-readonly-night-session.plist,payload/examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-readonly-night-session.plist,runtime_code,git,3060,ba548fe8a758046b152822a88d383bf5d145d24ba5314e8800ccf0820c1cc370,examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-readonly-night-session.plist
examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-readonly-postclose-precompute.plist,payload/examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-readonly-postclose-precompute.plist,runtime_code,git,2186,7b49a5b5dd2c42b2d87e0a118e891f7780dc0f18b37f87a3ed6c003899f11c2f,examples/portfolio_backtesting/launchd/local.qmt-roll.official-live.15w.c9-readonly-postclose-precompute.plist
examples/portfolio_backtesting/launchd/local.qmt-roll.stage179.no-submit-direct.plist,payload/examples/portfolio_backtesting/launchd/local.qmt-roll.stage179.no-submit-direct.plist,runtime_code,git,2185,ef24b48ac7350a6aa37a47c0f86d0cd85489a0e52c63f39d6943d5c2c3bbd677,examples/portfolio_backtesting/launchd/local.qmt-roll.stage179.no-submit-direct.plist
examples/portfolio_backtesting/launchd/local.qmt-roll.stage179.no-submit-supervisor.plist,payload/examples/portfolio_backtesting/launchd/local.qmt-roll.stage179.no-submit-supervisor.plist,runtime_code,git,2427,aa79951c4c61a7e045ab8f83636ba130d5165f74763341ab6fbb39f46b52e17b,examples/portfolio_backtesting/launchd/local.qmt-roll.stage179.no-submit-supervisor.plist
examples/portfolio_backtesting/main_contract_mapping.py,payload/examples/portfolio_backtesting/main_contract_mapping.py,runtime_code,git,6948,86f4baa027e1a236616d749895e349840a3db305b7ca87a7401ff4afc47bc503,examples/portfolio_backtesting/main_contract_mapping.py
examples/portfolio_backtesting/provision_qmt_roll_c9_launchd_directories.py,payload/examples/portfolio_backtesting/provision_qmt_roll_c9_launchd_directories.py,runtime_code,git,7036,6107eb42b5b547f49700e3fcfc4ede7d7b47bd958f4bd2e4d77a53803f6e6704,examples/portfolio_backtesting/provision_qmt_roll_c9_launchd_directories.py
examples/portfolio_backtesting/qmt_alignment_portfolio_strategy.py,payload/examples/portfolio_backtesting/qmt_alignment_portfolio_strategy.py,runtime_code,git,52303,70370c8ea1a3fa0b27d3ee7c64331e32a62aeddb91872d171129c6307694b8ed,examples/portfolio_backtesting/qmt_alignment_portfolio_strategy.py
examples/portfolio_backtesting/qmt_backtest_runtime_guard.py,payload/examples/portfolio_backtesting/qmt_backtest_runtime_guard.py,runtime_code,git,2857,d0153d9fee1e1b91b8be553966b73c1713748e546c82a4206da612d78b1cf7eb,examples/portfolio_backtesting/qmt_backtest_runtime_guard.py
examples/portfolio_backtesting/qmt_boll_reversal_portfolio_strategy.py,payload/examples/portfolio_backtesting/qmt_boll_reversal_portfolio_strategy.py,runtime_code,git,15783,828a7da2082837a9d493764de34d8f8e0eaac5c0d45ddd3689459f2f5fb24ac5,examples/portfolio_backtesting/qmt_boll_reversal_portfolio_strategy.py
examples/portfolio_backtesting/qmt_range_reversion_directed_portfolio_strategy.py,payload/examples/portfolio_backtesting/qmt_range_reversion_directed_portfolio_strategy.py,runtime_code,git,7879,a28cbdb7ecaeae5318dcf6ae5aabdd8cd29e1226ab1312cae9855c246fbe309f,examples/portfolio_backtesting/qmt_range_reversion_directed_portfolio_strategy.py
examples/portfolio_backtesting/qmt_range_reversion_portfolio_strategy.py,payload/examples/portfolio_backtesting/qmt_range_reversion_portfolio_strategy.py,runtime_code,git,26081,2c4782637c7fc977a5168e6e7e4aa0b4fa772779f55bded5635d952c753f510c,examples/portfolio_backtesting/qmt_range_reversion_portfolio_strategy.py
examples/portfolio_backtesting/qmt_roll_ai_artifact_registry.py,payload/examples/portfolio_backtesting/qmt_roll_ai_artifact_registry.py,runtime_code,git,9818,5850292a317aa940c7d47fba086e45b2a622df5ee92426d89429b3626a22a8d7,examples/portfolio_backtesting/qmt_roll_ai_artifact_registry.py
examples/portfolio_backtesting/qmt_roll_ai_candidate_selection_label_v2.py,payload/examples/portfolio_backtesting/qmt_roll_ai_candidate_selection_label_v2.py,runtime_code,git,4039,b544a48423f8dcbfba29802eb616817429ddb44f187a268d84475193f8428975,examples/portfolio_backtesting/qmt_roll_ai_candidate_selection_label_v2.py
examples/portfolio_backtesting/qmt_roll_ai_path_damage_runtime.py,payload/examples/portfolio_backtesting/qmt_roll_ai_path_damage_runtime.py,runtime_code,git,4316,441e84b463a25111f659c7c5ab71794fef68cf8e32552af9b6601dac5453d2cc,examples/portfolio_backtesting/qmt_roll_ai_path_damage_runtime.py
examples/portfolio_backtesting/qmt_roll_ai_selection_pairwise_runtime.py,payload/examples/portfolio_backtesting/qmt_roll_ai_selection_pairwise_runtime.py,runtime_code,git,7670,8d1edaa8cd7b02314367abd19b764cafb33d57a1371915d5d8422e652cdef494,examples/portfolio_backtesting/qmt_roll_ai_selection_pairwise_runtime.py
examples/portfolio_backtesting/qmt_roll_candidate_stage027_target_contract_history_config.py,payload/examples/portfolio_backtesting/qmt_roll_candidate_stage027_target_contract_history_config.py,strategy_config,git,1317,89eeb23235b606db62714935121e503f9f75fb6745dbd21d775569c134f028be,examples/portfolio_backtesting/qmt_roll_candidate_stage027_target_contract_history_config.py
examples/portfolio_backtesting/qmt_roll_candidate_stage028_delayed_rollover_config.py,payload/examples/portfolio_backtesting/qmt_roll_candidate_stage028_delayed_rollover_config.py,strategy_config,git,963,955bdd0b0e8797cccde92f7133b5343a9ab2f8487b8d7a84669ecba9f6ad48f7,examples/portfolio_backtesting/qmt_roll_candidate_stage028_delayed_rollover_config.py
examples/portfolio_backtesting/qmt_roll_candidate_stage032_long_range_stall_filter_config.py,payload/examples/portfolio_backtesting/qmt_roll_candidate_stage032_long_range_stall_filter_config.py,strategy_config,git,2124,5aef597168891899ad367559671b403f2bcf02d13978c9e212c709b1eaa279f8,examples/portfolio_backtesting/qmt_roll_candidate_stage032_long_range_stall_filter_config.py
examples/portfolio_backtesting/qmt_roll_candidate_stage033_ordered_drawdown_or_filter_config.py,payload/examples/portfolio_backtesting/qmt_roll_candidate_stage033_ordered_drawdown_or_filter_config.py,strategy_config,git,1004,e7aae6f2d3d890834fa31136ed691a56e98d3a1ee00840b1f3f41ad2e0d4457c,examples/portfolio_backtesting/qmt_roll_candidate_stage033_ordered_drawdown_or_filter_config.py
examples/portfolio_backtesting/qmt_roll_candidate_stage034_ordered_drawdown_4atr_config.py,payload/examples/portfolio_backtesting/qmt_roll_candidate_stage034_ordered_drawdown_4atr_config.py,strategy_config,git,1027,e77ddef5f664eb9d1a09e8fdea819a9659488f5e7ba850a05185bf4dd7e7be53,examples/portfolio_backtesting/qmt_roll_candidate_stage034_ordered_drawdown_4atr_config.py
examples/portfolio_backtesting/qmt_roll_candidate_stage037_short_mirror_block_config.py,payload/examples/portfolio_backtesting/qmt_roll_candidate_stage037_short_mirror_block_config.py,strategy_config,git,1692,9f9ce7f782b4d299f68bbca7fc373e019798c980010d7d3d370297994a8489ae,examples/portfolio_backtesting/qmt_roll_candidate_stage037_short_mirror_block_config.py
examples/portfolio_backtesting/qmt_roll_live_context_adapter.py,payload/examples/portfolio_backtesting/qmt_roll_live_context_adapter.py,runtime_code,git,25689,38faae80cb196d04b9ea1232145b5b198d820a89c6fb796c700f73dc6ee38476,examples/portfolio_backtesting/qmt_roll_live_context_adapter.py
examples/portfolio_backtesting/qmt_roll_official_ai_pool_policy.py,payload/examples/portfolio_backtesting/qmt_roll_official_ai_pool_policy.py,runtime_code,git,6370,c68ca17f7088eac0c61f66c01fee1e2b34c973e2307cadf8a2026b9ab95f32a5,examples/portfolio_backtesting/qmt_roll_official_ai_pool_policy.py
examples/portfolio_backtesting/qmt_roll_official_baseline_identity.py,payload/examples/portfolio_backtesting/qmt_roll_official_baseline_identity.py,runtime_code,git,4991,1821c098c92997e0785c7592d00e6379aa9620aa721bf37442df300d9fe0c152,examples/portfolio_backtesting/qmt_roll_official_baseline_identity.py
examples/portfolio_backtesting/qmt_roll_official_candidate_stage777_config.py,payload/examples/portfolio_backtesting/qmt_roll_official_candidate_stage777_config.py,strategy_config,git,9957,b7934ab7a54b033bb1b9a979f55c056571dad4c96aa95f229e51e6f6c93ae7e7,examples/portfolio_backtesting/qmt_roll_official_candidate_stage777_config.py
examples/portfolio_backtesting/qmt_roll_official_candidate_stage813_config.py,payload/examples/portfolio_backtesting/qmt_roll_official_candidate_stage813_config.py,strategy_config,git,10186,25c1e9cdf3ee79c49c7772ffdac58317e83afabced36c145780d7cf0bdb5854d,examples/portfolio_backtesting/qmt_roll_official_candidate_stage813_config.py
examples/portfolio_backtesting/qmt_roll_official_candidate_stage819_30w_config.py,payload/examples/portfolio_backtesting/qmt_roll_official_candidate_stage819_30w_config.py,strategy_config,git,8864,ef3e10f57eca5fd8e7f1d5dc9e01d8b392d2799c16c4f4d17f1b530e90ab36bd,examples/portfolio_backtesting/qmt_roll_official_candidate_stage819_30w_config.py
examples/portfolio_backtesting/qmt_roll_official_candidate_stage847_c9_config.py,payload/examples/portfolio_backtesting/qmt_roll_official_candidate_stage847_c9_config.py,strategy_config,git,9344,588e97e899f2291617fd935e474133a974da4088972e50a634ad0281e6edf83c,examples/portfolio_backtesting/qmt_roll_official_candidate_stage847_c9_config.py
examples/portfolio_backtesting/qmt_roll_official_execution_profile.py,payload/examples/portfolio_backtesting/qmt_roll_official_execution_profile.py,runtime_code,git,7093,0d94f89a64a60162b465892e16acf564da74c9f03cfee047dcf455ae966f1f84,examples/portfolio_backtesting/qmt_roll_official_execution_profile.py
examples/portfolio_backtesting/qmt_roll_official_live_authorization_lock.py,payload/examples/portfolio_backtesting/qmt_roll_official_live_authorization_lock.py,runtime_code,git,3160,591f685622a362607a102fab3dae675fe1cb8ca19cb63abbfff4bfc3ff8478b3,examples/portfolio_backtesting/qmt_roll_official_live_authorization_lock.py
examples/portfolio_backtesting/qmt_roll_official_live_c9_intraday_state.py,payload/examples/portfolio_backtesting/qmt_roll_official_live_c9_intraday_state.py,runtime_code,git,54596,e7beedbc8a7ec1b7ca68838c200314907aeed5da65020181d236b1efb2561a85,examples/portfolio_backtesting/qmt_roll_official_live_c9_intraday_state.py
examples/portfolio_backtesting/qmt_roll_official_live_config.py,payload/examples/portfolio_backtesting/qmt_roll_official_live_config.py,strategy_config,git,21558,82faa02ebf4f782d6e2e2c531eafac0f95b6f8d10c62253dcc16b8922db74ac5,examples/portfolio_backtesting/qmt_roll_official_live_config.py
examples/portfolio_backtesting/qmt_roll_official_live_daily_data_receipt.py,payload/examples/portfolio_backtesting/qmt_roll_official_live_daily_data_receipt.py,runtime_code,git,30335,5d292f985e12a5114346e960d849962fb8df97e135419c76caa6a7ff1bd0a26d,examples/portfolio_backtesting/qmt_roll_official_live_daily_data_receipt.py
examples/portfolio_backtesting/qmt_roll_official_live_email_notify.py,payload/examples/portfolio_backtesting/qmt_roll_official_live_email_notify.py,runtime_code,git,11125,06a613c096b80ff6dd82ad6a96ee0695a952715875efb0f28db90a5c6ed2f355,examples/portfolio_backtesting/qmt_roll_official_live_email_notify.py
examples/portfolio_backtesting/qmt_roll_official_live_execution_ledger.py,payload/examples/portfolio_backtesting/qmt_roll_official_live_execution_ledger.py,runtime_code,git,128886,7a25e979ac5c984450849e5d7aa2c942af789d5e19dbc45a071fa4c7ee9aed19,examples/portfolio_backtesting/qmt_roll_official_live_execution_ledger.py
examples/portfolio_backtesting/qmt_roll_official_live_execution_service.py,payload/examples/portfolio_backtesting/qmt_roll_official_live_execution_service.py,runtime_code,git,34721,b04204a72b7c793ee971800b389bf3b1e263d09cdf17793b03e9303994ab9ed1,examples/portfolio_backtesting/qmt_roll_official_live_execution_service.py
examples/portfolio_backtesting/qmt_roll_official_live_failure_notify.py,payload/examples/portfolio_backtesting/qmt_roll_official_live_failure_notify.py,runtime_code,git,18027,00d566d9c88e3a18095b92113c7ce07ab30598084b55724617e7c019ff9e6b3a,examples/portfolio_backtesting/qmt_roll_official_live_failure_notify.py
examples/portfolio_backtesting/qmt_roll_official_live_intent_spool.py,payload/examples/portfolio_backtesting/qmt_roll_official_live_intent_spool.py,runtime_code,git,114391,ec317fa7d517b7c8668c480349f97b71713f8f6456b7a6c09788a62dcb63aae8,examples/portfolio_backtesting/qmt_roll_official_live_intent_spool.py
examples/portfolio_backtesting/qmt_roll_official_live_late_retry_fill.py,payload/examples/portfolio_backtesting/qmt_roll_official_live_late_retry_fill.py,runtime_code,git,36829,77cd1057977fb6ac8e5d912bd1bb59d4bba1dcf6e10bad76f28988b69a40fd26,examples/portfolio_backtesting/qmt_roll_official_live_late_retry_fill.py
examples/portfolio_backtesting/qmt_roll_official_live_launchd_surface.py,payload/examples/portfolio_backtesting/qmt_roll_official_live_launchd_surface.py,runtime_code,git,24151,7904f7c1590d287d0293b67f5b3beb3ec982269d83ce18105226a153600f3307,examples/portfolio_backtesting/qmt_roll_official_live_launchd_surface.py
examples/portfolio_backtesting/qmt_roll_official_live_lightweight_context.py,payload/examples/portfolio_backtesting/qmt_roll_official_live_lightweight_context.py,runtime_code,git,3663,79ec9cf3ca4c4421bd797a3811fa98762179f10f1a68cba4a2b9ce4b4b09b0a4,examples/portfolio_backtesting/qmt_roll_official_live_lightweight_context.py
examples/portfolio_backtesting/qmt_roll_official_live_phase_d_config.py,payload/examples/portfolio_backtesting/qmt_roll_official_live_phase_d_config.py,strategy_config,git,5826,f6574a39173e5e8185895c0ebceee1f0a8ce79f44e95463f16d066491ef0a064,examples/portfolio_backtesting/qmt_roll_official_live_phase_d_config.py
examples/portfolio_backtesting/qmt_roll_official_live_postclose_pipeline.py,payload/examples/portfolio_backtesting/qmt_roll_official_live_postclose_pipeline.py,runtime_code,git,15292,e7e88b67f935e0dbd89d60ea3641ba5597e4c82ba4ab8164b1c63739a5e8a490,examples/portfolio_backtesting/qmt_roll_official_live_postclose_pipeline.py
examples/portfolio_backtesting/qmt_roll_official_live_production_assets.py,payload/examples/portfolio_backtesting/qmt_roll_official_live_production_assets.py,runtime_code,git,24031,c160bed2bd307afb119d2e1e1a8eb079ce732479dce25ee3fed17425df9691ee,examples/portfolio_backtesting/qmt_roll_official_live_production_assets.py
examples/portfolio_backtesting/qmt_roll_official_live_release_manifest.py,payload/examples/portfolio_backtesting/qmt_roll_official_live_release_manifest.py,runtime_code,git,19417,b0be08db6b930f723c2606d1e7e8f2ef25ae977bd73e59da296f92c3ba8ada92,examples/portfolio_backtesting/qmt_roll_official_live_release_manifest.py
examples/portfolio_backtesting/qmt_roll_official_live_runtime_profile.py,payload/examples/portfolio_backtesting/qmt_roll_official_live_runtime_profile.py,runtime_code,git,6981,8c5eec22c377d250511822b27721c15f3c3ca23e0c4a3b0adb092f2086f65a7b,examples/portfolio_backtesting/qmt_roll_official_live_runtime_profile.py
examples/portfolio_backtesting/qmt_roll_official_live_submit_authorization.py,payload/examples/portfolio_backtesting/qmt_roll_official_live_submit_authorization.py,runtime_code,git,42577,bb6ce88b1d9497acb3e2cad0b1b2e3fd50b57a5c78e47341e5a83eb1cfcaedbe,examples/portfolio_backtesting/qmt_roll_official_live_submit_authorization.py
examples/portfolio_backtesting/qmt_roll_official_live_tick_journal.py,payload/examples/portfolio_backtesting/qmt_roll_official_live_tick_journal.py,runtime_code,git,13975,972ed74f31b0343131f47345fdb5380eeaf37e06aa06a0af0d860f8204833ab9,examples/portfolio_backtesting/qmt_roll_official_live_tick_journal.py
examples/portfolio_backtesting/qmt_roll_official_live_tick_reader.py,payload/examples/portfolio_backtesting/qmt_roll_official_live_tick_reader.py,runtime_code,git,33322,a0d9fa21af1cf5761b5ddba9b2813dc684c04251e1d61229843122bc5e035e7c,examples/portfolio_backtesting/qmt_roll_official_live_tick_reader.py
examples/portfolio_backtesting/qmt_roll_official_live_tick_recovery.py,payload/examples/portfolio_backtesting/qmt_roll_official_live_tick_recovery.py,runtime_code,git,69781,4816aeb322fe7e9c98c9c60129de611c2c868597df6d4f6d3d93e2d6f15677ec,examples/portfolio_backtesting/qmt_roll_official_live_tick_recovery.py
examples/portfolio_backtesting/qmt_roll_official_live_tick_stream.py,payload/examples/portfolio_backtesting/qmt_roll_official_live_tick_stream.py,runtime_code,git,32439,7bf2ca5d90fd01445253f494bdf30d7d435125bdaa59955a3e8dfcd45534ac1d,examples/portfolio_backtesting/qmt_roll_official_live_tick_stream.py
examples/portfolio_backtesting/qmt_roll_official_live_tick_types.py,payload/examples/portfolio_backtesting/qmt_roll_official_live_tick_types.py,runtime_code,git,3883,aa7143b86fd62ae69a57749848d1e104337f75569a635f826039ef179ca67345,examples/portfolio_backtesting/qmt_roll_official_live_tick_types.py
examples/portfolio_backtesting/qmt_roll_official_live_time.py,payload/examples/portfolio_backtesting/qmt_roll_official_live_time.py,runtime_code,git,4029,ce66363cbc1838a0c7fb684d97e157ee66b652b007e617ac6a442d8fbc55a711,examples/portfolio_backtesting/qmt_roll_official_live_time.py
examples/portfolio_backtesting/qmt_roll_official_live_trace.py,payload/examples/portfolio_backtesting/qmt_roll_official_live_trace.py,runtime_code,git,33546,6b17a1965d7afbf9116d2db20237ea88539ccce4f3aa762a1a4d8afc35146e5b,examples/portfolio_backtesting/qmt_roll_official_live_trace.py
examples/portfolio_backtesting/qmt_roll_official_pending_artifact.py,payload/examples/portfolio_backtesting/qmt_roll_official_pending_artifact.py,runtime_code,git,14424,8166444ac7f8768f6b4a418fd01fa822230ddebb4bed19fd0e88e1660cb2e06b,examples/portfolio_backtesting/qmt_roll_official_pending_artifact.py
examples/portfolio_backtesting/qmt_roll_official_stage021_q_ruleset_config.py,payload/examples/portfolio_backtesting/qmt_roll_official_stage021_q_ruleset_config.py,strategy_config,git,1670,167bb5ef3bbf49bf032f2d140d23df39ea286e1662d10fa74f30e051580df18e,examples/portfolio_backtesting/qmt_roll_official_stage021_q_ruleset_config.py
examples/portfolio_backtesting/qmt_roll_official_stage037_ruleset_config.py,payload/examples/portfolio_backtesting/qmt_roll_official_stage037_ruleset_config.py,strategy_config,git,1383,e98ec5d0a07ae4d2e4a114e377554568fa094e14d3f67c9aaaa2bb825f0cd5a4,examples/portfolio_backtesting/qmt_roll_official_stage037_ruleset_config.py
examples/portfolio_backtesting/qmt_roll_official_stage372_shadow_config.py,payload/examples/portfolio_backtesting/qmt_roll_official_stage372_shadow_config.py,strategy_config,git,2010,7aa70be593304f08426160bf138af2bdc3379c10f81ad1c404ee66d16b432597,examples/portfolio_backtesting/qmt_roll_official_stage372_shadow_config.py
examples/portfolio_backtesting/qmt_roll_official_stage78_config.py,payload/examples/portfolio_backtesting/qmt_roll_official_stage78_config.py,strategy_config,git,6901,465b66263fe5f72988dbd4b026f8d2375118a274b8bfdd079a1eeb03e9c6ae91,examples/portfolio_backtesting/qmt_roll_official_stage78_config.py
examples/portfolio_backtesting/qmt_roll_official_strategy_material_resolver.py,payload/examples/portfolio_backtesting/qmt_roll_official_strategy_material_resolver.py,runtime_code,git,9805,8dc173b93f48657f3d825d816353c350e39457cec8fcc1af8a4202878646aeff,examples/portfolio_backtesting/qmt_roll_official_strategy_material_resolver.py
examples/portfolio_backtesting/qmt_roll_portfolio_strategy.py,payload/examples/portfolio_backtesting/qmt_roll_portfolio_strategy.py,runtime_code,git,491163,982977374be58ece5c5ee351a0bf60d0d1e8e213b7c480cc47d46c84ab90b45c,examples/portfolio_backtesting/qmt_roll_portfolio_strategy.py
examples/portfolio_backtesting/qmt_roll_strategy_material_discovery.py,payload/examples/portfolio_backtesting/qmt_roll_strategy_material_discovery.py,runtime_code,git,10697,03d4105fa59a561b7fded5bad3c35c88c905f8540047841ffd31a21e974349d3,examples/portfolio_backtesting/qmt_roll_strategy_material_discovery.py
examples/portfolio_backtesting/qmt_roll_strategy_material_manifest.py,payload/examples/portfolio_backtesting/qmt_roll_strategy_material_manifest.py,runtime_code,git,10789,6268fcdcda7adaa02b2fed13ce4ed0823e92e97080be61e4b11c08971c401646,examples/portfolio_backtesting/qmt_roll_strategy_material_manifest.py
examples/portfolio_backtesting/qmt_universe.py,payload/examples/portfolio_backtesting/qmt_universe.py,runtime_code,git,4781,8a149c49075d85d25f27146a8f3c2de3bea1971e3bd0d20a36ed9104b636997f,examples/portfolio_backtesting/qmt_universe.py
examples/portfolio_backtesting/run_ctp_stage174_readonly_probe.py,payload/examples/portfolio_backtesting/run_ctp_stage174_readonly_probe.py,runtime_code,git,96647,874dca20ab9d18d340db6fb0ebd23647b4e7ffc1aa3da1138c57a46c69c3a741,examples/portfolio_backtesting/run_ctp_stage174_readonly_probe.py
examples/portfolio_backtesting/run_ctp_stage608_readonly_tick_snapshot_probe.py,payload/examples/portfolio_backtesting/run_ctp_stage608_readonly_tick_snapshot_probe.py,runtime_code,git,127068,7b3e54194aa6121f4311e066dfad94e2f8d77bf53019d7e16eebd9bc110ee0b2,examples/portfolio_backtesting/run_ctp_stage608_readonly_tick_snapshot_probe.py
examples/portfolio_backtesting/run_qmt_alignment_backtest.py,payload/examples/portfolio_backtesting/run_qmt_alignment_backtest.py,runtime_code,git,61731,bb456e33bcb7056c3807252131503ac72833bce0144f6332098170da889baf55,examples/portfolio_backtesting/run_qmt_alignment_backtest.py
examples/portfolio_backtesting/run_qmt_range_reversion_core4_directed_backtest.py,payload/examples/portfolio_backtesting/run_qmt_range_reversion_core4_directed_backtest.py,runtime_code,git,6243,826c7ac4e4da22cccd0fd1a4eddc4ae46326d6fbdd440ab94604bd311b9d6693,examples/portfolio_backtesting/run_qmt_range_reversion_core4_directed_backtest.py
examples/portfolio_backtesting/run_qmt_roll_backtest.py,payload/examples/portfolio_backtesting/run_qmt_roll_backtest.py,runtime_code,git,18496,38a016d6da5fe3b9d93868745b5e4f64ea12f499033bd301aba60cc09c6ee5fd,examples/portfolio_backtesting/run_qmt_roll_backtest.py
examples/portfolio_backtesting/run_qmt_roll_selection_long015_volref30_corr_fu_candidate_robustness_backtest.py,payload/examples/portfolio_backtesting/run_qmt_roll_selection_long015_volref30_corr_fu_candidate_robustness_backtest.py,runtime_code,git,25143,07f2fc29747d18da8818178a5f41e9b92c3fce7504f0f8610077c6bce83368dc,examples/portfolio_backtesting/run_qmt_roll_selection_long015_volref30_corr_fu_candidate_robustness_backtest.py
