window_id,window_group,duration_years,requested_start,requested_end,start_month_num,complete_window,terminal_near_complete,comparison,left_arm,right_arm,left_end_equity,right_end_equity,left_return_pct,right_return_pct,delta_return_pct,left_max_dd_pct,right_max_dd_pct,dd_worsening_pp,left_sharpe,right_sharpe,delta_sharpe,left_slippage,right_slippage,slippage_ratio,left_trades,right_trades,left_win_rate_pct,right_win_rate_pct,left_survival_pass,right_survival_pass,left_broker100_pass,right_broker100_pass,left_broker10_peak_pct,right_broker10_peak_pct,left_days_over_100pct,right_days_over_100pct,return_win,left_positive,right_positive,dd_noninferior_2pp,sharpe_noninferior_005,left_dd50_fail,right_dd50_fail
roll_1y_2022_06,rolling_1y,1,2022-06-01,2023-05-31,6,1,0,A_vs_C,A,C,139630.0,155390.0,-6.9133333333333375,3.5933333333333373,10.506666666666675,-47.73152654039081,-48.41654494755012,0.685018407159312,0.03309531695423427,0.29426886645523737,0.2611735495010031,4040.0,3920.0,0.9702970297029703,50,44,43.333333333333336,42.66666666666667,1,1,1,1,67.14374651551756,65.83208909929596,0,0,1,0,1,1,1,0,0
roll_1y_2023_01,rolling_1y,1,2023-01-01,2023-12-31,1,1,0,A_vs_C,A,C,141785.0,154245.0,-5.476666666666663,2.829999999999999,8.306666666666661,-26.401715039577834,-20.41310362173038,0.0,-0.09481094474351973,0.24108733083794534,0.33589827558146507,3550.0,3090.0,0.8704225352112676,62,52,50.74626865671642,52.84552845528455,1,1,1,1,57.81663456801183,55.3886925795053,0,0,1,0,1,1,1,0,0
roll_1y_2023_06,rolling_1y,1,2023-06-01,2024-05-31,6,1,0,A_vs_C,A,C,236815.0,238025.0,57.876666666666665,58.68333333333333,0.8066666666666649,-13.087982959588185,-12.649247822644494,0.0,1.566970901557936,1.6534968040609743,0.08652590250303827,5850.0,4980.0,0.8512820512820513,85,75,55.932203389830505,57.30994152046783,1,1,1,1,56.5329794997678,54.49406226925917,0,0,1,1,1,1,1,0,0
roll_1y_2024_01,rolling_1y,1,2024-01-01,2024-12-31,1,1,0,A_vs_C,A,C,239510.00000000003,243700.00000000003,59.67333333333335,62.46666666666669,2.7933333333333366,-12.063644919130677,-11.590337741829703,0.0,1.8376969716448672,1.9039441072950485,0.06624713565018125,6790.0,7060.0,1.0397643593519883,82,80,54.891304347826086,55.494505494505496,1,1,1,1,55.54871579124509,56.29714967915237,0,0,1,1,1,1,1,0,0
roll_1y_2024_06,rolling_1y,1,2024-06-01,2025-05-31,6,1,0,A_vs_C,A,C,151935.0,160175.0,1.2899999999999912,6.783333333333341,5.49333333333335,-16.27681742141872,-17.766136150101076,1.4893187286823562,0.1722614680323546,0.4195031932208511,0.24724172518849652,4490.0,4380.0,0.9755011135857461,60,56,48.148148148148145,48.818897637795274,1,1,1,1,58.55315626930203,58.55315626930203,0,0,1,1,1,1,1,0,0
roll_1y_2025_01,rolling_1y,1,2025-01-01,2025-12-31,1,1,0,A_vs_C,A,C,230635.80000000002,221035.80000000002,53.75720000000002,47.35720000000001,-6.400000000000006,-18.963690451933658,-22.43900728561966,3.4753168336860014,1.26241669803689,1.1853241086275543,-0.07709258940933572,5870.0,5190.0,0.8841567291311755,60,52,49.586776859504134,47.61904761904761,1,1,1,1,51.64333354506765,56.07835862844295,0,0,0,1,1,0,0,0,0
roll_1y_2025_06,rolling_1y,1,2025-06-01,2026-05-31,6,1,0,A_vs_C,A,C,215037.80000000005,210377.80000000005,43.35853333333337,40.25186666666669,-3.1066666666666762,-22.048158640226625,-22.048158640226625,0.0,1.1628095742809355,1.104396621216338,-0.05841295306459737,6510.0,5970.0,0.9170506912442397,66,58,50.505050505050505,47.25274725274725,1,1,1,1,54.528762298068756,54.528762298068756,0,0,0,1,1,1,0,0,0
roll_2y_2018_01,rolling_2y,2,2018-01-01,2019-12-31,1,1,0,A_vs_C,A,C,206769.90000000002,213888.90000000002,37.84660000000002,42.592600000000026,4.746000000000009,-16.416340158343566,-21.794263870121434,5.377923711777868,0.7308646208775845,0.8702901129310863,0.13942549205350174,13210.0,10510.0,0.7956093868281605,172,131,48.68804664723032,47.08994708994709,1,1,1,1,75.84657864321402,77.9591613368685,0,0,1,1,1,0,1,0,0
roll_2y_2018_06,rolling_2y,2,2018-06-01,2020-05-31,6,1,0,A_vs_C,A,C,351400.9,329749.9,134.26726666666667,119.83326666666669,-14.433999999999983,-17.13943284192694,-20.254643395542114,3.1152105536151744,1.4794223126780062,1.5428616683676633,0.06343935568965708,21000.0,17160.0,0.8171428571428572,190,155,52.56410256410257,54.0650406504065,1,1,1,1,81.74488833180217,74.6460645367816,0,0,0,1,1,0,1,0,0
roll_2y_2019_01,rolling_2y,2,2019-01-01,2020-12-31,1,1,0,A_vs_C,A,C,723232.6000000001,622443.1000000001,382.1550666666667,314.9620666666667,-67.19299999999998,-26.163967107486318,-26.521543284524128,0.3575761770378101,2.137151714244193,2.0530996068584484,-0.08405210738574453,42080.0,33600.0,0.7984790874524715,257,214,57.25,56.40243902439024,1,1,1,1,95.72161589941908,91.05251610722503,0,0,0,1,1,1,0,0,0
roll_2y_2019_06,rolling_2y,2,2019-06-01,2021-05-31,6,1,0,A_vs_C,A,C,1296193.0,1709318.2,764.1286666666666,1039.5454666666665,275.41679999999985,-23.635207770450716,-23.747904596653235,0.11269682620251942,2.6721512519926547,2.975722699612778,0.30357144762012345,39440.0,43740.0,1.109026369168357,250,217,58.60349127182045,58.791208791208796,1,1,1,1,77.71557370421283,79.88024765067189,0,0,1,1,1,1,1,0,0
roll_2y_2020_01,rolling_2y,2,2020-01-01,2021-12-31,1,1,0,A_vs_C,A,C,1962332.0000000005,1810781.6000000006,1208.2213333333336,1107.1877333333337,-101.03359999999998,-30.845122007050307,-29.526696675479837,0.0,2.632015400397821,2.653356235238829,0.021340834841007794,66230.0,52620.0,0.7945040012079119,262,240,58.46153846153847,57.54475703324808,1,1,1,1,80.94805622524142,69.05850384569503,0,0,0,1,1,1,1,0,0
roll_2y_2020_06,rolling_2y,2,2020-06-01,2022-05-31,6,1,0,A_vs_C,A,C,1209102.8000000003,1624716.1000000006,706.0685333333336,983.1440666666671,277.0755333333335,-39.913634062306,-43.13613149419664,3.2224974318906376,2.133823315807029,2.3796703616096235,0.24584704580259453,79800.0,98660.0,1.2363408521303259,284,260,56.42317380352645,56.92695214105793,1,1,1,1,73.36530629488804,70.92462190994388,0,0,1,1,1,0,1,0,0
roll_2y_2021_01,rolling_2y,2,2021-01-01,2022-12-31,1,1,0,A_vs_C,A,C,828236.7999999999,860916.7999999999,452.1578666666667,473.9445333333333,21.786666666666633,-36.334748017870346,-42.435907154063166,6.10115913619282,1.8504179643670442,1.868292867615055,0.017874903248010776,49740.0,43900.0,0.8825894652191395,225,205,53.41614906832298,54.6875,1,1,1,1,62.28864898099423,72.2284305821959,0,0,1,1,1,0,1,0,0
roll_2y_2021_06,rolling_2y,2,2021-06-01,2023-05-31,6,1,0,A_vs_C,A,C,208370.0,192795.0,38.913333333333334,28.530000000000012,-10.383333333333322,-40.54216007989727,-44.409843864884735,3.867683784987463,0.6176109490952043,0.5203772524430028,-0.0972336966522015,13630.0,11820.0,0.8672046955245781,191,171,47.88732394366197,48.33948339483395,1,1,1,1,60.34611735436125,61.673335692911614,0,0,0,1,1,0,0,0,0
roll_2y_2022_01,rolling_2y,2,2022-01-01,2023-12-31,1,1,0,A_vs_C,A,C,128265.0,124935.0,-14.490000000000002,-16.71,-2.219999999999999,-42.84059314179795,-40.48677546426561,0.0,-0.018088450648263907,-0.07063581956976034,-0.05254736892149643,6690.0,6010.0,0.898355754857997,133,118,47.05882352941176,47.11111111111111,1,1,1,1,66.51248496066636,64.62988691437803,0,0,0,0,0,1,0,0,0
roll_2y_2022_06,rolling_2y,2,2022-06-01,2024-05-31,6,1,0,A_vs_C,A,C,254865.0,287625.0,69.91000000000001,91.75,21.83999999999999,-52.901100546529925,-52.44489443632984,0.0,0.8547694816134521,1.0043015342885042,0.1495320526750521,12050.0,11530.0,0.9568464730290457,142,124,50.950570342205324,52.63157894736842,1,1,1,1,74.71771721145141,83.42937186670598,0,0,1,1,1,1,1,1,1
roll_2y_2023_01,rolling_2y,2,2023-01-01,2024-12-31,1,1,0,A_vs_C,A,C,231375.00000000003,274705.0,54.25000000000002,83.13666666666666,28.886666666666635,-26.401715039577834,-20.41310362173038,0.0,0.9160902321169768,1.2692356300436396,0.3531453979266628,10770.0,11260.0,1.0454967502321262,144,132,52.83018867924528,54.09836065573771,1,1,1,1,59.137537117903925,59.273043080790764,0,0,1,1,1,1,1,0,0
roll_2y_2023_06,rolling_2y,2,2023-06-01,2025-05-31,6,1,0,A_vs_C,A,C,269475.0,271955.0,79.65,81.30333333333333,1.6533333333333218,-19.657717887113048,-20.54903485823375,0.8913169711207019,1.143105434735246,1.2153245622392153,0.0722191275039692,15130.0,13600.0,0.898876404494382,167,150,52.1865889212828,52.88753799392097,1,1,1,1,57.246020630434394,66.37264863681158,0,0,1,1,1,1,1,0,0
roll_2y_2024_01,rolling_2y,2,2024-01-01,2025-12-31,1,1,0,A_vs_C,A,C,348246.20000000007,368111.2,132.16413333333338,145.40746666666666,13.243333333333283,-23.10458351423431,-23.388611295526285,0.28402778129197515,1.3628306911047534,1.436623310025249,0.0737926189204956,16950.0,17010.0,1.0035398230088495,156,146,51.80327868852459,52.20338983050847,1,1,1,1,55.54871579124509,57.003894418000876,0,0,1,1,1,1,1,0,0
roll_2y_2024_06,rolling_2y,2,2024-06-01,2026-05-31,6,1,0,A_vs_C,A,C,219402.40000000005,243727.80000000005,46.268266666666705,62.48520000000004,16.216933333333337,-21.8860367464042,-22.330870381966182,0.44483363556198086,0.7879340275253596,0.9242703411969676,0.13633631367160803,11160.0,11300.0,1.0125448028673836,126,112,48.93617021276596,49.55357142857143,1,1,1,1,58.55315626930203,58.55315626930203,0,0,1,1,1,1,1,0,0
roll_3y_2018_01,rolling_3y,3,2018-01-01,2020-12-31,1,1,0,A_vs_C,A,C,708066.2000000002,736706.2000000002,372.04413333333343,391.1374666666668,19.093333333333362,-26.962249229958967,-26.682005551630517,0.0,1.6046847188562525,1.725771707125566,0.12108698826931352,46810.0,40330.0,0.8615680410168768,319,261,53.84615384615385,53.67088607594936,1,1,1,1,99.6724041790796,93.58070146346671,0,0,1,1,1,1,1,0,0
roll_3y_2018_06,rolling_3y,3,2018-06-01,2021-05-31,6,1,0,A_vs_C,A,C,2400515.9000000004,1885491.9000000004,1500.3439333333336,1156.9946000000002,-343.34933333333333,-27.340380865858936,-26.426310244459227,0.0,2.2972462352719445,2.2437274450518614,-0.0535187902200831,79030.0,57950.0,0.7332658484119955,337,288,55.72390572390572,56.29139072847682,1,1,1,1,88.23258475897372,81.74788402817866,0,0,0,1,1,1,0,0,0
roll_3y_2019_01,rolling_3y,3,2019-01-01,2021-12-31,1,1,0,A_vs_C,A,C,4337960.4,4150973.5,2791.9736000000003,2667.315666666667,-124.6579333333334,-32.30727127978494,-30.443310158406376,0.0,2.4773019086209622,2.464684115466079,-0.012617793154883206,152750.0,128300.0,0.8399345335515548,387,338,57.744107744107744,57.47126436781609,1,1,1,1,95.72161589941908,91.05251610722503,0,0,0,1,1,1,1,0,0
roll_3y_2019_06,rolling_3y,3,2019-06-01,2022-05-31,6,1,0,A_vs_C,A,C,2075521.3999999994,3019429.5999999996,1283.6809333333329,1912.9530666666665,629.2721333333336,-40.12187258654401,-40.98311618444674,0.8612435979027353,2.0035045657141057,2.2725442044520383,0.2690396387379326,150500.0,188210.0,1.2505647840531562,398,353,56.22895622895623,57.2202166064982,1,1,1,1,77.71557370421283,79.88024765067189,0,0,1,1,1,1,1,0,0
roll_3y_2020_01,rolling_3y,3,2020-01-01,2022-12-31,1,1,0,A_vs_C,A,C,1963505.2,1997767.2000000004,1209.0034666666666,1231.8448000000003,22.84133333333375,-40.33233657943535,-43.55105310326064,3.218716523825293,1.8655656208603038,1.9689640869247476,0.1033984660644438,145750.0,110240.0,0.7563636363636363,364,328,55.79150579150579,55.6420233463035,1,1,1,1,80.94805622524142,69.05850384569503,0,0,1,1,1,0,1,0,0
roll_3y_2020_06,rolling_3y,3,2020-06-01,2023-05-31,6,1,0,A_vs_C,A,C,1261762.8,2070966.1,741.1752,1280.6440666666667,539.4688666666667,-43.92994671721445,-43.649920696916546,0.0,1.6427454296862716,1.9503328885430575,0.30758745885678596,121920.0,144180.0,1.1825787401574803,345,307,54.41478439425052,55.05154639175258,1,1,1,1,73.36530629488804,73.97216729275911,0,0,1,1,1,1,1,0,0
roll_3y_2021_01,rolling_3y,3,2021-01-01,2023-12-31,1,1,0,A_vs_C,A,C,783521.7999999999,790321.7999999999,422.3478666666666,426.8812,4.53333333333336,-44.328555292857985,-42.435907154063166,0.0,1.4091569335066036,1.3852736234819327,-0.023883310024670923,79330.0,70970.0,0.8946174209000378,297,268,50.779510022271715,53.34821428571429,1,1,1,1,71.2870313531271,76.51221302023275,0,0,1,1,1,1,1,0,0
roll_3y_2021_06,rolling_3y,3,2021-06-01,2024-05-31,6,1,0,A_vs_C,A,C,338410.0,297385.0,125.60666666666668,98.25666666666666,-27.350000000000023,-44.68397774290198,-47.822326023960905,3.1383482810589243,0.9104107959941774,0.8086227427960169,-0.10178805319816053,23580.0,18880.0,0.8006785411365565,284,249,50.65502183406113,51.03926096997691,1,1,1,1,66.12110366074666,61.673335692911614,0,0,0,1,1,0,0,0,0
roll_3y_2022_01,rolling_3y,3,2022-01-01,2024-12-31,1,1,0,A_vs_C,A,C,209435.00000000003,221155.00000000003,39.62333333333334,47.43666666666668,7.81333333333334,-42.84059314179795,-40.48677546426561,0.0,0.49727283948160705,0.5543323495366423,0.05705951005503529,13400.0,12790.0,0.9544776119402985,215,198,50.34168564920274,51.105651105651106,1,1,1,1,66.51248496066636,64.62988691437803,0,0,1,1,1,1,1,0,0
roll_3y_2022_06,rolling_3y,3,2022-06-01,2025-05-31,6,1,0,A_vs_C,A,C,295685.0,367385.00000000006,97.12333333333333,144.92333333333337,47.80000000000004,-52.901100546529925,-52.44489443632984,0.0,0.7905338178999582,0.9798435833638215,0.18930976546386324,24550.0,26220.0,1.0680244399185337,225,203,50.11547344110855,51.213592233009706,1,1,1,1,75.28559873395463,83.42937186670598,0,0,1,1,1,1,1,1,1
roll_3y_2023_01,rolling_3y,3,2023-01-01,2025-12-31,1,1,0,A_vs_C,A,C,349251.20000000007,411531.60000000003,132.83413333333337,174.35440000000006,41.520266666666686,-26.401715039577834,-24.335017392744728,0.0,1.013495567647487,1.1751699831554991,0.1616744155080121,20900.0,22710.0,1.0866028708133972,215,197,51.48063781321185,52.39234449760766,1,1,1,1,59.137537117903925,67.01469238848048,0,0,1,1,1,1,1,0,0
roll_3y_2023_06,rolling_3y,3,2023-06-01,2026-05-31,6,1,0,A_vs_C,A,C,422507.1000000001,401190.2000000001,181.67140000000006,167.46013333333343,-14.211266666666631,-23.56741224146097,-24.129328541861874,0.5619163004009025,1.212979254723537,1.1642086164455585,-0.04877063827797845,28040.0,25760.0,0.9186875891583453,237,212,52.20264317180616,52.5,1,1,1,1,57.246020630434394,66.37264863681158,0,0,0,1,1,1,1,0,0
