date,variant,label,window_name,window_label,window_group,account_capital,account_equity,nav,drawdown_pct,broker10_margin_to_equity_pct,net_pnl,trade_count,total_slippage,source_name,rebased_equity,rebased_nav,broker10_margin_to_rebased_equity_pct,profile,oi_mode,am_label,declared_am_size,requested_start_month,start_month,arm,experiment_arm,window_id,duration_years,requested_start,requested_end,complete_window,terminal_near_complete,promotion_arm,start_year,start_month_num
2020-09-18 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,273310.0,1.8220666666666667,-8.058466351571825,30.093739709487398,-4500.0,0,0.0,stage772_am40_80_120_oi_monthly,273310.0,1.8220666666666667,30.093739709487398,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-09-21 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,273010.0,1.8200666666666667,-8.15938640606866,30.112303578623496,-300.0,0,0.0,stage772_am40_80_120_oi_monthly,273010.0,1.8200666666666667,30.112303578623496,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-09-22 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,254410.0,1.6960666666666666,-14.416429784872086,31.348767737117257,-18600.0,0,0.0,stage772_am40_80_120_oi_monthly,254410.0,1.6960666666666666,31.348767737117257,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-09-23 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,255610.0,1.7040666666666666,-14.012749566884764,0.0,1200.0,1,300.0,stage772_am40_80_120_oi_monthly,255610.0,1.7040666666666666,0.0,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-09-24 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,255610.0,1.7040666666666666,-14.012749566884764,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,255610.0,1.7040666666666666,0.0,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-09-25 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,255610.0,1.7040666666666666,-14.012749566884764,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,255610.0,1.7040666666666666,0.0,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-09-28 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,255610.0,1.7040666666666666,-14.012749566884764,0.0,0.0,0,0.0,stage772_am40_80_120_oi_monthly,255610.0,1.7040666666666666,0.0,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-09-29 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,256460.0,1.7097333333333333,-13.726809412477081,62.03294860797006,850.0,2,475.0,stage772_am40_80_120_oi_monthly,256460.0,1.7097333333333333,62.03294860797006,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-09-30 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,240910.0,1.6060666666666668,-18.95783223722941,65.38221742559462,-15550.0,0,0.0,stage772_am40_80_120_oi_monthly,240910.0,1.6060666666666668,65.38221742559462,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-10-09 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,230660.0,1.5377333333333334,-22.405934099204416,34.23753576692968,-10250.0,1,250.0,stage772_am40_80_120_oi_monthly,230660.0,1.5377333333333334,34.23753576692968,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-10-12 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,234530.0,1.5635333333333334,-21.104065396195317,22.684773802925,3870.0,2,405.0,stage772_am40_80_120_oi_monthly,234530.0,1.5635333333333334,22.684773802925,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-10-13 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,235700.0,1.5713333333333332,-20.710477183657684,22.681374628765383,1170.0,0,0.0,stage772_am40_80_120_oi_monthly,235700.0,1.5713333333333332,22.681374628765383,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-10-14 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,234830.0,1.5655333333333334,-21.00314534169848,31.94407869522634,-870.0,1,20.0,stage772_am40_80_120_oi_monthly,234830.0,1.5655333333333334,31.94407869522634,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-10-15 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,233410.0,1.5560666666666667,-21.48083359965014,70.92462190994388,-1420.0,2,250.0,stage772_am40_80_120_oi_monthly,233410.0,1.5560666666666667,70.92462190994388,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-10-16 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,250310.0,1.6687333333333334,-15.795670529662086,66.97980903679439,16900.0,0,0.0,stage772_am40_80_120_oi_monthly,250310.0,1.6687333333333334,66.97980903679439,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-10-19 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,264460.0,1.7630666666666666,-11.0356079592283,44.14358315057098,14150.0,1,180.0,stage772_am40_80_120_oi_monthly,264460.0,1.7630666666666666,44.14358315057098,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-10-20 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,282470.0,1.8831333333333333,-4.977040687601974,35.19376924983184,18010.0,1,50.0,stage772_am40_80_120_oi_monthly,282470.0,1.8831333333333333,35.19376924983184,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-10-21 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,278420.0,1.8561333333333334,-6.339461423309167,35.513698728539616,-4050.0,0,0.0,stage772_am40_80_120_oi_monthly,278420.0,1.8561333333333334,35.513698728539616,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-10-22 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,279780.0,1.8652,-5.88195717625688,27.8762599185074,1360.0,1,20.0,stage772_am40_80_120_oi_monthly,279780.0,1.8652,27.8762599185074,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-10-23 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,270970.0,1.8064666666666667,-8.8456427766471,50.71845591762927,-8810.0,2,340.0,stage772_am40_80_120_oi_monthly,270970.0,1.8064666666666667,50.71845591762927,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-10-26 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,286850.0,1.9123333333333334,-3.503607891948257,21.190866306431936,15880.0,1,290.0,stage772_am40_80_120_oi_monthly,286850.0,1.9123333333333334,21.190866306431936,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-10-27 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,297400.0,1.9826666666666666,0.0,29.199340954942837,10550.0,1,20.0,stage772_am40_80_120_oi_monthly,297400.0,1.9826666666666666,29.199340954942837,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-10-28 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,315730.0,2.1048666666666667,0.0,21.635574699901817,18330.0,1,50.0,stage772_am40_80_120_oi_monthly,315730.0,2.1048666666666667,21.635574699901817,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-10-29 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,304810.0,2.0320666666666667,-3.458651379343114,21.937784193431973,-10920.0,0,0.0,stage772_am40_80_120_oi_monthly,304810.0,2.0320666666666667,21.937784193431973,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-10-30 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,302730.0,2.0182,-4.117442118265602,21.997819839460906,-2080.0,0,0.0,stage772_am40_80_120_oi_monthly,302730.0,2.0182,21.997819839460906,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-11-02 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,296550.0,1.977,-6.074810756025717,22.181163378856855,-6180.0,0,0.0,stage772_am40_80_120_oi_monthly,296550.0,1.977,22.181163378856855,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-11-03 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,297910.0,1.9860666666666666,-5.644062965191776,8.630445436541237,1360.0,1,100.0,stage772_am40_80_120_oi_monthly,297910.0,1.9860666666666666,8.630445436541237,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-11-04 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,301390.0,2.0092666666666665,-4.541855382763749,8.6832078038422,3480.0,0,0.0,stage772_am40_80_120_oi_monthly,301390.0,2.0092666666666665,8.6832078038422,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-11-05 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,294760.0,1.9650666666666667,-6.64175086307921,40.88554756411996,-6630.0,1,230.0,stage772_am40_80_120_oi_monthly,294760.0,1.9650666666666667,40.88554756411996,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-11-06 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,303200.0,2.021333333333333,-3.968580749374462,40.058139841688664,8440.0,0,0.0,stage772_am40_80_120_oi_monthly,303200.0,2.021333333333333,40.058139841688664,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-11-09 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,316750.0,2.111666666666667,0.0,38.7861910023678,13550.0,0,0.0,stage772_am40_80_120_oi_monthly,316750.0,2.111666666666667,38.7861910023678,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-11-10 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,311860.0,2.079066666666667,-1.543804262036308,31.03886359263772,-4890.0,1,20.0,stage772_am40_80_120_oi_monthly,311860.0,2.079066666666667,31.03886359263772,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-11-11 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,315770.0,2.1051333333333333,-0.3093922651933756,30.790733761915323,3910.0,0,0.0,stage772_am40_80_120_oi_monthly,315770.0,2.1051333333333333,30.790733761915323,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-11-12 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,313240.0,2.0882666666666667,-1.1081294396211527,30.95058102413485,-2530.0,0,0.0,stage772_am40_80_120_oi_monthly,313240.0,2.0882666666666667,30.95058102413485,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-11-13 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,315080.0,2.1005333333333334,-0.5272296764009421,30.83407388599721,1840.0,0,0.0,stage772_am40_80_120_oi_monthly,315080.0,2.1005333333333334,30.83407388599721,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-11-16 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,317840.0,2.118933333333333,0.0,30.661842436446012,2760.0,0,0.0,stage772_am40_80_120_oi_monthly,317840.0,2.118933333333333,30.661842436446012,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-11-17 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,330768.0,2.20512,0.0,29.975904561505352,12927.999999999993,2,100.0,stage772_am40_80_120_oi_monthly,330768.0,2.20512,29.975904561505352,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-11-18 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,328528.0,2.1901866666666665,-0.677211822183521,37.999165976720406,-2240.0,1,20.0,stage772_am40_80_120_oi_monthly,328528.0,2.1901866666666665,37.999165976720406,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-11-19 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,338278.0,2.2551866666666665,0.0,37.23503154210442,9750.0,0,0.0,stage772_am40_80_120_oi_monthly,338278.0,2.2551866666666665,37.23503154210442,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-11-20 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,356088.0,2.37392,0.0,64.43412302576891,17810.0,1,110.0,stage772_am40_80_120_oi_monthly,356088.0,2.37392,64.43412302576891,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-11-23 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,330078.0,2.20052,-7.304374199636044,69.28515684171622,-26010.0,0,0.0,stage772_am40_80_120_oi_monthly,330078.0,2.20052,69.28515684171622,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-11-24 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,330258.0,2.20172,-7.253824897216421,61.441430639076124,180.0,1,20.0,stage772_am40_80_120_oi_monthly,330258.0,2.20172,61.441430639076124,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-11-25 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,327608.0,2.1840533333333334,-7.998022960616479,61.28065859197578,-2650.0,0,0.0,stage772_am40_80_120_oi_monthly,327608.0,2.1840533333333334,61.28065859197578,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-11-26 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,328573.9,2.1904926666666666,-7.726769787243592,64.74499648328734,965.9000000000196,5,900.0,stage772_am40_80_120_oi_monthly,328573.9,2.1904926666666666,64.74499648328734,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-11-27 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,336303.9,2.242026,-5.555958077778522,63.01621836678076,7730.0,0,0.0,stage772_am40_80_120_oi_monthly,336303.9,2.242026,63.01621836678076,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-11-30 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,356213.9,2.3747593333333334,0.0,59.114200765326686,19910.0,0,0.0,stage772_am40_80_120_oi_monthly,356213.9,2.3747593333333334,59.114200765326686,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-12-01 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,358653.9,2.391026,0.0,70.16184683897205,2440.0,1,100.0,stage772_am40_80_120_oi_monthly,358653.9,2.391026,70.16184683897205,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-12-02 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,398453.9,2.6563593333333335,0.0,63.42464209786878,39800.0,0,0.0,stage772_am40_80_120_oi_monthly,398453.9,2.6563593333333335,63.42464209786878,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-12-03 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,382313.9,2.5487593333333334,-4.0506568012008355,66.09669174989453,-16140.0,0,0.0,stage772_am40_80_120_oi_monthly,382313.9,2.5487593333333334,66.09669174989453,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-12-04 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,392833.9,2.618892666666667,-1.4104517486213553,64.14921930108373,10520.0,0,0.0,stage772_am40_80_120_oi_monthly,392833.9,2.618892666666667,64.14921930108373,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-12-07 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,391173.9,2.607826,-1.8270620515949298,54.56397781140306,-1660.0,1,100.0,stage772_am40_80_120_oi_monthly,391173.9,2.607826,54.56397781140306,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-12-08 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,393883.9,2.6258926666666667,-1.1469331834874752,53.670799948918955,2710.0,0,0.0,stage772_am40_80_120_oi_monthly,393883.9,2.6258926666666667,53.670799948918955,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
2020-12-09 00:00:00,stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,150000.0,422603.9,2.8173593333333335,0.0,50.19264611613854,28720.0,0,0.0,stage772_am40_80_120_oi_monthly,422603.9,2.8173593333333335,50.19264611613854,stage048_C_roll_1y_2020_06,,,,2020-06,2020-06,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C,2020,6
